SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Keion Brooks Jr.,1631232,NOP,F,13,13,100,5.7,10.0,56.9,45.2,11.7
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,AJ Johnson,1642358,WAS,G,26,26,100,4.5,10.0,45.0,44.5,0.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,BKN,F,63,63,100,4.8,10.0,47.5,45.7,1.8
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,42,42,100,5.1,10.0,51.6,48.2,3.3
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,POR,G,72,72,100,4.9,10.0,49.0,46.4,2.6
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Andre Drummond,203083,PHI,C,39,39,100,5.2,9.9,52.6,48.4,4.2
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,CLE,F-G,64,64,100,4.5,9.9,45.1,46.7,-1.6
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Brandon Ingram,1627742,TOR,F,18,18,100,5.2,9.9,52.5,46.3,6.2
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,NYK,G,63,63,100,4.4,9.9,44.2,45.4,-1.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,MIA,G,65,65,100,4.1,9.9,41.4,45.9,-4.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,MEM,F,78,78,100,4.5,9.9,45.1,46.2,-1.1
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,BOS,F-G,72,72,100,4.7,9.9,47.6,47.3,0.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Oshae Brissett,1629052,PHI,F-G,6,6,100,5.3,9.8,54.2,46.2,8.0
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Tim Hardaway Jr.,203501,DET,G-F,76,76,100,4.6,9.8,47.3,46.0,1.4
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,69,69,100,4.1,9.8,41.7,46.9,-5.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,CHI,F,63,63,100,5.0,9.8,51.5,47.2,4.3
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,GSW,G,63,63,100,4.8,9.8,49.5,46.2,3.3
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,IND,G-F,45,45,100,4.2,9.8,43.4,45.8,-2.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Spencer Dinwiddie,203915,DAL,G,78,78,100,4.6,9.8,47.0,46.0,1.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,WAS,F,31,31,100,5.0,9.7,51.7,46.8,4.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Precious Achiuwa,1630173,NYK,F,56,56,100,4.7,9.7,47.9,48.1,-0.2
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,47,47,100,4.8,9.7,49.7,45.6,4.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,PHX,F,75,75,100,4.5,9.7,47.0,46.8,0.1
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Keon Johnson,1630553,BKN,G,78,78,100,4.9,9.7,51.1,46.0,5.0
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Josh Green,1630182,CHA,G,68,68,100,4.7,9.7,48.9,46.1,2.9
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Quentin Grimes,1629656,PHI,G,75,75,100,4.4,9.6,45.4,46.1,-0.7
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Micah Potter,1630695,UTA,C,38,38,100,4.2,9.6,43.7,46.7,-3.0
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Clint Capela,203991,ATL,C,55,55,100,4.6,9.6,47.4,49.2,-1.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,OKC,F,47,47,100,4.0,9.6,42.0,47.8,-5.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,51,51,100,4.4,9.6,45.9,47.8,-1.9
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,GSW,G,82,82,100,4.6,9.6,48.3,46.3,2.0
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jonathan Mogbo,1642367,TOR,F,62,62,100,4.5,9.6,46.8,46.5,0.3
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,57,57,100,4.2,9.6,44.2,47.5,-3.3
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,LAL,C-F,56,56,100,4.2,9.6,44.1,48.1,-4.0
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,GSW,C,40,40,100,4.3,9.5,45.7,47.9,-2.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Moussa Diabaté,1631217,CHA,F,68,68,100,4.5,9.5,47.8,47.8,0.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Terry Rozier,1626179,MIA,G,63,63,100,4.6,9.5,48.8,45.4,3.4
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,GSW,G,70,70,100,4.2,9.4,45.1,46.0,-0.9
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Colin Castleton,1630658,TOR,C,23,23,100,4.2,9.4,44.4,45.8,-1.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,ATL,F-C,23,23,100,4.9,9.4,51.9,46.8,5.0
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,CHI,F-C,63,63,100,4.1,9.4,44.2,48.6,-4.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Matas Buzelis,1641824,CHI,F,77,77,100,4.3,9.4,45.9,46.6,-0.7
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Taurean Prince,1627752,MIL,F,80,80,100,4.4,9.3,47.3,46.5,0.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,CHA,G,36,36,100,4.9,9.3,52.8,45.7,7.1
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,TOR,G,33,33,100,4.5,9.3,49.0,45.1,3.9
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jordan Poole,1629673,WAS,G,68,68,100,4.8,9.3,52.2,45.9,6.3
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,BOS,G,80,80,100,4.1,9.3,44.3,45.6,-1.3
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,DET,G-F,59,59,100,3.8,9.2,41.6,46.8,-5.2
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,IND,F,5,5,100,3.8,9.2,41.3,48.5,-7.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Lonzo Ball,1628366,CHI,G,35,35,100,4.2,9.2,46.1,45.8,0.3
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Lonnie Walker IV,1629022,PHI,G-F,18,18,100,4.8,9.2,52.1,45.4,6.8
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Georges Niang,1627777,ATL,F,79,79,100,4.5,9.2,49.2,47.0,2.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Cody Martin,1628998,PHX,F,53,53,100,4.4,9.2,47.8,46.8,1.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Anthony Black,1641710,ORL,G,78,78,100,4.1,9.2,45.2,45.6,-0.3
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,CHA,G,13,13,100,4.0,9.2,43.7,45.2,-1.5
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Scotty Pippen Jr.,1630590,MEM,G,77,77,100,4.2,9.1,45.7,45.0,0.7
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kris Dunn,1627739,LAC,G,74,74,100,4.0,9.1,43.3,46.2,-2.8
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Kylor Kelley,1630283,LAL,C,11,11,100,4.5,9.1,49.0,49.3,-0.3
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,SAC,F,68,68,100,4.4,9.1,48.9,47.5,1.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Killian Hayes,1630165,BKN,G,6,6,100,4.5,9.0,50.0,46.7,3.3
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,72,72,100,4.0,9.0,44.6,46.1,-1.5
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Malcolm Brogdon,1627763,WAS,G,24,24,100,4.6,9.0,51.2,45.9,5.3
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Alex Caruso,1627936,OKC,G,54,54,100,3.5,9.0,39.5,46.7,-7.2
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Brandon Boston,1630527,NOP,G,42,42,100,4.6,8.9,51.9,46.3,5.6
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Jordan Clarkson,203903,UTA,G,37,37,100,4.4,8.9,49.8,46.9,3.0
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Bismack Biyombo,202687,SAS,C,27,27,100,4.3,8.9,48.3,50.9,-2.6
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Kessler Edwards,1630556,DAL,F,34,34,100,4.5,8.9,51.0,47.3,3.7
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,UTA,F,50,50,100,4.3,8.9,48.3,45.6,2.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,CLE,G,71,71,100,3.9,8.9,44.2,46.1,-1.9
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,SAS,F-G,77,77,100,4.3,8.9,49.0,47.3,1.7
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,PHX,F,57,57,100,4.1,8.8,46.3,47.4,-1.1
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,PHX,G,64,64,100,4.1,8.7,47.3,45.6,1.7
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Klay Thompson,202691,DAL,G,72,72,100,4.0,8.7,46.0,46.1,-0.1
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tosan Evbuomwan,1641787,BKN,F,28,28,100,4.0,8.7,45.9,46.1,-0.2
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,MIN,G,62,62,100,4.0,8.7,46.7,45.5,1.2
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Norman Powell,1626181,LAC,G,60,60,100,4.3,8.7,49.4,45.8,3.6
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Corey Kispert,1630557,WAS,F,61,61,100,4.0,8.7,46.2,45.8,0.4
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Jake LaRavia,1631222,SAC,F,66,66,100,4.2,8.7,49.0,45.8,3.2
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kevin Porter Jr.,1629645,MIL,G-F,75,75,100,4.1,8.6,47.5,46.1,1.4
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Johnny Juzang,1630548,UTA,G,64,64,100,4.3,8.6,50.2,46.5,3.7
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Tyus Jones,1626145,PHX,G,81,81,100,4.1,8.6,47.8,45.3,2.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Trendon Watford,1630570,BKN,G-F,43,43,100,3.9,8.6,45.6,46.7,-1.2
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Richaun Holmes,1626158,WAS,F,30,30,100,3.9,8.6,45.6,48.5,-2.9
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Kentavious Caldwell-Pope,203484,MEM,G,77,77,100,4.3,8.6,49.7,46.3,3.4
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,MEM,F,63,63,100,3.7,8.6,42.8,47.0,-4.2
2024-25,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Mike Conley,201144,MIN,G,71,71,100,4.2,8.6,48.4,46.0,2.4
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,WAS,F,37,37,100,4.1,8.6,47.5,45.4,2.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Neemias Queta,1629674,BOS,C,58,58,100,3.9,8.6,45.9,47.1,-1.2
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,77,77,100,4.0,8.6,46.4,46.2,0.2
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Jared Rhoden,1631197,TOR,G,11,11,100,4.5,8.6,53.2,44.8,8.4
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Tyrese Martin,1631213,BKN,F,57,57,100,4.3,8.5,50.0,46.2,3.8
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,MIA,G,14,14,100,3.7,8.5,43.7,45.6,-1.9
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,DaQuan Jeffries,1629610,CHA,G-F,46,46,100,3.7,8.5,43.6,46.0,-2.5
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,BKN,F,79,79,100,4.1,8.5,48.6,46.4,2.2
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,GSW,F,76,76,100,3.7,8.5,43.8,48.4,-4.6
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,59,59,100,3.9,8.5,46.5,46.9,-0.4
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,NOP,F,65,65,100,3.9,8.5,46.0,46.6,-0.6
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,POR,C-F,20,20,100,3.0,8.4,35.5,46.7,-11.2
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,TOR,G,52,52,100,3.9,8.4,46.7,45.5,1.2
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Malik Beasley,1627736,DET,G,82,82,100,4.2,8.4,49.3,45.8,3.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jose Alvarado,1630631,NOP,G,56,56,100,3.6,8.3,43.8,45.8,-2.0
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,LAL,G,72,72,100,3.7,8.3,45.0,45.9,-0.9
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,50,50,100,3.8,8.3,46.2,47.9,-1.7
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,MIL,G,73,73,100,4.1,8.3,49.3,45.7,3.5
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Marcus Garrett,1630585,CHA,G,4,4,100,2.3,8.3,27.3,47.1,-19.8
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,CHA,F,59,59,100,3.8,8.2,46.3,46.3,0.0
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,GSW,G,74,74,100,3.9,8.2,47.6,46.1,1.5
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bruce Brown,1628971,NOP,G-F,41,41,100,4.1,8.2,50.3,46.4,3.9
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ben Simmons,1627732,LAC,G-F,51,51,100,3.8,8.1,46.3,47.4,-1.1
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Nowell,1629669,WAS,G,7,7,100,4.1,8.1,50.9,45.7,5.2
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Moritz Wagner,1629021,ORL,F-C,29,29,100,4.2,8.1,51.3,48.4,2.8
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,DEN,G,64,64,100,3.8,8.1,46.5,45.0,1.5
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Vít Krejčí,1630249,ATL,G,55,55,100,3.8,8.1,47.0,45.2,1.7
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,GSW,F,59,59,100,3.9,8.1,48.1,48.4,-0.3
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Russell Westbrook,201566,DEN,G,75,75,100,3.7,8.0,46.3,46.2,0.1
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,N'Faly Dante,1642368,HOU,C,4,4,100,4.0,8.0,50.0,48.2,1.8
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,NYK,C-F,16,16,100,3.7,8.0,46.1,49.7,-3.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jay Huff,1630643,MEM,C,60,60,100,3.8,8.0,47.7,48.4,-0.7
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Nick Smith Jr.,1641733,CHA,G,57,57,100,4.1,8.0,51.2,45.6,5.6
2024-25,Regular+Season,GSW,1610612744,Golden State Warriors,Jonathan Kuminga,1630228,GSW,F,47,47,100,3.5,7.9,44.0,46.8,-2.8
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jalen Hood-Schifino,1641720,PHI,G,15,15,100,3.7,7.9,46.2,45.6,0.6
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Dario Šarić,203967,DEN,F-C,14,14,100,4.1,7.9,51.4,47.9,3.4
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Luke Kennard,1628379,MEM,G,64,64,100,3.6,7.9,45.6,45.8,-0.2
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,KJ Martin,1630231,UTA,F,41,41,100,3.4,7.9,43.3,46.7,-3.4
2024-25,Regular+Season,SAS,1610612759,San Antonio Spurs,Charles Bassey,1629646,SAS,C-F,31,31,100,3.5,7.8,44.9,48.9,-4.1
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Duncan Robinson,1629130,MIA,F,74,74,100,3.7,7.8,46.8,45.8,1.0
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,HOU,C,56,56,100,3.8,7.8,48.2,48.8,-0.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Javonte Green,1629750,CLE,G,67,67,100,3.5,7.8,45.2,46.9,-1.7
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,70,70,100,3.9,7.8,50.2,45.5,4.7
2024-25,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,OKC,G,74,74,100,3.6,7.7,46.2,46.1,0.2
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,CHI,F-C,63,63,100,3.7,7.7,47.4,47.4,0.0
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,LAC,G-F,72,72,100,3.7,7.7,48.2,45.9,2.3
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Collin Sexton,1629012,UTA,G,63,63,100,3.6,7.6,47.3,46.3,1.0
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ty Jerome,1629660,CLE,G-F,70,70,100,3.8,7.6,49.5,45.2,4.3
2024-25,Regular+Season,MIL,1610612749,Milwaukee Bucks,Pete Nance,1631250,MIL,F,10,10,100,4.2,7.6,55.3,46.6,8.7
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,CLE,G,71,71,100,3.3,7.6,43.5,45.1,-1.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jordan Goodwin,1630692,LAL,G,28,28,100,3.9,7.5,51.9,46.5,5.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Terance Mann,1629611,ATL,G-F,67,67,100,3.5,7.5,46.0,46.0,0.0
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Svi Mykhailiuk,1629004,UTA,G-F,37,37,100,3.8,7.5,50.9,46.4,4.5
2024-25,Regular+Season,MIA,1610612748,Miami Heat,Pelle Larsson,1641796,MIA,G,49,49,100,3.6,7.5,48.1,45.1,3.0
2024-25,Regular+Season,WAS,1610612764,Washington Wizards,Jaylen Martin,1641798,WAS,G,13,13,100,3.7,7.5,49.5,43.8,5.6
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Daniel Theis,1628464,NOP,F-C,38,38,100,3.7,7.5,49.1,48.5,0.6
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,LAL,F,75,75,100,3.6,7.4,49.1,46.0,3.1
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Elfrid Payton,203901,NOP,G,24,24,100,3.0,7.4,41.0,45.3,-4.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Mo Bamba,1628964,NOP,C,32,32,100,3.3,7.4,44.3,47.3,-3.0
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,74,74,100,3.3,7.3,45.5,46.5,-1.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,IND,F,79,79,100,3.7,7.3,49.9,47.3,2.7
2024-25,Regular+Season,NYK,1610612752,New York Knicks,P.J. Tucker,200782,NYK,F,3,3,100,4.7,7.3,63.6,43.7,19.9
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Ben Sheppard,1641767,IND,G,62,62,100,3.3,7.3,45.6,45.6,0.0
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Quenton Jackson,1631245,IND,G,23,23,100,3.8,7.3,51.8,44.7,7.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,46,46,100,3.6,7.3,49.0,48.2,0.8
2024-25,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Isaac Okoro,1630171,CLE,F-G,54,54,100,3.0,7.2,42.3,45.6,-3.3
2024-25,Regular+Season,LAC,1610612746,Los Angeles Clippers,Drew Eubanks,1629234,LAC,F-C,60,60,100,3.2,7.1,44.9,48.3,-3.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Danté Exum,203957,DAL,G,20,20,100,3.8,7.1,52.8,46.6,6.2
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Moses Brown,1629650,DAL,C,11,11,100,3.2,7.1,44.9,48.8,-3.9
