SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2021-22,all-star,-,02/18/2022,W,1,59.5,40.5,68.0,4.0,24.0,4.0,8.0,0.0,64.0,70.6,29.4,75.0,25.0,71.4,28.6,0
2021-22,all-star,-,02/18/2022,W,1,58.8,41.2,40.0,0.0,48.0,12.0,12.0,0.0,40.0,100,0.0,100,0.0,100,0.0,0
2021-22,play-in,-,04/15/2022,W,48,61.3,38.8,56.1,15.0,25.2,3.7,18.7,16.8,41.1,40.0,60.0,33.3,66.7,38.5,61.5,0
2021-22,play-in,-,04/15/2022,W,48,75.0,25.0,70.5,22.9,17.1,7.6,12.4,2.9,47.6,37.8,62.2,100,0.0,46.5,53.5,0
2021-22,play-in,-,04/15/2022,L,48,57.6,42.4,51.5,9.9,26.7,6.9,21.8,6.9,41.6,42.3,57.7,100,0.0,57.1,42.9,0
2021-22,play-in,-,04/15/2022,L,48,55.6,44.4,47.5,9.9,38.6,7.9,13.9,13.9,37.6,50.0,50.0,84.6,15.4,62.2,37.8,0
2021-22,play-in,-,04/13/2022,L,48,62.6,37.4,46.6,9.7,37.9,12.6,15.5,18.4,36.9,29.2,70.8,92.3,7.7,51.4,48.6,0
2021-22,play-in,-,04/13/2022,W,48,75.3,24.7,63.7,14.2,21.2,5.3,15.0,8.0,49.6,52.8,47.2,75.0,25.0,56.8,43.2,0
2021-22,play-in,-,04/13/2022,W,48,66.0,34.0,50.0,9.1,36.4,4.5,13.6,16.7,40.9,51.5,48.5,87.5,12.5,63.3,36.7,0
2021-22,play-in,-,04/13/2022,L,48,54.4,45.6,40.8,1.9,37.9,10.7,21.4,7.8,38.8,47.6,52.4,92.3,7.7,64.7,35.3,0
2021-22,play-in,-,04/12/2022,W,48,57.8,42.2,40.4,7.3,38.5,11.0,21.1,11.0,33.0,45.5,54.5,64.3,35.7,52.8,47.2,0
2021-22,play-in,-,04/12/2022,L,48,55.1,44.9,34.6,11.5,46.2,7.7,19.2,16.3,23.1,33.3,66.7,81.3,18.8,55.9,44.1,0
2021-22,play-in,-,04/12/2022,L,48,71.7,28.3,59.3,3.7,25.0,10.2,15.7,9.3,55.6,59.4,40.6,77.8,22.2,63.4,36.6,0
2021-22,play-in,-,04/12/2022,W,48,66.7,33.3,62.6,19.1,23.5,12.2,13.9,20.9,43.5,66.7,33.3,100,0.0,73.3,26.7,0
2022-23,pre-season,-,10/14/2022,W,53,73.1,26.9,61.3,11.7,15.3,13.1,23.4,19.0,49.6,40.5,59.5,71.4,28.6,44.9,55.1,0
2022-23,pre-season,-,10/14/2022,L,53,40.7,59.3,31.3,1.5,42.5,11.9,26.1,14.2,29.9,42.9,57.1,84.2,15.8,62.5,37.5,0
2022-23,pre-season,-,10/14/2022,W,48,55.2,44.8,39.3,6.6,44.3,8.2,16.4,9.0,32.8,29.2,70.8,72.2,27.8,47.6,52.4,0
2022-23,pre-season,-,10/14/2022,L,48,60.5,39.5,40.7,3.7,36.1,13.9,23.1,14.8,37.0,45.5,54.5,61.5,38.5,51.4,48.6,0
2022-23,pre-season,-,10/14/2022,W,48,56.2,43.8,47.4,10.5,31.6,3.5,21.1,10.5,36.8,44.4,55.6,91.7,8.3,59.0,41.0,0
2022-23,pre-season,-,10/14/2022,W,48,60.2,39.8,41.1,12.5,37.5,12.5,21.4,19.6,28.6,52.2,47.8,71.4,28.6,59.5,40.5,0
2022-23,pre-season,-,10/14/2022,L,48,71.4,28.6,69.3,5.9,17.8,11.9,12.9,9.9,63.4,57.1,42.9,83.3,16.7,61.0,39.0,0
2022-23,pre-season,-,10/14/2022,W,48,65.6,34.4,62.9,7.6,22.9,6.7,14.3,18.1,55.2,51.5,48.5,100,0.0,61.0,39.0,0
2022-23,pre-season,-,10/14/2022,L,48,59.3,40.7,48.8,11.6,27.9,10.5,23.3,1.2,37.2,57.1,42.9,75.0,25.0,62.1,37.9,0
2022-23,pre-season,-,10/14/2022,W,48,56.4,43.6,39.1,6.0,45.1,5.3,15.8,22.6,33.1,53.8,46.2,80.0,20.0,65.2,34.8,0
2022-23,pre-season,-,10/14/2022,L,48,59.8,40.2,56.9,15.7,20.6,20.6,22.5,13.7,41.2,62.1,37.9,85.7,14.3,66.7,33.3,0
2022-23,pre-season,-,10/14/2022,L,48,56.8,43.2,52.6,7.0,31.6,20.2,15.8,24.6,45.6,60.0,40.0,91.7,8.3,69.0,31.0,0
2022-23,pre-season,-,10/14/2022,L,48,48.3,51.7,51.7,11.2,33.7,14.6,14.6,15.7,40.4,60.9,39.1,90.0,10.0,69.7,30.3,0
2022-23,pre-season,-,10/14/2022,W,48,70.5,29.5,60.0,11.7,25.0,16.7,15.0,15.0,48.3,66.7,33.3,90.0,10.0,71.7,28.3,0
2022-23,pre-season,-,10/14/2022,W,48,44.7,55.3,36.5,3.5,44.3,13.9,19.1,17.4,33.0,66.7,33.3,82.4,17.6,73.7,26.3,0
2022-23,pre-season,-,10/14/2022,W,48,58.7,41.3,48.7,5.0,22.7,10.9,28.6,17.6,43.7,65.5,34.5,100,0.0,73.7,26.3,0
2022-23,pre-season,-,10/14/2022,L,48,55.2,44.8,52.3,14.4,35.1,9.0,12.6,9.0,37.8,72.4,27.6,92.3,7.7,78.6,21.4,0
2022-23,pre-season,-,10/14/2022,L,48,54.3,45.7,53.6,10.7,26.8,8.0,19.6,18.8,42.9,80.0,20.0,90.0,10.0,82.5,17.5,0
2022-23,pre-season,-,10/13/2022,W,48,68.3,31.7,61.9,3.2,16.7,12.7,21.4,16.7,58.7,48.7,51.3,57.1,42.9,50.0,50.0,0
2022-23,pre-season,-,10/13/2022,L,48,70.5,29.5,64.3,3.6,13.4,8.9,22.3,15.2,60.7,52.8,47.2,80.0,20.0,56.1,43.9,0
2022-23,pre-season,-,10/13/2022,L,48,49.0,51.0,45.0,3.6,40.5,9.0,14.4,9.9,41.4,40.0,60.0,86.7,13.3,57.5,42.5,0
2022-23,pre-season,-,10/13/2022,W,48,60.5,39.5,50.8,5.1,25.4,12.7,23.7,19.5,45.8,50.0,50.0,90.0,10.0,60.0,40.0,0
2022-23,pre-season,-,10/12/2022,W,48,60.7,39.3,48.5,14.1,33.3,17.2,18.2,19.2,34.3,41.7,58.3,63.6,36.4,48.6,51.4,0
2022-23,pre-season,-,10/12/2022,L,48,67.1,32.9,66.0,10.6,22.3,17.0,11.7,8.5,55.3,51.6,48.4,71.4,28.6,55.3,44.7,0
2022-23,pre-season,-,10/12/2022,L,48,59.8,40.2,43.3,8.2,40.2,9.3,16.5,19.6,35.1,38.1,61.9,84.6,15.4,55.9,44.1,0
2022-23,pre-season,-,10/12/2022,L,48,69.3,30.7,36.4,10.1,36.4,6.1,27.3,16.2,26.3,33.3,66.7,91.7,8.3,56.7,43.3,0
2022-23,pre-season,-,10/12/2022,W,48,73.6,26.4,58.7,7.9,23.8,19.0,17.5,23.0,50.8,54.1,45.9,80.0,20.0,59.6,40.4,0
2022-23,pre-season,-,10/12/2022,W,48,65.1,34.9,58.7,9.2,24.8,20.2,16.5,18.3,49.5,56.3,43.8,88.9,11.1,63.4,36.6,0
2022-23,pre-season,-,10/12/2022,L,48,57.7,42.3,50.0,8.0,33.0,8.0,17.0,13.0,42.0,60.0,40.0,81.8,18.2,66.7,33.3,0
2022-23,pre-season,-,10/12/2022,W,48,55.7,44.3,41.9,5.7,40.0,8.6,18.1,29.5,36.2,54.5,45.5,85.7,14.3,66.7,33.3,0
2022-23,pre-season,-,10/12/2022,L,48,63.3,36.7,50.0,7.7,20.2,6.7,29.8,31.7,42.3,57.7,42.3,100,0.0,66.7,33.3,0
2022-23,pre-season,-,10/12/2022,W,48,51.8,48.2,40.0,5.0,40.0,10.0,20.0,20.0,35.0,50.0,50.0,93.8,6.3,67.5,32.5,0
2022-23,pre-season,-,10/12/2022,L,48,62.9,37.1,54.4,0.0,20.4,6.8,25.2,13.6,54.4,64.3,35.7,85.7,14.3,68.6,31.4,0
2022-23,pre-season,-,10/12/2022,L,48,66.3,33.7,50.4,13.9,28.7,13.0,20.9,18.3,36.5,58.6,41.4,100,0.0,70.0,30.0,0
2022-23,pre-season,-,10/12/2022,L,48,53.0,47.0,47.8,5.3,26.5,16.8,25.7,8.8,42.5,66.7,33.3,80.0,20.0,70.3,29.7,0
2022-23,pre-season,-,10/12/2022,W,48,59.8,40.2,45.8,1.7,35.6,20.3,18.6,20.3,44.1,63.0,37.0,85.7,14.3,70.7,29.3,0
2022-23,pre-season,-,10/12/2022,W,48,64.3,35.7,63.6,22.4,25.2,21.5,11.2,25.2,41.1,73.5,26.5,77.8,22.2,74.4,25.6,0
2022-23,pre-season,-,10/12/2022,W,48,59.8,40.2,45.7,7.6,45.7,13.3,8.6,13.3,38.1,70.8,29.2,81.3,18.8,75.0,25.0,0
2022-23,pre-season,-,10/11/2022,L,48,60.9,39.1,53.3,9.5,25.7,18.1,21.0,29.5,43.8,42.9,57.1,77.8,22.2,51.4,48.6,0
2022-23,pre-season,-,10/11/2022,W,48,62.8,37.2,55.7,3.5,33.9,8.7,10.4,16.5,52.2,46.9,53.1,76.9,23.1,55.6,44.4,0
2022-23,pre-season,-,10/11/2022,L,48,69.9,30.1,51.0,6.1,21.4,7.1,27.6,16.3,44.9,52.0,48.0,71.4,28.6,56.3,43.8,0
2022-23,pre-season,-,10/11/2022,W,48,64.8,35.2,55.9,12.6,29.7,11.7,14.4,15.3,43.2,45.2,54.8,90.9,9.1,57.1,42.9,0
2022-23,pre-season,-,10/11/2022,L,48,57.1,42.9,55.8,1.9,31.7,13.5,12.5,12.5,53.8,51.7,48.3,81.8,18.2,60.0,40.0,0
2022-23,pre-season,-,10/11/2022,W,48,67.0,33.0,63.0,6.3,23.6,19.7,13.4,12.6,56.7,62.5,37.5,70.0,30.0,64.0,36.0,0
2022-23,pre-season,-,10/11/2022,L,48,44.6,55.4,40.4,5.8,46.2,7.7,13.5,21.2,34.6,57.1,42.9,81.3,18.8,67.6,32.4,0
2022-23,pre-season,-,10/11/2022,W,48,54.3,45.7,44.3,4.6,38.9,13.0,16.8,14.5,39.7,58.6,41.4,88.2,11.8,69.6,30.4,0
2022-23,pre-season,-,10/11/2022,L,48,57.6,42.4,46.5,0.0,36.4,8.1,17.2,22.2,46.5,60.9,39.1,100,0.0,74.3,25.7,0
2022-23,pre-season,-,10/11/2022,W,48,58.3,41.7,51.4,14.7,33.0,14.7,15.6,15.6,36.7,64.3,35.7,100,0.0,75.0,25.0,0
2022-23,pre-season,-,10/10/2022,L,48,78.6,21.4,63.6,9.3,14.0,15.0,22.4,16.8,54.2,32.4,67.6,80.0,20.0,38.5,61.5,0
2022-23,pre-season,-,10/10/2022,W,48,59.8,40.2,48.6,11.2,30.8,6.5,20.6,12.1,37.4,38.5,61.5,100,0.0,56.8,43.2,0
2022-23,regular-season,-,04/09/2023,W,48,77.0,23.0,73.9,16.8,12.6,10.9,13.4,8.4,57.1,40.9,59.1,80.0,20.0,44.9,55.1,0
2022-23,regular-season,-,04/09/2023,L,48,76.7,23.3,68.5,16.7,8.3,14.8,23.1,13.9,51.9,40.5,59.5,100,0.0,45.0,55.0,0
2022-23,regular-season,-,04/09/2023,W,48,68.4,31.6,66.0,7.8,17.5,25.2,16.5,29.1,58.3,47.1,52.9,83.3,16.7,52.5,47.5,0
2022-23,regular-season,-,04/09/2023,W,48,76.7,23.3,66.7,12.3,15.8,13.2,17.5,17.5,54.4,52.6,47.4,66.7,33.3,54.5,45.5,0
2022-23,regular-season,-,04/09/2023,L,48,63.0,37.0,54.4,0.0,33.1,17.6,12.5,14.7,54.4,40.5,59.5,93.3,6.7,55.8,44.2,0
2022-23,regular-season,-,04/09/2023,W,48,68.3,31.7,58.2,6.0,31.3,17.2,10.4,20.9,52.2,53.8,46.2,71.4,28.6,58.5,41.5,0
2022-23,regular-season,-,04/09/2023,W,48,66.7,33.3,64.2,7.3,19.3,15.6,16.5,20.2,56.9,51.4,48.6,100,0.0,59.5,40.5,0
2022-23,regular-season,-,04/09/2023,W,48,53.6,46.4,45.3,6.3,42.2,20.3,12.5,10.2,39.1,58.6,41.4,61.1,38.9,59.6,40.4,0
2022-23,regular-season,-,04/09/2023,W,48,65.3,34.7,61.2,8.3,27.3,17.4,11.6,19.0,52.9,62.2,37.8,54.5,45.5,60.4,39.6,0
2022-23,regular-season,-,04/09/2023,L,48,65.3,34.7,70.1,5.1,25.6,12.0,4.3,6.0,65.0,58.5,41.5,70.0,30.0,60.8,39.2,0
2022-23,regular-season,-,04/09/2023,W,48,63.5,36.5,52.2,7.2,32.6,7.2,15.2,2.9,44.9,47.2,52.8,93.3,6.7,60.8,39.2,0
2022-23,regular-season,-,04/09/2023,L,48,50.9,49.1,49.6,8.5,43.6,13.7,6.8,16.2,41.0,44.8,55.2,88.2,11.8,60.9,39.1,0
2022-23,regular-season,-,04/09/2023,L,48,59.8,40.2,57.9,5.3,28.9,20.2,13.2,18.4,52.6,54.5,45.5,81.8,18.2,61.4,38.6,0
2022-23,regular-season,-,04/09/2023,W,48,60.5,39.5,58.5,5.7,17.0,5.7,24.5,8.5,52.8,61.3,38.7,66.7,33.3,62.2,37.8,0
2022-23,regular-season,-,04/09/2023,L,48,59.8,40.2,66.0,10.0,21.0,8.0,13.0,16.0,56.0,57.6,42.4,85.7,14.3,62.5,37.5,0
2022-23,regular-season,-,04/09/2023,L,48,61.4,38.6,43.8,9.5,34.3,11.4,21.9,18.1,34.3,56.5,43.5,75.0,25.0,62.9,37.1,0
2022-23,regular-season,-,04/09/2023,W,48,56.1,43.9,46.0,3.5,34.5,12.4,19.5,23.9,42.5,53.8,46.2,84.6,15.4,64.1,35.9,0
2022-23,regular-season,-,04/09/2023,L,48,61.2,38.8,54.3,7.4,33.3,13.6,12.3,2.5,46.9,54.5,45.5,88.9,11.1,64.5,35.5,0
2022-23,regular-season,-,04/09/2023,L,48,49.4,50.6,54.7,6.3,34.7,8.4,10.5,18.9,48.4,50.0,50.0,100,0.0,64.9,35.1,0
2022-23,regular-season,-,04/09/2023,L,48,63.2,36.8,57.4,9.9,26.7,13.9,15.8,16.8,47.5,58.6,41.4,88.9,11.1,65.8,34.2,0
2022-23,regular-season,-,04/09/2023,W,48,47.0,53.0,43.9,8.1,43.9,13.8,12.2,14.6,35.8,59.3,40.7,77.8,22.2,66.7,33.3,0
2022-23,regular-season,-,04/09/2023,W,48,60.0,40.0,57.4,5.2,31.3,13.0,11.3,11.3,52.2,57.6,42.4,91.7,8.3,66.7,33.3,0
2022-23,regular-season,-,04/09/2023,L,48,53.6,46.4,49.5,1.8,38.5,15.6,11.9,18.3,47.7,51.9,48.1,100,0.0,68.3,31.7,0
2022-23,regular-season,-,04/09/2023,L,48,62.6,37.4,49.1,5.3,36.8,9.6,14.0,10.5,43.9,53.6,46.4,100,0.0,69.0,31.0,0
2022-23,regular-season,-,04/09/2023,W,48,61.8,38.2,38.3,7.1,40.4,12.1,21.3,11.3,31.2,55.6,44.4,94.7,5.3,71.7,28.3,0
2022-23,regular-season,-,04/09/2023,L,48,58.5,41.5,49.5,7.6,34.3,9.5,16.2,8.6,41.9,65.4,34.6,91.7,8.3,73.7,26.3,0
2022-23,regular-season,-,04/09/2023,L,48,47.8,52.2,38.2,3.6,46.4,12.7,15.5,24.5,34.5,57.1,42.9,100,0.0,76.3,23.7,0
2022-23,regular-season,-,04/09/2023,L,48,58.4,41.6,52.6,8.4,31.6,13.7,15.8,26.3,44.2,68.0,32.0,100,0.0,77.1,22.9,0
2022-23,regular-season,-,04/09/2023,W,48,39.3,60.7,28.3,3.3,62.5,3.3,9.2,10.0,25.0,70.6,29.4,84.0,16.0,78.6,21.4,0
2022-23,regular-season,-,04/09/2023,W,48,49.0,51.0,39.5,1.3,51.6,16.6,8.9,15.9,38.2,77.4,22.6,85.2,14.8,81.0,19.0,0
2022-23,regular-season,-,04/08/2023,W,48,62.4,37.6,54.4,5.9,26.5,9.6,19.1,6.6,48.5,59.5,40.5,66.7,33.3,61.2,38.8,0
2022-23,regular-season,-,04/08/2023,L,48,69.5,30.5,56.5,9.2,29.8,8.4,13.7,9.2,47.3,59.5,40.5,92.3,7.7,68.0,32.0,0
2022-23,regular-season,-,04/08/2023,L,48,64.0,36.0,52.8,8.0,33.6,15.2,13.6,12.8,44.8,60.6,39.4,85.7,14.3,68.1,31.9,0
2022-23,regular-season,-,04/08/2023,W,48,65.0,35.0,55.9,1.7,28.0,13.6,16.1,12.7,54.2,60.6,39.4,90.9,9.1,68.2,31.8,0
2022-23,regular-season,-,04/08/2023,W,48,57.4,42.6,42.4,5.3,47.7,14.6,9.9,11.9,37.1,62.5,37.5,91.7,8.3,75.0,25.0,0
2022-23,regular-season,-,04/08/2023,L,48,48.9,51.1,45.6,5.3,39.5,10.5,14.9,19.3,40.4,65.4,34.6,100,0.0,78.0,22.0,0
2022-23,regular-season,-,04/07/2023,L,53,64.1,35.9,62.6,10.7,22.9,13.7,14.5,15.3,51.9,58.5,41.5,80.0,20.0,62.7,37.3,0
2022-23,regular-season,-,04/07/2023,W,53,78.4,21.6,58.8,1.5,24.3,13.2,16.9,15.4,57.4,57.5,42.5,90.9,9.1,64.7,35.3,0
2022-23,regular-season,-,04/07/2023,L,48,51.1,48.9,45.7,1.9,40.0,14.3,14.3,21.0,43.8,37.5,62.5,71.4,28.6,50.0,50.0,0
2022-23,regular-season,-,04/07/2023,W,48,76.4,23.6,62.5,5.4,18.8,17.0,18.8,25.0,57.1,45.7,54.3,71.4,28.6,50.0,50.0,0
2022-23,regular-season,-,04/07/2023,W,48,64.8,35.2,60.9,12.2,28.7,9.6,10.4,8.7,48.7,40.0,60.0,90.9,9.1,52.2,47.8,0
2022-23,regular-season,-,04/07/2023,L,48,66.7,33.3,60.8,5.9,26.5,14.7,12.7,20.6,54.9,45.2,54.8,77.8,22.2,52.5,47.5,0
2022-23,regular-season,-,04/07/2023,L,48,65.4,34.6,63.6,15.0,25.2,16.8,11.2,15.9,48.6,50.0,50.0,66.7,33.3,53.5,46.5,0
2022-23,regular-season,-,04/07/2023,W,48,65.6,34.4,50.8,4.9,32.0,17.2,17.2,27.9,45.9,48.4,51.6,69.2,30.8,54.5,45.5,0
2022-23,regular-season,-,04/07/2023,L,48,40.9,59.1,42.9,5.4,48.2,20.5,8.9,14.3,37.5,33.3,66.7,83.3,16.7,54.8,45.2,0
2022-23,regular-season,-,04/07/2023,L,48,56.3,43.7,57.1,0.0,25.0,13.1,17.9,11.9,57.1,50.0,50.0,71.4,28.6,54.8,45.2,0
2022-23,regular-season,-,04/07/2023,W,48,60.9,39.1,44.6,5.0,44.6,21.5,10.7,9.9,39.7,33.3,66.7,88.9,11.1,55.6,44.4,0
2022-23,regular-season,-,04/07/2023,L,48,53.4,46.6,45.9,5.5,35.8,17.4,18.3,19.3,40.4,52.0,48.0,69.2,30.8,57.9,42.1,0
2022-23,regular-season,-,04/07/2023,W,48,60.7,39.3,56.1,7.0,18.4,6.1,25.4,14.9,49.1,50.0,50.0,100,0.0,59.0,41.0,0
2022-23,regular-season,-,04/07/2023,L,48,52.0,48.0,51.9,7.4,41.7,5.6,6.5,17.6,44.4,53.6,46.4,73.3,26.7,60.5,39.5,0
2022-23,playoffs,-,06/12/2023,L,48,63.5,36.5,53.9,4.5,30.3,13.5,15.7,11.2,49.4,54.2,45.8,55.6,44.4,54.5,45.5,0
2022-23,playoffs,-,06/12/2023,W,48,66.7,33.3,70.2,6.4,16.0,20.2,13.8,12.8,63.8,51.5,48.5,80.0,20.0,55.3,44.7,0
2022-23,playoffs,-,06/09/2023,L,48,67.9,32.1,56.8,8.4,25.3,14.7,17.9,8.4,48.4,59.3,40.7,87.5,12.5,65.7,34.3,0
2022-23,playoffs,-,06/09/2023,W,48,64.6,35.4,46.3,1.9,38.9,11.1,14.8,15.7,44.4,56.0,44.0,85.7,14.3,66.7,33.3,0
2022-23,playoffs,-,06/07/2023,L,48,62.0,38.0,48.9,12.8,35.1,11.7,16.0,18.1,36.2,43.5,56.5,90.9,9.1,58.8,41.2,0
2022-23,playoffs,-,06/07/2023,W,48,77.5,22.5,66.1,11.0,13.8,10.1,20.2,7.3,55.0,63.9,36.1,100,0.0,68.3,31.7,0
2022-23,playoffs,-,06/04/2023,L,48,62.7,37.3,51.9,5.6,30.6,16.7,17.6,21.3,46.3,46.4,53.6,90.9,9.1,59.0,41.0,0
2022-23,playoffs,-,06/04/2023,W,48,55.1,44.9,37.8,7.2,45.9,4.5,16.2,17.1,30.6,61.9,38.1,88.2,11.8,73.7,26.3,0
2022-23,playoffs,-,06/01/2023,L,48,59.4,40.6,55.9,15.1,41.9,4.3,2.2,9.7,40.9,65.4,34.6,69.2,30.8,66.7,33.3,0
2022-23,playoffs,-,06/01/2023,W,48,65.8,34.2,61.5,17.3,23.1,8.7,15.4,12.5,44.2,65.6,34.4,100,0.0,72.5,27.5,0
2022-23,playoffs,-,05/29/2023,L,48,48.8,51.2,54.8,4.8,32.1,9.5,13.1,25.0,50.0,39.1,60.9,100,0.0,56.3,43.8,0
2022-23,playoffs,-,05/29/2023,W,48,67.4,32.6,54.4,17.5,40.8,16.5,4.9,18.4,36.9,50.0,50.0,85.7,14.3,61.9,38.1,0
2022-23,playoffs,-,05/27/2023,W,48,55.1,44.9,51.9,11.5,20.2,11.5,27.9,5.8,40.4,44.4,55.6,85.7,14.3,52.9,47.1,0
2022-23,playoffs,-,05/27/2023,L,48,67.7,32.3,36.9,5.8,40.8,3.9,22.3,10.7,31.1,52.6,47.4,85.7,14.3,66.7,33.3,0
2022-23,playoffs,-,05/25/2023,L,48,70.5,29.5,63.9,10.3,27.8,16.5,8.2,19.6,53.6,38.7,61.3,88.9,11.1,50.0,50.0,0
2022-23,playoffs,-,05/25/2023,W,48,50.6,49.4,43.6,5.5,43.6,10.9,12.7,24.5,38.2,37.5,62.5,87.5,12.5,57.5,42.5,0
2022-23,playoffs,-,05/23/2023,L,48,59.0,41.0,52.5,6.1,24.2,10.1,23.2,14.1,46.5,46.2,53.8,75.0,25.0,52.9,47.1,0
2022-23,playoffs,-,05/23/2023,W,48,46.4,53.6,43.1,8.6,46.6,15.5,10.3,23.3,34.5,48.0,52.0,88.9,11.1,65.1,34.9,0
2022-23,playoffs,-,05/22/2023,L,48,76.7,23.3,57.7,1.8,21.6,9.9,20.7,15.3,55.9,40.6,59.4,87.5,12.5,50.0,50.0,0
2022-23,playoffs,-,05/22/2023,W,48,61.2,38.8,51.3,8.8,31.9,8.0,16.8,6.2,42.5,48.3,51.7,91.7,8.3,61.0,39.0,0
2022-23,playoffs,-,05/21/2023,W,48,56.8,43.2,42.2,9.4,44.5,10.2,13.3,14.1,32.8,40.7,59.3,73.7,26.3,54.3,45.7,0
2022-23,playoffs,-,05/21/2023,L,48,57.1,42.9,54.9,3.9,32.4,12.7,12.7,15.7,51.0,50.0,50.0,100,0.0,64.1,35.9,0
2022-23,playoffs,-,05/20/2023,W,48,53.4,46.6,45.4,13.4,42.9,16.0,11.8,10.9,31.9,63.0,37.0,76.5,23.5,68.2,31.8,0
2022-23,playoffs,-,05/20/2023,L,48,61.9,38.1,51.9,3.7,27.8,13.9,20.4,7.4,48.1,71.4,28.6,70.0,30.0,71.1,28.9,0
2022-23,playoffs,-,05/19/2023,W,48,71.7,28.3,59.5,16.2,24.3,3.6,16.2,18.0,43.2,45.5,54.5,88.9,11.1,54.8,45.2,0
2022-23,playoffs,-,05/19/2023,L,48,55.7,44.3,51.4,5.7,28.6,14.3,20.0,16.2,45.7,59.3,40.7,60.0,40.0,59.5,40.5,0
2022-23,playoffs,-,05/18/2023,W,48,57.3,42.7,46.3,3.7,38.9,20.4,14.8,12.0,42.6,60.0,40.0,85.7,14.3,69.2,30.8,0
2022-23,playoffs,-,05/18/2023,L,48,63.4,36.6,54.4,7.8,23.3,20.4,22.3,20.4,46.6,67.9,32.1,87.5,12.5,72.2,27.8,0
2022-23,playoffs,-,05/17/2023,W,48,63.5,36.5,48.8,16.3,39.0,9.8,12.2,17.9,32.5,26.7,73.3,75.0,25.0,43.5,56.5,0
2022-23,playoffs,-,05/17/2023,L,48,64.2,35.8,55.2,1.7,25.9,12.9,19.0,22.4,53.4,46.9,53.1,70.0,30.0,52.4,47.6,0
2022-23,playoffs,-,05/16/2023,W,48,64.8,35.2,53.0,15.2,34.1,14.4,12.9,3.8,37.9,48.6,51.4,80.0,20.0,58.0,42.0,0
2022-23,playoffs,-,05/16/2023,L,48,71.4,28.6,55.6,17.5,26.2,10.3,18.3,11.1,38.1,54.3,45.7,100,0.0,65.2,34.8,0
2022-23,playoffs,-,05/14/2023,W,48,62.1,37.9,46.4,7.1,40.2,5.4,13.4,12.5,39.3,34.6,65.4,60.0,40.0,43.9,56.1,0
2022-23,playoffs,-,05/14/2023,L,48,55.4,44.6,52.3,2.3,27.3,12.5,20.5,12.5,50.0,34.8,65.2,87.5,12.5,48.4,51.6,0
2022-23,playoffs,-,05/12/2023,L,48,50.7,49.3,37.0,15.2,32.6,6.5,30.4,7.6,21.7,41.2,58.8,60.0,40.0,48.1,51.9,0
2022-23,playoffs,-,05/12/2023,L,48,53.4,46.6,51.5,7.9,38.6,7.9,9.9,9.9,43.6,57.7,42.3,76.9,23.1,64.1,35.9,0
2022-23,playoffs,-,05/12/2023,W,48,65.3,34.7,42.6,4.9,32.0,18.0,25.4,8.2,37.7,50.0,50.0,92.3,7.7,64.1,35.9,0
2022-23,playoffs,-,05/12/2023,W,48,67.1,32.9,54.2,14.6,21.9,6.3,24.0,10.4,39.6,69.2,30.8,100,0.0,75.8,24.2,0
2022-23,playoffs,-,05/11/2023,L,48,64.6,35.4,54.0,8.0,33.0,14.0,13.0,17.0,46.0,40.7,59.3,81.8,18.2,52.6,47.4,0
2022-23,playoffs,-,05/11/2023,W,48,73.2,26.8,57.6,8.0,19.2,15.2,23.2,16.8,49.6,44.4,55.6,100,0.0,54.5,45.5,0
2022-23,playoffs,-,05/11/2023,L,48,59.0,41.0,51.2,14.0,27.9,20.9,20.9,20.9,37.2,50.0,50.0,87.5,12.5,60.0,40.0,0
2022-23,playoffs,-,05/11/2023,W,48,55.1,44.9,37.9,0.0,47.4,25.3,14.7,11.6,37.9,44.4,55.6,93.3,6.7,66.7,33.3,0
2022-23,playoffs,-,05/10/2023,L,48,69.0,31.0,60.4,11.3,28.3,14.2,11.3,18.9,49.1,46.9,53.1,90.0,10.0,57.1,42.9,0
2022-23,playoffs,-,05/10/2023,W,48,62.0,38.0,56.2,14.9,32.2,10.7,11.6,16.5,41.3,52.9,47.1,84.6,15.4,61.7,38.3,0
2022-23,playoffs,-,05/10/2023,W,48,52.1,47.9,39.3,3.6,34.8,14.3,25.9,4.5,35.7,59.1,40.9,76.9,23.1,65.7,34.3,0
2022-23,playoffs,-,05/10/2023,L,48,51.1,48.9,46.6,5.8,37.9,8.7,15.5,28.2,40.8,58.3,41.7,100,0.0,73.0,27.0,0
2022-23,playoffs,-,05/09/2023,W,48,62.0,38.0,48.7,15.7,31.3,13.0,20.0,11.3,33.0,46.4,53.6,58.3,41.7,50.0,50.0,0
2022-23,playoffs,-,05/09/2023,L,48,69.3,30.7,56.9,13.7,26.5,24.5,16.7,10.8,43.1,48.3,51.7,88.9,11.1,57.9,42.1,0
