SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2023-24,pre-season,CLE,3,0,3,1.2,75.0,25.0,60.0,0.0,30.0,0.0,10.0,0.0,60.0,100,0.0,0.0,100,75.0,25.0
2023-24,pre-season,DAL,2,0,2,3.4,52.6,47.4,60.0,0.0,30.0,0.0,10.0,10.0,60.0,66.7,33.3,100,0.0,75.0,25.0
2023-24,pre-season,POR,1,0,1,3.5,50.0,50.0,33.3,0.0,50.0,50.0,16.7,83.3,33.3,100,0.0,100,0.0,100,0.0
2023-24,regular-season,CHI,44,27,17,4.8,66.8,33.2,49.1,6.5,26.9,6.3,24.0,16.4,42.7,46.5,53.5,83.0,17.0,56.3,43.8
2023-24,regular-season,DEN,40,26,14,3.4,65.7,34.3,51.9,7.7,23.2,6.4,24.9,12.4,44.2,50.0,50.0,82.1,17.9,57.4,42.6
2023-24,regular-season,GSW,48,24,24,3.3,49.7,50.3,41.4,5.5,40.4,5.2,18.2,19.2,35.9,59.0,41.0,70.4,29.6,63.5,36.5
2023-24,regular-season,LAL,33,24,9,4.4,58.0,42.0,43.9,8.5,22.0,6.2,34.1,11.0,35.5,50.0,50.0,76.9,23.1,56.7,43.3
2023-24,regular-season,OKC,38,24,14,3.4,62.8,37.2,49.2,10.2,25.4,6.8,25.4,15.3,39.0,39.1,60.9,86.7,13.3,51.3,48.7
2023-24,regular-season,DAL,32,23,9,3.3,47.0,53.0,37.3,4.7,39.0,7.0,23.7,12.3,32.7,50.0,50.0,76.9,23.1,61.1,38.9
2023-24,regular-season,MIL,40,23,17,3.7,51.0,49.0,37.1,8.1,32.7,8.1,30.2,15.5,28.9,50.7,49.3,81.4,18.6,62.1,37.9
2023-24,regular-season,LAC,40,22,18,3.1,57.3,42.7,40.6,6.3,28.6,11.7,30.8,14.3,34.3,50.0,50.0,73.3,26.7,57.4,42.6
2023-24,regular-season,MIA,42,22,20,3.6,57.8,42.2,40.3,10.1,33.2,6.4,26.5,14.1,30.2,36.7,63.3,66.7,33.3,47.3,52.7
2023-24,regular-season,ATL,47,21,26,3.7,64.9,35.1,47.2,11.1,23.1,6.4,29.7,13.5,36.1,30.3,69.7,58.6,41.4,37.3,62.7
2023-24,regular-season,BOS,33,21,12,3.9,56.7,43.3,39.7,5.1,30.8,6.1,29.5,13.5,34.6,38.7,61.3,84.4,15.6,54.3,45.7
2023-24,regular-season,MIN,36,21,15,4.1,52.0,48.0,40.4,9.1,33.2,3.6,26.4,8.5,31.3,45.2,54.8,85.3,14.7,59.4,40.6
2023-24,regular-season,ORL,35,21,14,3.8,61.1,38.9,50.0,10.1,21.7,7.2,28.3,13.0,39.9,40.6,59.4,90.0,10.0,51.7,48.3
2023-24,regular-season,CLE,42,20,22,3.7,58.1,41.9,44.3,7.4,29.5,8.0,26.2,13.8,36.9,61.1,38.9,53.1,46.9,58.7,41.3
2023-24,regular-season,PHX,41,20,21,3.5,58.1,41.9,44.8,9.7,28.2,7.8,26.9,13.3,35.1,47.8,52.2,93.1,6.9,61.2,38.8
2023-24,regular-season,SAC,39,20,19,4.4,62.5,37.5,51.8,10.3,26.2,6.4,22.1,13.6,41.5,38.6,61.4,82.4,17.6,49.6,50.4
2023-24,regular-season,IND,37,18,19,3.5,58.1,41.9,49.4,6.2,30.6,5.9,20.1,14.2,43.2,41.3,58.8,69.7,30.3,49.6,50.4
2023-24,regular-season,PHI,36,18,18,3.7,66.0,34.0,44.9,9.0,26.9,7.8,28.1,16.5,35.9,50.7,49.3,73.3,26.7,57.1,42.9
2023-24,regular-season,HOU,40,17,23,3.7,61.2,38.8,46.0,6.6,31.3,6.9,22.7,15.5,39.4,55.8,44.2,71.4,28.6,60.7,39.3
2023-24,regular-season,NYK,33,17,16,3.3,59.7,40.3,50.5,9.1,24.2,7.4,25.3,16.5,41.4,33.3,66.7,87.0,13.0,46.3,53.7
2023-24,regular-season,POR,37,17,20,4.1,70.9,29.1,55.8,10.7,21.4,4.2,22.8,10.7,45.1,50.0,50.0,75.0,25.0,55.1,44.9
2023-24,regular-season,TOR,42,17,25,3.6,65.9,34.1,50.4,6.4,24.3,8.1,25.2,9.0,44.1,48.3,51.7,89.3,10.7,58.3,41.7
2023-24,regular-season,UTA,33,16,17,4.0,56.7,43.3,40.0,1.9,37.7,6.1,22.3,10.0,38.1,51.6,48.4,82.1,17.9,63.4,36.6
2023-24,regular-season,BKN,35,15,20,4.6,59.7,40.3,48.7,10.6,27.8,6.9,23.5,11.6,38.1,38.0,62.0,80.0,20.0,49.6,50.4
2023-24,regular-season,CHA,35,15,20,3.6,63.8,36.2,48.8,4.9,26.5,9.2,24.7,16.3,43.8,42.0,58.0,88.0,12.0,54.3,45.7
2023-24,regular-season,MEM,36,15,21,3.6,65.6,34.4,56.2,4.6,13.8,6.2,30.0,17.3,51.5,38.4,61.6,75.0,25.0,43.5,56.5
2023-24,regular-season,NOP,29,14,15,3.2,74.4,25.6,60.1,11.8,16.3,4.9,23.6,9.4,48.3,55.7,44.3,81.8,18.2,59.7,40.3
2023-24,regular-season,SAS,41,13,28,3.8,59.8,40.2,48.3,6.8,22.3,9.6,29.4,13.0,41.5,60.3,39.7,91.7,8.3,67.6,32.4
2023-24,regular-season,WAS,37,9,28,3.1,60.2,39.8,52.5,6.9,29.7,9.4,17.8,7.9,45.5,41.5,58.5,80.0,20.0,52.1,47.9
2023-24,regular-season,DET,35,8,27,3.3,60.2,39.8,44.5,5.7,32.7,8.5,22.7,10.9,38.9,29.8,70.2,78.3,21.7,45.7,54.3
2023-24,playoffs,BOS,6,6,0,4.0,54.3,45.7,39.4,3.0,36.4,3.0,24.2,22.7,36.4,38.5,61.5,100,0.0,61.9,38.1
2023-24,playoffs,DAL,11,6,5,4.1,54.9,45.1,37.6,11.9,35.6,6.9,26.7,9.9,25.7,42.1,57.9,91.7,8.3,61.3,38.7
2023-24,playoffs,NYK,8,6,2,4.8,61.2,38.8,36.4,10.1,36.4,4.0,27.3,13.1,26.3,33.3,66.7,75.0,25.0,50.0,50.0
2023-24,playoffs,MIN,7,4,3,3.5,56.4,43.6,45.9,9.8,29.5,1.6,24.6,13.1,36.1,35.7,64.3,66.7,33.3,45.0,55.0
2023-24,playoffs,DEN,5,3,2,2.5,83.3,16.7,64.5,12.9,19.4,0.0,16.1,3.2,51.6,30.0,70.0,100,0.0,41.7,58.3
2023-24,playoffs,OKC,5,3,2,4.2,62.9,37.1,45.8,16.7,31.3,8.3,22.9,12.5,29.2,36.4,63.6,80.0,20.0,50.0,50.0
2023-24,playoffs,IND,7,2,5,5.7,62.3,37.7,52.5,20.0,22.5,11.3,25.0,18.8,32.5,61.9,38.1,66.7,33.3,63.0,37.0
2023-24,playoffs,CLE,3,1,2,3.7,64.3,35.7,42.1,0.0,31.6,10.5,26.3,10.5,42.1,50.0,50.0,50.0,50.0,50.0,50.0
2023-24,playoffs,LAC,2,1,1,3.5,88.9,11.1,60.9,0.0,13.0,0.0,26.1,8.7,60.9,28.6,71.4,0.0,100,25.0,75.0
2023-24,playoffs,ORL,2,1,1,4.9,47.4,52.6,27.6,6.9,41.4,0.0,31.0,13.8,20.7,0.0,100,75.0,25.0,37.5,62.5
2023-24,playoffs,PHI,5,1,4,5.3,65.1,34.9,49.1,11.3,17.0,7.5,34.0,11.3,37.7,46.2,53.8,66.7,33.3,50.0,50.0
2023-24,playoffs,LAL,3,0,3,3.0,64.7,35.3,78.3,8.7,13.0,17.4,8.7,8.7,69.6,22.2,77.8,100,0.0,30.0,70.0
2023-24,playoffs,MIL,1,0,1,10.2,64.3,35.7,31.6,0.0,47.4,10.5,21.1,15.8,31.6,0.0,100,100,0.0,50.0,50.0
2023-24,playoffs,NOP,2,0,2,2.9,41.7,58.3,57.1,28.6,42.9,28.6,0.0,71.4,28.6,0.0,100,100,0.0,33.3,66.7
2023-24,playoffs,PHX,1,0,1,3.5,40.0,60.0,22.2,0.0,33.3,0.0,44.4,33.3,22.2,0.0,100,100,0.0,50.0,50.0
2023-24,play-in,LAL,1,1,0,5.2,62.5,37.5,35.3,11.8,17.6,0.0,47.1,11.8,23.5,33.3,66.7,100,0.0,50.0,50.0
2023-24,play-in,PHI,1,1,0,5.0,80.0,20.0,31.6,0.0,15.8,15.8,52.6,31.6,31.6,33.3,66.7,100,0.0,50.0,50.0
2023-24,play-in,MIA,1,0,1,5.0,63.6,36.4,58.8,11.8,35.3,0.0,5.9,0.0,47.1,40.0,60.0,50.0,50.0,42.9,57.1
2023-24,play-in,NOP,1,0,1,5.2,77.8,22.2,93.3,0.0,0.0,13.3,6.7,0.0,93.3,57.1,42.9,0.0,0.0,57.1,42.9
2023-24,ist,IND,6,6,0,3.5,63.4,36.6,44.2,5.2,35.1,0.0,20.8,9.1,39.0,41.2,58.8,55.6,44.4,46.2,53.8
2023-24,ist,MIL,4,3,1,4.5,60.0,40.0,40.7,7.4,22.2,0.0,37.0,3.7,33.3,63.6,36.4,75.0,25.0,66.7,33.3
2023-24,ist,MIN,3,3,0,3.5,50.0,50.0,30.8,15.4,34.6,7.7,34.6,7.7,15.4,25.0,75.0,66.7,33.3,42.9,57.1
2023-24,ist,SAC,3,3,0,2.4,33.3,66.7,31.6,10.5,47.4,0.0,21.1,26.3,21.1,0.0,100,100,0.0,50.0,50.0
2023-24,ist,BKN,2,2,0,3.9,41.7,58.3,32.0,8.0,48.0,12.0,20.0,0.0,24.0,50.0,50.0,100,0.0,75.0,25.0
2023-24,ist,GSW,4,2,2,3.9,48.0,52.0,25.6,0.0,38.5,7.7,35.9,10.3,25.6,40.0,60.0,100,0.0,70.0,30.0
2023-24,ist,LAL,2,2,0,5.2,57.9,42.1,48.0,24.0,24.0,4.0,28.0,4.0,24.0,50.0,50.0,50.0,50.0,50.0,50.0
2023-24,ist,NOP,3,2,1,3.0,75.0,25.0,57.1,9.5,14.3,9.5,28.6,9.5,47.6,16.7,83.3,100,0.0,28.6,71.4
2023-24,ist,ATL,2,1,1,4.9,78.6,21.4,51.6,19.4,19.4,9.7,29.0,12.9,32.3,50.0,50.0,50.0,50.0,50.0,50.0
2023-24,ist,BOS,2,1,1,4.8,57.1,42.9,60.0,10.0,15.0,0.0,25.0,0.0,50.0,66.7,33.3,100,0.0,71.4,28.6
2023-24,ist,CHA,2,1,1,4.0,76.9,23.1,47.1,0.0,35.3,17.6,17.6,17.6,47.1,75.0,25.0,100,0.0,83.3,16.7
2023-24,ist,CLE,2,1,1,7.3,73.9,26.1,50.0,18.8,9.4,0.0,40.6,6.3,31.3,87.5,12.5,100,0.0,88.9,11.1
2023-24,ist,DAL,1,1,0,2.9,50.0,50.0,46.2,0.0,23.1,0.0,30.8,15.4,46.2,33.3,66.7,100,0.0,50.0,50.0
2023-24,ist,DEN,2,1,1,4.7,61.1,38.9,72.7,0.0,0.0,0.0,27.3,22.7,72.7,50.0,50.0,0.0,0.0,50.0,50.0
2023-24,ist,HOU,3,1,2,4.1,52.6,47.4,25.0,0.0,50.0,0.0,25.0,33.3,25.0,66.7,33.3,75.0,25.0,71.4,28.6
2023-24,ist,LAC,3,1,2,3.5,61.9,38.1,38.1,0.0,28.6,9.5,33.3,19.0,38.1,50.0,50.0,100,0.0,66.7,33.3
2023-24,ist,MIA,3,1,2,3.8,60.0,40.0,32.0,8.0,36.0,0.0,32.0,12.0,24.0,50.0,50.0,66.7,33.3,57.1,42.9
2023-24,ist,NYK,2,1,1,3.7,73.3,26.7,63.2,10.5,15.8,10.5,21.1,15.8,52.6,33.3,66.7,100,0.0,42.9,57.1
2023-24,ist,ORL,1,1,0,5.0,50.0,50.0,28.6,0.0,21.4,0.0,50.0,14.3,28.6,50.0,50.0,100,0.0,66.7,33.3
2023-24,ist,PHX,3,1,2,4.4,81.0,19.0,61.5,7.7,11.5,0.0,26.9,0.0,53.8,50.0,50.0,0.0,100,44.4,55.6
2023-24,ist,POR,1,1,0,6.4,62.5,37.5,31.6,0.0,31.6,10.5,36.8,36.8,31.6,33.3,66.7,50.0,50.0,40.0,60.0
2023-24,ist,UTA,2,1,1,3.5,58.3,41.7,28.6,0.0,42.9,28.6,28.6,14.3,28.6,50.0,50.0,0.0,100,25.0,75.0
2023-24,ist,CHI,2,0,2,5.0,76.2,23.8,64.0,16.0,24.0,0.0,12.0,8.0,48.0,75.0,25.0,100,0.0,80.0,20.0
2023-24,ist,DET,2,0,2,2.5,70.0,30.0,57.1,0.0,42.9,28.6,0.0,0.0,57.1,50.0,50.0,100,0.0,66.7,33.3
2023-24,ist,MEM,2,0,2,5.3,55.0,45.0,40.0,0.0,40.0,20.0,20.0,20.0,40.0,66.7,33.3,50.0,50.0,60.0,40.0
2023-24,ist,OKC,3,0,3,3.5,76.5,23.5,60.9,8.7,13.0,0.0,26.1,17.4,52.2,42.9,57.1,100,0.0,50.0,50.0
2023-24,ist,PHI,2,0,2,6.3,52.0,48.0,56.0,8.0,24.0,16.0,20.0,28.0,48.0,42.9,57.1,100,0.0,55.6,44.4
2023-24,ist,SAS,3,0,3,0.9,25.0,75.0,0.0,0.0,0.0,0.0,100,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,ist,TOR,2,0,2,4.0,78.6,21.4,62.5,37.5,0.0,6.3,37.5,6.3,25.0,20.0,80.0,0.0,0.0,20.0,80.0
2023-24,ist,WAS,2,0,2,4.4,55.6,44.4,58.8,11.8,35.3,29.4,5.9,0.0,47.1,40.0,60.0,100,0.0,57.1,42.9
2024-25,pre-season,CHI,5,3,2,5.7,55.0,45.0,40.0,2.7,36.0,8.0,24.0,16.0,37.3,26.7,73.3,88.9,11.1,50.0,50.0
2024-25,pre-season,MEM,4,3,1,3.2,52.2,47.8,32.4,0.0,32.4,8.1,35.1,16.2,32.4,50.0,50.0,100,0.0,70.0,30.0
2024-25,pre-season,MIA,4,3,1,3.9,50.0,50.0,28.6,0.0,42.9,16.7,28.6,33.3,28.6,83.3,16.7,83.3,16.7,83.3,16.7
2024-25,pre-season,NYK,4,3,1,3.4,61.9,38.1,45.2,6.5,19.4,0.0,35.5,9.7,38.7,14.3,85.7,100,0.0,33.3,66.7
2024-25,pre-season,UTA,4,3,1,2.2,60.0,40.0,33.3,25.0,12.5,4.2,54.2,4.2,8.3,75.0,25.0,100,0.0,80.0,20.0
2024-25,pre-season,BOS,3,2,1,2.7,46.2,53.8,15.4,0.0,46.2,0.0,38.5,19.2,15.4,50.0,50.0,100,0.0,83.3,16.7
2024-25,pre-season,GSW,2,2,0,4.6,50.0,50.0,34.8,0.0,39.1,13.0,26.1,4.3,34.8,50.0,50.0,100,0.0,71.4,28.6
2024-25,pre-season,LAL,3,2,1,4.7,42.9,57.1,29.4,0.0,52.9,17.6,17.6,20.6,29.4,60.0,40.0,66.7,33.3,63.6,36.4
2024-25,pre-season,OKC,3,2,1,3.9,72.2,27.8,54.5,9.1,13.6,0.0,31.8,18.2,45.5,16.7,83.3,100,0.0,28.6,71.4
2024-25,pre-season,PHX,3,2,1,4.7,64.5,35.5,40.0,0.0,40.0,0.0,20.0,13.3,40.0,77.8,22.2,100,0.0,86.7,13.3
2024-25,pre-season,SAS,4,2,2,2.3,55.0,45.0,59.3,0.0,33.3,7.4,7.4,3.7,59.3,50.0,50.0,66.7,33.3,54.5,45.5
2024-25,pre-season,TOR,3,2,1,1.6,57.1,42.9,26.7,0.0,20.0,20.0,53.3,0.0,26.7,50.0,50.0,100,0.0,66.7,33.3
2024-25,pre-season,ATL,2,1,1,5.0,45.0,55.0,45.5,9.1,40.9,4.5,13.6,13.6,36.4,60.0,40.0,100,0.0,75.0,25.0
2024-25,pre-season,CHA,4,1,3,4.5,48.3,51.7,30.8,10.3,46.2,5.1,23.1,25.6,20.5,66.7,33.3,66.7,33.3,66.7,33.3
2024-25,pre-season,DEN,3,1,2,2.5,60.0,40.0,42.9,0.0,21.4,14.3,35.7,14.3,42.9,66.7,33.3,100,0.0,75.0,25.0
2024-25,pre-season,HOU,2,1,1,3.2,41.7,58.3,50.0,0.0,18.8,0.0,31.3,18.8,50.0,25.0,75.0,100,0.0,40.0,60.0
2024-25,pre-season,IND,3,1,2,3.6,68.4,31.6,48.3,0.0,20.7,17.2,31.0,41.4,48.3,57.1,42.9,0.0,100,44.4,55.6
2024-25,pre-season,LAC,2,1,1,4.8,50.0,50.0,63.2,0.0,31.6,0.0,5.3,21.1,63.2,50.0,50.0,100,0.0,62.5,37.5
2024-25,pre-season,MIL,2,1,1,3.6,60.0,40.0,40.0,0.0,40.0,13.3,20.0,13.3,40.0,33.3,66.7,50.0,50.0,40.0,60.0
2024-25,pre-season,MIN,4,1,3,2.6,55.0,45.0,52.2,8.7,26.1,26.1,21.7,8.7,43.5,100,0.0,50.0,50.0,87.5,12.5
2024-25,pre-season,NOP,2,1,1,4.4,56.3,43.8,48.0,8.0,24.0,20.0,28.0,20.0,40.0,66.7,33.3,100,0.0,75.0,25.0
2024-25,pre-season,WAS,1,1,0,5.1,60.0,40.0,50.0,0.0,37.5,12.5,12.5,12.5,50.0,50.0,50.0,100,0.0,66.7,33.3
2024-25,pre-season,BKN,1,0,1,1.1,40.0,60.0,57.1,0.0,42.9,0.0,0.0,28.6,57.1,50.0,50.0,100,0.0,66.7,33.3
2024-25,pre-season,CLE,2,0,2,6.6,59.3,40.7,38.7,0.0,29.0,19.4,32.3,16.1,38.7,66.7,33.3,33.3,66.7,55.6,44.4
2024-25,pre-season,DAL,2,0,2,2.7,37.5,62.5,44.4,0.0,0.0,44.4,55.6,0.0,44.4,100,0.0,0.0,0.0,100,0.0
2024-25,pre-season,ORL,2,0,2,3.1,53.8,46.2,53.3,0.0,20.0,0.0,26.7,26.7,53.3,50.0,50.0,100,0.0,60.0,40.0
2024-25,pre-season,PHI,1,0,1,3.6,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,pre-season,POR,1,0,1,4.4,16.7,83.3,18.2,0.0,54.5,9.1,27.3,9.1,18.2,100,0.0,100,0.0,100,0.0
2024-25,pre-season,SAC,2,0,2,4.5,40.9,59.1,52.6,10.5,47.4,10.5,0.0,36.8,42.1,20.0,80.0,100,0.0,50.0,50.0
2024-25,regular-season,CLE,38,26,12,3.6,54.5,45.5,37.3,3.9,33.4,7.0,29.2,11.7,33.4,43.3,56.7,67.5,32.5,52.3,47.7
2024-25,regular-season,HOU,44,26,18,3.6,58.6,41.4,41.2,4.5,26.3,6.5,32.5,18.6,36.7,41.1,58.9,77.4,22.6,51.9,48.1
2024-25,regular-season,GSW,45,25,20,3.2,56.0,44.0,38.0,4.0,29.7,4.8,32.3,11.6,34.0,44.8,55.2,80.0,20.0,56.9,43.1
2024-25,regular-season,BOS,35,24,11,4.0,46.3,53.7,37.3,6.6,41.1,6.0,21.6,10.7,30.7,42.6,57.4,78.0,22.0,57.6,42.4
2024-25,regular-season,IND,38,24,14,4.4,58.9,41.1,42.6,5.2,30.9,11.2,26.5,14.5,37.5,45.1,54.9,75.0,25.0,54.8,45.2
2024-25,regular-season,MIL,41,24,17,3.9,58.9,41.1,42.1,7.9,30.3,10.7,27.5,20.2,34.3,44.0,56.0,80.6,19.4,55.9,44.1
2024-25,regular-season,LAL,39,23,16,3.0,52.8,47.2,40.8,4.7,36.1,7.0,23.1,11.0,36.1,52.5,47.5,72.2,27.8,59.8,40.2
2024-25,regular-season,ATL,41,21,20,3.9,60.6,39.4,43.8,4.0,27.6,9.2,28.6,14.2,39.8,61.4,38.6,67.6,32.4,63.2,36.8
2024-25,regular-season,DEN,37,21,16,4.0,68.1,31.9,49.9,5.1,27.0,11.3,23.1,13.1,44.7,62.9,37.1,88.6,11.4,69.7,30.3
2024-25,regular-season,DET,44,21,23,3.4,60.9,39.1,43.9,5.8,30.3,12.7,25.7,15.3,38.2,38.2,61.8,94.3,5.7,55.9,44.1
2024-25,regular-season,PHX,40,21,19,3.5,54.0,46.0,38.3,12.8,31.0,6.4,30.7,13.7,25.5,54.0,46.0,85.3,14.7,64.9,35.1
2024-25,regular-season,DAL,40,20,20,3.5,51.8,48.2,41.9,4.0,29.7,6.5,28.3,14.4,38.0,51.4,48.6,82.9,17.1,61.5,38.5
2024-25,regular-season,MIN,46,20,26,3.8,52.4,47.6,42.1,6.3,32.4,6.8,25.5,15.5,35.8,43.8,56.3,63.4,36.6,50.4,49.6
2024-25,regular-season,LAC,37,19,18,3.7,61.4,38.6,44.6,5.4,24.3,7.8,31.1,15.2,39.2,54.5,45.5,58.3,41.7,55.6,44.4
2024-25,regular-season,MEM,37,19,18,3.6,65.1,34.9,51.5,8.5,23.5,8.5,25.1,16.3,43.0,41.8,58.2,83.3,16.7,51.5,48.5
2024-25,regular-season,NYK,31,19,12,5.2,66.0,34.0,59.4,9.4,21.7,11.9,18.9,20.0,50.0,43.9,56.1,57.7,42.3,46.6,53.4
2024-25,regular-season,SAC,42,19,23,4.3,67.7,32.3,54.9,16.3,21.1,10.0,24.0,14.7,38.5,28.9,71.1,77.4,22.6,38.8,61.2
2024-25,regular-season,ORL,35,18,17,3.4,55.0,45.0,44.6,8.5,23.1,9.6,32.3,18.5,36.2,39.7,60.3,70.0,30.0,47.4,52.6
2024-25,regular-season,BKN,38,17,21,3.8,52.6,47.4,38.8,5.3,38.5,5.3,22.7,9.5,33.6,47.5,52.5,82.1,17.9,61.2,38.8
2024-25,regular-season,CHI,34,17,17,3.5,56.7,43.3,41.7,4.2,35.0,11.3,23.3,14.8,37.5,50.8,49.2,87.9,12.1,64.1,35.9
2024-25,regular-season,SAS,37,17,20,3.7,56.3,43.7,44.6,8.5,34.4,11.8,21.0,18.4,36.1,51.5,48.5,71.4,28.6,58.3,41.7
2024-25,regular-season,OKC,24,16,8,2.8,54.5,45.5,33.7,1.2,38.0,7.8,28.3,17.5,32.5,53.6,46.4,76.2,23.8,63.3,36.7
2024-25,regular-season,PHI,36,15,21,3.7,56.5,43.5,34.7,4.0,33.0,11.0,32.3,16.0,30.7,32.7,67.3,72.7,27.3,48.2,51.8
2024-25,regular-season,POR,33,15,18,3.7,61.7,38.3,47.8,4.7,27.3,7.7,24.9,9.8,43.1,35.2,64.8,63.0,37.0,42.9,57.1
2024-25,regular-season,CHA,38,14,24,4.0,54.2,45.8,39.5,2.4,32.7,5.0,27.7,12.7,37.2,46.3,53.7,75.7,24.3,56.7,43.3
2024-25,regular-season,MIA,42,14,28,4.7,53.6,46.4,50.4,11.8,32.2,5.6,17.4,15.5,38.6,46.8,53.2,70.0,30.0,53.7,46.3
2024-25,regular-season,NOP,34,14,20,3.8,67.7,32.3,52.6,8.9,24.6,9.9,22.9,17.1,43.7,50.6,49.4,83.3,16.7,58.4,41.6
2024-25,regular-season,WAS,29,13,16,2.9,60.7,39.3,48.9,7.4,31.9,13.8,19.1,18.1,41.5,47.8,52.2,80.0,20.0,57.6,42.4
2024-25,regular-season,TOR,32,10,22,4.0,66.8,33.2,54.6,4.6,25.4,13.8,20.0,15.4,50.0,46.5,53.5,77.3,22.7,53.8,46.2
2024-25,regular-season,UTA,33,8,25,4.1,59.8,40.2,44.6,1.4,28.2,7.7,27.2,13.6,43.2,39.1,60.9,70.4,29.6,48.4,51.6
2024-25,playoffs,IND,11,9,2,3.5,61.5,38.5,45.9,9.2,30.3,8.3,23.9,26.6,36.7,20.0,80.0,72.7,27.3,36.1,63.9
2024-25,playoffs,NYK,11,7,4,4.5,63.9,36.1,45.4,11.8,25.2,5.0,29.4,11.8,33.6,33.3,66.7,40.0,60.0,35.1,64.9
2024-25,playoffs,OKC,10,6,4,3.6,67.7,32.3,44.2,12.6,22.1,4.2,33.7,7.4,31.6,33.3,66.7,85.7,14.3,46.4,53.6
2024-25,playoffs,DEN,8,4,4,4.4,48.4,51.6,34.2,2.6,39.5,9.2,26.3,14.5,31.6,15.4,84.6,70.0,30.0,39.1,60.9
2024-25,playoffs,MIN,5,4,1,3.5,51.6,48.4,28.6,0.0,48.2,7.1,23.2,16.1,28.6,75.0,25.0,88.9,11.1,82.4,17.6
2024-25,playoffs,GSW,4,3,1,2.5,57.1,42.9,33.3,0.0,37.5,0.0,29.2,0.0,33.3,75.0,25.0,100,0.0,85.7,14.3
2024-25,playoffs,DET,5,2,3,4.3,74.2,25.8,54.2,16.7,25.0,4.2,20.8,10.4,37.5,53.8,46.2,50.0,50.0,52.9,47.1
2024-25,playoffs,LAC,4,2,2,4.7,55.6,44.4,52.6,10.5,39.5,13.2,7.9,26.3,42.1,30.0,70.0,80.0,20.0,46.7,53.3
2024-25,playoffs,BOS,5,1,4,4.1,59.4,40.6,46.2,7.7,11.5,15.4,42.3,11.5,38.5,33.3,66.7,100,0.0,42.9,57.1
2024-25,playoffs,CLE,4,1,3,2.1,69.2,30.8,40.0,8.0,36.0,0.0,24.0,20.0,32.0,40.0,60.0,33.3,66.7,37.5,62.5
2024-25,playoffs,ORL,2,1,1,3.2,66.7,33.3,66.7,0.0,0.0,0.0,33.3,0.0,66.7,0.0,100,0.0,0.0,0.0,100
2024-25,playoffs,HOU,3,0,3,2.3,55.6,44.4,20.0,0.0,60.0,0.0,20.0,0.0,20.0,0.0,100,100,0.0,66.7,33.3
2024-25,playoffs,LAL,3,0,3,3.5,25.0,75.0,14.3,0.0,85.7,0.0,0.0,0.0,14.3,0.0,100,100,0.0,80.0,20.0
2024-25,playoffs,MEM,2,0,2,3.5,41.7,58.3,16.7,0.0,75.0,0.0,8.3,0.0,16.7,0.0,100,100,0.0,75.0,25.0
2024-25,playoffs,MIA,1,0,1,4.2,57.1,42.9,100,33.3,0.0,33.3,0.0,0.0,66.7,66.7,33.3,0.0,0.0,66.7,33.3
2024-25,playoffs,MIL,2,0,2,6.1,40.0,60.0,15.4,0.0,80.8,0.0,3.8,0.0,15.4,0.0,100,85.7,14.3,66.7,33.3
2024-25,play-in,GSW,1,1,0,5.0,57.1,42.9,16.7,16.7,50.0,0.0,33.3,41.7,0.0,0.0,100,50.0,50.0,33.3,66.7
2024-25,play-in,MIA,1,1,0,7.0,64.3,35.7,43.5,17.4,52.2,0.0,4.3,26.1,26.1,20.0,80.0,75.0,25.0,44.4,55.6
2024-25,play-in,ATL,1,0,1,7.0,72.7,27.3,100,0.0,0.0,0.0,0.0,0.0,100,60.0,40.0,0.0,0.0,60.0,40.0
2024-25,play-in,MEM,1,0,1,5.0,71.4,28.6,20.0,0.0,30.0,10.0,50.0,40.0,20.0,0.0,100,0.0,100,0.0,100
2024-25,ist,BOS,4,3,1,2.4,52.6,47.4,45.0,10.0,45.0,10.0,10.0,0.0,35.0,33.3,66.7,66.7,33.3,46.7,53.3
2024-25,ist,GSW,5,3,2,2.5,40.0,60.0,28.6,7.1,42.9,0.0,28.6,28.6,21.4,25.0,75.0,25.0,75.0,25.0,75.0
2024-25,ist,MIL,3,3,0,4.9,55.0,45.0,34.1,9.8,29.3,2.4,36.6,0.0,24.4,71.4,28.6,75.0,25.0,72.7,27.3
2024-25,ist,DAL,3,2,1,4.1,47.8,52.2,34.3,5.7,34.3,17.1,31.4,0.0,28.6,83.3,16.7,100,0.0,90.0,10.0
2024-25,ist,DEN,4,2,2,2.7,64.7,35.3,34.8,8.7,26.1,8.7,39.1,17.4,26.1,75.0,25.0,100,0.0,83.3,16.7
2024-25,ist,DET,2,2,0,4.0,85.7,14.3,37.5,12.5,18.8,0.0,43.8,6.3,25.0,33.3,66.7,100,0.0,50.0,50.0
