SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,MIN,CATCH_SHOOT_PTS,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT
2020-21,Playoffs,PHX,1610612756,Phoenix Suns,Ty-Shon Alexander,1630234,1,1.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,Playoffs,MIA,1610612748,Miami Heat,Tyler Herro,1629639,4,23.2,3.0,1.0,3.8,26.7,1.0,3.3,30.8,40.0
2020-21,Playoffs,BKN,1610612751,Brooklyn Nets,Tyler Johnson,204020,8,8.6,1.1,0.4,1.4,27.3,0.4,1.4,27.3,40.9
2020-21,Playoffs,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,12,13.0,0.5,0.2,0.6,28.6,0.2,0.6,28.6,42.9
2020-21,Playoffs,MEM,1610612763,Memphis Grizzlies,Tyus Jones,1626145,5,9.3,1.0,0.4,1.0,40.0,0.2,0.8,25.0,50.0
2020-21,Playoffs,UTA,1610612762,Utah Jazz,Udoka Azubuike,1628962,1,1.1,0.0,0.0,0.0,-,-,-,-,-
2020-21,Playoffs,DEN,1610612743,Denver Nuggets,Vlatko Čančar,1628427,5,4.2,0.6,0.2,0.2,100,0.2,0.2,100,150.0
2020-21,Playoffs,LAL,1610612747,Los Angeles Lakers,Wesley Matthews,202083,6,18.4,3.5,1.2,4.2,28.0,1.2,4.2,28.0,42.0
2020-21,Playoffs,DEN,1610612743,Denver Nuggets,Will Barton,203115,3,27.7,4.0,1.3,3.7,36.4,1.3,3.7,36.4,54.5
2020-21,Playoffs,DAL,1610612742,Dallas Mavericks,Willie Cauley-Stein,1626161,6,10.5,0.0,0.0,0.0,-,-,-,-,-
2020-21,Playoffs,MEM,1610612763,Memphis Grizzlies,Xavier Tillman,1630214,3,5.9,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0
2020-21,Playoffs,LAC,1610612746,Los Angeles Clippers,Yogi Ferrell,1627812,9,1.6,0.0,0.0,0.0,-,0.0,0.0,-,-
2020-21,Playoffs,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,5,3.5,1.8,0.6,1.4,42.9,0.6,1.4,42.9,64.3
2020-21,All+Star,WAS,1610612764,Washington Wizards,Bradley Beal,203078,1,30.6,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,PHX,1610612756,Phoenix Suns,Chris Paul,101108,1,30.8,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,POR,1610612757,Portland Trail Blazers,Damian Lillard,203081,1,20.9,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,IND,1610612754,Indiana Pacers,Domantas Sabonis,1627734,1,17.9,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,UTA,1610612762,Utah Jazz,Donovan Mitchell,1628378,1,28.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,1,19.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,BKN,1610612751,Brooklyn Nets,James Harden,201935,1,31.5,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,1,26.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,1,16.5,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,NYK,1610612752,New York Knicks,Julius Randle,203944,1,13.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,1,19.7,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,BKN,1610612751,Brooklyn Nets,Kyrie Irving,202681,1,32.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,1,12.8,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,DAL,1610612742,Dallas Mavericks,Luka Dončić,1629029,1,31.6,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,UTA,1610612762,Utah Jazz,Mike Conley,201144,1,12.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,1,19.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,CHI,1610612741,Chicago Bulls,Nikola Vučević,202696,1,13.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,LAC,1610612746,Los Angeles Clippers,Paul George,202331,1,26.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,UTA,1610612762,Utah Jazz,Rudy Gobert,203497,1,13.4,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,1,21.7,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,CHI,1610612741,Chicago Bulls,Zach LaVine,203897,1,28.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,All+Star,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,1,14.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Aaron Holiday,1628988,2,14.2,1.5,0.5,1.5,33.3,0.5,1.5,33.3,50.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Aaron Nesmith,1630174,1,13.6,3.0,1.0,4.0,25.0,1.0,4.0,25.0,37.5
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Alex Caruso,1627936,1,30.3,6.0,2.0,3.0,66.7,2.0,3.0,66.7,100
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Alex Len,203458,2,12.4,0.0,0.0,0.5,0.0,-,-,-,0.0
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Amida Brimah,1628578,2,3.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Andre Drummond,203083,1,16.8,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Andrew Wiggins,203952,2,41.9,1.5,0.5,3.5,14.3,0.5,3.5,14.3,21.4
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Anthony Davis,203076,1,42.2,9.0,4.0,11.0,36.4,1.0,6.0,16.7,40.9
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Anthony Gill,1630264,2,4.2,3.0,1.0,1.0,100,1.0,1.0,100,150.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Bismack Biyombo,202687,1,3.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Bradley Beal,203078,2,32.0,3.0,1.0,3.5,28.6,1.0,3.0,33.3,42.9
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Caleb Martin,1628997,1,5.8,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Carsen Edwards,1629035,1,1.9,0.0,0.0,0.0,-,0.0,0.0,-,-
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Cassius Stanley,1630199,2,6.5,1.5,0.5,0.5,100,0.5,0.5,100,150.0
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Cassius Winston,1630216,2,3.6,0.0,0.0,0.0,-,0.0,0.0,-,-
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Chandler Hutchison,1628990,2,15.1,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Cody Zeller,203469,1,28.2,2.0,1.0,1.0,100,-,-,-,100
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Daniel Gafford,1629655,2,21.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Davis Bertans,202722,2,25.7,4.0,1.5,6.5,23.1,1.0,6.0,16.7,30.8
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,De'Anthony Melton,1629001,2,10.7,1.5,0.5,1.5,33.3,0.5,1.5,33.3,50.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,DeMar DeRozan,201942,1,37.9,2.0,1.0,1.0,100,-,-,-,100
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Dejounte Murray,1627749,1,38.9,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Dennis Schröder,203471,1,30.5,3.0,1.0,6.0,16.7,1.0,6.0,16.7,25.0
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Desmond Bane,1630217,2,27.1,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,1,9.9,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Devonte' Graham,1628984,1,20.2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Dillon Brooks,1628415,2,42.4,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Domantas Sabonis,1627734,2,32.4,2.5,1.0,2.5,40.0,0.5,2.0,25.0,50.0
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Doug McDermott,203926,2,25.0,7.5,2.5,5.5,45.5,2.5,5.5,45.5,68.2
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Draymond Green,203110,2,43.2,1.5,0.5,1.5,33.3,0.5,1.0,50.0,50.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Drew Eubanks,1629234,1,2.9,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Edmond Sumner,1628410,2,10.2,1.5,0.5,1.0,50.0,0.5,1.0,50.0,75.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Evan Fournier,203095,1,36.0,6.0,2.0,4.0,50.0,2.0,4.0,50.0,75.0
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Garrison Mathews,1629726,2,10.2,3.0,1.0,2.5,40.0,1.0,2.5,40.0,60.0
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Goga Bitadze,1629048,2,17.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Gorgui Dieng,203476,1,12.9,3.0,1.0,1.0,100,1.0,1.0,100,150.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Grant Riller,1630203,1,4.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Grant Williams,1629684,1,1.9,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Grayson Allen,1628960,2,15.1,6.0,2.0,2.5,80.0,2.0,2.5,80.0,120.0
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Isaac Bonga,1629067,1,5.3,3.0,1.0,1.0,100,1.0,1.0,100,150.0
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Ish Smith,202397,2,24.2,1.5,0.5,0.5,100,0.5,0.5,100,150.0
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,2,43.2,6.0,2.0,3.0,66.7,2.0,3.0,66.7,100
2020-21,PlayIn,IND,1610612754,Indiana Pacers,JaKarr Sampson,203960,1,7.4,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Jakob Poeltl,1627751,1,32.0,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Jalen McDaniels,1629667,1,15.7,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,2,22.9,4.5,1.5,4.0,37.5,1.5,4.0,37.5,56.3
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Jayson Tatum,1628369,1,40.6,6.0,2.0,3.0,66.7,2.0,3.0,66.7,100
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Jonas Valančiūnas,202685,2,31.5,2.5,1.0,1.5,66.7,0.5,1.0,50.0,83.3
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Jordan Poole,1629673,2,32.2,7.5,2.5,5.0,50.0,2.5,5.0,50.0,75.0
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Juan Toscano-Anderson,1629308,2,28.8,3.0,1.0,3.5,28.6,1.0,3.5,28.6,42.9
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Justin Holiday,203200,2,25.6,3.0,1.0,4.0,25.0,1.0,4.0,25.0,37.5
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Kelan Martin,1629103,2,21.5,4.5,1.5,3.0,50.0,1.5,2.5,60.0,75.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Keldon Johnson,1629640,1,30.7,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,OKC,1610612760,Oklahoma City Thunder,Kemba Walker,202689,1,33.9,9.0,3.0,6.0,50.0,3.0,6.0,50.0,75.0
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Kent Bazemore,203145,2,25.0,5.5,2.0,5.0,40.0,1.5,4.5,33.3,55.0
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Kentavious Caldwell-Pope,203484,1,32.5,6.0,2.0,3.0,66.7,2.0,3.0,66.7,100
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,2,22.2,2.0,1.0,1.5,66.7,-,-,-,66.7
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Kyle Anderson,203937,2,35.6,3.0,1.0,1.5,66.7,1.0,1.0,100,100
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Kyle Kuzma,1628398,1,22.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,1,27.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,1,34.8,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Lonnie Walker IV,1629022,1,17.2,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,1,4.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Malcolm Brogdon,1627763,2,25.1,5.5,2.0,2.5,80.0,1.5,2.0,75.0,110.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Malik Monk,1628370,1,19.1,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Marcus Smart,203935,1,34.9,3.0,1.0,4.0,25.0,1.0,4.0,25.0,37.5
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,1,36.6,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Montrezl Harrell,1626149,1,9.8,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Mychal Mulder,1628539,2,15.3,1.5,0.5,3.0,16.7,0.5,3.0,16.7,25.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Nate Darling,1630268,1,4.3,2.0,1.0,1.0,100,-,-,-,100
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Nick Richards,1630208,1,4.3,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,IND,1610612754,Indiana Pacers,Oshae Brissett,1629052,2,31.1,7.5,2.5,5.5,45.5,2.5,5.5,45.5,68.2
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,P.J. Washington,1629023,1,30.5,6.0,2.0,5.0,40.0,2.0,5.0,40.0,60.0
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Patty Mills,201988,1,30.4,9.0,3.0,4.0,75.0,3.0,4.0,75.0,112.5
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,1,4.6,0.0,0.0,0.0,-,0.0,0.0,-,-
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Raul Neto,203526,2,21.5,4.0,1.5,2.5,60.0,1.0,2.0,50.0,80.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Robert Williams III,1629057,1,14.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Robin Lopez,201577,2,11.1,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Romeo Langford,1629641,1,14.2,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,SAS,1610612759,San Antonio Spurs,Rudy Gay,200752,1,27.1,8.0,3.0,6.0,50.0,2.0,5.0,40.0,66.7
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Rui Hachimura,1629060,2,21.0,5.0,2.0,3.0,66.7,1.0,1.5,66.7,83.3
2020-21,PlayIn,WAS,1610612764,Washington Wizards,Russell Westbrook,201566,2,35.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Semi Ojeleye,1628400,1,8.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2020-21,PlayIn,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,2,44.0,10.5,3.5,5.0,70.0,3.5,5.0,70.0,105.0
2020-21,PlayIn,IND,1610612754,Indiana Pacers,T.J. McConnell,204456,2,23.6,1.0,0.5,0.5,100,0.0,0.0,-,100
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Talen Horton-Tucker,1629659,1,5.8,3.0,1.0,2.0,50.0,1.0,2.0,50.0,75.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Terry Rozier,1626179,1,34.8,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Tremont Waters,1629682,1,1.9,0.0,0.0,0.0,-,0.0,0.0,-,-
2020-21,PlayIn,BOS,1610612738,Boston Celtics,Tristan Thompson,202684,1,29.6,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Tyus Jones,1626145,2,7.3,1.5,0.5,1.0,50.0,0.5,1.0,50.0,75.0
2020-21,PlayIn,CHA,1610612766,Charlotte Hornets,Vernon Carey Jr.,1630176,1,5.8,0.0,0.0,0.0,-,-,-,-,-
2020-21,PlayIn,LAL,1610612747,Los Angeles Lakers,Wesley Matthews,202083,1,14.5,3.0,1.0,3.0,33.3,1.0,3.0,33.3,50.0
2020-21,PlayIn,MEM,1610612763,Memphis Grizzlies,Xavier Tillman,1630214,2,16.7,4.0,1.5,2.5,60.0,1.0,1.5,66.7,80.0
2021-22,Pre+Season,ATL,1610612737,Atlanta Hawks,A.J. Lawson,1630639,1,6.9,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NYK,1610612752,New York Knicks,Aamir Simms,1630603,2,6.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,4,23.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,PHI,1610612755,Philadelphia 76ers,Aaron Henry,1630565,4,12.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,PHX,1610612756,Phoenix Suns,Aaron Holiday,1628988,4,16.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BOS,1610612738,Boston Celtics,Aaron Nesmith,1630174,4,17.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Aaron Wiggins,1630598,4,17.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,PHX,1610612756,Phoenix Suns,Abdel Nader,1627846,4,16.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,ORL,1610612753,Orlando Magic,Admiral Schofield,1629678,2,5.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BOS,1610612738,Boston Celtics,Al Horford,201143,2,21.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BOS,1610612738,Boston Celtics,Al-Farouq Aminu,202329,1,10.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NYK,1610612752,New York Knicks,Alec Burks,202692,3,21.2,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,OKC,1610612760,Oklahoma City Thunder,Aleksej Pokusevski,1630197,4,24.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,CHI,1610612741,Chicago Bulls,Alex Caruso,1627936,4,23.3,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,SAC,1610612758,Sacramento Kings,Alex Len,203458,4,11.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NOP,1610612740,New Orleans Pelicans,Alize Johnson,1628993,4,13.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,HOU,1610612745,Houston Rockets,Alperen Sengun,1630578,4,18.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,4,22.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BKN,1610612751,Brooklyn Nets,Andre Drummond,203083,4,21.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,GSW,1610612744,Golden State Warriors,Andre Iguodala,2738,4,19.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,GSW,1610612744,Golden State Warriors,Andrew Wiggins,203952,4,18.9,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,POR,1610612757,Portland Trail Blazers,Anfernee Simons,1629014,2,25.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,LAL,1610612747,Los Angeles Lakers,Anthony Davis,203076,5,25.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,4,25.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,WAS,1610612764,Washington Wizards,Anthony Gill,1630264,3,8.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,HOU,1610612745,Houston Rockets,Anthony Lamb,1630237,1,6.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,TOR,1610612761,Toronto Raptors,Armoni Brooks,1629717,4,13.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,CHA,1610612766,Charlotte Hornets,Arnoldas Kulboka,1629083,1,2.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,LAL,1610612747,Los Angeles Lakers,Austin Reaves,1630559,6,22.0,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,DEN,1610612743,Denver Nuggets,Austin Rivers,203085,5,17.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,LAL,1610612747,Los Angeles Lakers,Avery Bradley,202340,4,12.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,4,8.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,4,20.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,POR,1610612757,Portland Trail Blazers,Ben McLemore,203463,3,20.2,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BKN,1610612751,Brooklyn Nets,Blake Griffin,201933,2,21.3,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,DAL,1610612742,Dallas Mavericks,Boban Marjanovic,1626246,3,10.3,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,ATL,1610612737,Atlanta Hawks,Bogdan Bogdanović,203992,3,24.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,UTA,1610612762,Utah Jazz,Bojan Bogdanovic,202711,2,21.0,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,ORL,1610612753,Orlando Magic,Bol Bol,1629626,5,17.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,DEN,1610612743,Denver Nuggets,Bones Hyland,1630538,5,27.8,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,WAS,1610612764,Washington Wizards,Brad Wanamaker,202954,3,18.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,WAS,1610612764,Washington Wizards,Bradley Beal,203078,4,21.3,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,LAC,1610612746,Los Angeles Clippers,Brandon Boston,1630527,4,21.1,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,5,21.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NOP,1610612740,New Orleans Pelicans,Brandon Ingram,1627742,1,22.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MIN,1610612750,Minnesota Timberwolves,Brian Bowen II,1628968,2,4.3,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BOS,1610612738,Boston Celtics,Brodric Thomas,1630271,1,7.2,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,4,22.7,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BKN,1610612751,Brooklyn Nets,Bruce Brown,1628971,4,17.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,HOU,1610612745,Houston Rockets,Bruno Fernando,1628981,3,7.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,DEN,1610612743,Denver Nuggets,Bryn Forbes,1627854,5,19.4,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,IND,1610612754,Indiana Pacers,Buddy Hield,1627741,3,23.2,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,POR,1610612757,Portland Trail Blazers,CJ Elleby,1629604,4,21.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NOP,1610612740,New Orleans Pelicans,CJ McCollum,203468,3,21.5,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,MIA,1610612748,Miami Heat,Caleb Martin,1628997,4,17.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,NYK,1610612752,New York Knicks,Cam Reddish,1629629,4,22.9,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,4,12.6,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,PHX,1610612756,Phoenix Suns,Cameron Johnson,1629661,4,16.2,0.0,0.0,0.0,-,-,-,-,-
2021-22,Pre+Season,ATL,1610612737,Atlanta Hawks,Cameron Oliver,1628419,5,7.9,0.0,0.0,0.0,-,-,-,-,-
