SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2025-26,Regular+Season,T. Herro - D. Smith - N. Jović - P. Larsson - K. Ware,MIA,1,9.4,13.0,20.0,65.0,3.0,5.0,60.0,4.0,5.0,80.0,1.0,9.0,10.0,6.0,3.0,5.0,0.0,1.0,4.0,4.0,33.0,15.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Garland - E. Mobley - C. Porter Jr.,CLE,1,9.3,13.0,18.0,72.2,7.0,9.0,77.8,2.0,2.0,100,1.0,10.0,11.0,10.0,1.0,0.0,1.0,0.0,5.0,1.0,35.0,19.0,0,0
2025-26,Regular+Season,J. Vanderbilt - D. Ayton - R. Hachimura - A. Reaves - J. LaRavia,LAL,3,9.3,9.0,17.3,51.9,3.7,9.0,40.7,2.7,3.0,88.9,1.0,5.3,6.3,5.7,2.7,2.0,1.0,0.0,2.7,3.0,24.3,2.7,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - C. Thomas - T. Martin,BKN,2,9.3,5.5,14.5,37.9,1.5,5.0,30.0,3.0,3.0,100,1.5,5.0,6.5,2.0,4.0,2.0,2.0,0.5,5.0,3.0,15.5,-4.0,0,0
2025-26,Regular+Season,M. Turner - K. Porter Jr. - J. Sims - R. Rollins - A. Green,MIL,2,9.3,7.5,17.0,44.1,4.0,9.5,42.1,5.5,5.5,100,2.0,5.0,7.0,5.0,2.0,2.0,0.5,0.5,3.5,4.5,24.5,4.5,0,0
2025-26,Regular+Season,T. Jones - W. Carter Jr. - D. Bane - P. Banchero - A. Black,ORL,11,9.3,9.1,18.5,49.3,2.4,6.8,34.7,2.3,2.8,80.6,2.5,6.3,8.7,5.8,2.5,0.5,1.1,1.2,3.1,3.3,22.8,-1.4,0,0
2025-26,Regular+Season,A. Davis - D. Gafford - N. Marshall - M. Christie - C. Flagg,DAL,3,9.2,9.3,19.0,49.1,2.0,6.7,30.0,1.7,2.7,62.5,3.0,6.0,9.0,6.0,0.7,1.0,0.3,0.7,1.3,1.7,22.3,1.7,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - N. Jović - J. Jaquez Jr. - S. Fontecchio,MIA,8,9.2,8.0,19.3,41.6,2.0,8.1,24.6,4.0,5.1,78.0,3.0,5.9,8.9,5.0,2.5,2.3,1.5,1.0,4.0,4.8,22.0,-0.9,0,0
2025-26,Regular+Season,J. Jackson Jr. - C. Koloko - V. Williams Jr. - G. Jackson - C. Spencer,MEM,1,9.2,3.0,18.0,16.7,2.0,8.0,25.0,4.0,6.0,66.7,1.0,5.0,6.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,12.0,-18.0,0,0
2025-26,Regular+Season,J. Murray - C. Braun - P. Watson - D. Holmes II - S. Jones,DEN,2,9.2,9.5,18.5,51.4,4.5,8.5,52.9,4.5,4.5,100,3.0,5.5,8.5,6.5,0.5,2.5,0.5,1.5,1.5,3.5,28.0,8.0,0,0
2025-26,Regular+Season,K. Middleton - M. Bagley III - B. Carrington - K. George - T. Johnson,WAS,1,9.2,3.0,13.0,23.1,2.0,9.0,22.2,8.0,8.0,100,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,16.0,-11.0,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - N. Jović - J. Jaquez Jr. - K. Jakučionis,MIA,2,9.1,7.0,17.5,40.0,2.5,7.5,33.3,4.5,5.5,81.8,2.5,8.0,10.5,5.0,5.5,0.0,1.5,0.5,4.5,4.5,21.0,-7.5,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - S. Merrill - E. Mobley,CLE,6,9.1,8.0,16.8,47.5,2.8,6.3,44.7,3.8,5.2,74.2,1.7,6.3,8.0,6.5,2.2,1.7,1.3,1.2,5.5,4.5,22.7,-0.2,0,0
2025-26,Regular+Season,L. Nance Jr. - D. Mitchell - D. Hunter - E. Mobley - J. Tyson,CLE,1,9.1,7.0,14.0,50.0,0.0,5.0,0.0,7.0,8.0,87.5,1.0,6.0,7.0,6.0,4.0,0.0,0.0,0.0,2.0,8.0,21.0,-13.0,0,0
2025-26,Regular+Season,A. Gordon - J. Murray - J. Pickett - P. Watson - S. Jones,DEN,2,9.0,8.0,17.5,45.7,1.0,4.5,22.2,5.5,6.0,91.7,3.5,10.5,14.0,3.0,1.5,0.0,0.0,0.5,2.5,4.5,22.5,7.0,0,0
2025-26,Regular+Season,C. Sexton - L. Ball - M. Diabaté - B. Miller - K. Knueppel,CHA,1,9.0,8.0,18.0,44.4,5.0,13.0,38.5,1.0,2.0,50.0,1.0,5.0,6.0,6.0,4.0,3.0,2.0,0.0,1.0,4.0,22.0,-1.0,0,0
2025-26,Regular+Season,D. Bane - F. Wagner - O. Robinson - A. Black - T. da Silva,ORL,1,9.0,9.0,16.0,56.3,1.0,4.0,25.0,3.0,4.0,75.0,2.0,5.0,7.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,22.0,1.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Garland - D. Wade - J. Tyson,CLE,2,9.0,12.5,19.0,65.8,5.0,7.0,71.4,3.5,5.0,70.0,3.0,5.5,8.5,8.5,4.5,0.5,0.5,1.5,4.0,4.0,33.5,1.5,0,0
2025-26,Regular+Season,J. Murray - J. Pickett - Z. Nnaji - C. Braun - P. Watson,DEN,1,9.0,8.0,17.0,47.1,3.0,7.0,42.9,5.0,6.0,83.3,5.0,3.0,8.0,2.0,6.0,1.0,3.0,3.0,7.0,5.0,24.0,-4.0,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - C. Kispert - B. Coulibaly - A. Sarr,WAS,2,9.0,6.0,19.5,30.8,2.5,10.0,25.0,1.5,2.5,60.0,3.0,7.0,10.0,5.0,3.5,0.5,1.0,2.0,3.0,2.5,16.0,-13.5,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - M. Bridges - J. Brunson - M. Diawara,NYK,3,9.0,8.7,16.0,54.2,2.3,6.3,36.8,4.0,5.0,80.0,0.3,9.0,9.3,7.0,2.3,1.0,1.3,1.3,2.7,3.7,23.7,0.0,0,0
2025-26,Regular+Season,L. Ball - D. Mitchell - T. Bryant - D. Hunter - C. Porter Jr.,CLE,1,9.0,8.0,15.0,53.3,3.0,6.0,50.0,2.0,2.0,100,0.0,6.0,6.0,4.0,3.0,2.0,0.0,0.0,3.0,3.0,21.0,2.0,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - D. Vassell - S. Castle,SAS,10,8.9,9.4,18.0,52.2,1.9,6.3,30.2,1.9,2.5,76.0,1.5,7.2,8.7,6.1,2.5,1.3,1.2,0.6,3.1,1.8,22.6,-1.5,0,0
2025-26,Regular+Season,K. Durant - S. Adams - J. Smith Jr. - T. Eason - A. Thompson,HOU,7,8.9,7.6,16.1,46.9,2.7,7.1,38.0,2.0,2.4,82.4,1.4,4.1,5.6,4.7,2.1,1.9,0.4,1.1,3.6,2.9,19.9,-2.0,0,0
2025-26,Regular+Season,K. Porziņģis - T. Young - N. Alexander-Walker - J. Johnson - D. Daniels,ATL,1,8.9,9.0,17.0,52.9,5.0,10.0,50.0,8.0,10.0,80.0,5.0,5.0,10.0,7.0,3.0,1.0,0.0,0.0,1.0,6.0,31.0,12.0,0,0
2025-26,Regular+Season,K. Towns - J. Hart - M. Bridges - J. Brunson - M. McBride,NYK,13,8.9,7.3,15.1,48.5,2.3,7.5,30.6,3.6,5.1,71.2,1.9,4.8,6.8,3.6,2.3,0.8,0.5,0.2,3.8,3.7,20.5,-3.2,0,0
2025-26,Regular+Season,N. Batum - K. Dunn - I. Zubac - J. Collins - J. Miller,LAC,1,8.9,10.0,15.0,66.7,2.0,5.0,40.0,1.0,2.0,50.0,1.0,5.0,6.0,9.0,1.0,4.0,1.0,1.0,5.0,3.0,23.0,3.0,0,0
2025-26,Regular+Season,N. Batum - K. Leonard - D. Jones Jr. - K. Sanders - Y. Niederhäuser,LAC,2,8.9,6.0,13.5,44.4,1.5,6.5,23.1,1.5,2.5,60.0,0.5,4.5,5.0,4.0,4.0,0.5,2.0,1.0,2.5,2.5,15.0,-10.5,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Schröder - Z. LaVine - D. Sabonis,SAC,10,8.9,8.5,16.9,50.3,2.3,6.7,34.3,4.1,5.6,73.2,1.7,7.6,9.3,5.4,2.0,1.3,1.2,0.3,2.5,4.6,23.4,3.3,0,0
2025-26,Regular+Season,T. Bradley - M. Morris - C. Martin - J. Robinson-Earl - J. Walker,IND,1,8.9,4.0,19.0,21.1,3.0,11.0,27.3,5.0,6.0,83.3,4.0,4.0,8.0,3.0,2.0,2.0,3.0,0.0,2.0,4.0,16.0,-3.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - F. Wagner - J. Suggs - T. da Silva,ORL,11,8.9,8.7,17.2,50.8,2.7,6.6,41.1,2.7,3.5,76.9,1.5,6.9,8.5,5.2,2.8,1.5,0.9,0.9,2.8,4.0,22.9,2.0,0,0
2025-26,Regular+Season,B. Lopez - N. Batum - K. Dunn - K. Brown - C. Christie,LAC,1,8.8,4.0,14.0,28.6,3.0,9.0,33.3,4.0,5.0,80.0,1.0,10.0,11.0,3.0,3.0,0.0,1.0,1.0,6.0,4.0,15.0,0.0,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - M. Williams - C. Gillespie,PHX,22,8.8,7.9,16.5,47.8,2.0,6.7,29.9,2.8,3.7,76.5,2.0,6.4,8.4,4.5,3.4,1.6,0.5,0.5,3.3,3.9,20.5,-1.8,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - E. Mobley - J. Tyson,CLE,2,8.8,8.5,16.5,51.5,3.0,6.5,46.2,2.0,2.0,100,2.0,6.0,8.0,6.0,3.5,1.5,1.5,1.0,5.5,1.5,22.0,-1.0,0,0
2025-26,Regular+Season,G. Antetokounmpo - G. Harris - K. Kuzma - G. Trent Jr. - R. Rollins,MIL,1,8.8,12.0,22.0,54.5,6.0,9.0,66.7,0.0,0.0,0.0,4.0,3.0,7.0,9.0,0.0,3.0,0.0,2.0,2.0,2.0,30.0,15.0,0,0
2025-26,Regular+Season,K. Towns - O. Anunoby - J. Hart - M. Bridges - J. Brunson,NYK,15,8.8,7.9,16.3,48.8,2.7,7.0,39.0,3.5,4.7,75.7,2.1,5.9,7.9,4.8,2.2,1.3,0.5,0.7,2.6,4.1,22.1,-0.7,0,0
2025-26,Regular+Season,M. Turner - K. Kuzma - G. Trent Jr. - K. Porter Jr. - R. Rollins,MIL,3,8.8,8.3,16.7,50.0,4.7,8.7,53.8,5.0,5.7,88.2,2.7,6.3,9.0,5.3,3.3,1.7,0.3,0.7,3.7,5.0,26.3,5.3,0,0
2025-26,Regular+Season,P. George - A. Drummond - T. Maxey - D. Barlow - V. Edgecombe,PHI,6,8.8,8.7,15.2,57.1,2.5,4.8,51.7,3.0,3.8,78.3,2.2,8.3,10.5,5.8,3.8,1.0,0.7,0.5,2.8,3.5,22.8,4.8,0,0
2025-26,Regular+Season,R. Westbrook - D. Schröder - Z. LaVine - D. Eubanks - N. Clifford,SAC,1,8.8,4.0,14.0,28.6,1.0,6.0,16.7,5.0,5.0,100,2.0,2.0,4.0,1.0,5.0,0.0,0.0,2.0,6.0,4.0,14.0,-17.0,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Green - J. Kuminga - Q. Post,GSW,5,8.8,8.0,18.6,43.0,2.6,8.8,29.5,1.6,2.2,72.7,2.6,6.2,8.8,4.2,2.6,1.6,0.6,0.8,2.8,3.2,20.2,-2.8,0,0
2025-26,Regular+Season,B. Lopez - N. Batum - J. Harden - K. Leonard - K. Dunn,LAC,4,8.7,5.8,14.0,41.1,1.3,5.5,22.7,3.0,3.8,80.0,3.0,5.0,8.0,2.8,3.8,1.5,0.8,0.8,4.5,2.8,15.8,-7.5,0,0
2025-26,Regular+Season,I. Hartenstein - C. Holmgren - O. Dieng - C. Wallace - A. Mitchell,OKC,1,8.7,8.0,18.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,2.0,8.0,10.0,4.0,2.0,0.0,1.0,0.0,2.0,4.0,18.0,1.0,0,0
2025-26,Regular+Season,J. Brown - D. White - N. Queta - P. Pritchard - J. Walsh,BOS,21,8.7,7.3,16.5,44.5,2.6,6.7,39.0,2.8,3.3,84.3,2.5,5.1,7.6,4.8,2.2,0.9,0.6,1.4,2.5,3.7,20.1,-0.9,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - S. Aldama - O. Prosper - C. Coward,MEM,1,8.7,9.0,18.0,50.0,2.0,6.0,33.3,3.0,5.0,60.0,4.0,5.0,9.0,5.0,3.0,0.0,0.0,0.0,5.0,4.0,23.0,-8.0,0,0
2025-26,Regular+Season,K. Durant - A. Holiday - A. Sengun - J. Smith Jr. - A. Thompson,HOU,4,8.7,7.8,14.3,54.4,2.0,4.8,42.1,6.0,7.8,77.4,2.0,5.5,7.5,4.5,2.3,0.5,0.5,0.8,5.8,4.8,23.5,-0.3,0,0
2025-26,Regular+Season,K. Love - T. Hendricks - K. George - B. Sensabaugh - C. Williams,UTA,1,8.7,13.0,19.0,68.4,6.0,10.0,60.0,2.0,2.0,100,3.0,6.0,9.0,12.0,3.0,5.0,0.0,1.0,4.0,1.0,34.0,17.0,0,0
2025-26,Regular+Season,L. Markkanen - B. Sensabaugh - C. Williams - I. Collier - K. Filipowski,UTA,1,8.7,6.0,15.0,40.0,1.0,7.0,14.3,8.0,8.0,100,2.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,6.0,5.0,21.0,-9.0,0,0
2025-26,Regular+Season,M. Conley - R. Gobert - J. Randle - D. DiVincenzo - J. McDaniels,MIN,8,8.7,7.3,15.9,45.7,2.0,6.3,32.0,3.6,4.4,82.9,1.5,5.5,7.0,5.0,2.3,1.3,0.5,1.0,4.4,3.8,20.1,-3.8,0,0
2025-26,Regular+Season,N. Powell - B. Adebayo - D. Mitchell - N. Jović - P. Larsson,MIA,1,8.7,6.0,15.0,40.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,8.0,0.0,2.0,1.0,4.0,1.0,13.0,-21.0,0,0
2025-26,Regular+Season,C. McCollum - M. Bagley III - J. Champagnie - B. Coulibaly - K. George,WAS,2,8.6,7.0,18.0,38.9,3.0,6.5,46.2,2.0,2.5,80.0,2.5,6.5,9.0,3.5,1.5,3.0,1.0,3.0,4.5,2.5,19.0,2.0,0,0
2025-26,Regular+Season,D. Ayton - L. Dončić - R. Hachimura - G. Vincent - A. Reaves,LAL,6,8.6,8.3,15.0,55.6,3.2,6.2,51.4,4.0,4.7,85.7,1.5,5.2,6.7,5.8,1.7,1.2,0.5,0.3,4.7,4.0,23.8,1.0,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - G. Allen - M. Williams,PHX,11,8.6,8.0,16.9,47.3,3.3,8.1,40.4,2.7,3.5,76.9,2.8,5.6,8.5,5.6,2.7,1.3,1.0,0.9,4.1,3.2,22.0,-1.1,0,0
2025-26,Regular+Season,N. Vučević - C. White - A. Dosunmu - J. Giddey - M. Buzelis,CHI,3,8.6,9.3,18.3,50.9,4.3,9.3,46.4,3.0,3.3,90.0,2.0,7.3,9.3,6.0,2.0,3.0,0.3,1.3,2.7,2.3,26.0,8.0,0,0
2025-26,Regular+Season,P. Siakam - A. Nesmith - J. Huff - Q. Jackson - J. Furphy,IND,1,8.6,5.0,15.0,33.3,1.0,7.0,14.3,2.0,2.0,100,2.0,2.0,4.0,5.0,4.0,2.0,0.0,2.0,5.0,3.0,13.0,-14.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - D. Garland - E. Mobley,CLE,6,8.5,7.0,16.8,41.6,2.8,8.5,33.3,2.7,3.3,80.0,1.5,5.0,6.5,5.7,2.5,1.8,1.0,0.8,3.7,3.0,19.5,-4.8,0,0
2025-26,Regular+Season,D. Mitchell - T. Bryant - D. Hunter - C. Porter Jr. - J. Tyson,CLE,1,8.5,5.0,12.0,41.7,2.0,3.0,66.7,8.0,9.0,88.9,1.0,4.0,5.0,1.0,5.0,2.0,1.0,2.0,3.0,5.0,20.0,-7.0,0,0
2025-26,Regular+Season,K. Leonard - B. Bogdanović - I. Zubac - K. Brown - J. Miller,LAC,1,8.5,12.0,16.0,75.0,7.0,9.0,77.8,0.0,0.0,0.0,1.0,4.0,5.0,10.0,0.0,1.0,2.0,0.0,1.0,1.0,31.0,16.0,0,0
2025-26,Regular+Season,S. Bey - B. McGowens - Y. Missi - J. Fears - D. Queen,NOP,1,8.5,7.0,12.0,58.3,2.0,7.0,28.6,13.0,13.0,100,0.0,7.0,7.0,3.0,1.0,2.0,2.0,0.0,2.0,6.0,29.0,11.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - B. Brown - J. Pickett - D. Holmes II - S. Jones,DEN,1,8.5,9.0,18.0,50.0,2.0,7.0,28.6,2.0,4.0,50.0,4.0,5.0,9.0,5.0,1.0,1.0,0.0,0.0,3.0,5.0,22.0,3.0,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - D. Wolf - B. Saraf - D. Powell,BKN,3,8.5,6.0,15.7,38.3,0.7,4.3,15.4,2.0,2.7,75.0,0.7,5.3,6.0,3.3,3.3,3.0,0.7,1.0,1.7,3.0,14.7,-1.3,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - B. McGowens - J. Fears - D. Queen,NOP,1,8.5,5.0,15.0,33.3,1.0,6.0,16.7,1.0,2.0,50.0,0.0,8.0,8.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,12.0,-5.0,0,0
2025-26,Regular+Season,B. Biyombo - H. Barnes - D. Fox - D. Vassell - J. Champagnie,SAS,1,8.4,13.0,17.0,76.5,3.0,4.0,75.0,1.0,2.0,50.0,2.0,5.0,7.0,9.0,2.0,2.0,0.0,0.0,5.0,3.0,30.0,8.0,0,0
2025-26,Regular+Season,B. Lopez - J. Harden - K. Leonard - K. Dunn - J. Collins,LAC,11,8.4,7.1,14.1,50.3,2.4,6.0,39.4,2.3,2.8,80.6,1.6,5.1,6.7,4.5,2.5,1.2,0.6,0.8,3.5,2.1,18.8,-0.4,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Garland - D. Wade - E. Mobley,CLE,2,8.4,8.0,19.0,42.1,3.0,8.5,35.3,1.0,1.5,66.7,2.5,4.0,6.5,6.5,1.5,2.0,0.5,0.5,2.0,2.5,20.0,-3.5,0,0
2025-26,Regular+Season,D. Robinson - J. Green - P. Reed - R. Holland II - D. Jenkins,DET,4,8.4,7.8,16.3,47.7,1.8,5.3,33.3,2.0,2.8,72.7,3.3,6.8,10.0,3.8,3.5,2.5,1.5,0.8,2.3,2.5,19.3,2.3,0,0
2025-26,Regular+Season,J. Champagnie - C. Whitmore - T. Vukcevic - B. Carrington - K. George,WAS,3,8.4,8.0,14.7,54.5,3.7,6.0,61.1,4.3,5.7,76.5,2.0,5.7,7.7,4.7,2.7,0.3,0.3,1.0,3.3,3.7,24.0,4.0,0,0
2025-26,Regular+Season,L. James - D. Ayton - G. Vincent - A. Reaves - D. Knecht,LAL,1,8.4,8.0,14.0,57.1,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,2.0,1.0,19.0,-1.0,0,0
2025-26,Regular+Season,L. Markkanen - T. Hendricks - C. Williams - K. Filipowski - W. Clayton Jr.,UTA,1,8.4,5.0,14.0,35.7,3.0,6.0,50.0,2.0,2.0,100,0.0,6.0,6.0,4.0,5.0,2.0,1.0,0.0,6.0,3.0,15.0,-13.0,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - T. Jones - M. Buzelis,CHI,2,8.4,9.0,16.0,56.3,2.0,4.5,44.4,3.5,4.5,77.8,1.0,6.0,7.0,6.5,1.5,1.5,0.0,1.0,4.0,3.0,23.5,3.0,0,0
2025-26,Regular+Season,T. Young - O. Okongwu - J. Johnson - D. Daniels - Z. Risacher,ATL,5,8.4,9.6,16.2,59.3,4.8,9.8,49.0,2.6,3.2,81.3,1.4,5.4,6.8,7.8,1.8,1.8,0.6,0.6,3.0,2.8,26.6,4.4,0,0
2025-26,Regular+Season,A. Wiggins - B. Adebayo - D. Mitchell - P. Larsson - K. Ware,MIA,3,8.3,10.7,19.0,56.1,3.7,7.7,47.8,2.7,3.0,88.9,1.7,7.3,9.0,6.0,0.7,1.7,1.0,0.7,2.3,2.3,27.7,9.7,0,0
2025-26,Regular+Season,B. Ingram - J. Poeltl - I. Quickley - S. Barnes - J. Walter,TOR,9,8.3,6.7,15.6,42.9,2.6,7.3,34.8,3.6,4.3,82.1,1.7,4.7,6.3,3.7,2.2,2.2,1.1,0.4,2.7,3.4,19.4,-0.8,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - J. Williams,OKC,5,8.3,8.0,17.6,45.5,2.6,7.8,33.3,2.4,3.2,75.0,2.6,4.2,6.8,4.6,1.6,1.6,0.4,1.2,2.2,2.0,21.0,-2.0,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - S. Cissoko - T. Camara - H. Yang,POR,1,8.3,7.0,17.0,41.2,0.0,4.0,0.0,1.0,3.0,33.3,1.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,7.0,6.0,15.0,-11.0,0,0
2025-26,Regular+Season,L. Dončić - J. Hayes - A. Reaves - J. LaRavia - B. James,LAL,1,8.3,5.0,14.0,35.7,2.0,7.0,28.6,2.0,6.0,33.3,2.0,4.0,6.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,14.0,-7.0,0,0
2025-26,Regular+Season,N. Batum - J. Harden - J. Miller - C. Christie - Y. Niederhäuser,LAC,1,8.3,7.0,18.0,38.9,1.0,10.0,10.0,4.0,7.0,57.1,2.0,3.0,5.0,4.0,0.0,3.0,0.0,1.0,1.0,4.0,19.0,-4.0,0,0
2025-26,Regular+Season,P. George - J. Embiid - T. Maxey - A. Bona - J. McCain,PHI,1,8.3,5.0,14.0,35.7,3.0,9.0,33.3,11.0,13.0,84.6,2.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,9.0,24.0,-3.0,0,0
2025-26,Regular+Season,T. Hardaway Jr. - A. Gordon - N. Jokić - J. Murray - P. Watson,DEN,3,8.3,6.7,16.0,41.7,1.3,6.0,22.2,3.0,3.0,100,2.0,4.7,6.7,3.0,2.7,1.0,1.7,0.7,4.0,3.0,17.7,-8.7,0,0
2025-26,Regular+Season,T. Jones - J. Cain - J. Howard - J. Richardson - N. Penda,ORL,1,8.3,6.0,13.0,46.2,2.0,7.0,28.6,3.0,3.0,100,1.0,4.0,5.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,17.0,-11.0,0,0
2025-26,Regular+Season,C. LeVert - I. Stewart - C. Cunningham - J. Duren - D. Jenkins,DET,1,8.2,6.0,17.0,35.3,0.0,4.0,0.0,1.0,2.0,50.0,4.0,7.0,11.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,13.0,-1.0,0,0
2025-26,Regular+Season,C. Martin - P. Washington - N. Marshall - B. Williams - J. Hardy,DAL,1,8.2,5.0,12.0,41.7,1.0,3.0,33.3,6.0,8.0,75.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,17.0,-6.0,0,0
2025-26,Regular+Season,G. Dick - J. Shead - J. Mogbo - J. Battle - A. Martin,TOR,1,8.2,7.0,16.0,43.8,0.0,3.0,0.0,2.0,2.0,100,4.0,2.0,6.0,6.0,2.0,1.0,0.0,1.0,2.0,2.0,16.0,-7.0,0,0
2025-26,Regular+Season,J. Harden - K. Dunn - I. Zubac - J. Collins - K. Sanders,LAC,8,8.2,7.0,15.4,45.5,2.1,6.1,34.7,3.9,4.8,81.6,1.5,5.5,7.0,4.9,1.8,1.1,0.8,0.5,3.9,3.5,20.0,-1.3,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - B. Bogdanović - I. Zubac - D. Jones Jr.,LAC,2,8.2,8.5,17.5,48.6,2.5,7.5,33.3,2.0,2.5,80.0,2.5,5.5,8.0,6.5,1.0,1.0,0.5,1.0,3.0,2.5,21.5,3.5,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Jackson Jr. - J. Morant - C. Bassey - C. Spencer,MEM,1,8.2,8.0,15.0,53.3,5.0,7.0,71.4,2.0,2.0,100,1.0,10.0,11.0,7.0,5.0,1.0,1.0,2.0,4.0,2.0,23.0,2.0,0,0
2025-26,Regular+Season,P. Siakam - A. Nesmith - I. Jackson - J. Huff - B. Sheppard,IND,1,8.2,8.0,16.0,50.0,3.0,9.0,33.3,2.0,4.0,50.0,3.0,6.0,9.0,5.0,1.0,1.0,3.0,0.0,3.0,6.0,21.0,5.0,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - Z. LaVine - K. Murray - M. Raynaud,SAC,11,8.2,6.8,15.1,45.2,1.8,5.7,31.7,4.5,5.7,79.4,2.1,5.5,7.5,4.2,2.1,1.7,0.6,0.8,2.8,3.5,20.0,-1.3,0,0
2025-26,Regular+Season,A. Caruso - I. Hartenstein - A. Wiggins - C. Wallace - A. Mitchell,OKC,1,8.1,6.0,12.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,5.0,1.0,0.0,2.0,7.0,2.0,14.0,-7.0,0,0
2025-26,Regular+Season,A. Simons - L. Garza - S. Hauser - B. Scheierman - H. González,BOS,1,8.1,5.0,15.0,33.3,1.0,6.0,16.7,0.0,0.0,0.0,1.0,5.0,6.0,3.0,3.0,0.0,1.0,1.0,5.0,1.0,11.0,-10.0,0,0
2025-26,Regular+Season,A. Wiggins - D. Mitchell - D. Smith - N. Jović - J. Jaquez Jr.,MIA,1,8.1,6.0,16.0,37.5,1.0,7.0,14.3,3.0,4.0,75.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,-14.0,0,0
2025-26,Regular+Season,B. Portis - T. Prince - A. Coffey - C. Anthony - R. Rollins,MIL,1,8.1,4.0,17.0,23.5,2.0,7.0,28.6,4.0,4.0,100,3.0,8.0,11.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,14.0,-5.0,0,0
2025-26,Regular+Season,C. McCollum - N. Alexander-Walker - O. Okongwu - C. Kispert - M. Gueye,ATL,1,8.1,8.0,15.0,53.3,3.0,6.0,50.0,3.0,4.0,75.0,1.0,4.0,5.0,5.0,2.0,0.0,1.0,0.0,3.0,3.0,22.0,4.0,0,0
2025-26,Regular+Season,C. Paul - B. Lopez - B. Bogdanović - J. Collins - C. Christie,LAC,1,8.1,5.0,16.0,31.3,2.0,7.0,28.6,0.0,2.0,0.0,5.0,8.0,13.0,3.0,5.0,1.0,0.0,1.0,4.0,2.0,12.0,-2.0,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Garland - S. Merrill - E. Mobley,CLE,6,8.1,8.0,15.3,52.2,3.0,7.0,42.9,2.7,3.7,72.7,2.5,7.2,9.7,4.2,3.3,1.0,0.7,0.2,3.0,3.3,21.7,2.5,0,0
