SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2018-19,Playoffs,G. Hayward - K. Irving - A. Baynes - J. Brown - J. Tatum,BOS,4,3.0,0.8,0.8,2.3,3.0,0.8,1.0,1.5,2.0,0,0
2018-19,Playoffs,G. Hill - N. Mirotic - T. Frazier - D. Wilson - S. Brown,MIL,1,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,I. Smith - G. Robinson III - L. Galloway - T. Maker - L. Kennard,DET,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,L. Williams - D. Gallinari - J. Green - M. Harrell - L. Shamet,LAC,1,3.0,0.0,2.0,0.0,4.0,0.0,6.0,3.0,4.0,0,0
2018-19,Playoffs,P. Tucker - J. Harden - I. Shumpert - A. Rivers - C. Capela,HOU,2,3.0,1.5,1.5,0.0,0.0,0.0,2.5,1.0,4.0,0,0
2018-19,Playoffs,S. Dinwiddie - J. Harris - C. LeVert - J. Allen - R. Kurucs,BKN,2,3.0,1.0,1.0,2.0,4.0,0.0,2.5,0.0,3.0,0,0
2018-19,Playoffs,S. Ibaka - D. Green - K. Leonard - N. Powell - F. VanVleet,TOR,5,3.0,1.2,1.4,2.4,3.6,0.4,0.8,0.8,2.4,0,0
2018-19,Playoffs,S. Ibaka - D. Green - N. Powell - P. Siakam - F. VanVleet,TOR,12,3.0,0.5,0.8,0.7,3.2,0.9,0.8,1.8,1.7,0,0
2018-19,Playoffs,S. Livingston - A. Iguodala - A. Bogut - K. Thompson - Q. Cook,GSW,2,3.0,1.0,2.5,0.0,3.0,0.0,0.0,1.0,4.0,0,0
2018-19,Playoffs,T. Sefolosha - E. Udoh - R. Neto - G. Niang - G. Allen,UTA,1,3.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,4.0,0,0
2018-19,Playoffs,T. Sefolosha - R. Rubio - D. Favors - R. O'Neale - D. Mitchell,UTA,3,3.0,0.0,0.0,1.0,0.7,1.3,0.7,1.0,3.3,0,0
2018-19,Playoffs,A. Aminu - E. Kanter - D. Lillard - C. McCollum - S. Curry,POR,6,2.9,1.2,0.8,1.5,3.0,0.5,1.0,0.3,2.7,0,0
2018-19,Playoffs,A. Horford - G. Hayward - M. Morris - M. Smart - J. Brown,BOS,1,2.9,6.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0,0
2018-19,Playoffs,A. Horford - K. Irving - T. Rozier - J. Brown - J. Tatum,BOS,4,2.9,0.0,0.0,1.8,2.0,0.0,0.0,0.0,0.5,0,0
2018-19,Playoffs,A. Iguodala - K. Thompson - D. Green - Q. Cook - J. Bell,GSW,1,2.9,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,B. Griffin - W. Ellington - I. Smith - A. Drummond - L. Galloway,DET,1,2.9,0.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,B. Griffin - W. Ellington - R. Jackson - L. Galloway - T. Maker,DET,1,2.9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,D. DeRozan - P. Mills - D. Bertans - J. Poeltl - B. Forbes,SAS,2,2.9,1.0,1.0,0.0,4.0,0.0,1.0,1.5,3.0,0,0
2018-19,Playoffs,E. Turner - A. Aminu - E. Kanter - D. Lillard - S. Curry,POR,1,2.9,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,E. Turner - D. Lillard - S. Curry - R. Hood - Z. Collins,POR,8,2.9,0.5,1.3,0.4,1.3,2.0,1.3,0.8,2.8,0,0
2018-19,Playoffs,I. Smith - A. Drummond - L. Galloway - L. Kennard - B. Brown,DET,2,2.9,0.0,0.0,0.0,2.0,2.5,1.0,2.5,5.0,0,0
2018-19,Playoffs,J. Crowder - R. Gobert - J. Ingles - R. O'Neale - D. Mitchell,UTA,5,2.9,0.6,0.0,0.6,2.0,0.4,0.8,0.8,2.4,0,0
2018-19,Playoffs,J. Meeks - J. Lin - E. Moreland - M. Miller - P. McCaw,TOR,4,2.9,0.0,0.0,0.0,0.0,1.5,0.5,1.0,3.0,0,0
2018-19,Playoffs,K. Lowry - M. Gasol - S. Ibaka - K. Leonard - F. VanVleet,TOR,3,2.9,2.7,1.7,0.7,2.7,0.0,1.3,0.7,2.7,0,0
2018-19,Playoffs,K. Lowry - S. Ibaka - K. Leonard - P. Siakam - F. VanVleet,TOR,11,2.9,1.4,1.0,0.9,2.2,0.5,0.7,1.0,2.4,0,0
2018-19,Playoffs,M. Plumlee - G. Harris - N. Jokic - J. Murray - T. Craig,DEN,2,2.9,0.0,0.5,0.0,2.0,1.0,0.0,1.0,2.0,0,0
2018-19,Playoffs,P. Millsap - W. Barton - M. Plumlee - M. Beasley - J. Murray,DEN,2,2.9,0.0,3.5,0.0,2.0,0.0,0.0,2.5,4.0,0,0
2018-19,Playoffs,R. Westbrook - D. Schroder - S. Adams - J. Grant - T. Ferguson,OKC,5,2.9,1.0,0.6,1.0,2.8,1.4,1.2,0.8,4.8,0,0
2018-19,Playoffs,S. Ibaka - D. Green - K. Leonard - P. McCaw - F. VanVleet,TOR,2,2.9,0.0,0.0,0.0,2.0,1.5,1.0,2.5,4.0,0,0
2018-19,Playoffs,S. Livingston - A. Bogut - K. Durant - J. Jerebko - K. Thompson,GSW,1,2.9,0.0,0.0,0.0,0.0,2.0,1.0,5.0,4.0,0,0
2018-19,Playoffs,T. Young - T. Evans - W. Matthews - C. Joseph - D. Sabonis,IND,2,2.9,1.5,0.0,2.0,2.0,1.5,0.0,0.0,1.0,0,0
2018-19,Playoffs,W. Ellington - I. Smith - A. Drummond - L. Kennard - B. Brown,DET,1,2.9,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,A. Horford - G. Hayward - K. Irving - M. Morris - J. Brown,BOS,7,2.8,0.3,0.9,1.6,2.6,0.6,1.1,0.4,2.6,0,0
2018-19,Playoffs,B. Griffin - W. Ellington - R. Jackson - L. Galloway - L. Kennard,DET,1,2.8,3.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0,0
2018-19,Playoffs,D. Carroll - S. Dinwiddie - J. Harris - D. Russell - T. Graham,BKN,1,2.8,0.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0,0
2018-19,Playoffs,D. Favors - J. Crowder - J. Ingles - R. O'Neale - D. Mitchell,UTA,2,2.8,1.5,1.5,0.0,2.0,1.0,0.0,0.0,1.0,0,0
2018-19,Playoffs,D. Lillard - M. Leonard - S. Curry - R. Hood - Z. Collins,POR,7,2.8,0.9,0.9,0.3,3.1,0.3,1.1,0.3,1.7,0,0
2018-19,Playoffs,E. Bledsoe - N. Mirotic - K. Middleton - G. Antetokounmpo - M. Brogdon,MIL,2,2.8,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,E. Kanter - D. Lillard - M. Leonard - C. McCollum - R. Hood,POR,1,2.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,E. Turner - S. Curry - R. Hood - J. Layman - Z. Collins,POR,1,2.8,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0
2018-19,Playoffs,G. Hayward - K. Irving - M. Morris - A. Baynes - M. Smart,BOS,1,2.8,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,0,0
2018-19,Playoffs,J. Ennis III - J. Simmons - T. McConnell - F. Korkmaz - J. Bolden,PHI,1,2.8,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,J. Redick - M. Scott - J. Ennis III - J. Embiid - B. Simmons,PHI,5,2.8,0.0,0.4,0.4,2.8,1.0,0.8,0.8,3.2,0,0
2018-19,Playoffs,K. Durant - S. Curry - D. Green - K. Looney - A. McKinnie,GSW,5,2.8,0.8,0.6,1.4,2.0,1.0,0.4,0.0,0.8,0,0
2018-19,Playoffs,K. Lowry - M. Gasol - S. Ibaka - N. Powell - P. Siakam,TOR,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,K. Lowry - S. Ibaka - K. Leonard - N. Powell - P. Siakam,TOR,5,2.8,0.0,0.6,0.8,1.6,1.0,0.0,3.0,1.6,0,0
2018-19,Playoffs,L. Aldridge - D. Bertans - B. Forbes - D. White - L. Walker IV,SAS,1,2.8,0.0,2.0,0.0,6.0,0.0,0.0,2.0,6.0,0,0
2018-19,Playoffs,L. Williams - D. Gallinari - M. Harrell - S. Gilgeous-Alexander - L. Shamet,LAC,4,2.8,1.3,0.0,1.0,2.5,1.3,1.5,0.5,3.5,0,0
2018-19,Playoffs,N. Vucevic - T. Ross - M. Carter-Williams - A. Gordon - W. Iwundu,ORL,4,2.8,1.0,1.0,0.5,2.5,0.8,0.0,0.5,2.0,0,0
2018-19,Playoffs,Nene - P. Tucker - J. Harden - I. Shumpert - A. Rivers,HOU,2,2.8,1.0,0.0,0.0,3.0,2.5,1.0,1.0,4.0,0,0
2018-19,Playoffs,R. Hood - S. Labissiere - J. Layman - Z. Collins - A. Simons,POR,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,R. Westbrook - P. George - M. Morris - D. Schroder - S. Adams,OKC,2,2.8,2.0,0.0,3.5,4.0,0.0,0.0,1.0,2.0,0,0
2018-19,Playoffs,S. Curry - D. Cousins - K. Thompson - D. Green - A. McKinnie,GSW,2,2.8,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,0
2018-19,Playoffs,T. Harris - J. Butler - J. Ennis III - T. McConnell - B. Marjanovic,PHI,1,2.8,0.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,W. Matthews - C. Joseph - B. Bogdanovic - M. Turner - D. Sabonis,IND,2,2.8,0.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,0,0
2018-19,Playoffs,A. Aminu - C. McCollum - S. Curry - R. Hood - Z. Collins,POR,1,2.7,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,A. Horford - G. Hayward - K. Irving - M. Smart - T. Rozier,BOS,1,2.7,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,0,0
2018-19,Playoffs,A. Horford - K. Irving - T. Rozier - J. Brown - D. Theis,BOS,1,2.7,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0,0
2018-19,Playoffs,A. Iguodala - S. Curry - D. Cousins - Q. Cook - J. Bell,GSW,1,2.7,3.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0,0
2018-19,Playoffs,A. Iguodala - S. Curry - J. Jerebko - K. Thompson - D. Green,GSW,2,2.7,2.5,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0,0
2018-19,Playoffs,J. Redick - J. Butler - M. Scott - J. Ennis III - J. Embiid,PHI,4,2.7,0.5,0.5,1.8,2.0,0.5,1.0,0.0,1.0,0,0
2018-19,Playoffs,K. Korver - D. Favors - R. O'Neale - G. Niang - D. Mitchell,UTA,1,2.7,0.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0,0,0
2018-19,Playoffs,L. Williams - D. Gallinari - G. Temple - M. Harrell - L. Shamet,LAC,2,2.7,1.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,0,0
2018-19,Playoffs,L. Williams - W. Chandler - D. Gallinari - G. Temple - M. Harrell,LAC,1,2.7,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,0,0
2018-19,Playoffs,M. Belinelli - D. DeRozan - P. Mills - D. Bertans - J. Poeltl,SAS,4,2.7,1.3,2.0,0.0,5.0,0.5,0.5,2.0,2.5,0,0
2018-19,Playoffs,M. Gasol - S. Ibaka - D. Green - K. Leonard - F. VanVleet,TOR,4,2.7,1.3,0.0,0.8,2.0,0.0,0.0,0.5,2.0,0,0
2018-19,Playoffs,S. Dinwiddie - J. Harris - D. Russell - J. Allen - R. Kurucs,BKN,3,2.7,1.3,1.3,0.0,3.3,1.0,1.7,1.0,2.7,0,0
2018-19,Playoffs,S. Livingston - A. Iguodala - S. Curry - J. Jerebko - J. Bell,GSW,1,2.7,3.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0,0
2018-19,Playoffs,S. Livingston - A. Iguodala - S. Curry - J. Jerebko - K. Looney,GSW,1,2.7,2.0,2.0,0.0,4.0,0.0,0.0,5.0,6.0,0,0
2018-19,Playoffs,S. Napier - R. Hollis-Jefferson - T. Graham - T. Pinson - R. Kurucs,BKN,2,2.7,0.0,0.0,1.5,2.0,0.0,1.0,1.5,2.0,0,0
2018-19,Playoffs,T. Harris - J. Butler - J. Simmons - J. Embiid - B. Simmons,PHI,1,2.7,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0,0
2018-19,Playoffs,W. Ellington - R. Jackson - A. Drummond - G. Robinson III - L. Kennard,DET,1,2.7,3.0,3.0,0.0,2.0,0.0,0.0,3.0,2.0,0,0
2018-19,Playoffs,A. Aminu - E. Kanter - D. Lillard - S. Curry - R. Hood,POR,2,2.6,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,D. Augustin - T. Ross - E. Fournier - K. Birch - A. Gordon,ORL,1,2.6,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,D. Augustin - T. Ross - K. Birch - J. Isaac - W. Iwundu,ORL,1,2.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
2018-19,Playoffs,D. Cunningham - Q. Pondexter - D. Motiejunas - D. Bertans - L. Walker IV,SAS,3,2.6,0.7,2.0,1.0,1.3,0.0,0.0,1.0,1.3,0,0
2018-19,Playoffs,E. Turner - E. Kanter - D. Lillard - C. McCollum - Z. Collins,POR,1,2.6,0.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,G. Hayward - K. Irving - M. Morris - J. Tatum - D. Theis,BOS,1,2.6,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,J. Redick - J. Ennis III - J. Embiid - B. Simmons - J. Bolden,PHI,2,2.6,0.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,0,0
2018-19,Playoffs,K. Irving - M. Morris - A. Baynes - T. Rozier - J. Tatum,BOS,3,2.6,0.0,0.7,0.7,1.3,1.0,0.7,0.7,2.0,0,0
2018-19,Playoffs,K. Thompson - D. Green - K. Looney - Q. Cook - A. McKinnie,GSW,1,2.6,2.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,M. Gasol - S. Ibaka - D. Green - N. Powell - F. VanVleet,TOR,2,2.6,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0,0
2018-19,Playoffs,Nene - P. Tucker - E. Gordon - J. Harden - D. House Jr.,HOU,2,2.6,0.0,0.0,1.0,1.0,2.5,0.0,2.0,4.0,0,0
2018-19,Playoffs,R. Felton - R. Westbrook - N. Noel - D. Schroder - J. Grant,OKC,1,2.6,0.0,0.0,0.0,2.0,2.0,4.0,0.0,4.0,0,0
2018-19,Playoffs,S. Livingston - A. Bogut - S. Curry - J. Jerebko - K. Thompson,GSW,1,2.6,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,S. Livingston - D. Cousins - K. Thompson - Q. Cook - J. Bell,GSW,1,2.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0,0
2018-19,Playoffs,A. Horford - G. Hayward - T. Rozier - J. Brown - S. Ojeleye,BOS,2,2.5,1.5,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,A. Iguodala - A. Bogut - K. Durant - K. Thompson - Q. Cook,GSW,1,2.5,3.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,A. Johnson - T. Harris - J. Butler - J. Ennis III - B. Simmons,PHI,1,2.5,0.0,0.0,3.0,4.0,0.0,3.0,0.0,6.0,0,0
2018-19,Playoffs,B. Lopez - G. Hill - N. Mirotic - T. Snell - G. Antetokounmpo,MIL,1,2.5,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,C. Paul - P. Tucker - J. Harden - I. Shumpert - A. Rivers,HOU,3,2.5,0.7,0.7,1.0,3.3,0.0,0.0,1.7,1.3,0,0
2018-19,Playoffs,D. Collison - W. Matthews - B. Bogdanovic - M. Turner - D. Sabonis,IND,2,2.5,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
2018-19,Playoffs,E. Ilyasova - G. Hill - K. Middleton - G. Antetokounmpo - M. Brogdon,MIL,4,2.5,1.5,0.8,3.0,1.0,0.5,0.5,1.5,2.0,0,0
2018-19,Playoffs,E. Turner - E. Kanter - C. McCollum - S. Curry - R. Hood,POR,3,2.5,1.3,1.3,0.0,3.3,0.7,0.7,0.7,2.7,0,0
2018-19,Playoffs,J. Redick - T. Harris - J. Butler - J. Ennis III - B. Marjanovic,PHI,1,2.5,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,M. Plumlee - T. Lyles - M. Beasley - J. Hernangomez - M. Morris,DEN,1,2.5,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0,0
2018-19,Playoffs,R. Gay - M. Belinelli - D. DeRozan - J. Poeltl - D. White,SAS,3,2.5,0.7,0.0,1.3,1.3,0.0,1.3,0.0,4.0,0,0
2018-19,Playoffs,R. Rubio - D. Favors - J. Crowder - R. O'Neale - D. Mitchell,UTA,2,2.5,2.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0,0
2018-19,Playoffs,S. Curry - S. Labissiere - J. Layman - Z. Collins - A. Simons,POR,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,S. Livingston - A. Bogut - K. Durant - K. Thompson - A. McKinnie,GSW,4,2.5,1.0,1.8,0.3,2.0,0.0,1.0,1.0,2.0,0,0
2018-19,Playoffs,T. Evans - C. Joseph - D. McDermott - D. Sabonis - A. Holiday,IND,1,2.5,2.0,0.0,2.0,4.0,3.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,T. Evans - C. Joseph - D. McDermott - M. Turner - D. Sabonis,IND,3,2.5,0.7,1.3,0.0,2.7,1.0,0.0,1.7,0.7,0,0
2018-19,Playoffs,T. Young - T. Evans - D. Collison - B. Bogdanovic - M. Turner,IND,2,2.5,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,W. Barton - M. Plumlee - G. Harris - N. Jokic - J. Murray,DEN,7,2.5,0.0,0.6,0.6,2.0,0.6,1.1,0.9,2.3,0,0
2018-19,Playoffs,A. Iguodala - S. Curry - D. Green - K. Looney - A. McKinnie,GSW,11,2.4,1.5,0.7,0.9,2.2,0.3,1.5,0.0,2.4,0,0
2018-19,Playoffs,A. Iguodala - S. Curry - K. Thompson - D. Green - D. Jones,GSW,2,2.4,2.5,0.0,1.5,2.0,1.5,0.5,0.0,1.0,0,0
2018-19,Playoffs,B. Griffin - R. Jackson - A. Drummond - L. Galloway - L. Kennard,DET,1,2.4,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0,0
2018-19,Playoffs,B. Griffin - W. Ellington - I. Smith - T. Maker - L. Kennard,DET,1,2.4,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0,0
2018-19,Playoffs,B. Lopez - G. Hill - E. Bledsoe - G. Antetokounmpo - M. Brogdon,MIL,5,2.4,0.4,0.4,1.0,1.6,0.0,1.6,0.4,0.4,0,0
2018-19,Playoffs,B. Lopez - G. Hill - K. Middleton - G. Antetokounmpo - P. Connaughton,MIL,9,2.4,0.3,0.6,1.3,2.9,0.7,0.2,0.2,2.4,0,0
2018-19,Playoffs,C. Paul - P. Tucker - E. Gordon - I. Shumpert - C. Capela,HOU,2,2.4,0.0,0.0,1.0,3.0,2.5,0.0,1.0,2.0,0,0
2018-19,Playoffs,D. Augustin - N. Vucevic - T. Ross - A. Gordon - W. Iwundu,ORL,4,2.4,0.0,0.5,1.3,1.5,0.5,1.3,0.5,3.0,0,0
2018-19,Playoffs,D. Favors - J. Crowder - J. Ingles - R. O'Neale - G. Allen,UTA,1,2.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
2018-19,Playoffs,D. Lillard - M. Leonard - C. McCollum - S. Curry - Z. Collins,POR,1,2.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,E. Ilyasova - B. Lopez - G. Hill - K. Middleton - M. Brogdon,MIL,4,2.4,0.0,1.0,1.3,1.5,0.0,0.8,1.0,2.5,0,0
2018-19,Playoffs,E. Ilyasova - G. Hill - T. Frazier - P. Connaughton - D. Wilson,MIL,1,2.4,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,E. Kanter - D. Lillard - M. Harkless - C. McCollum - S. Curry,POR,4,2.4,2.3,1.3,0.5,4.5,1.3,0.0,1.5,1.5,0,0
2018-19,Playoffs,E. Turner - E. Kanter - C. McCollum - S. Curry - Z. Collins,POR,2,2.4,0.0,1.5,0.0,1.0,1.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,G. Hayward - K. Irving - M. Morris - J. Brown - D. Theis,BOS,2,2.4,2.0,1.0,1.0,1.0,3.5,0.0,2.5,4.0,0,0
2018-19,Playoffs,I. Zubac - S. Thornwell - S. Gilgeous-Alexander - J. Robinson - L. Shamet,LAC,1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,L. Williams - D. Gallinari - P. Beverley - G. Temple - M. Harrell,LAC,2,2.4,0.0,0.0,0.0,0.0,3.0,0.0,3.5,3.0,0,0
2018-19,Playoffs,M. Plumlee - G. Harris - N. Jokic - M. Beasley - M. Morris,DEN,6,2.4,0.3,1.0,1.5,3.3,1.5,0.7,0.7,2.7,0,0
2018-19,Playoffs,Nene - C. Paul - G. Green - I. Shumpert - A. Rivers,HOU,1,2.4,0.0,0.0,3.0,2.0,0.0,0.0,2.0,4.0,0,0
2018-19,Playoffs,R. Felton - R. Westbrook - P. George - M. Morris - J. Grant,OKC,1,2.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0
2018-19,Playoffs,S. Livingston - K. Durant - K. Thompson - K. Looney - Q. Cook,GSW,1,2.4,4.0,0.0,2.0,4.0,0.0,0.0,2.0,6.0,0,0
2018-19,Playoffs,S. Livingston - S. Curry - K. Thompson - D. Green - K. Looney,GSW,5,2.4,0.0,1.0,0.0,1.2,1.6,0.0,1.6,1.2,0,0
2018-19,Playoffs,T. Evans - D. Collison - W. Matthews - M. Turner - D. Sabonis,IND,2,2.4,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0,0
2018-19,Playoffs,T. Harris - J. Butler - M. Scott - B. Marjanovic - B. Simmons,PHI,1,2.4,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,T. Ross - M. Carter-Williams - K. Birch - J. Isaac - W. Iwundu,ORL,2,2.4,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0,0
2018-19,Playoffs,Z. Pachulia - W. Ellington - I. Smith - L. Galloway - L. Kennard,DET,2,2.4,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0,0
2018-19,Playoffs,B. Griffin - I. Smith - A. Drummond - L. Galloway - L. Kennard,DET,1,2.3,2.0,5.0,2.0,4.0,0.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,B. Griffin - I. Smith - L. Galloway - T. Maker - B. Brown,DET,1,2.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0,0
2018-19,Playoffs,C. Paul - G. Green - E. Gordon - I. Shumpert - C. Capela,HOU,1,2.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0,0
2018-19,Playoffs,C. Paul - G. Green - I. Shumpert - C. Capela - D. House Jr.,HOU,1,2.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,D. Carroll - E. Davis - D. Russell - T. Graham - C. LeVert,BKN,3,2.3,0.0,1.0,1.0,3.3,2.0,1.3,0.7,2.7,0,0
2018-19,Playoffs,D. Lillard - M. Leonard - M. Harkless - C. McCollum - R. Hood,POR,4,2.3,1.0,0.0,1.3,3.0,0.3,1.3,0.0,1.0,0,0
2018-19,Playoffs,E. Bledsoe - N. Mirotic - G. Antetokounmpo - P. Connaughton - S. Brown,MIL,5,2.3,0.4,0.8,0.4,2.4,0.6,1.0,1.0,2.0,0,0
2018-19,Playoffs,E. Ilyasova - B. Lopez - E. Bledsoe - K. Middleton - M. Brogdon,MIL,3,2.3,0.0,1.3,0.3,1.3,0.0,0.0,0.0,2.7,0,0
2018-19,Playoffs,E. Ilyasova - B. Lopez - E. Bledsoe - P. Connaughton - S. Brown,MIL,1,2.3,0.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,0,0
2018-19,Playoffs,E. Ilyasova - B. Lopez - G. Hill - E. Bledsoe - K. Middleton,MIL,2,2.3,0.0,1.5,0.0,3.0,1.0,0.0,2.0,2.0,0,0
2018-19,Playoffs,G. Green - E. Gordon - J. Harden - A. Rivers - C. Capela,HOU,1,2.3,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0,0
2018-19,Playoffs,G. Hayward - M. Morris - A. Baynes - T. Rozier - J. Tatum,BOS,1,2.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,G. Hill - N. Mirotic - K. Middleton - G. Antetokounmpo - M. Brogdon,MIL,3,2.3,1.0,0.7,0.0,2.0,0.7,0.0,0.7,2.0,0,0
2018-19,Playoffs,J. Redick - J. Butler - M. Scott - B. Marjanovic - B. Simmons,PHI,1,2.3,0.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0,0
2018-19,Playoffs,J. Redick - M. Scott - J. Simmons - J. Embiid - B. Simmons,PHI,1,2.3,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,0,0
2018-19,Playoffs,J. Redick - T. Harris - J. Butler - M. Scott - B. Marjanovic,PHI,1,2.3,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,0,0
2018-19,Playoffs,K. Lowry - M. Gasol - K. Leonard - N. Powell - F. VanVleet,TOR,9,2.3,0.3,0.3,0.9,1.3,0.6,0.6,0.4,1.6,0,0
2018-19,Playoffs,K. Lowry - S. Ibaka - D. Green - K. Leonard - N. Powell,TOR,3,2.3,1.0,0.7,0.7,2.0,0.0,0.0,1.0,1.3,0,0
2018-19,Playoffs,L. Aldridge - D. DeRozan - P. Mills - J. Poeltl - B. Forbes,SAS,4,2.3,0.5,0.5,0.0,1.5,1.8,1.3,0.5,0.5,0,0
2018-19,Playoffs,R. Rubio - J. Crowder - R. Gobert - R. O'Neale - G. Niang,UTA,1,2.3,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0
2018-19,Playoffs,S. Ibaka - J. Meeks - K. Leonard - N. Powell - F. VanVleet,TOR,3,2.3,0.0,0.0,0.0,1.3,0.7,1.0,0.3,0.7,0,0
