SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,VS_PLAYER_NAME,GP,W,L,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS
2025-26,Regular+Season,Jokić, Nikola,203999,DEN,32,22,10,46.9,42.4,88.5,47.9,12.5,35.7,35.0,17.8,22.5,79.4,10.5,28.4,38.8,26.9,12.8,7.9,4.0,3.8,22.2,18.0,115.1,-12.9,0,0
2025-26,Regular+Season,Markkanen, Lauri,1628374,UTA,32,13,19,46.1,41.6,87.4,47.5,13.9,38.2,36.2,19.6,24.7,79.4,11.0,31.1,42.1,27.5,12.7,9.0,5.0,3.4,21.1,20.6,116.5,1.6,0,0
2025-26,Regular+Season,Missi, Yves,1642274,NOP,32,6,26,46.9,42.1,86.8,48.5,15.5,42.6,36.5,15.5,20.1,77.3,10.5,31.3,41.9,29.0,15.4,8.1,6.4,5.4,18.9,18.8,115.3,4.5,0,0
2025-26,Regular+Season,Murray-Boyles, Collin,1642867,TOR,32,18,14,48.4,37.5,83.3,45.0,13.1,36.8,35.7,20.3,24.8,81.7,10.7,33.7,44.4,25.2,16.3,8.1,5.9,4.5,19.2,21.5,108.4,0.0,0,0
2025-26,Regular+Season,Powell, Norman,1626181,MIA,32,18,14,45.3,41.1,87.3,47.0,12.9,36.9,35.0,16.9,21.2,80.0,11.1,33.1,44.2,25.4,15.5,6.9,4.8,3.9,19.9,18.3,112.0,-3.9,0,0
2025-26,Regular+Season,Rupert, Rayan,1641712,POR,32,18,14,46.9,39.6,89.9,44.1,10.6,33.7,31.6,19.2,24.2,79.4,14.4,31.8,46.1,24.6,12.7,8.7,7.0,5.7,17.8,20.2,109.1,6.1,0,0
2025-26,Regular+Season,Scheierman, Baylor,1631248,BOS,32,22,10,49.2,39.0,88.4,44.1,13.4,37.8,35.4,19.3,25.0,77.3,13.3,30.8,44.1,25.6,14.2,5.5,4.1,6.4,21.7,21.3,110.6,-9.3,0,0
2025-26,Regular+Season,Vassell, Devin,1630170,SAS,32,23,9,47.1,41.5,88.5,46.9,11.9,34.0,35.0,16.9,21.2,79.6,10.2,31.7,41.9,26.1,13.8,8.1,3.9,4.9,21.0,18.7,111.8,-6.7,0,0
2025-26,Regular+Season,Walsh, Jordan,1641775,BOS,32,22,10,50.1,42.0,90.7,46.3,16.4,40.0,40.9,18.4,23.3,79.0,12.1,29.5,41.6,28.1,13.0,5.0,4.7,6.2,17.7,21.2,118.7,-5.8,0,0
2025-26,Regular+Season,Yabusele, Guerschon,1627824,NYK,32,21,11,47.2,40.2,87.3,46.1,14.2,41.6,34.2,18.2,22.4,81.3,11.2,30.8,42.0,25.0,13.5,7.9,3.9,4.9,18.1,19.1,112.9,1.2,0,0
2025-26,Regular+Season,Zubac, Ivica,1627826,LAC,32,9,23,48.9,42.8,89.8,47.6,14.2,37.4,38.1,18.2,22.5,80.8,10.8,30.6,41.4,27.4,12.3,9.7,4.6,4.4,19.9,19.7,118.0,2.2,0,0
2025-26,Regular+Season,Achiuwa, Precious,1630173,SAC,31,6,25,47.3,43.2,89.7,48.2,12.9,37.6,34.2,16.5,21.4,77.1,11.2,34.0,45.3,26.8,14.8,8.6,6.0,4.8,18.0,17.7,115.8,11.1,0,0
2025-26,Regular+Season,Bagley III, Marvin,1628963,WAS,31,9,22,46.5,41.1,89.7,45.8,14.3,39.6,36.1,21.1,26.4,79.9,12.1,30.3,42.4,28.0,11.4,9.3,5.1,4.7,17.4,21.5,117.6,4.6,0,0
2025-26,Regular+Season,Bailey, Ace,1642846,UTA,31,11,20,45.9,42.7,85.5,50.0,13.8,37.1,37.0,20.9,27.5,76.0,10.1,33.7,43.8,28.4,12.5,7.8,5.3,2.9,21.0,21.5,120.1,9.9,0,0
2025-26,Regular+Season,Dosunmu, Ayo,1630245,CHI,31,14,17,46.3,42.5,89.9,47.3,13.6,36.8,37.1,17.3,22.3,77.3,11.6,33.6,45.2,26.7,12.3,8.9,5.6,4.6,18.8,18.4,116.0,5.6,0,0
2025-26,Regular+Season,Dunn, Ryan,1642346,PHX,31,19,12,48.3,39.4,87.5,45.1,12.4,37.0,33.5,20.5,27.2,75.3,12.7,29.2,41.8,24.1,16.2,8.1,4.8,4.4,19.1,23.7,111.7,-2.6,0,0
2025-26,Regular+Season,Duren, Jalen,1631105,DET,31,22,9,47.6,37.7,84.4,44.7,12.8,36.5,35.1,21.6,26.8,80.8,11.4,28.4,39.8,24.2,16.5,8.6,6.1,5.2,22.8,22.5,109.9,-9.3,0,0
2025-26,Regular+Season,Edwards, Anthony,1630162,MIN,31,21,10,47.3,41.0,88.6,46.3,12.6,35.2,35.9,19.8,24.3,81.4,11.4,30.9,42.3,24.9,13.9,7.9,3.3,4.8,20.7,20.5,114.5,-4.5,0,0
2025-26,Regular+Season,Hayes, Jaxson,1629637,LAL,31,20,11,47.7,41.2,85.4,48.3,13.7,36.3,37.7,20.5,25.4,80.7,10.0,30.6,40.5,27.2,13.8,8.6,3.1,3.6,25.7,21.5,116.6,4.8,0,0
2025-26,Regular+Season,Jones, Tre,1630200,CHI,31,15,16,45.3,42.3,88.0,48.0,12.3,33.7,36.6,18.1,22.6,79.8,10.6,31.7,42.3,26.8,12.3,7.8,6.1,3.9,19.5,17.7,114.9,3.9,0,0
2025-26,Regular+Season,Knecht, Dalton,1642261,LAL,31,19,12,47.7,39.1,84.8,46.2,11.5,35.2,32.8,20.9,25.2,83.0,11.1,30.3,41.3,24.9,15.0,8.3,4.6,4.3,20.8,20.6,110.7,5.5,0,0
2025-26,Regular+Season,Love, Caleb,1631126,POR,31,15,16,46.2,40.9,87.9,46.5,12.2,35.6,34.3,20.7,26.7,77.7,13.3,32.3,45.6,25.3,13.7,10.2,6.6,5.2,20.3,19.8,114.8,7.7,0,0
2025-26,Regular+Season,Mann, Terance,1629611,BKN,31,9,22,48.7,43.4,87.8,49.5,12.3,33.2,37.0,20.0,24.8,80.4,10.9,32.8,43.6,29.0,14.2,8.1,4.8,4.3,22.7,21.1,119.1,5.0,0,0
2025-26,Regular+Season,Martin, Caleb,1628997,DAL,31,11,20,45.1,40.7,86.6,47.1,11.5,34.5,33.3,16.7,21.3,78.3,10.3,35.1,45.4,25.2,14.9,9.6,4.5,4.8,20.1,19.0,109.7,10.7,0,0
2025-26,Regular+Season,Nurkić, Jusuf,203994,UTA,31,10,21,45.5,42.4,87.9,48.3,14.2,39.0,36.4,18.6,23.3,79.8,8.8,31.9,40.7,29.3,11.1,9.4,5.8,2.7,20.2,19.5,117.7,6.6,0,0
2025-26,Regular+Season,Schröder, Dennis,203471,SAC,31,7,24,47.6,44.0,88.9,49.5,11.9,36.1,33.1,19.3,24.0,80.3,11.6,34.2,45.8,27.5,14.3,8.3,5.9,3.7,19.3,19.9,119.2,12.7,0,0
2025-26,Regular+Season,Agbaji, Ochai,1630534,TOR,30,17,13,47.9,40.0,87.9,45.5,13.2,38.5,34.2,18.2,22.8,80.0,11.1,33.3,44.5,23.8,12.8,7.9,5.9,3.6,17.5,21.2,111.4,2.2,0,0
2025-26,Regular+Season,Bradley, Tony,1628396,IND,30,5,25,47.0,40.7,80.5,50.5,12.6,33.9,37.0,26.3,32.5,80.9,9.1,33.0,42.1,25.7,14.7,7.5,5.2,2.5,24.0,26.3,120.2,13.1,0,0
2025-26,Regular+Season,Diawara, Mohamed,1642885,NYK,30,18,12,45.0,41.4,84.5,49.0,14.0,35.3,39.7,22.4,28.3,79.4,9.9,29.7,39.7,25.4,11.7,8.2,4.4,3.5,13.4,21.3,119.2,14.3,0,0
2025-26,Regular+Season,Dillingham, Rob,1642265,MIN,30,19,11,46.2,37.6,83.7,44.9,10.0,30.1,33.2,22.7,30.2,75.1,12.4,31.4,43.9,22.1,16.0,8.3,5.7,6.0,17.2,23.9,107.8,5.5,0,0
2025-26,Regular+Season,Dort, Luguentz,1629652,OKC,30,24,6,47.0,36.7,84.8,43.3,13.6,37.5,36.2,18.5,23.7,78.0,11.8,32.1,43.9,22.4,17.7,6.5,4.1,5.7,20.4,19.9,105.5,-11.1,0,0
2025-26,Regular+Season,Giddey, Josh,1630581,CHI,30,15,15,45.7,41.9,90.0,46.6,13.3,37.6,35.4,17.3,22.3,77.5,10.5,31.8,42.3,25.7,11.5,8.8,5.3,4.6,19.0,18.3,114.4,1.0,0,0
2025-26,Regular+Season,Hawkins, Jordan,1641722,NOP,30,5,25,46.8,41.0,89.3,45.8,14.3,42.3,33.9,18.0,23.8,75.7,13.9,31.2,45.1,27.5,12.7,7.9,5.5,4.7,19.0,20.1,114.2,9.0,0,0
2025-26,Regular+Season,Jenkins, Daniss,1642450,DET,30,23,7,46.8,36.5,80.6,45.3,11.9,33.5,35.6,20.7,25.9,79.9,11.4,26.6,38.1,21.4,18.8,9.6,5.5,5.8,22.0,21.1,105.7,-8.1,0,0
2025-26,Regular+Season,Joe, Isaiah,1630198,OKC,30,24,6,46.6,37.7,84.3,44.8,14.1,38.2,36.9,18.2,23.7,76.6,11.8,34.8,46.6,25.1,17.9,6.7,3.8,5.7,20.8,19.7,107.8,-7.4,0,0
2025-26,Regular+Season,Johnson, Tre,1642848,WAS,30,8,22,45.6,41.7,88.6,47.1,12.6,36.0,34.9,20.9,26.4,79.0,13.0,32.3,45.3,26.1,12.3,9.5,4.4,5.6,16.9,20.9,116.8,7.0,0,0
2025-26,Regular+Season,Lopez, Brook,201572,LAC,30,13,17,50.0,41.6,91.0,45.7,14.2,39.4,36.0,15.9,19.7,80.6,14.6,33.4,47.9,25.8,15.4,9.3,4.1,6.0,20.5,18.7,113.2,2.3,0,0
2025-26,Regular+Season,Monk, Malik,1628370,SAC,30,7,23,46.4,42.5,86.3,49.3,12.3,34.0,36.2,20.0,24.7,80.8,12.1,34.0,46.0,26.6,15.4,8.3,5.3,4.7,20.4,19.1,117.3,9.1,0,0
2025-26,Regular+Season,Raynaud, Maxime,1642875,SAC,30,7,23,47.4,43.8,88.8,49.3,12.6,34.5,36.6,20.1,25.9,77.6,10.7,35.4,46.1,26.5,13.1,8.0,4.7,5.0,17.2,19.9,120.3,14.5,0,0
2025-26,Regular+Season,Santos, Gui,1630611,GSW,30,16,14,48.1,38.2,84.8,45.0,9.5,30.3,31.3,19.0,24.3,77.8,12.1,29.2,41.3,24.2,14.9,7.7,5.0,3.8,21.0,22.6,104.8,-6.7,0,0
2025-26,Regular+Season,Sexton, Collin,1629012,CHA,30,10,20,48.1,42.5,89.3,47.6,13.6,35.5,38.4,16.3,20.8,78.3,11.4,28.5,39.9,28.9,12.6,8.5,4.6,4.5,22.1,19.7,115.0,2.5,0,0
2025-26,Regular+Season,Smith, Jalen,1630188,CHI,30,17,13,45.7,39.9,86.7,46.0,13.3,35.5,37.4,20.1,25.9,77.7,11.1,30.3,41.4,26.2,12.7,7.7,6.5,5.7,19.5,19.7,113.3,-4.2,0,0
2025-26,Regular+Season,Washington, P.J.,1629023,DAL,30,9,21,46.3,41.0,90.6,45.3,10.5,34.1,30.7,17.8,23.8,74.8,12.7,33.5,46.2,24.7,13.2,8.4,4.9,6.4,20.4,19.5,110.3,5.7,0,0
2025-26,Regular+Season,Adebayo, Bam,1628389,MIA,29,14,15,46.0,40.0,85.5,46.8,13.3,36.1,36.8,15.7,19.2,82.1,8.9,33.7,42.6,25.1,15.0,7.2,5.1,3.7,19.8,17.0,108.9,-5.6,0,0
2025-26,Regular+Season,Banchero, Paolo,1631094,ORL,29,14,15,47.3,42.0,87.3,48.2,11.7,33.0,35.3,19.8,25.9,76.3,10.9,31.7,42.6,25.6,13.6,7.9,5.2,5.1,21.7,22.1,115.5,2.6,0,0
2025-26,Regular+Season,Bryant, Carter,1642868,SAS,29,21,8,46.6,40.1,88.4,45.3,14.6,38.0,38.3,15.2,20.0,75.8,11.2,31.6,42.8,28.3,14.1,6.1,2.7,4.2,22.8,18.8,109.9,4.0,0,0
2025-26,Regular+Season,Carlson, Branden,1642382,OKC,29,24,5,47.0,39.2,86.7,45.2,16.5,41.3,39.9,15.9,20.5,77.5,10.8,34.2,45.1,27.5,15.5,6.8,2.6,4.8,14.7,16.9,110.7,-1.6,0,0
2025-26,Regular+Season,Collier, Isaiah,1642268,UTA,29,10,19,46.1,44.0,86.7,50.8,15.8,38.2,41.2,22.1,29.1,76.0,12.6,34.2,46.8,29.4,13.9,7.9,6.5,3.8,19.7,23.7,125.9,16.1,0,0
2025-26,Regular+Season,Curry, Stephen,201939,GSW,29,17,12,46.4,42.4,87.1,48.7,12.9,35.3,36.5,17.8,21.9,81.4,10.9,30.6,41.5,26.4,15.1,8.7,3.8,4.0,19.3,19.9,115.5,-3.8,0,0
2025-26,Regular+Season,Dončić, Luka,1629029,LAL,29,19,10,47.4,42.7,87.3,48.9,13.8,36.8,37.4,18.1,23.4,77.5,10.0,29.9,39.9,28.0,14.0,9.0,2.8,3.8,22.9,19.7,117.2,-1.3,0,0
2025-26,Regular+Season,Edwards, Justin,1642348,PHI,29,18,11,46.4,43.0,85.2,50.5,12.4,31.8,38.9,22.5,28.5,79.1,11.4,32.5,43.9,28.7,13.2,6.9,4.6,5.9,20.4,21.3,120.9,10.3,0,0
2025-26,Regular+Season,Eubanks, Drew,1629234,SAC,29,6,23,47.5,45.2,90.5,49.9,14.3,39.3,36.5,15.8,19.7,80.1,12.5,32.2,44.7,29.8,15.6,10.3,5.1,4.8,19.6,18.4,120.4,12.6,0,0
2025-26,Regular+Season,Garza, Luka,1630568,BOS,29,19,10,48.8,40.4,88.2,45.8,14.7,41.4,35.5,17.8,22.2,80.1,10.0,29.8,39.7,27.4,13.0,5.4,4.5,4.2,19.6,21.3,113.2,-6.9,0,0
2025-26,Regular+Season,Hyland, Bones,1630538,MIN,29,20,9,46.6,39.8,84.5,47.1,12.7,33.1,38.5,16.2,22.2,72.7,9.9,32.6,42.4,25.8,16.6,6.2,4.0,5.4,20.0,22.0,108.6,-10.1,0,0
2025-26,Regular+Season,Jackson, Isaiah,1630543,IND,29,6,23,46.7,43.2,86.3,50.1,10.7,32.6,32.7,19.3,27.2,70.9,12.1,32.3,44.4,24.2,14.1,6.7,4.7,4.8,22.0,22.1,116.3,6.6,0,0
2025-26,Regular+Season,Kornet, Luke,1628436,SAS,29,21,8,46.2,41.4,90.3,45.9,12.4,35.6,35.0,14.7,19.2,76.3,11.0,32.9,43.8,25.8,12.4,7.8,4.7,4.1,19.6,17.6,109.9,-5.1,0,0
2025-26,Regular+Season,Larsson, Pelle,1641796,MIA,29,18,11,45.0,41.2,88.6,46.5,13.5,37.8,35.7,16.9,20.3,83.2,11.6,32.8,44.4,25.5,15.3,8.0,4.7,4.4,19.9,18.0,112.8,-2.4,0,0
2025-26,Regular+Season,Martin, Tyrese,1631213,BKN,29,8,21,48.8,43.1,86.5,49.8,14.2,35.4,40.0,18.2,22.3,81.5,10.1,33.4,43.5,28.2,14.8,7.7,4.9,3.9,20.4,20.8,118.5,10.8,0,0
2025-26,Regular+Season,Minott, Josh,1631169,BOS,29,19,10,49.5,40.1,89.8,44.6,13.9,38.8,35.8,20.5,26.0,78.7,12.6,32.2,44.8,25.9,14.5,6.2,4.3,6.2,18.9,23.2,114.5,-2.6,0,0
2025-26,Regular+Season,Nembhard, Andrew,1629614,IND,29,4,25,47.3,44.6,87.8,50.8,11.7,31.7,36.7,21.3,28.2,75.5,11.6,35.1,46.6,25.7,12.9,7.4,4.2,5.0,20.9,22.8,122.1,14.4,0,0
2025-26,Regular+Season,Newell, Asa,1642854,ATL,29,16,13,45.5,38.7,81.6,47.4,10.6,31.7,33.6,21.6,26.5,81.5,10.4,32.5,42.9,24.5,15.3,9.4,4.0,4.2,16.4,20.6,109.6,-1.6,0,0
2025-26,Regular+Season,Okoro, Isaac,1630171,CHI,29,16,13,46.7,44.9,92.7,48.4,13.7,36.5,37.6,17.4,22.3,77.9,10.5,31.9,42.4,28.1,9.9,7.8,5.0,5.4,17.6,19.3,120.9,6.4,0,0
2025-26,Regular+Season,Porter Jr., Michael,1629008,BKN,29,11,18,48.6,42.4,87.6,48.4,12.2,33.6,36.4,18.7,23.3,80.3,10.7,32.1,42.8,28.1,14.0,8.3,4.3,4.6,21.4,20.5,115.8,-0.3,0,0
2025-26,Regular+Season,Reed, Paul,1630194,DET,29,21,8,46.2,36.5,79.8,45.7,13.0,33.2,39.1,18.4,22.7,81.2,10.3,26.5,36.8,21.7,19.1,10.7,5.9,5.6,19.1,18.3,104.4,-8.6,0,0
2025-26,Regular+Season,Riley, Will,1642860,WAS,29,9,20,46.9,42.8,91.5,46.8,14.0,38.2,36.6,17.1,21.7,78.7,12.9,32.4,45.4,26.8,12.1,9.1,6.4,5.3,17.8,19.5,116.7,11.5,0,0
2025-26,Regular+Season,Sanders, Kobe,1642920,LAC,29,12,17,48.4,40.4,90.2,44.8,11.9,36.4,32.7,18.0,22.7,79.3,11.7,31.5,43.2,23.4,12.7,8.7,5.4,5.2,20.4,20.7,110.7,-1.3,0,0
2025-26,Regular+Season,Williams, Ziaire,1630533,BKN,29,10,19,48.3,42.4,86.8,48.9,12.6,34.4,36.5,17.7,22.3,79.5,10.1,33.4,43.5,27.6,16.0,10.0,4.4,4.8,20.0,20.0,115.2,10.7,0,0
2025-26,Regular+Season,Adams, Steven,203500,HOU,28,19,9,48.8,39.5,89.8,44.0,12.7,39.3,32.4,13.7,18.5,73.9,10.7,24.8,35.4,23.5,12.5,9.4,3.7,5.0,23.2,17.7,105.4,-14.0,0,0
2025-26,Regular+Season,Anunoby, OG,1628384,NYK,28,18,10,47.2,40.6,86.5,46.9,14.9,38.5,38.8,17.3,22.5,76.8,9.8,31.3,41.1,25.9,13.8,7.4,4.5,4.3,19.4,20.4,113.4,-6.4,0,0
2025-26,Regular+Season,Ball, LaMelo,1630163,CHA,28,10,18,46.7,42.4,87.3,48.6,13.9,35.2,39.3,18.0,21.9,82.0,10.2,29.9,40.1,27.8,12.3,7.7,4.2,4.9,19.8,18.6,116.7,-3.0,0,0
2025-26,Regular+Season,Bryant, Thomas,1628418,CLE,28,14,14,46.4,39.1,86.9,45.0,13.3,36.9,36.1,20.1,27.1,74.2,14.3,33.3,47.6,25.1,16.9,8.5,5.1,5.6,19.3,20.6,111.6,5.6,0,0
2025-26,Regular+Season,Castle, Stephon,1642264,SAS,28,20,8,46.6,39.5,87.0,45.4,12.8,36.0,35.6,17.0,20.9,81.1,9.6,31.5,41.1,25.4,14.7,8.5,4.0,5.2,21.8,19.2,108.8,-5.1,0,0
2025-26,Regular+Season,Fox, De'Aaron,1628368,SAS,28,20,8,46.1,41.5,88.1,47.1,13.9,37.8,36.8,15.7,20.3,77.2,9.9,32.9,42.8,26.5,12.3,7.1,4.4,4.2,20.6,16.9,112.5,-4.3,0,0
2025-26,Regular+Season,George, Kyshawn,1642273,WAS,28,5,23,46.5,43.6,91.4,47.7,14.7,39.9,36.9,19.1,24.3,78.6,13.2,34.1,47.3,28.8,12.1,9.4,5.6,5.6,16.2,21.5,121.0,12.2,0,0
2025-26,Regular+Season,Harris, Gary,203914,MIL,28,11,17,48.9,39.7,83.1,47.7,14.4,39.7,36.3,19.3,25.5,75.8,9.9,30.6,40.5,25.5,15.8,8.8,3.9,3.0,18.1,20.6,113.1,1.7,0,0
2025-26,Regular+Season,Hart, Josh,1628404,NYK,28,19,9,48.4,41.1,86.6,47.4,14.7,39.5,37.2,19.5,25.4,76.7,10.5,31.1,41.5,25.6,14.4,6.8,4.2,3.8,20.3,21.2,116.4,-5.1,0,0
2025-26,Regular+Season,Holiday, Aaron,1628988,HOU,28,20,8,48.1,39.3,86.4,45.5,11.5,35.0,33.0,19.5,24.9,78.1,11.8,28.8,40.6,23.4,14.5,8.4,3.0,5.3,21.5,21.0,109.7,-3.0,0,0
2025-26,Regular+Season,Johnson, Cameron,1629661,DEN,28,20,8,47.9,42.6,89.8,47.4,12.4,37.0,33.4,17.7,22.7,78.3,10.8,29.1,39.9,27.3,12.0,7.7,4.0,3.4,21.2,19.1,115.2,-11.0,0,0
2025-26,Regular+Season,Reath, Duop,1641871,POR,28,13,15,45.9,37.1,87.5,42.5,12.5,39.1,32.0,23.3,29.5,79.1,15.8,34.7,50.5,23.7,13.8,11.4,5.7,4.2,17.1,20.7,110.1,10.3,0,0
2025-26,Regular+Season,Sarr, Alex,1642259,WAS,28,8,20,46.5,44.2,92.7,47.7,13.2,37.4,35.4,18.4,23.4,78.6,13.8,34.9,48.6,27.4,12.8,9.9,5.5,7.2,16.1,20.9,120.0,11.8,0,0
2025-26,Regular+Season,Sengun, Alperen,1630578,HOU,28,18,10,48.9,40.6,85.5,47.5,13.4,35.8,37.6,16.4,22.7,72.3,11.3,26.3,37.6,25.0,15.0,8.9,5.2,4.7,23.0,19.4,111.1,-9.9,0,0
2025-26,Regular+Season,Sims, Jericho,1630579,MIL,28,11,17,48.4,40.5,83.8,48.3,15.5,41.8,37.2,21.9,28.5,76.8,8.6,32.5,41.1,26.8,13.8,9.5,4.5,2.3,17.1,22.6,118.4,19.3,0,0
2025-26,Regular+Season,Tomlin, Nae'Qwan,1641772,CLE,28,16,12,48.0,38.6,87.9,44.0,14.0,39.4,35.5,17.6,22.3,79.2,11.5,29.7,41.2,26.0,16.6,7.5,5.1,6.2,18.5,20.3,108.9,-6.9,0,0
2025-26,Regular+Season,Vukcevic, Tristan,1641774,WAS,28,5,23,45.3,43.9,90.5,48.5,13.7,36.2,37.9,16.3,21.0,77.8,13.4,32.9,46.4,27.2,11.9,9.2,5.3,6.2,16.0,19.2,117.8,16.2,0,0
2025-26,Regular+Season,Allen, Jarrett,1628386,CLE,27,15,12,45.6,41.6,88.3,47.1,14.7,36.3,40.3,15.1,19.2,78.8,10.8,30.2,41.1,28.5,15.0,8.7,4.2,4.6,20.4,17.4,113.0,-4.9,0,0
2025-26,Regular+Season,Anthony, Cole,1630175,MIL,27,11,16,46.6,39.4,85.2,46.3,13.5,38.2,35.3,20.0,25.7,77.6,10.8,32.9,43.7,25.7,14.1,9.1,3.7,3.5,15.2,20.5,112.3,9.0,0,0
2025-26,Regular+Season,Ball, Lonzo,1628366,CLE,27,13,14,45.5,38.7,82.7,46.8,13.5,35.3,38.3,17.8,23.2,76.7,10.1,33.3,43.4,25.6,16.2,8.6,3.8,5.0,19.1,17.3,108.8,-2.8,0,0
2025-26,Regular+Season,Battle, Jamison,1642419,TOR,27,16,11,47.9,33.3,82.0,40.5,10.0,33.9,29.4,21.7,28.2,77.2,13.3,27.9,41.2,20.0,17.1,7.3,3.5,4.0,22.4,22.6,98.2,-18.2,0,0
2025-26,Regular+Season,Bona, Adem,1641737,PHI,27,17,10,47.2,38.9,85.7,45.4,13.8,36.9,37.4,22.0,26.8,82.4,11.7,31.1,42.8,25.0,16.9,6.9,6.6,7.7,20.4,22.6,113.6,-0.9,0,0
2025-26,Regular+Season,Caruso, Alex,1627936,OKC,27,22,5,46.4,34.8,78.7,44.2,13.8,36.5,37.8,19.0,24.5,77.4,9.8,31.2,41.0,23.1,20.0,6.1,4.1,5.0,21.8,19.4,102.4,-18.0,0,0
2025-26,Regular+Season,Gafford, Daniel,1629655,DAL,27,8,19,46.3,41.3,92.3,44.8,11.3,36.7,30.7,15.3,20.7,74.0,14.0,33.3,47.3,25.5,11.8,9.5,3.9,5.9,18.8,16.7,109.2,3.8,0,0
2025-26,Regular+Season,Hachimura, Rui,1629060,LAL,27,19,8,47.4,43.3,88.2,49.1,13.9,36.9,37.8,17.1,21.6,79.4,10.9,29.6,40.5,28.2,14.6,9.1,3.3,3.8,22.6,19.6,117.7,-0.3,0,0
2025-26,Regular+Season,Harper, Dylan,1642844,SAS,27,20,7,47.4,39.5,86.0,45.9,12.1,36.1,33.6,17.5,23.0,76.2,8.8,29.5,38.3,25.0,13.7,7.3,3.9,4.2,19.7,21.4,108.6,-6.9,0,0
2025-26,Regular+Season,Howard, Jett,1641724,ORL,27,14,13,47.7,41.0,84.7,48.3,11.2,30.9,36.2,21.1,27.0,78.0,12.2,30.3,42.4,24.3,14.6,7.7,6.1,5.3,19.2,21.7,114.1,-1.5,0,0
2025-26,Regular+Season,Jackson-Davis, Trayce,1631218,GSW,27,15,12,46.7,41.2,85.0,48.5,12.6,31.9,39.5,17.9,23.2,76.9,10.6,27.9,38.5,27.8,15.3,10.6,5.9,4.8,19.9,20.3,112.9,4.3,0,0
2025-26,Regular+Season,LeVert, Caris,1627747,DET,27,20,7,47.0,36.7,85.4,43.0,11.9,37.0,32.1,23.9,29.2,81.7,11.9,29.1,40.9,21.7,14.3,7.8,6.2,7.3,22.8,23.2,109.1,-3.8,0,0
2025-26,Regular+Season,Leonard, Kawhi,202695,LAC,27,12,15,49.4,42.3,89.9,47.1,13.8,37.7,36.7,16.9,21.1,79.9,11.5,30.7,42.1,27.2,14.0,9.0,4.5,5.1,19.8,18.8,115.3,-2.7,0,0
2025-26,Regular+Season,Matković, Karlo,1631255,NOP,27,8,19,45.6,40.0,86.0,46.5,13.8,39.8,34.8,17.5,23.6,74.3,12.6,30.8,43.4,25.0,15.8,11.0,5.5,5.4,17.2,20.3,111.3,11.4,0,0
2025-26,Regular+Season,McBride, Miles,1630540,NYK,27,18,9,48.2,40.4,85.9,47.0,14.3,38.6,37.1,18.0,24.1,74.7,10.1,31.7,41.9,23.4,14.2,5.9,4.9,3.3,20.2,19.9,113.1,-10.7,0,0
2025-26,Regular+Season,McCain, Jared,1642272,PHI,27,15,12,46.3,39.2,86.4,45.4,11.5,36.1,31.8,19.1,24.7,77.2,11.8,32.3,44.1,25.4,14.3,5.6,4.7,5.4,18.3,18.9,109.0,-3.4,0,0
2025-26,Regular+Season,McNeeley, Liam,1642862,CHA,27,9,18,48.5,40.8,86.0,47.4,14.6,37.4,39.0,14.7,18.4,80.3,8.5,29.9,38.4,26.9,13.3,8.1,4.0,2.9,23.0,17.9,110.8,-3.2,0,0
2025-26,Regular+Season,Phillips, Julian,1641763,CHI,27,10,17,46.0,38.6,87.8,43.9,12.5,38.2,32.8,18.8,24.2,77.6,14.2,32.3,46.5,22.4,15.2,9.6,4.6,5.8,18.5,19.6,108.4,0.5,0,0
2025-26,Regular+Season,Richards, Nick,1630208,PHX,27,15,12,48.3,44.2,88.6,49.9,11.4,34.7,33.0,18.1,22.7,79.8,11.8,29.1,41.0,28.0,13.9,10.5,6.3,5.3,16.8,22.7,117.9,11.4,0,0
2025-26,Regular+Season,Richardson, Jase,1642859,ORL,27,12,15,47.6,39.6,84.2,47.0,10.8,32.1,33.6,22.0,27.2,81.0,12.4,29.4,41.8,25.1,14.8,8.3,6.1,5.6,26.3,21.4,112.0,-4.1,0,0
2025-26,Regular+Season,Sheppard, Ben,1641767,IND,27,5,22,46.2,40.4,84.6,47.7,10.9,33.0,33.0,22.4,29.6,75.7,10.0,34.6,44.5,24.0,12.5,6.9,5.0,4.7,20.6,22.6,114.0,9.0,0,0
2025-26,Regular+Season,Smart, Marcus,203935,LAL,27,17,10,47.4,40.7,85.4,47.6,12.1,36.3,33.3,17.8,23.1,76.9,10.7,30.7,41.4,26.0,16.2,9.8,3.4,3.7,22.2,20.3,111.2,-3.7,0,0
2025-26,Regular+Season,Vanderbilt, Jarred,1629020,LAL,27,17,10,47.9,40.5,83.8,48.4,12.2,35.3,34.7,20.9,26.1,80.3,10.1,28.5,38.6,26.3,16.5,9.2,3.8,3.4,23.3,21.6,114.2,3.2,0,0
