SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FGM_LT_06,FGA_LT_06,LT_06_PCT,NS_LT_06_PCT,PLUSMINUS
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Nikola Jović,1631107,MIA,F,27,26,39.0,2.9,4.4,65.5,63.0,2.6
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Naz Reid,1629675,MIN,C-F,41,41,41.7,2.6,4.4,58.3,62.5,-4.2
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,23,22,39.0,2.6,4.4,58.4,61.7,-3.3
2025-26,Regular+Season,NYK,1610612752,New York Knicks,OG Anunoby,1628384,NYK,F-G,29,29,33.8,2.8,4.4,64.6,64.7,-0.1
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,MIA,G,37,36,32.5,2.7,4.4,61.7,64.2,-2.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,UTA,C,38,36,38.3,2.7,4.4,62.7,64.1,-1.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Andrew Wiggins,203952,MIA,F,36,35,30.3,2.9,4.4,66.9,63.9,3.0
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Sandro Mamukelashvili,1630572,TOR,F-C,40,40,40.4,2.5,4.3,59.0,63.3,-4.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Tyrese Maxey,1630178,PHI,G,36,36,33.8,2.8,4.3,64.7,61.6,3.1
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Karl-Anthony Towns,1626157,NYK,C-F,36,35,32.4,2.8,4.3,64.1,64.7,-0.6
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Steven Adams,203500,HOU,C,30,30,37.0,2.8,4.3,65.4,64.8,0.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,HOU,F,36,36,34.2,2.5,4.3,58.2,62.2,-4.0
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Kelly Oubre Jr.,1626162,PHI,F-G,16,16,36.4,2.4,4.3,55.9,63.6,-7.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Ryan Rollins,1631157,MIL,G,40,40,34.1,2.5,4.3,57.6,61.2,-3.5
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Paul George,202331,PHI,F,21,21,39.4,2.4,4.2,57.3,62.6,-5.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,PHX,G,37,35,38.5,2.3,4.2,55.1,62.7,-7.6
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Andre Drummond,203083,PHI,C,33,31,39.5,3.0,4.2,71.2,66.8,4.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,SAC,G-F,40,40,40.4,2.9,4.2,69.6,65.4,4.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,De'Anthony Melton,1629001,GSW,G,16,16,47.5,2.8,4.2,65.7,63.4,2.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,PHX,F,40,39,38.4,2.4,4.2,56.3,64.0,-7.8
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Kawhi Leonard,202695,LAC,F,29,28,35.7,3.0,4.2,71.1,63.7,7.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,IND,G-F,20,19,35.6,2.5,4.2,61.4,63.7,-2.3
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Shai Gilgeous-Alexander,1628983,OKC,G,39,38,35.5,2.4,4.2,58.0,62.7,-4.6
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,CJ McCollum,203468,ATL,G,37,36,33.5,2.6,4.1,62.7,62.3,0.4
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Kevin Love,201567,UTA,F-C,22,21,50.6,2.9,4.1,70.3,65.9,4.4
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,NYK,G,36,34,32.2,3.1,4.1,74.3,63.0,11.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Oso Ighodaro,1642345,PHX,F,40,38,45.4,2.3,4.1,56.7,62.4,-5.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Egor Dëmin,1642856,BKN,G,33,32,44.4,2.6,4.1,63.0,61.5,1.4
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Miles Bridges,1628970,CHA,F,39,37,34.0,2.4,4.1,59.7,64.2,-4.4
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,DAL,G,38,37,35.4,2.6,4.1,63.9,62.2,1.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Bennedict Mathurin,1631097,IND,G-F,24,24,39.7,2.3,4.1,55.1,63.4,-8.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bilal Coulibaly,1641731,WAS,G,24,22,46.4,2.3,4.0,56.7,65.0,-8.3
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,TOR,G,40,39,36.6,2.5,4.0,62.7,63.0,-0.3
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Russell Westbrook,201566,SAC,G,40,40,41.9,2.8,4.0,70.2,65.3,4.9
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Aaron Gordon,203932,DEN,F,18,17,34.3,2.4,4.0,61.1,64.8,-3.7
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,LeBron James,2544,LAL,F,21,20,38.2,2.5,4.0,61.9,63.6,-1.7
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,DAL,C,7,7,41.2,2.6,4.0,64.3,64.3,0.0
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Duncan Robinson,1629130,DET,F,36,36,36.1,2.2,4.0,55.6,61.7,-6.1
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Kevin Durant,201142,HOU,F,35,32,34.3,2.0,4.0,49.3,62.9,-13.6
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Tre Jones,1630200,CHI,G,33,33,40.0,2.7,4.0,67.4,62.3,5.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,ORL,F,24,23,29.5,2.3,4.0,57.3,63.0,-5.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,AJ Green,1631260,MIL,G,37,35,32.6,2.4,4.0,60.5,63.4,-2.8
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Reed Sheppard,1642263,HOU,G,37,35,35.2,2.7,4.0,68.0,61.8,6.2
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Mitchell Robinson,1629011,NYK,C-F,27,26,38.5,2.3,4.0,58.9,64.3,-5.4
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Bobby Portis,1626171,MIL,F,40,40,38.5,2.6,4.0,67.1,64.1,3.0
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,ORL,C-F,36,34,46.6,2.2,3.9,54.9,62.6,-7.6
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,POR,G,37,34,38.1,2.8,3.9,71.7,62.8,8.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Precious Achiuwa,1630173,SAC,F,32,29,38.8,2.4,3.9,61.6,66.2,-4.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Al Horford,201143,GSW,C-F,22,20,37.9,2.3,3.9,59.3,62.9,-3.6
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,PHX,G,40,39,34.8,2.5,3.9,65.4,63.9,1.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Trae Young,1629027,WAS,G,10,10,39.0,2.9,3.9,74.4,60.9,13.5
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Rui Hachimura,1629060,LAL,F,28,27,36.1,2.8,3.9,71.6,62.8,8.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Zach LaVine,203897,SAC,G,28,27,32.4,3.0,3.9,76.9,66.9,10.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jock Landale,1629111,MEM,C,37,37,42.7,2.5,3.9,63.6,64.8,-1.2
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Brook Lopez,201572,LAC,C,32,30,42.7,1.9,3.8,49.6,62.0,-12.4
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Sion James,1642883,CHA,G,40,40,35.8,2.3,3.8,60.1,63.3,-3.2
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Brandin Podziemski,1641764,GSW,G,41,41,41.8,2.6,3.8,66.9,63.8,3.1
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Collin Murray-Boyles,1642867,TOR,F,34,31,40.4,2.4,3.8,63.8,64.2,-0.4
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Zaccharie Risacher,1642258,ATL,F,36,35,36.6,2.5,3.8,66.4,62.7,3.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Adem Bona,1641737,PHI,F,29,28,42.8,2.0,3.8,52.7,64.7,-12.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Ziaire Williams,1630533,BKN,F,29,28,39.0,2.5,3.8,66.4,61.4,4.9
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,OKC,C-F,24,23,31.6,1.8,3.8,46.2,62.0,-15.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jordan Poole,1629673,NOP,G,23,23,36.0,2.4,3.8,63.2,62.9,0.3
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,MEM,G,18,17,35.2,2.1,3.8,55.9,63.4,-7.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Naji Marshall,1630230,DAL,F,40,39,35.0,2.3,3.8,61.6,63.4,-1.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Christian Koloko,1631132,MEM,C,13,13,44.5,2.5,3.8,65.3,65.1,0.3
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,SAS,G-F,32,30,39.9,2.4,3.8,64.2,64.3,-0.1
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,NOP,F,23,23,42.0,2.2,3.7,59.3,64.2,-4.9
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,CLE,F-C,33,30,36.1,2.2,3.7,59.3,63.4,-4.1
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Zach Edey,1641744,MEM,C,11,11,30.8,1.6,3.7,43.9,64.6,-20.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Brandon Ingram,1627742,TOR,F,39,38,34.9,2.0,3.7,54.5,62.9,-8.5
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,CHI,G,18,16,35.8,2.4,3.7,64.2,62.0,2.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Danny Wolf,1642874,BKN,F,22,20,41.1,2.0,3.7,55.6,62.5,-6.9
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,CHI,G-F,34,33,36.2,2.3,3.7,62.4,63.2,-0.8
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Stephon Castle,1642264,SAS,G,31,31,31.8,2.5,3.7,66.7,64.5,2.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,CLE,G,25,23,31.0,2.5,3.7,67.4,62.3,5.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Moses Moody,1630541,GSW,G,39,37,38.4,2.1,3.7,58.7,62.7,-3.9
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,CHI,F-G,31,29,36.5,2.1,3.6,56.6,63.9,-7.2
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,CLE,G-F,36,35,30.8,2.1,3.6,57.3,61.2,-4.0
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Anthony Edwards,1630162,MIN,G,33,32,34.5,2.1,3.6,59.2,63.9,-4.7
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Quinten Post,1642366,GSW,C,41,38,35.1,1.9,3.6,53.4,63.4,-10.0
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,LaMelo Ball,1630163,CHA,G,30,29,42.4,2.2,3.6,60.2,61.9,-1.7
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tre Johnson,1642848,WAS,G,31,30,42.4,2.2,3.6,60.4,62.0,-1.6
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Terance Mann,1629611,BKN,G-F,33,31,37.2,2.3,3.6,63.6,61.3,2.3
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,BOS,G-F,36,35,29.8,2.1,3.6,59.4,63.0,-3.6
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Jimmy Butler III,202710,GSW,F,36,34,35.4,2.5,3.6,69.5,62.5,7.0
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Cedric Coward,1642907,MEM,G,36,35,30.2,1.9,3.6,54.7,63.4,-8.8
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,NYK,G,28,26,32.5,2.1,3.5,60.6,62.9,-2.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Trayce Jackson-Davis,1631218,GSW,F,28,23,47.6,1.8,3.5,49.5,62.6,-13.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jordan Walsh,1641775,BOS,G,32,30,41.4,1.9,3.5,53.1,62.7,-9.6
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Justin Champagnie,1630551,WAS,G-F,34,27,43.0,2.3,3.5,65.0,64.4,0.6
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,CHI,F-C,31,31,42.4,2.1,3.5,59.6,63.3,-3.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Sam Merrill,1630241,CLE,G,23,23,35.7,2.2,3.5,63.0,64.1,-1.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Luka Garza,1630568,BOS,C,30,30,39.8,2.2,3.5,63.8,64.3,-0.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,MIL,F,26,22,35.1,1.8,3.5,51.6,63.1,-11.4
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Zach Collins,1628380,CHI,F-C,10,10,41.7,2.0,3.5,57.1,62.6,-5.4
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tolu Smith,1642449,DET,F,4,4,51.9,2.0,3.5,57.1,62.6,-5.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Mac McClung,1630644,IND,G,2,2,53.8,1.5,3.5,42.9,57.6,-14.8
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Tobias Harris,202699,DET,F,23,22,36.4,2.0,3.5,57.5,63.4,-5.9
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Bogdan Bogdanović,203992,LAC,G,15,15,35.9,2.5,3.5,73.1,63.6,9.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,D'Angelo Russell,1626156,DAL,G,26,23,39.6,1.7,3.5,50.0,61.8,-11.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Tristan Vukcevic,1641774,WAS,F,28,22,49.0,2.1,3.5,59.8,65.2,-5.4
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Davion Mitchell,1630558,MIA,G,38,35,30.3,2.3,3.5,65.6,63.4,2.3
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,OKC,G-F,22,19,39.4,1.9,3.5,56.6,63.2,-6.6
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,CLE,F-G,36,34,35.1,2.2,3.4,62.9,63.9,-1.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,26,24,35.5,2.2,3.4,65.2,62.3,2.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Quentin Grimes,1629656,PHI,G,36,34,34.2,2.2,3.4,63.4,62.0,1.5
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,KJ Simpson,1642354,CHA,G,12,12,42.3,2.0,3.4,58.5,62.7,-4.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dennis Schröder,203471,SAC,G,31,31,34.1,2.4,3.4,70.8,64.0,6.8
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Cam Thomas,1630560,BKN,G,15,14,44.3,2.3,3.4,68.6,63.9,4.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,ORL,G,40,38,29.8,2.0,3.4,60.3,62.8,-2.5
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Marvin Bagley III,1628963,WAS,F,32,31,35.5,1.9,3.4,55.6,64.4,-8.8
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Zion Williamson,1629627,NOP,F,26,24,32.5,2.2,3.4,65.9,64.8,1.1
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jrue Holiday,201950,POR,G,14,14,27.8,2.4,3.4,70.2,64.5,5.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Dillon Brooks,1628415,PHX,G-F,34,34,29.8,2.1,3.4,62.3,63.6,-1.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Ausar Thompson,1641709,DET,G-F,34,33,33.4,1.9,3.4,56.1,63.3,-7.2
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Kyle Kuzma,1628398,MIL,F,38,38,35.5,2.0,3.3,59.1,63.6,-4.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Keon Ellis,1631165,SAC,G,38,33,41.0,2.2,3.3,64.6,63.4,1.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Cason Wallace,1641717,OKC,G,39,38,28.0,2.0,3.3,61.5,62.7,-1.1
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Obi Toppin,1630167,IND,F,3,2,32.3,2.3,3.3,70.0,65.0,5.0
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Cameron Johnson,1629661,DEN,F,28,27,31.0,2.2,3.3,65.6,63.0,2.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,John Collins,1628381,LAC,F-C,38,37,28.4,1.9,3.3,56.3,62.7,-6.4
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Bub Carrington,1642267,WAS,G,38,36,35.5,2.1,3.3,62.7,62.7,0.0
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Khris Middleton,203114,WAS,F,26,25,35.7,1.9,3.3,55.8,64.0,-8.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,TOR,G,37,37,43.4,2.0,3.3,59.8,64.1,-4.2
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Julian Champagnie,1630577,SAS,F,40,37,31.5,1.9,3.3,57.6,63.6,-6.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,GSW,G,31,30,32.1,2.1,3.3,62.7,61.9,0.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Tristan da Silva,1641783,ORL,F,35,34,38.3,2.1,3.3,62.6,61.9,0.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,BKN,C,36,36,44.7,2.1,3.3,64.4,61.8,2.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,MEM,F,39,37,30.7,1.9,3.3,59.1,62.7,-3.7
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,CLE,G,35,33,39.2,1.8,3.3,55.3,60.1,-4.8
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Pat Spencer,1630311,GSW,G,21,19,48.9,1.9,3.2,58.8,62.2,-3.4
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Anfernee Simons,1629014,BOS,G,39,38,38.9,1.9,3.2,57.9,62.3,-4.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Yves Missi,1642274,NOP,C,34,30,34.9,1.8,3.2,56.0,64.7,-8.8
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Sam Hauser,1630573,BOS,F,38,35,37.8,2.0,3.2,61.5,62.6,-1.2
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Amen Thompson,1641708,HOU,G-F,37,37,31.6,2.0,3.2,62.7,62.1,0.6
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,De'Aaron Fox,1628368,SAS,G,31,29,26.8,2.0,3.2,62.6,62.2,0.5
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jordan Miller,1641757,LAC,G,17,16,44.6,1.8,3.2,57.4,60.1,-2.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Luguentz Dort,1629652,OKC,G,31,29,30.2,1.8,3.2,58.2,62.4,-4.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,OKC,F,27,25,35.1,1.7,3.1,54.1,61.9,-7.8
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,33,30,37.5,1.7,3.1,53.8,62.3,-8.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,DAL,F-C,24,21,44.4,2.0,3.1,62.7,63.0,-0.3
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Payton Pritchard,1630202,BOS,G,39,37,30.6,1.9,3.1,62.3,61.9,0.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Kris Murray,1631200,POR,F,34,33,41.6,1.8,3.1,56.6,61.7,-5.1
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Josh Minott,1631169,BOS,F,28,27,36.6,1.8,3.1,57.5,64.0,-6.5
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Saddiq Bey,1630180,NOP,G-F,35,34,36.1,2.0,3.1,65.7,65.0,0.8
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Brandon Williams,1630314,DAL,G,34,32,36.7,2.0,3.1,64.8,61.5,3.2
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Bruce Brown,1628971,DEN,G-F,40,38,31.8,2.1,3.1,69.1,61.6,7.5
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Vince Williams Jr.,1631246,MEM,G,25,23,32.2,1.8,3.1,58.4,64.1,-5.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,PJ Hall,1641790,CHA,C,12,11,39.4,1.3,3.1,43.2,63.1,-19.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Noah Penda,1642869,ORL,G-F,24,20,44.0,1.8,3.1,56.8,63.1,-6.3
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Taylor Hendricks,1641707,UTA,F,25,24,38.2,1.7,3.0,56.6,63.5,-6.9
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Bryce McGowens,1631121,NOP,G,24,20,37.8,2.4,3.0,79.5,64.8,14.7
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Ace Bailey,1642846,UTA,F,32,31,34.6,1.9,3.0,63.9,64.3,-0.4
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Karlo Matković,1631255,NOP,F-C,29,28,47.8,1.7,3.0,56.8,63.3,-6.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Nique Clifford,1642363,SAC,G,36,33,36.2,1.8,3.0,59.3,62.8,-3.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,LAC,F,17,15,33.3,1.7,3.0,56.9,63.8,-7.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Hunter Dickinson,1630621,NOP,C,1,1,37.5,2.0,3.0,66.7,61.9,4.8
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Tidjane Salaün,1642275,CHA,F,25,20,39.9,1.6,3.0,54.7,61.1,-6.4
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Tim Hardaway Jr.,203501,DEN,G-F,39,35,31.2,2.0,3.0,68.4,62.1,6.2
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Johni Broome,1641780,PHI,F,4,4,50.0,2.3,3.0,75.0,57.6,17.5
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Oscar Tshiebwe,1631131,UTA,F-C,1,1,37.5,1.0,3.0,33.3,62.2,-28.9
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,IND,F,40,36,40.9,1.8,3.0,61.3,62.2,-0.9
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Ayo Dosunmu,1630245,CHI,G,33,31,35.1,1.9,3.0,62.2,62.1,0.2
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Zeke Nnaji,1630192,DEN,F-C,23,17,42.8,1.6,3.0,52.9,63.8,-10.9
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Robert Williams III,1629057,POR,C-F,28,25,36.6,1.5,3.0,50.6,63.0,-12.4
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Patrick Williams,1630172,CHI,F,37,33,41.9,2.0,3.0,67.0,64.3,2.6
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Moussa Cisse,1630619,DAL,C,20,18,47.6,1.6,3.0,54.2,64.5,-10.3
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Trendon Watford,1630570,PHI,G-F,17,16,37.3,2.0,2.9,68.0,62.9,5.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Buddy Hield,1627741,GSW,G,35,33,38.4,1.8,2.9,62.1,61.0,1.1
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,PHI,G,29,25,40.7,1.9,2.9,63.5,61.9,1.6
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Marcus Smart,203935,LAL,G,29,27,28.4,1.9,2.9,64.7,61.4,3.3
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Jamir Watkins,1642364,WAS,F,11,10,41.6,1.7,2.9,59.4,65.7,-6.3
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Will Richard,1642954,GSW,G,34,31,36.4,1.8,2.9,62.6,62.0,0.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Drew Eubanks,1629234,SAC,F-C,30,26,39.0,1.9,2.9,65.5,67.1,-1.5
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Johnny Furphy,1642277,IND,G,21,19,38.4,1.8,2.9,62.3,61.9,0.4
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,DaRon Holmes II,1641747,DEN,F,9,7,36.6,1.6,2.9,53.8,62.6,-8.7
