SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS
2024-25,Regular+Season,CHA,1610612766,Charlotte Hornets,Tre Mann,1630544,CHA,G,13,13,42.0,1.3,3.9,34.0,37.2,-3.2
2024-25,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dorian Finney-Smith,1627827,LAL,F,63,62,33.9,1.2,3.8,31.4,36.1,-4.7
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,POR,F,47,46,36.7,1.5,3.8,38.3,36.9,1.5
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,UTA,F,50,46,43.1,1.6,3.8,41.9,35.9,6.0
2024-25,Regular+Season,BOS,1610612738,Boston Celtics,Luke Kornet,1628436,BOS,C-F,71,68,32.2,1.4,3.8,35.8,34.4,1.4
2024-25,Regular+Season,CHI,1610612741,Chicago Bulls,Kevin Huerter,1628989,CHI,G-F,69,66,36.7,1.3,3.8,34.4,35.8,-1.4
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Ryan Dunn,1642346,PHX,F,72,68,42.1,1.3,3.8,34.9,36.1,-1.2
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Tari Eason,1631106,HOU,F,57,56,39.4,1.3,3.8,34.0,36.4,-2.4
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Spencer Dinwiddie,203915,DAL,G,78,78,38.6,1.5,3.8,39.5,36.0,3.4
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Onyeka Okongwu,1630168,ATL,F-C,74,71,27.9,1.4,3.8,37.1,35.5,1.5
2024-25,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,ORL,G,35,33,35.2,1.3,3.7,34.4,36.5,-2.1
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,IND,C-F,72,68,25.1,1.4,3.7,36.4,35.3,1.2
2024-25,Regular+Season,DET,1610612765,Detroit Pistons,Dennis Schröder,203471,DET,G,75,72,36.2,1.4,3.7,37.1,36.7,0.4
2024-25,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,HOU,F,57,56,34.1,1.4,3.7,37.7,35.9,1.9
2024-25,Regular+Season,DEN,1610612743,Denver Nuggets,Julian Strawther,1631124,DEN,G,64,61,45.8,1.4,3.7,38.7,35.9,2.8
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Collin Sexton,1629012,UTA,G,63,61,48.8,1.3,3.7,35.0,36.8,-1.8
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,MEM,G,49,49,36.0,1.2,3.7,33.0,36.3,-3.4
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Colin Castleton,1630658,TOR,C,23,20,39.4,1.3,3.7,35.3,34.9,0.4
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Marcus Bagley,1630542,PHI,F,10,10,36.6,1.0,3.7,27.0,35.1,-8.0
2024-25,Regular+Season,NYK,1610612752,New York Knicks,Miles McBride,1630540,NYK,G,63,62,37.2,1.3,3.7,36.1,36.2,-0.1
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,TOR,G,33,33,39.9,1.5,3.7,41.0,36.0,4.9
2024-25,Regular+Season,TOR,1610612761,Toronto Raptors,Orlando Robinson,1631115,TOR,C,43,36,36.0,0.9,3.7,25.2,34.1,-8.9
2024-25,Regular+Season,UTA,1610612762,Utah Jazz,Kyle Filipowski,1642271,UTA,C,72,67,33.0,1.4,3.7,37.5,35.9,1.6
2024-25,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Nesmith,1630174,IND,G-F,45,42,37.5,1.2,3.7,33.9,35.7,-1.7
2024-25,Regular+Season,POR,1610612757,Portland Trail Blazers,Shaedon Sharpe,1631101,POR,G,72,68,36.8,1.4,3.7,37.1,36.5,0.7
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Cody Martin,1628998,PHX,F,53,51,39.8,1.3,3.6,35.2,36.3,-1.0
2024-25,Regular+Season,DAL,1610612742,Dallas Mavericks,Max Christie,1631108,DAL,G,77,74,32.0,1.1,3.6,30.4,35.6,-5.2
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Nic Claxton,1629651,BKN,C,70,67,30.3,1.4,3.6,39.6,36.3,3.3
2024-25,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Robinson-Earl,1630526,NOP,F,65,60,42.9,1.2,3.6,33.5,36.3,-2.8
2024-25,Regular+Season,SAC,1610612758,Sacramento Kings,Trey Lyles,1626168,SAC,F,68,66,39.9,1.2,3.6,33.3,35.9,-2.5
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Tyus Jones,1626145,PHX,G,81,80,41.9,1.2,3.6,32.1,36.2,-4.2
2024-25,Regular+Season,ATL,1610612737,Atlanta Hawks,Larry Nance Jr.,1626204,ATL,F-C,23,23,38.4,1.6,3.6,43.4,35.4,8.0
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Lonnie Walker IV,1629022,PHI,G-F,18,17,39.4,1.2,3.6,32.3,36.2,-3.9
2024-25,Regular+Season,PHX,1610612756,Phoenix Suns,Royce O'Neale,1626220,PHX,F,75,70,37.2,1.3,3.6,35.9,36.5,-0.6
2024-25,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,MEM,F,78,72,36.4,1.3,3.6,35.2,36.3,-1.1
2024-25,Regular+Season,BKN,1610612751,Brooklyn Nets,Keon Johnson,1630553,BKN,G,78,76,37.3,1.4,3.6,38.1,36.4,1.7
2024-25,Regular+Season,PHI,1610612755,Philadelphia 76ers,Andre Drummond,203083,PHI,C,39,37,36.1,1.5,3.6,40.7,36.2,4.5
