SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
2015-16,Pre+Season,BKN,,32,11,21,24.7,10.5,1.2,37.0,4.7,41.8,2.9,32.0,0.3,55.6,0.0,0.0,0.4,75.0,53.3,0,0
2015-16,Pre+Season,UTA,,7,2,5,9.4,2.4,0.3,0.0,0.9,40.0,0.3,33.3,0.4,100,0.0,0.0,0.0,0.0,45.5,0,0
2015-16,Pre+Season,CHI,,5,0,5,6.6,3.0,0.6,33.3,1.6,42.9,0.0,0.0,0.8,66.7,0.0,0.0,0.4,100,53.8,0,0
2015-16,Pre+Season,PHI,,6,3,3,12.3,5.5,1.5,57.1,4.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0,0
2015-16,Pre+Season,IND,,17,4,13,16.2,4.4,0.7,75.0,2.5,30.4,0.4,30.0,0.4,60.0,0.0,0.0,0.0,0.0,49.3,0,0
2015-16,Pre+Season,CLE,,33,19,14,33.0,18.0,4.7,50.0,2.9,31.7,1.7,32.9,6.7,75.2,0.5,31.6,1.6,51.4,55.2,0,0
2015-16,Pre+Season,ORL,,24,14,10,33.4,22.7,8.2,46.9,3.0,41.7,3.8,38.8,2.5,55.3,0.5,57.1,1.1,40.0,53.7,0,0
2015-16,Pre+Season,MEM,,18,7,11,14.9,6.4,1.5,45.0,2.2,28.9,0.2,15.4,0.4,44.4,0.0,0.0,0.2,100,48.0,0,0
2015-16,Pre+Season,LAL,,16,10,6,20.9,4.9,0.5,37.5,3.3,38.3,0.9,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0,0
2015-16,Pre+Season,TOR,,9,4,5,3.0,0.4,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0
2015-16,Pre+Season,IND,,15,4,11,13.1,5.2,0.7,33.3,3.4,41.5,0.1,16.7,0.0,0.0,0.0,0.0,0.3,100,56.7,0,0
2015-16,Pre+Season,MIL,,27,11,16,14.3,2.6,0.6,46.2,1.6,48.3,0.1,20.0,0.2,100,0.0,0.0,0.0,0.0,61.1,0,0
2015-16,Pre+Season,GSW,,36,19,17,12.4,4.9,0.6,61.1,0.8,23.7,0.2,50.0,2.3,67.8,0.0,0.0,0.4,87.5,58.2,0,0
2015-16,Pre+Season,MIL,,35,16,19,25.3,8.7,1.0,36.6,4.9,39.3,1.9,32.1,0.1,33.3,0.0,0.0,0.0,0.0,51.3,0,0
2015-16,Pre+Season,MIL,,24,14,10,29.0,29.2,7.8,68.7,1.1,45.0,1.9,27.0,8.3,77.4,3.4,65.5,2.9,59.6,66.5,0,0
2015-16,Pre+Season,ORL,,35,19,16,16.6,5.9,0.1,100,0.2,23.1,0.0,0.0,4.7,73.7,0.3,100,0.4,62.5,69.7,0,0
2015-16,Pre+Season,TOR,,39,23,16,15.8,6.2,0.7,33.3,2.3,31.6,0.8,31.0,0.4,70.0,0.0,0.0,0.4,70.0,49.2,0,0
2015-16,Pre+Season,CHA,,1,1,0,13.9,9.0,0.0,0.0,9.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0
2015-16,Pre+Season,PHX,,21,11,10,29.9,15.4,4.3,43.8,5.4,38.0,4.0,37.5,0.3,100,0.0,0.0,0.5,100,53.8,0,0
2015-16,Pre+Season,NYK,,32,21,11,9.9,3.3,0.4,57.1,1.8,34.5,0.2,50.0,0.4,54.5,0.1,50.0,0.1,50.0,52.2,0,0
2015-16,Pre+Season,GSW,,30,16,14,11.0,3.6,0.5,66.7,1.8,34.0,0.0,0.0,0.9,64.3,0.1,0.0,0.2,75.0,55.4,0,0
2015-16,Pre+Season,SAS,,38,27,11,29.0,11.4,3.7,53.1,4.9,36.7,1.3,35.2,0.5,70.0,0.2,66.7,0.2,50.0,54.9,0,0
2015-16,Pre+Season,SAS,,3,2,1,3.6,1.7,0.0,0.0,1.0,100,0.0,0.0,0.7,50.0,0.0,0.0,0.0,0.0,83.3,0,0
2015-16,Pre+Season,NOP,,23,7,16,28.3,9.5,2.3,42.6,3.6,29.5,1.3,52.2,0.9,44.4,0.0,0.0,0.1,20.0,47.3,0,0
2015-16,Pre+Season,BOS,,33,21,12,15.0,4.1,0.7,61.1,1.5,37.0,0.1,25.0,1.1,69.6,0.0,0.0,0.3,83.3,56.3,0,0
2015-16,Pre+Season,NOP,,1,0,1,4.7,2.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2015-16,Pre+Season,PHI,,7,3,4,3.7,1.0,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0,0
2015-16,Pre+Season,DEN,,14,10,4,6.9,2.7,0.6,33.3,1.2,31.6,0.2,25.0,0.1,50.0,0.0,0.0,0.0,0.0,43.2,0,0
2015-16,Pre+Season,TOR,,38,23,15,32.3,16.4,4.8,47.4,5.7,38.0,4.2,38.3,0.7,85.7,0.0,0.0,0.2,60.0,52.5,0,0
2015-16,Pre+Season,DET,,4,2,2,4.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100,0.0,0.0,0.0,0.0,50.0,0,0
2015-16,Pre+Season,CHI,,30,17,13,24.7,8.6,1.2,36.4,2.9,33.3,0.3,37.5,1.7,68.6,0.0,0.0,0.3,57.1,55.4,0,0
2015-16,Pre+Season,UTA,,29,9,20,23.4,8.7,4.1,48.5,0.9,33.3,1.0,48.1,0.2,100,0.0,0.0,0.1,100,54.5,0,0
2015-16,Pre+Season,HOU,,2,1,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Pre+Season,OKC,,24,19,5,26.9,11.2,0.5,50.0,1.1,44.8,0.3,44.4,8.3,69.9,0.2,66.7,1.8,50.0,64.4,0,0
2015-16,Pre+Season,IND,,29,6,23,18.3,7.3,0.7,37.5,0.0,0.0,0.0,0.0,4.5,55.8,0.5,100,0.8,71.4,58.5,0,0
2015-16,Pre+Season,OKC,,30,24,6,19.8,9.7,0.8,38.5,5.8,39.7,1.4,41.0,0.3,50.0,0.0,0.0,0.1,33.3,58.7,0,0
2015-16,Pre+Season,PHX,,19,12,7,10.7,2.0,0.1,100,1.3,36.4,0.2,14.3,0.1,20.0,0.0,0.0,0.1,100,44.6,0,0
2015-16,Pre+Season,DET,,33,24,9,23.5,10.5,0.6,47.4,2.8,39.2,0.1,16.7,5.2,67.0,0.6,50.0,1.3,55.6,60.0,0,0
2015-16,Pre+Season,LAC,,33,10,23,31.4,15.0,0.6,72.7,0.5,47.1,0.1,14.3,9.8,60.5,2.8,58.8,2.5,62.3,60.5,0,0
2015-16,Pre+Season,HOU,,16,14,2,5.6,1.6,0.4,28.6,0.6,42.9,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0,0
2015-16,Pre+Season,MEM,,18,6,12,28.3,19.0,9.6,44.3,1.6,27.8,4.6,30.4,0.8,87.5,0.2,33.3,0.2,100,42.9,0,0
2015-16,Pre+Season,TOR,,36,22,14,18.0,6.3,0.5,53.3,3.7,39.6,0.1,14.3,0.8,55.6,0.0,0.0,0.3,100,55.6,0,0
2015-16,Pre+Season,HOU,,34,21,13,34.7,15.2,2.0,45.3,6.3,35.3,3.1,42.7,2.4,63.6,0.4,53.8,0.6,40.0,52.3,0,0
2015-16,Pre+Season,PHI,,34,20,14,12.6,4.0,0.4,36.4,1.1,27.9,0.1,50.0,1.8,53.5,0.0,0.0,0.3,40.0,49.1,0,0
2015-16,Pre+Season,ATL,,5,3,2,3.4,1.6,0.4,50.0,0.0,0.0,0.4,50.0,1.2,100,0.0,0.0,0.0,0.0,66.7,0,0
2015-16,Pre+Season,DAL,,26,7,19,11.0,6.1,1.4,38.7,2.5,34.4,1.6,50.0,0.2,100,0.0,0.0,0.1,100,53.9,0,0
2015-16,Pre+Season,DET,,22,14,8,17.0,8.3,1.3,47.6,2.6,36.5,1.8,41.9,1.1,68.8,0.0,0.0,0.3,75.0,53.0,0,0
2015-16,Pre+Season,MIN,,36,22,14,31.6,14.5,4.4,50.4,3.2,43.2,2.7,40.4,1.8,72.5,0.1,100,0.4,72.7,56.8,0,0
2015-16,Pre+Season,HOU,,21,16,5,7.9,2.8,0.8,47.1,0.7,38.5,0.1,33.3,0.8,70.0,0.2,66.7,0.4,100,58.3,0,0
2015-16,Pre+Season,MEM,,7,5,2,3.5,0.9,0.0,0.0,0.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0,0
2015-16,Pre+Season,MIA,,5,4,1,4.9,2.0,0.8,66.7,1.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0,0
2015-16,Pre+Season,LAC,,8,2,6,4.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Pre+Season,MIA,,34,18,16,29.3,16.4,7.2,47.6,1.4,36.7,1.4,38.7,2.4,74.5,0.5,80.0,0.8,91.7,54.7,0,0
2015-16,Pre+Season,LAL,,36,23,13,26.9,9.8,1.7,40.4,3.1,33.3,0.9,38.2,2.5,73.6,0.0,0.0,0.6,75.0,55.0,0,0
2015-16,Pre+Season,TOR,,21,13,8,25.3,9.7,0.2,50.0,1.0,43.5,0.0,0.0,6.3,72.0,0.1,100,2.1,62.5,69.3,0,0
2015-16,Pre+Season,NYK,,35,23,12,35.3,29.0,11.3,52.7,4.6,45.0,11.5,43.6,0.3,66.7,0.4,54.5,0.2,80.0,55.1,0,0
2015-16,Pre+Season,DET,,31,22,9,28.4,17.9,3.5,59.0,0.1,33.3,0.6,47.6,10.0,65.8,0.9,44.0,2.9,58.7,63.3,0,0
2015-16,Pre+Season,PHX,,2,2,0,14.9,15.5,3.5,60.0,7.5,62.5,4.5,44.4,0.0,0.0,0.0,0.0,0.0,0.0,60.9,0,0
2015-16,Pre+Season,ATL,,36,18,18,35.5,23.7,8.1,50.7,3.9,39.2,3.9,40.1,3.5,71.2,0.4,54.5,1.7,61.4,57.4,0,0
2015-16,Pre+Season,DEN,,23,15,8,14.9,5.1,0.8,45.0,2.5,47.6,1.3,38.7,0.3,57.1,0.0,0.0,0.2,50.0,58.7,0,0
2015-16,Pre+Season,CHI,,31,18,13,17.6,9.0,0.9,52.2,4.0,35.3,0.0,0.0,2.8,67.3,0.1,50.0,0.8,60.0,55.9,0,0
2015-16,Pre+Season,ORL,,23,14,9,25.4,15.0,4.3,60.0,4.2,41.6,3.4,32.4,1.1,92.3,0.1,100,0.0,0.0,55.6,0,0
2015-16,Pre+Season,OKC,,20,14,6,30.3,17.6,9.2,49.7,2.0,36.1,4.0,36.2,1.4,86.7,0.0,0.0,0.4,75.0,49.0,0,0
2015-16,Pre+Season,BKN,,24,5,19,13.4,4.7,1.3,40.0,2.6,34.4,0.3,37.5,0.2,33.3,0.0,0.0,0.0,0.0,47.9,0,0
2015-16,Pre+Season,ORL,,15,8,7,7.7,3.1,0.9,55.6,1.1,31.6,0.3,66.7,0.9,40.0,0.0,0.0,0.1,0.0,44.3,0,0
2015-16,Pre+Season,DEN,,35,23,12,35.5,25.3,7.8,50.4,3.9,45.6,10.7,44.3,1.1,80.0,0.2,50.0,1.0,78.6,57.0,0,0
2015-16,Pre+Season,TOR,,39,23,16,20.6,6.7,2.0,37.3,2.7,31.8,1.3,38.0,0.1,33.3,0.0,0.0,0.0,0.0,46.1,0,0
2015-16,Pre+Season,PHX,,19,11,8,14.7,7.6,2.9,61.0,1.4,34.6,1.9,45.5,0.4,75.0,0.0,0.0,0.1,100,63.8,0,0
2015-16,Pre+Season,LAC,,35,14,21,35.5,25.6,9.6,48.7,2.1,34.7,9.7,39.3,0.2,75.0,0.3,50.0,0.3,75.0,52.5,0,0
2015-16,Pre+Season,IND,,4,0,4,14.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,71.4,0.0,0.0,0.3,0.0,60.0,0,0
2015-16,Pre+Season,WAS,,14,4,10,11.5,2.9,0.4,100,1.1,31.3,0.1,50.0,0.6,100,0.0,0.0,0.3,100,58.9,0,0
2015-16,Pre+Season,TOR,,27,16,11,8.0,3.3,0.1,50.0,1.8,51.5,0.2,33.3,0.6,80.0,0.0,0.0,0.2,100,72.9,0,0
2015-16,Pre+Season,IND,,39,8,31,23.1,8.9,2.7,36.7,3.5,38.0,1.7,30.8,0.5,58.8,0.1,50.0,0.3,57.1,45.3,0,0
2015-16,Pre+Season,PHI,,27,15,12,18.3,6.6,2.0,33.8,2.4,36.1,1.6,29.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0,0
2015-16,Pre+Season,MEM,,36,14,22,30.4,18.6,6.4,53.9,5.0,39.2,2.3,39.6,2.3,52.5,2.2,53.2,0.4,30.0,54.2,0,0
2015-16,Pre+Season,LAL,,27,17,10,20.0,5.3,0.5,50.0,1.8,33.3,0.0,0.0,1.9,57.5,0.0,0.0,0.1,33.3,54.5,0,0
2015-16,Pre+Season,CLE,,27,16,11,26.1,14.0,1.6,58.6,0.5,27.3,0.1,25.0,8.7,66.7,0.9,60.0,2.9,51.6,59.8,0,0
2015-16,Pre+Season,ORL,,27,12,15,11.9,6.0,1.9,48.8,1.8,44.4,1.1,50.0,0.4,85.7,0.0,0.0,0.1,100,59.3,0,0
2015-16,Pre+Season,MEM,,14,7,7,12.5,4.3,0.7,30.8,0.9,36.4,1.6,29.6,0.1,50.0,0.0,0.0,0.0,0.0,42.9,0,0
2015-16,Pre+Season,POR,,5,1,4,6.1,1.4,0.0,0.0,0.0,0.0,0.6,50.0,0.4,100,0.0,0.0,0.0,0.0,29.2,0,0
2015-16,Pre+Season,DET,,37,27,10,20.2,7.3,0.5,29.4,3.2,35.1,0.1,20.0,1.3,61.8,0.0,0.0,0.5,50.0,52.6,0,0
2015-16,Pre+Season,LAL,,31,20,11,17.6,6.2,0.3,50.0,0.2,66.7,0.0,0.0,4.9,77.8,0.0,0.0,1.0,72.2,76.7,0,0
2015-16,Pre+Season,IND,,39,8,31,19.8,8.1,1.1,60.7,3.8,30.1,0.2,40.0,1.9,76.2,0.4,75.0,0.5,37.5,54.3,0,0
2015-16,Pre+Season,BOS,,36,22,14,34.2,29.5,12.8,56.1,2.8,36.5,11.1,45.0,1.0,50.0,0.6,55.6,0.3,57.1,54.5,0,0
2015-16,Pre+Season,MIN,,35,23,12,14.4,4.4,1.2,50.0,1.4,31.4,0.0,0.0,1.0,56.5,0.0,0.0,0.0,0.0,49.6,0,0
2015-16,Pre+Season,MEM,,38,16,22,27.6,12.3,2.7,47.5,4.6,34.5,2.6,40.4,1.2,58.1,0.0,0.0,0.5,80.0,49.6,0,0
2015-16,Pre+Season,OKC,,25,23,2,18.3,5.5,0.5,66.7,3.6,29.7,0.2,37.5,0.4,100,0.0,0.0,0.6,83.3,47.6,0,0
2015-16,Pre+Season,CLE,,34,19,15,27.3,13.1,1.3,54.1,5.7,44.2,0.3,55.6,2.8,61.6,0.0,0.0,1.3,62.1,61.6,0,0
2015-16,Pre+Season,HOU,,14,12,2,4.5,2.1,0.3,66.7,1.5,46.7,0.1,33.3,0.1,50.0,0.1,50.0,0.1,100,63.0,0,0
2015-16,Pre+Season,POR,,26,11,15,30.4,20.0,6.0,41.5,7.0,39.4,1.2,28.6,1.5,69.6,0.2,75.0,0.4,37.5,52.7,0,0
2015-16,Pre+Season,NOP,,40,9,31,26.7,14.4,5.6,44.3,1.7,29.5,3.5,40.3,0.8,65.0,0.0,0.0,0.4,66.7,48.0,0,0
2015-16,Pre+Season,IND,,17,4,13,17.6,4.6,0.4,9.1,1.6,27.8,0.1,25.0,1.5,52.2,0.0,0.0,0.2,50.0,39.8,0,0
2015-16,Pre+Season,SAS,,24,16,8,14.1,4.7,0.6,66.7,1.4,30.8,0.0,0.0,1.9,55.3,0.2,66.7,0.8,69.2,53.2,0,0
2015-16,Pre+Season,MIL,,27,11,16,14.8,3.1,0.3,100,0.1,33.3,0.0,0.0,2.0,83.9,0.0,0.0,0.4,66.7,83.0,0,0
2015-16,Pre+Season,ORL,,27,14,13,10.7,4.6,1.4,46.7,2.3,33.3,0.5,33.3,0.2,33.3,0.0,0.0,0.0,0.0,47.0,0,0
2015-16,Pre+Season,CHI,,19,5,14,11.9,5.7,0.5,23.1,3.0,40.4,1.6,42.3,0.0,0.0,0.0,0.0,0.1,0.0,55.7,0,0
2015-16,Pre+Season,GSW,,34,20,14,31.4,19.6,6.3,51.3,2.1,40.0,1.8,31.8,5.2,67.4,0.9,57.9,1.2,55.6,54.3,0,0
2015-16,Pre+Season,MIN,,14,8,6,4.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,66.7,0.1,100,0.3,100,70.0,0,0
2015-16,Pre+Season,MEM,,36,15,21,22.5,11.0,0.3,66.7,3.9,40.8,0.1,33.3,6.1,59.7,0.9,43.8,1.2,60.7,58.4,0,0
2015-16,Pre+Season,MIN,,12,6,6,3.8,0.6,0.3,100,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0
2015-16,Pre+Season,PHI,,19,11,8,29.2,23.5,4.9,55.8,4.8,33.9,4.5,45.7,4.5,56.7,3.3,58.1,2.6,59.3,49.7,0,0
2015-16,Pre+Season,LAC,,37,14,23,27.4,13.3,1.9,45.2,4.3,44.4,0.4,24.1,3.9,75.9,0.9,70.8,1.2,76.9,61.8,0,0
2015-16,Pre+Season,MEM,,22,11,11,13.0,3.0,0.2,33.3,1.1,28.6,0.1,50.0,1.0,100,0.0,0.0,0.2,100,59.8,0,0
2015-16,Pre+Season,PHI,,7,3,4,5.7,1.4,0.3,50.0,0.0,0.0,0.0,0.0,0.6,28.6,0.3,0.0,0.0,0.0,20.0,0,0
2015-16,Pre+Season,IND,,21,5,16,16.0,5.1,0.6,36.4,2.0,37.8,0.0,0.0,1.0,71.4,0.0,0.0,0.1,100,61.3,0,0
2015-16,Pre+Season,MIN,,15,9,6,3.6,2.3,0.3,50.0,0.6,25.0,0.8,50.0,0.4,100,0.0,0.0,0.3,100,53.4,0,0
2015-16,Pre+Season,DEN,,33,23,10,13.3,8.5,0.2,50.0,1.5,50.0,0.5,57.1,4.1,61.4,1.9,61.9,1.6,58.3,60.1,0,0
2015-16,Pre+Season,ORL,,33,18,15,10.4,3.1,0.2,25.0,0.5,18.2,0.0,0.0,1.7,66.7,0.0,0.0,0.1,25.0,49.4,0,0
2015-16,Pre+Season,GSW,,18,9,9,24.8,11.8,3.7,43.1,2.6,36.2,1.3,28.6,2.4,64.3,0.4,50.0,0.4,42.9,47.5,0,0
2015-16,Pre+Season,TOR,,14,4,10,5.8,1.4,0.1,50.0,0.0,0.0,0.0,0.0,0.8,55.6,0.0,0.0,0.3,100,60.0,0,0
2015-16,Pre+Season,NYK,,38,24,14,20.2,10.1,3.1,46.5,3.8,37.2,1.2,25.7,0.7,55.0,0.0,0.0,0.2,50.0,52.6,0,0
2015-16,Pre+Season,PHX,,35,22,13,21.7,9.3,1.4,37.7,4.0,36.1,1.4,30.0,1.4,52.5,0.0,0.0,0.1,33.3,49.5,0,0
2015-16,Pre+Season,NOP,,30,5,25,14.0,4.5,0.5,35.7,2.0,35.7,1.5,27.4,0.2,50.0,0.0,0.0,0.1,25.0,40.6,0,0
2015-16,Pre+Season,SAS,,15,11,4,6.5,2.7,0.6,44.4,1.2,37.5,0.2,50.0,0.1,100,0.0,0.0,0.0,0.0,61.7,0,0
2015-16,Pre+Season,LAC,,17,10,7,14.1,6.3,2.2,46.2,2.1,44.4,0.3,33.3,0.9,100,0.1,100,0.0,0.0,59.6,0,0
2015-16,Pre+Season,NOP,,21,7,14,27.1,15.3,3.5,40.4,4.7,35.1,3.5,28.4,0.4,66.7,0.0,0.0,0.1,100,45.9,0,0
2015-16,Pre+Season,BOS,,33,22,11,19.3,6.3,0.6,45.0,2.5,47.4,0.0,0.0,1.9,70.0,0.0,0.0,0.0,0.0,65.4,0,0
2015-16,Pre+Season,NOP,,35,8,27,22.2,7.9,1.9,47.5,2.8,35.1,2.3,35.0,0.2,100,0.0,0.0,0.3,100,54.2,0,0
2015-16,Pre+Season,CHI,,30,15,15,32.8,19.2,7.8,46.4,4.4,40.2,2.7,34.3,1.3,63.0,0.0,0.0,0.6,60.0,53.1,0,0
2015-16,Pre+Season,CHA,,15,7,8,16.2,4.9,0.6,50.0,3.6,41.9,0.0,0.0,0.3,100,0.0,0.0,0.0,0.0,60.0,0,0
2015-16,Pre+Season,NYK,,28,19,9,30.3,12.3,3.4,54.7,3.4,38.1,2.4,41.8,1.4,80.0,0.0,0.0,0.1,33.3,58.3,0,0
2015-16,Pre+Season,BOS,,29,19,10,17.6,6.3,0.3,26.7,3.1,41.7,0.3,50.0,2.0,71.0,0.0,0.0,0.1,100,62.6,0,0
2015-16,Pre+Season,HOU,,35,22,13,19.6,5.9,0.6,31.6,2.7,37.6,0.2,50.0,0.7,45.0,0.0,0.0,0.2,25.0,54.7,0,0
2015-16,Pre+Season,POR,,12,6,6,33.4,16.7,4.7,46.3,2.3,32.1,7.5,41.5,1.6,77.8,0.3,50.0,0.8,100,53.9,0,0
2015-16,Pre+Season,SAS,,38,27,11,28.1,11.1,1.0,44.1,6.4,36.7,0.9,36.1,0.9,76.2,0.0,0.0,0.3,75.0,55.3,0,0
2015-16,Pre+Season,CHI,,28,11,17,10.2,3.0,0.1,25.0,1.5,32.6,0.0,0.0,1.1,66.7,0.0,0.0,0.1,50.0,52.7,0,0
2015-16,Pre+Season,DEN,,19,13,6,9.5,3.6,1.7,45.8,0.8,22.7,0.3,15.0,0.3,66.7,0.0,0.0,0.2,100,38.3,0,0
2015-16,Pre+Season,MIN,,38,24,14,33.4,22.1,7.1,55.3,3.4,33.1,4.3,42.3,3.2,67.1,1.3,50.0,1.5,61.1,54.2,0,0
2015-16,Pre+Season,WAS,,35,9,26,17.5,6.7,0.5,30.8,1.8,32.8,0.0,0.0,2.7,67.2,0.0,0.0,0.3,55.6,54.9,0,0
2015-16,Pre+Season,PHI,,29,18,11,15.6,5.1,1.1,48.0,3.0,33.0,0.6,36.4,0.3,50.0,0.0,0.0,0.0,0.0,47.5,0,0
2015-16,Pre+Season,UTA,,31,10,21,25.8,10.4,0.6,45.5,2.2,43.3,0.1,33.3,4.8,55.9,0.6,42.9,2.3,56.1,54.1,0,0
2015-16,Pre+Season,CHA,,14,5,9,15.9,6.0,2.1,32.4,1.9,30.0,1.4,32.0,0.4,75.0,0.0,0.0,0.1,100,41.6,0,0
2015-16,Pre+Season,IND,,9,2,7,5.8,2.1,1.3,75.0,0.3,16.7,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,0,0
2015-16,Pre+Season,NYK,,35,22,13,32.5,21.3,6.4,48.6,4.7,34.6,0.9,28.6,4.5,53.5,1.4,51.4,1.6,70.4,52.4,0,0
2015-16,Pre+Season,NOP,,27,8,19,12.0,4.8,0.1,50.0,1.1,38.5,0.0,0.0,2.8,83.3,0.1,25.0,0.3,50.0,67.4,0,0
2015-16,Pre+Season,MIA,,13,7,6,13.7,4.0,0.6,13.3,2.5,50.0,0.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0,0
2015-16,Pre+Season,LAC,,28,13,15,34.0,27.8,7.0,50.0,4.2,40.0,12.0,46.8,2.0,71.0,1.0,55.0,2.0,73.3,56.7,0,0
2015-16,Pre+Season,ATL,,33,17,16,12.7,4.3,1.1,45.5,2.3,46.3,1.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,0,0
2015-16,Pre+Season,SAC,,19,4,15,35.9,14.6,4.1,50.7,4.5,34.4,3.4,35.6,1.5,60.0,0.2,50.0,0.6,41.7,47.7,0,0
2015-16,Pre+Season,MIA,,36,19,17,25.0,12.1,0.3,44.4,3.7,44.6,0.1,16.7,7.1,64.7,0.2,40.0,0.3,45.5,61.4,0,0
2015-16,Pre+Season,SAS,,38,27,11,23.6,13.7,4.3,63.6,3.4,41.3,0.7,52.6,2.8,70.1,0.4,87.5,0.3,62.5,63.9,0,0
2015-16,Pre+Season,SAS,,23,17,6,10.3,4.0,0.6,44.4,1.3,30.6,0.1,16.7,1.3,92.9,0.3,100,0.3,66.7,54.6,0,0
2015-16,Pre+Season,PHI,,14,9,5,32.3,14.5,4.4,54.5,4.7,34.9,1.2,38.1,2.4,73.7,0.1,50.0,0.3,100,54.7,0,0
2015-16,Pre+Season,OKC,,19,14,5,14.2,5.9,0.7,42.9,2.4,41.7,1.1,52.9,1.3,66.7,0.0,0.0,0.1,50.0,62.2,0,0
2015-16,Pre+Season,MEM,,37,16,21,21.3,8.4,1.5,36.7,2.9,37.0,2.5,39.2,0.3,57.1,0.0,0.0,0.1,25.0,49.8,0,0
2015-16,Pre+Season,SAC,,36,7,29,18.1,5.6,0.4,28.6,2.7,36.4,1.4,31.1,0.3,55.6,0.0,0.0,0.3,50.0,50.3,0,0
2015-16,Pre+Season,MIA,,16,8,8,8.5,3.3,0.6,50.0,0.9,26.3,0.1,50.0,1.0,40.0,0.0,0.0,0.1,33.3,43.0,0,0
2015-16,Pre+Season,HOU,,33,20,13,36.2,26.2,8.3,56.3,5.8,47.7,10.4,49.4,1.2,84.2,1.4,60.6,1.8,72.2,58.2,0,0
2015-16,Pre+Season,CHI,,33,17,16,24.3,11.8,2.4,50.0,4.3,30.9,1.0,31.7,2.0,70.5,0.0,0.0,0.5,81.8,54.5,0,0
2015-16,Pre+Season,UTA,,21,6,15,17.0,6.9,0.2,33.3,4.2,39.5,0.4,25.0,1.3,45.8,0.0,0.0,0.1,100,53.0,0,0
2015-16,Pre+Season,NYK,,10,4,6,8.6,2.8,0.6,100,1.5,45.5,0.3,25.0,0.2,25.0,0.0,0.0,0.0,0.0,56.5,0,0
2015-16,Pre+Season,MIL,,19,10,9,34.5,18.6,7.1,48.0,3.3,48.8,5.7,41.6,0.8,77.8,0.1,100,0.2,50.0,54.1,0,0
2015-16,Pre+Season,NOP,,16,2,14,14.2,2.6,0.0,0.0,0.2,10.0,0.1,16.7,2.0,58.3,0.0,0.0,0.3,33.3,41.1,0,0
2015-16,Pre+Season,UTA,,36,12,24,34.3,23.7,7.8,45.3,4.9,45.2,5.9,33.6,0.7,78.6,0.0,0.0,0.7,83.3,52.5,0,0
2015-16,Pre+Season,PHX,,17,10,7,4.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.9,63.6,0.0,0.0,0.1,100,42.1,0,0
2015-16,Pre+Season,WAS,,25,9,16,24.2,9.6,2.3,56.8,1.9,32.1,3.7,46.2,0.8,43.8,1.2,53.8,0.1,50.0,48.8,0,0
2015-16,Pre+Season,DAL,,35,11,24,21.8,10.9,0.7,38.2,6.6,35.4,2.7,34.9,0.3,50.0,0.0,0.0,0.1,25.0,49.2,0,0
2015-16,Pre+Season,LAC,,25,8,17,9.8,3.1,0.6,66.7,1.1,25.0,0.1,14.3,0.5,57.1,0.0,0.0,0.1,0.0,44.1,0,0
2015-16,Pre+Season,LAC,,30,13,17,19.6,6.1,1.7,48.8,2.6,37.1,1.1,45.9,0.4,71.4,0.0,0.0,0.1,33.3,52.7,0,0
