SEASON,SEASON_TYPE,TEAM_ID,TEAM_ABB,GAME_ID,MATCHUP,HOME_AWAY,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
2019-20,regular-season,1610612761,TOR,0021900959,TOR@UTA,AWAY,09/03/2020,W,240,101,36,83,43.4,13,36,36.1,16,18,88.9,14,39,53,22,9,2,20,14,9
2019-20,regular-season,1610612762,UTA,0021900959,UTAvs.TOR,HOME,09/03/2020,L,240,92,33,83,39.8,16,43,37.2,10,14,71.4,6,28,34,24,12,4,11,20,-9
2019-20,regular-season,1610612766,CHA,0021900957,CHA@ATL,AWAY,09/03/2020,L,290,138,49,104,47.1,19,48,39.6,21,23,91.3,8,27,35,31,9,6,5,22,-5
2019-20,regular-season,1610612738,BOS,0021900949,BOSvs.OKC,HOME,08/03/2020,L,240,104,38,92,41.3,13,37,35.1,15,19,78.9,11,35,46,22,9,5,13,25,-1
2019-20,regular-season,1610612739,CLE,0021900954,CLEvs.SAS,HOME,08/03/2020,W,265,132,43,94,45.7,13,34,38.2,33,45,73.3,14,46,60,26,4,4,18,24,3
2019-20,regular-season,1610612740,NOP,0021900947,NOP@MIN,AWAY,08/03/2020,W,240,120,44,90,48.9,11,35,31.4,21,31,67.7,10,44,54,28,7,5,25,23,13
2019-20,regular-season,1610612741,CHI,0021900946,CHI@BKN,AWAY,08/03/2020,L,240,107,39,92,42.4,12,34,35.3,17,25,68.0,5,26,31,23,14,3,7,31,-3
2019-20,regular-season,1610612742,DAL,0021900952,DALvs.IND,HOME,08/03/2020,L,240,109,39,91,42.9,14,43,32.6,17,25,68.0,9,33,42,19,7,5,11,17,-3
2019-20,regular-season,1610612745,HOU,0021900953,HOUvs.ORL,HOME,08/03/2020,L,240,106,39,88,44.3,9,32,28.1,19,25,76.0,11,27,38,21,10,7,18,23,-20
2019-20,regular-season,1610612746,LAC,0021900948,LACvs.LAL,HOME,08/03/2020,L,240,103,34,86,39.5,7,31,22.6,28,37,75.7,15,34,49,12,5,5,16,26,-9
2019-20,regular-season,1610612747,LAL,0021900948,LAL@LAC,AWAY,08/03/2020,W,240,112,39,87,44.8,10,35,28.6,24,28,85.7,9,36,45,22,8,7,14,28,9
2019-20,regular-season,1610612748,MIA,0021900951,MIA@WAS,AWAY,08/03/2020,W,240,100,32,66,48.5,13,28,46.4,23,28,82.1,5,41,46,21,7,8,23,25,11
2019-20,regular-season,1610612749,MIL,0021900950,MIL@PHX,AWAY,08/03/2020,L,240,131,51,95,53.7,13,33,39.4,16,21,76.2,7,29,36,23,7,3,10,29,-9
2019-20,regular-season,1610612750,MIN,0021900947,MINvs.NOP,HOME,08/03/2020,L,240,107,37,94,39.4,8,33,24.2,25,31,80.6,9,33,42,20,15,3,17,23,-13
2019-20,regular-season,1610612751,BKN,0021900946,BKNvs.CHI,HOME,08/03/2020,W,240,110,32,64,50.0,11,30,36.7,35,41,85.4,5,45,50,21,4,5,29,24,3
2019-20,regular-season,1610612752,NYK,0021900955,NYKvs.DET,HOME,08/03/2020,W,240,96,36,82,43.9,6,19,31.6,18,25,72.0,13,38,51,15,10,5,12,16,12
2019-20,regular-season,1610612753,ORL,0021900953,ORL@HOU,AWAY,08/03/2020,W,240,126,44,91,48.4,13,29,44.8,25,31,80.6,13,36,49,21,11,4,15,17,20
2019-20,regular-season,1610612754,IND,0021900952,IND@DAL,AWAY,08/03/2020,W,240,112,46,88,52.3,8,23,34.8,12,18,66.7,6,41,47,23,5,6,11,23,3
2019-20,regular-season,1610612756,PHX,0021900950,PHXvs.MIL,HOME,08/03/2020,W,240,140,47,85,55.3,19,43,44.2,27,31,87.1,8,39,47,30,6,4,15,23,9
2019-20,regular-season,1610612758,SAC,0021900956,SACvs.TOR,HOME,08/03/2020,L,240,113,42,90,46.7,8,31,25.8,21,23,91.3,10,40,50,24,5,7,11,22,-5
2019-20,regular-season,1610612759,SAS,0021900954,SAS@CLE,AWAY,08/03/2020,L,265,129,43,98,43.9,10,26,38.5,33,36,91.7,6,38,44,20,15,6,9,34,-3
2019-20,regular-season,1610612760,OKC,0021900949,OKC@BOS,AWAY,08/03/2020,W,240,105,35,79,44.3,10,25,40.0,25,34,73.5,4,35,39,16,9,7,18,22,1
2019-20,regular-season,1610612761,TOR,0021900956,TOR@SAC,AWAY,08/03/2020,W,240,118,39,82,47.6,19,48,39.6,21,27,77.8,2,34,36,27,10,3,9,22,5
2019-20,regular-season,1610612764,WAS,0021900951,WASvs.MIA,HOME,08/03/2020,L,240,89,26,78,33.3,19,47,40.4,18,21,85.7,4,25,29,19,11,2,14,26,-11
2019-20,regular-season,1610612765,DET,0021900955,DET@NYK,AWAY,08/03/2020,L,240,84,29,80,36.3,11,38,28.9,15,22,68.2,5,30,35,21,8,2,13,19,-12
2019-20,regular-season,1610612737,ATL,0021900943,ATL@MEM,AWAY,07/03/2020,L,240,101,32,95,33.7,13,49,26.5,24,28,85.7,14,32,46,23,9,2,14,24,-17
2019-20,regular-season,1610612739,CLE,0021900942,CLEvs.DEN,HOME,07/03/2020,W,240,104,42,76,55.3,12,28,42.9,8,12,66.7,8,31,39,32,8,2,22,17,2
2019-20,regular-season,1610612743,DEN,0021900942,DEN@CLE,AWAY,07/03/2020,L,240,102,43,85,50.6,13,32,40.6,3,8,37.5,9,24,33,28,15,0,18,19,-2
2019-20,regular-season,1610612744,GSW,0021900944,GSWvs.PHI,HOME,07/03/2020,W,240,118,44,80,55.0,9,25,36.0,21,28,75.0,7,28,35,30,4,2,7,19,4
2019-20,regular-season,1610612745,HOU,0021900940,HOU@CHA,AWAY,07/03/2020,L,240,99,35,76,46.1,15,45,33.3,14,20,70.0,13,29,42,22,9,3,21,25,-9
2019-20,regular-season,1610612755,PHI,0021900944,PHI@GSW,AWAY,07/03/2020,L,240,114,41,84,48.8,13,34,38.2,19,22,86.4,11,30,41,29,3,2,11,21,-4
2019-20,regular-season,1610612757,POR,0021900945,PORvs.SAC,HOME,07/03/2020,L,240,111,42,89,47.2,10,39,25.6,17,26,65.4,10,31,41,22,9,3,11,16,-12
2019-20,regular-season,1610612758,SAC,0021900945,SAC@POR,AWAY,07/03/2020,W,240,123,41,85,48.2,21,39,53.8,20,23,87.0,11,36,47,30,9,3,15,23,12
2019-20,regular-season,1610612762,UTA,0021900941,UTA@DET,AWAY,07/03/2020,W,240,111,40,77,51.9,10,33,30.3,21,28,75.0,9,31,40,17,10,4,10,19,6
2019-20,regular-season,1610612763,MEM,0021900943,MEMvs.ATL,HOME,07/03/2020,W,240,118,43,87,49.4,12,33,36.4,20,33,60.6,15,43,58,27,9,6,17,18,17
2019-20,regular-season,1610612765,DET,0021900941,DETvs.UTA,HOME,07/03/2020,L,240,105,40,86,46.5,9,30,30.0,16,22,72.7,10,28,38,24,4,2,11,23,-6
2019-20,regular-season,1610612766,CHA,0021900940,CHAvs.HOU,HOME,07/03/2020,W,240,108,37,70,52.9,15,32,46.9,19,25,76.0,6,24,30,29,7,1,17,15,9
2019-20,regular-season,1610612737,ATL,0021900930,ATL@WAS,AWAY,06/03/2020,L,240,112,46,86,53.5,12,32,37.5,8,12,66.7,6,30,36,25,9,4,18,25,-6
2019-20,regular-season,1610612738,BOS,0021900933,BOSvs.UTA,HOME,06/03/2020,L,240,94,35,94,37.2,10,36,27.8,14,18,77.8,13,32,45,19,6,6,13,13,-5
2019-20,regular-season,1610612740,NOP,0021900936,NOPvs.MIA,HOME,06/03/2020,W,240,110,38,91,41.8,14,38,36.8,20,28,71.4,15,38,53,28,7,6,17,25,6
2019-20,regular-season,1610612741,CHI,0021900934,CHIvs.IND,HOME,06/03/2020,L,240,102,40,97,41.2,9,38,23.7,13,15,86.7,17,28,45,27,12,6,17,25,-6
2019-20,regular-season,1610612742,DAL,0021900937,DALvs.MEM,HOME,06/03/2020,W,240,121,45,95,47.4,18,47,38.3,13,17,76.5,13,35,48,30,11,9,11,11,25
2019-20,regular-season,1610612747,LAL,0021900939,LALvs.MIL,HOME,06/03/2020,W,240,113,38,91,41.8,6,32,18.8,31,38,81.6,10,42,52,19,11,4,16,27,10
2019-20,regular-season,1610612748,MIA,0021900936,MIA@NOP,AWAY,06/03/2020,L,240,104,37,86,43.0,9,33,27.3,21,31,67.7,10,35,45,27,11,9,16,23,-6
2019-20,regular-season,1610612749,MIL,0021900939,MIL@LAL,AWAY,06/03/2020,L,240,103,37,89,41.6,12,43,27.9,17,23,73.9,5,40,45,22,8,1,20,32,-10
2019-20,regular-season,1610612750,MIN,0021900935,MINvs.ORL,HOME,06/03/2020,L,240,118,46,98,46.9,10,37,27.0,16,20,80.0,10,26,36,30,6,3,8,21,-14
2019-20,regular-season,1610612751,BKN,0021900931,BKNvs.SAS,HOME,06/03/2020,W,240,139,51,96,53.1,15,36,41.7,22,31,71.0,9,43,52,32,1,2,8,22,19
2019-20,regular-season,1610612752,NYK,0021900932,NYKvs.OKC,HOME,06/03/2020,L,240,103,41,91,45.1,4,24,16.7,17,22,77.3,13,35,48,19,4,8,12,20,-23
2019-20,regular-season,1610612753,ORL,0021900935,ORL@MIN,AWAY,06/03/2020,W,240,132,51,84,60.7,7,21,33.3,23,31,74.2,6,39,45,31,5,5,11,18,14
2019-20,regular-season,1610612754,IND,0021900934,IND@CHI,AWAY,06/03/2020,W,240,108,38,75,50.7,8,22,36.4,24,33,72.7,10,36,46,24,9,8,22,16,6
2019-20,regular-season,1610612756,PHX,0021900938,PHXvs.POR,HOME,06/03/2020,W,240,127,45,91,49.5,19,42,45.2,18,19,94.7,15,32,47,29,9,4,13,22,10
2019-20,regular-season,1610612757,POR,0021900938,POR@PHX,AWAY,06/03/2020,L,240,117,43,87,49.4,13,32,40.6,18,24,75.0,9,30,39,26,6,6,16,19,-10
2019-20,regular-season,1610612759,SAS,0021900931,SAS@BKN,AWAY,06/03/2020,L,240,120,43,92,46.7,10,34,29.4,24,27,88.9,2,36,38,25,3,5,6,20,-19
2019-20,regular-season,1610612760,OKC,0021900932,OKC@NYK,AWAY,06/03/2020,W,240,126,47,96,49.0,12,31,38.7,20,25,80.0,10,28,38,26,8,6,4,18,23
2019-20,regular-season,1610612762,UTA,0021900933,UTA@BOS,AWAY,06/03/2020,W,240,99,36,80,45.0,17,45,37.8,10,12,83.3,8,32,40,23,8,7,18,19,5
2019-20,regular-season,1610612763,MEM,0021900937,MEM@DAL,AWAY,06/03/2020,L,240,96,39,84,46.4,9,30,30.0,9,13,69.2,9,38,47,29,7,4,19,15,-25
2019-20,regular-season,1610612764,WAS,0021900930,WASvs.ATL,HOME,06/03/2020,W,240,118,36,76,47.4,15,31,48.4,31,35,88.6,9,29,38,24,9,4,18,19,6
2019-20,regular-season,1610612743,DEN,0021900926,DEN@CHA,AWAY,05/03/2020,W,240,114,44,83,53.0,8,26,30.8,18,20,90.0,13,25,38,29,7,5,13,21,2
2019-20,regular-season,1610612744,GSW,0021900929,GSWvs.TOR,HOME,05/03/2020,L,240,113,40,98,40.8,14,52,26.9,19,25,76.0,14,38,52,34,4,5,16,23,-8
2019-20,regular-season,1610612745,HOU,0021900927,HOUvs.LAC,HOME,05/03/2020,L,240,105,35,97,36.1,7,42,16.7,28,36,77.8,15,36,51,19,6,5,11,25,-15
2019-20,regular-season,1610612746,LAC,0021900927,LAC@HOU,AWAY,05/03/2020,W,240,120,39,84,46.4,13,40,32.5,29,39,74.4,9,48,57,22,5,6,16,25,15
2019-20,regular-season,1610612755,PHI,0021900928,PHI@SAC,AWAY,05/03/2020,W,240,125,47,96,49.0,17,37,45.9,14,17,82.4,14,31,45,24,8,2,13,18,17
2019-20,regular-season,1610612758,SAC,0021900928,SACvs.PHI,HOME,05/03/2020,L,240,108,42,79,53.2,11,29,37.9,13,18,72.2,4,33,37,23,7,4,18,21,-17
2019-20,regular-season,1610612761,TOR,0021900929,TOR@GSW,AWAY,05/03/2020,W,240,121,40,84,47.6,13,41,31.7,28,31,90.3,3,36,39,28,10,3,12,24,8
2019-20,regular-season,1610612766,CHA,0021900926,CHAvs.DEN,HOME,05/03/2020,L,240,112,38,77,49.4,13,33,39.4,23,28,82.1,9,25,34,24,7,2,14,23,-2
2019-20,regular-season,1610612738,BOS,0021900917,BOS@CLE,AWAY,04/03/2020,W,240,112,40,86,46.5,11,30,36.7,21,26,80.8,13,36,49,16,10,7,11,20,6
2019-20,regular-season,1610612739,CLE,0021900917,CLEvs.BOS,HOME,04/03/2020,L,240,106,39,89,43.8,13,38,34.2,15,20,75.0,17,33,50,24,6,2,13,19,-6
2019-20,regular-season,1610612740,NOP,0021900923,NOP@DAL,AWAY,04/03/2020,L,265,123,50,114,43.9,17,46,37.0,6,11,54.5,15,37,52,28,8,4,14,23,-4
2019-20,regular-season,1610612741,CHI,0021900922,CHI@MIN,AWAY,04/03/2020,L,240,108,45,94,47.9,11,30,36.7,7,11,63.6,9,31,40,24,10,5,10,19,-7
2019-20,regular-season,1610612742,DAL,0021900923,DALvs.NOP,HOME,04/03/2020,W,265,127,44,95,46.3,22,50,44.0,17,24,70.8,6,43,49,30,6,13,17,17,4
2019-20,regular-season,1610612748,MIA,0021900919,MIAvs.ORL,HOME,04/03/2020,W,240,116,41,79,51.9,22,44,50.0,12,15,80.0,6,30,36,31,8,5,14,17,3
2019-20,regular-season,1610612749,MIL,0021900924,MILvs.IND,HOME,04/03/2020,W,240,119,43,94,45.7,13,46,28.3,20,22,90.9,11,45,56,26,8,4,18,14,19
2019-20,regular-season,1610612750,MIN,0021900922,MINvs.CHI,HOME,04/03/2020,W,240,115,40,81,49.4,19,43,44.2,16,25,64.0,10,33,43,27,5,4,18,15,7
2019-20,regular-season,1610612751,BKN,0021900920,BKNvs.MEM,HOME,04/03/2020,L,240,79,30,90,33.3,7,42,16.7,12,17,70.6,13,29,42,15,6,4,14,17,-39
2019-20,regular-season,1610612752,NYK,0021900921,NYKvs.UTA,HOME,04/03/2020,L,240,104,41,85,48.2,7,20,35.0,15,18,83.3,11,31,42,23,3,1,13,18,-8
2019-20,regular-season,1610612753,ORL,0021900919,ORL@MIA,AWAY,04/03/2020,L,240,113,44,84,52.4,13,30,43.3,12,14,85.7,5,30,35,28,6,5,12,17,-3
2019-20,regular-season,1610612754,IND,0021900924,IND@MIL,AWAY,04/03/2020,L,240,100,42,97,43.3,7,27,25.9,9,11,81.8,7,32,39,22,12,2,16,18,-19
2019-20,regular-season,1610612757,POR,0021900925,PORvs.WAS,HOME,04/03/2020,W,240,125,42,81,51.9,13,31,41.9,28,32,87.5,7,40,47,24,7,11,16,24,21
2019-20,regular-season,1610612760,OKC,0021900918,OKC@DET,AWAY,04/03/2020,W,240,114,46,75,61.3,10,24,41.7,12,17,70.6,2,31,33,25,13,8,16,18,7
2019-20,regular-season,1610612762,UTA,0021900921,UTA@NYK,AWAY,04/03/2020,W,240,112,41,81,50.6,10,36,27.8,20,25,80.0,6,31,37,26,5,5,14,20,8
2019-20,regular-season,1610612763,MEM,0021900920,MEM@BKN,AWAY,04/03/2020,W,240,118,43,100,43.0,20,44,45.5,12,14,85.7,18,41,59,21,8,5,12,15,39
2019-20,regular-season,1610612764,WAS,0021900925,WAS@POR,AWAY,04/03/2020,L,240,104,40,103,38.8,11,35,31.4,13,21,61.9,18,30,48,27,8,4,10,29,-21
2019-20,regular-season,1610612765,DET,0021900918,DETvs.OKC,HOME,04/03/2020,L,240,107,40,86,46.5,18,43,41.9,9,15,60.0,9,27,36,27,8,5,17,21,-7
2019-20,regular-season,1610612738,BOS,0021900910,BOSvs.BKN,HOME,03/03/2020,L,265,120,44,103,42.7,15,49,30.6,17,23,73.9,13,29,42,24,10,6,15,30,-9
2019-20,regular-season,1610612740,NOP,0021900911,NOPvs.MIN,HOME,03/03/2020,L,240,134,52,100,52.0,14,39,35.9,16,27,59.3,13,31,44,37,13,2,15,18,-5
2019-20,regular-season,1610612743,DEN,0021900913,DENvs.GSW,HOME,03/03/2020,L,240,100,39,87,44.8,3,20,15.0,19,26,73.1,19,34,53,22,6,5,16,26,-16
2019-20,regular-season,1610612744,GSW,0021900913,GSW@DEN,AWAY,03/03/2020,W,240,116,42,82,51.2,18,41,43.9,14,22,63.6,5,30,35,31,8,3,11,23,16
2019-20,regular-season,1610612746,LAC,0021900912,LAC@OKC,AWAY,03/03/2020,W,240,109,38,84,45.2,11,36,30.6,22,26,84.6,6,35,41,19,7,1,10,22,15
2019-20,regular-season,1610612747,LAL,0021900915,LALvs.PHI,HOME,03/03/2020,W,240,120,46,86,53.5,13,33,39.4,15,18,83.3,10,33,43,25,9,6,13,18,13
2019-20,regular-season,1610612750,MIN,0021900911,MIN@NOP,AWAY,03/03/2020,W,240,139,54,97,55.7,14,34,41.2,17,20,85.0,10,32,42,31,11,2,16,22,5
2019-20,regular-season,1610612751,BKN,0021900910,BKN@BOS,AWAY,03/03/2020,W,265,129,43,100,43.0,14,49,28.6,29,38,76.3,22,41,63,22,7,6,21,26,9
2019-20,regular-season,1610612755,PHI,0021900915,PHI@LAL,AWAY,03/03/2020,L,240,107,38,85,44.7,16,40,40.0,15,20,75.0,12,30,42,24,10,1,15,17,-13
2019-20,regular-season,1610612756,PHX,0021900914,PHXvs.TOR,HOME,03/03/2020,L,240,114,39,85,45.9,15,39,38.5,21,25,84.0,6,29,35,30,6,6,18,22,-9
2019-20,regular-season,1610612758,SAC,0021900916,SACvs.WAS,HOME,03/03/2020,W,240,133,50,89,56.2,13,29,44.8,20,24,83.3,8,34,42,23,13,2,15,24,7
2019-20,regular-season,1610612759,SAS,0021900909,SAS@CHA,AWAY,03/03/2020,W,240,104,38,80,47.5,11,32,34.4,17,20,85.0,6,27,33,25,12,5,10,16,1
2019-20,regular-season,1610612760,OKC,0021900912,OKCvs.LAC,HOME,03/03/2020,L,240,94,34,81,42.0,9,28,32.1,17,26,65.4,8,35,43,16,7,7,15,22,-15
2019-20,regular-season,1610612761,TOR,0021900914,TOR@PHX,AWAY,03/03/2020,W,240,123,40,86,46.5,14,34,41.2,29,35,82.9,9,38,47,17,9,5,15,25,9
2019-20,regular-season,1610612764,WAS,0021900916,WAS@SAC,AWAY,03/03/2020,L,240,126,41,80,51.3,16,38,42.1,28,34,82.4,2,29,31,28,10,5,14,22,-7
2019-20,regular-season,1610612766,CHA,0021900909,CHAvs.SAS,HOME,03/03/2020,L,240,103,39,82,47.6,12,29,41.4,13,18,72.2,14,32,46,25,4,2,17,16,-1
2019-20,regular-season,1610612737,ATL,0021900905,ATLvs.MEM,HOME,02/03/2020,L,240,88,32,99,32.3,9,35,25.7,15,16,93.8,16,27,43,20,6,8,17,21,-39
2019-20,regular-season,1610612739,CLE,0021900902,CLEvs.UTA,HOME,02/03/2020,L,240,113,42,91,46.2,17,41,41.5,12,18,66.7,11,25,36,28,10,1,7,18,-13
2019-20,regular-season,1610612741,CHI,0021900907,CHIvs.DAL,HOME,02/03/2020,W,240,109,44,94,46.8,10,36,27.8,11,17,64.7,12,30,42,24,7,5,14,21,2
2019-20,regular-season,1610612742,DAL,0021900907,DAL@CHI,AWAY,02/03/2020,L,240,107,40,84,47.6,12,42,28.6,15,20,75.0,9,35,44,26,9,5,18,20,-2
2019-20,regular-season,1610612745,HOU,0021900903,HOU@NYK,AWAY,02/03/2020,L,240,123,39,94,41.5,20,56,35.7,25,27,92.6,8,26,34,25,11,5,12,20,-2
2019-20,regular-season,1610612748,MIA,0021900906,MIAvs.MIL,HOME,02/03/2020,W,240,105,37,86,43.0,18,37,48.6,13,18,72.2,6,40,46,28,4,4,10,19,16
2019-20,regular-season,1610612749,MIL,0021900906,MIL@MIA,AWAY,02/03/2020,L,240,89,35,86,40.7,7,34,20.6,12,19,63.2,8,40,48,19,4,5,15,18,-16
2019-20,regular-season,1610612752,NYK,0021900903,NYKvs.HOU,HOME,02/03/2020,W,240,125,47,97,48.5,12,30,40.0,19,30,63.3,20,45,65,26,6,7,19,19,2
2019-20,regular-season,1610612753,ORL,0021900904,ORLvs.POR,HOME,02/03/2020,L,240,107,37,96,38.5,14,43,32.6,19,22,86.4,11,28,39,29,3,2,6,11,-23
2019-20,regular-season,1610612754,IND,0021900908,IND@SAS,AWAY,02/03/2020,W,240,116,39,78,50.0,15,31,48.4,23,26,88.5,6,34,40,22,9,5,13,20,5
2019-20,regular-season,1610612757,POR,0021900904,POR@ORL,AWAY,02/03/2020,W,240,130,49,88,55.7,16,33,48.5,16,16,100,6,43,49,27,6,4,12,24,23
2019-20,regular-season,1610612759,SAS,0021900908,SASvs.IND,HOME,02/03/2020,L,240,111,40,77,51.9,16,32,50.0,15,19,78.9,3,30,33,21,6,5,15,19,-5
2019-20,regular-season,1610612762,UTA,0021900902,UTA@CLE,AWAY,02/03/2020,W,240,126,47,83,56.6,20,41,48.8,12,14,85.7,8,39,47,30,3,7,15,17,13
2019-20,regular-season,1610612763,MEM,0021900905,MEM@ATL,AWAY,02/03/2020,W,240,127,46,92,50.0,14,32,43.8,21,31,67.7,14,46,60,30,12,8,15,16,39
2019-20,regular-season,1610612740,NOP,0021900900,NOPvs.LAL,HOME,01/03/2020,L,240,114,40,95,42.1,7,32,21.9,27,33,81.8,15,37,52,24,7,3,16,11,-8
2019-20,regular-season,1610612742,DAL,0021900896,DAL@MIN,AWAY,01/03/2020,W,240,111,44,94,46.8,11,40,27.5,12,19,63.2,6,50,56,28,10,7,14,16,20
2019-20,regular-season,1610612743,DEN,0021900898,DENvs.TOR,HOME,01/03/2020,W,240,133,47,83,56.6,18,36,50.0,21,30,70.0,7,34,41,38,6,1,16,22,15
2019-20,regular-season,1610612744,GSW,0021900901,GSWvs.WAS,HOME,01/03/2020,L,240,110,42,89,47.2,9,28,32.1,17,24,70.8,18,34,52,25,7,7,22,24,-14
2019-20,regular-season,1610612746,LAC,0021900897,LACvs.PHI,HOME,01/03/2020,W,240,136,45,76,59.2,13,24,54.2,33,41,80.5,6,31,37,25,6,6,11,17,6
2019-20,regular-season,1610612747,LAL,0021900900,LAL@NOP,AWAY,01/03/2020,W,240,122,50,97,51.5,13,35,37.1,9,10,90.0,6,30,36,23,9,10,13,26,8
2019-20,regular-season,1610612749,MIL,0021900895,MIL@CHA,AWAY,01/03/2020,W,240,93,35,87,40.2,7,31,22.6,16,21,76.2,15,46,61,20,7,6,17,11,8
2019-20,regular-season,1610612750,MIN,0021900896,MINvs.DAL,HOME,01/03/2020,L,240,91,36,99,36.4,13,42,31.0,6,15,40.0,14,43,57,19,9,3,14,17,-20
2019-20,regular-season,1610612755,PHI,0021900897,PHI@LAC,AWAY,01/03/2020,L,240,130,48,95,50.5,21,43,48.8,13,20,65.0,10,27,37,27,7,4,10,28,-6
2019-20,regular-season,1610612758,SAC,0021900899,SACvs.DET,HOME,01/03/2020,W,240,106,37,91,40.7,9,35,25.7,23,26,88.5,17,34,51,18,8,7,11,20,6
2019-20,regular-season,1610612761,TOR,0021900898,TOR@DEN,AWAY,01/03/2020,L,240,118,41,89,46.1,10,38,26.3,26,29,89.7,8,28,36,24,9,4,12,24,-15
2019-20,regular-season,1610612764,WAS,0021900901,WAS@GSW,AWAY,01/03/2020,W,240,124,40,82,48.8,20,30,66.7,24,27,88.9,5,29,34,24,10,5,13,20,14
2019-20,regular-season,1610612765,DET,0021900899,DET@SAC,AWAY,01/03/2020,L,240,100,33,80,41.3,18,42,42.9,16,24,66.7,7,35,42,23,6,4,16,25,-6
2019-20,regular-season,1610612766,CHA,0021900895,CHAvs.MIL,HOME,01/03/2020,L,240,85,34,96,35.4,8,35,22.9,9,10,90.0,12,35,47,22,7,8,10,18,-8
2019-20,regular-season,1610612737,ATL,0021900888,ATLvs.POR,HOME,29/02/2020,W,240,129,46,84,54.8,18,42,42.9,19,22,86.4,5,31,36,34,7,5,19,18,12
2019-20,regular-season,1610612738,BOS,0021900892,BOSvs.HOU,HOME,29/02/2020,L,265,110,39,100,39.0,13,42,31.0,19,25,76.0,14,40,54,22,11,6,14,18,-1
2019-20,regular-season,1610612739,CLE,0021900890,CLEvs.IND,HOME,29/02/2020,L,240,104,41,85,48.2,5,22,22.7,17,20,85.0,6,30,36,30,9,3,16,13,-9
2019-20,regular-season,1610612741,CHI,0021900887,CHI@NYK,AWAY,29/02/2020,L,240,115,41,89,46.1,17,35,48.6,16,23,69.6,13,20,33,26,12,3,8,22,-10
2019-20,regular-season,1610612744,GSW,0021900894,GSW@PHX,AWAY,29/02/2020,W,240,115,41,87,47.1,9,30,30.0,24,32,75.0,13,36,49,30,9,6,10,21,16
2019-20,regular-season,1610612745,HOU,0021900892,HOU@BOS,AWAY,29/02/2020,W,265,111,41,98,41.8,15,55,27.3,14,18,77.8,12,41,53,17,10,8,16,20,1
2019-20,regular-season,1610612747,LAL,0021900891,LAL@MEM,AWAY,29/02/2020,L,240,88,36,87,41.4,9,35,25.7,7,12,58.3,13,32,45,26,5,3,16,13,-17
2019-20,regular-season,1610612748,MIA,0021900889,MIAvs.BKN,HOME,29/02/2020,W,240,116,41,91,45.1,14,38,36.8,20,24,83.3,10,35,45,27,4,4,7,21,3
2019-20,regular-season,1610612751,BKN,0021900889,BKN@MIA,AWAY,29/02/2020,L,240,113,40,86,46.5,16,44,36.4,17,23,73.9,8,36,44,30,3,3,10,23,-3
2019-20,regular-season,1610612752,NYK,0021900887,NYKvs.CHI,HOME,29/02/2020,W,240,125,47,85,55.3,8,20,40.0,23,33,69.7,17,33,50,29,6,4,17,19,10
2019-20,regular-season,1610612753,ORL,0021900893,ORL@SAS,AWAY,29/02/2020,L,240,113,41,84,48.8,15,37,40.5,16,23,69.6,10,31,41,28,9,5,19,16,-1
2019-20,regular-season,1610612754,IND,0021900890,IND@CLE,AWAY,29/02/2020,W,240,113,47,87,54.0,8,23,34.8,11,14,78.6,8,30,38,30,10,6,13,20,9
2019-20,regular-season,1610612756,PHX,0021900894,PHXvs.GSW,HOME,29/02/2020,L,240,99,34,83,41.0,12,29,41.4,19,23,82.6,8,32,40,24,3,5,20,25,-16
2019-20,regular-season,1610612757,POR,0021900888,POR@ATL,AWAY,29/02/2020,L,240,117,47,94,50.0,8,28,28.6,15,21,71.4,13,29,42,14,9,4,17,26,-12
2019-20,regular-season,1610612759,SAS,0021900893,SASvs.ORL,HOME,29/02/2020,W,240,114,44,84,52.4,14,31,45.2,12,16,75.0,4,27,31,28,11,5,17,20,1
2019-20,regular-season,1610612763,MEM,0021900891,MEMvs.LAL,HOME,29/02/2020,W,240,105,43,95,45.3,10,31,32.3,9,11,81.8,15,36,51,27,10,4,10,14,17
2019-20,regular-season,1610612737,ATL,0021900878,ATLvs.BKN,HOME,28/02/2020,W,240,141,50,97,51.5,19,39,48.7,22,30,73.3,15,37,52,32,8,4,10,15,23
2019-20,regular-season,1610612739,CLE,0021900883,CLE@NOP,AWAY,28/02/2020,L,240,104,43,95,45.3,11,31,35.5,7,12,58.3,10,24,34,27,7,2,14,13,-12
2019-20,regular-season,1610612740,NOP,0021900883,NOPvs.CLE,HOME,28/02/2020,W,240,116,48,88,54.5,9,23,39.1,11,15,73.3,12,37,49,36,12,8,17,17,12
2019-20,regular-season,1610612742,DAL,0021900880,DAL@MIA,AWAY,28/02/2020,L,240,118,40,84,47.6,21,50,42.0,17,19,89.5,4,31,35,25,0,3,11,25,-8
2019-20,regular-season,1610612743,DEN,0021900886,DEN@LAC,AWAY,28/02/2020,L,240,103,41,91,45.1,9,25,36.0,12,16,75.0,13,26,39,19,7,6,15,18,-29
2019-20,regular-season,1610612746,LAC,0021900886,LACvs.DEN,HOME,28/02/2020,W,240,132,48,89,53.9,18,39,46.2,18,20,90.0,11,35,46,35,6,5,12,19,29
