SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2025-26,Regular+Season,T. McConnell - P. Siakam - G. Mathews - I. Jackson - J. Walker,IND,4,14,64.3,0.286,6.5,41.7,20.0,0.450,20.7,26.3,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - S. Bey - J. Alvarado - D. Queen,NOP,3,14,52.2,0.565,16.7,50.0,46.3,0.148,10.0,23.5,0,0
2025-26,Regular+Season,A. Drummond - K. Oubre Jr. - T. Maxey - D. Barlow - V. Edgecombe,PHI,1,13,60.4,0.208,13.8,18.2,51.9,0.385,17.9,50.0,0,0
2025-26,Regular+Season,A. Gill - M. Branham - T. Vukcevic - A. Johnson - W. Riley,WAS,5,13,64.6,0.375,3.3,15.4,47.6,0.286,23.3,23.1,0,0
2025-26,Regular+Season,A. Horford - J. Butler III - B. Hield - B. Podziemski - W. Richard,GSW,4,13,42.0,0.480,7.4,52.9,65.2,0.087,11.1,27.3,0,0
2025-26,Regular+Season,A. Simons - P. Pritchard - S. Hauser - J. Minott - B. Scheierman,BOS,4,13,63.0,0.074,7.4,35.7,40.0,0.350,23.1,35.7,0,0
2025-26,Regular+Season,A. Wiggins - B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio,MIA,3,13,56.3,0.042,15.4,33.3,34.0,0.200,11.5,27.8,0,0
2025-26,Regular+Season,B. Brown - J. Pickett - Z. Nnaji - P. Watson - S. Jones,DEN,1,13,59.4,0.375,37.5,33.3,56.8,0.182,19.2,41.7,0,0
2025-26,Regular+Season,B. Ingram - R. Barrett - S. Barnes - J. Shead - C. Murray-Boyles,TOR,5,13,63.6,0.591,7.4,30.0,35.0,0.550,10.3,14.3,0,0
2025-26,Regular+Season,B. Ingram - R. Barrett - S. Barnes - S. Mamukelashvili - J. Shead,TOR,8,13,60.4,0.250,17.6,16.7,50.0,0.476,19.4,16.7,0,0
2025-26,Regular+Season,B. Ingram - S. Barnes - S. Mamukelashvili - G. Dick - J. Shead,TOR,8,13,63.0,0.148,13.3,27.3,47.8,0.174,21.9,28.6,0,0
2025-26,Regular+Season,B. Ingram - S. Mamukelashvili - G. Dick - J. Walter - J. Shead,TOR,9,13,68.0,0.160,13.3,40.0,52.8,0.556,17.9,22.2,0,0
2025-26,Regular+Season,B. Lopez - J. Harden - K. Leonard - K. Dunn - K. Sanders,LAC,1,13,50.0,0.450,4.2,8.3,73.9,0.130,8.0,12.5,0,0
2025-26,Regular+Season,B. Portis - T. Prince - K. Kuzma - A. Coffey - R. Rollins,MIL,3,13,64.0,0.160,6.9,9.1,87.5,0.292,10.0,11.1,0,0
2025-26,Regular+Season,C. McCollum - A. Sarr - B. Carrington - K. George - T. Johnson,WAS,7,13,56.3,0.208,9.4,8.3,50.0,0.296,6.9,27.8,0,0
2025-26,Regular+Season,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington,WAS,5,13,31.5,0.148,17.9,33.3,35.7,0.214,7.4,36.8,0,0
2025-26,Regular+Season,C. Paul - K. Leonard - K. Dunn - I. Zubac - J. Collins,LAC,4,13,43.8,0.292,8.3,50.0,60.0,0.400,12.5,20.0,0,0
2025-26,Regular+Season,D. Avdija - C. Love - S. Cissoko - T. Camara - H. Yang,POR,5,13,67.4,0.261,16.7,25.0,48.1,0.269,19.4,31.3,0,0
2025-26,Regular+Season,D. Fox - D. Vassell - J. Champagnie - V. Wembanyama - S. Castle,SAS,4,13,41.4,0.483,14.7,47.8,52.2,1.043,10.5,16.7,0,0
2025-26,Regular+Season,D. Fox - L. Kornet - K. Johnson - D. Vassell - J. Champagnie,SAS,7,13,66.7,0.250,10.0,41.7,58.0,0.120,0.0,18.2,0,0
2025-26,Regular+Season,D. Mitchell - D. Garland - D. Wade - S. Merrill - E. Mobley,CLE,3,13,52.1,0.417,12.1,8.3,52.1,0.500,8.8,42.9,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - E. Mobley - N. Tomlin - J. Tyson,CLE,4,13,52.1,0.250,22.2,46.2,68.0,0.240,10.7,30.8,0,0
2025-26,Regular+Season,D. Robinson - I. Stewart - J. Duren - R. Holland II - D. Jenkins,DET,2,13,52.0,0.280,11.5,33.3,46.7,1.000,31.0,40.0,0,0
2025-26,Regular+Season,D. White - N. Queta - P. Pritchard - S. Hauser - B. Scheierman,BOS,2,13,30.8,0.077,11.5,26.3,55.0,0.000,19.2,18.2,0,0
2025-26,Regular+Season,G. Yabusele - J. Hart - M. Bridges - J. Brunson - L. Shamet,NYK,6,13,50.0,0.280,14.3,28.6,63.6,0.273,14.8,20.0,0,0
2025-26,Regular+Season,H. Jones - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,NOP,2,13,53.8,0.154,7.4,37.5,44.7,0.368,12.0,7.7,0,0
2025-26,Regular+Season,J. Allen - D. Garland - N. Tomlin - C. Porter Jr. - J. Tyson,CLE,5,13,65.4,0.077,11.1,27.3,66.0,0.280,9.7,20.0,0,0
2025-26,Regular+Season,J. Brown - D. White - P. Pritchard - J. Minott - J. Walsh,BOS,4,13,86.0,0.240,6.9,12.5,38.0,0.160,15.6,29.4,0,0
2025-26,Regular+Season,J. Brown - D. White - P. Pritchard - S. Hauser - J. Walsh,BOS,4,13,55.0,0.400,14.8,25.0,64.3,0.250,0.0,46.2,0,0
2025-26,Regular+Season,J. Clarkson - G. Yabusele - M. Bridges - J. Brunson - M. Robinson,NYK,6,13,37.5,0.125,19.2,43.8,50.0,0.040,4.2,21.4,0,0
2025-26,Regular+Season,J. Clarkson - J. Hart - M. Bridges - J. Brunson - A. Hukporti,NYK,4,13,58.3,0.250,11.5,33.3,54.0,0.440,11.5,53.3,0,0
2025-26,Regular+Season,J. Clarkson - K. Towns - O. Anunoby - M. Bridges - J. Brunson,NYK,6,13,52.0,0.400,4.0,46.2,59.1,0.273,16.0,45.5,0,0
2025-26,Regular+Season,J. Clarkson - O. Anunoby - M. Bridges - J. Brunson - M. Robinson,NYK,5,13,80.0,0.450,18.5,37.5,37.5,0.214,3.4,36.4,0,0
2025-26,Regular+Season,J. Isaac - W. Carter Jr. - D. Bane - A. Black - J. Howard,ORL,2,13,72.0,0.160,8.0,50.0,78.9,0.263,20.0,25.0,0,0
2025-26,Regular+Season,J. Jackson Jr. - J. Konchar - S. Aldama - C. Coward - J. Small,MEM,3,13,44.0,0.160,13.3,12.5,53.3,0.100,6.9,23.5,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - S. Mykhailiuk - W. Clayton Jr. - A. Bailey,UTA,6,13,56.0,0.320,9.7,21.4,51.9,0.269,9.4,6.3,0,0
2025-26,Regular+Season,J. Poole - S. Bey - T. Murphy III - J. Alvarado - D. Queen,NOP,5,13,52.4,0.714,0.0,9.1,44.0,0.200,17.9,26.7,0,0
2025-26,Regular+Season,J. Valančiūnas - J. Murray - B. Brown - C. Johnson - S. Jones,DEN,4,13,57.1,0.095,20.8,60.0,60.9,0.261,12.5,36.4,0,0
2025-26,Regular+Season,J. Vanderbilt - L. Dončić - J. Hayes - J. LaRavia - D. Knecht,LAL,6,13,56.8,0.273,15.4,38.5,58.0,0.280,3.8,21.4,0,0
2025-26,Regular+Season,J. Vanderbilt - L. Dončić - J. Hayes - J. LaRavia - N. Smith Jr.,LAL,4,13,71.1,0.947,12.5,25.0,78.3,0.391,10.0,22.2,0,0
2025-26,Regular+Season,K. Anderson - I. Collier - K. Filipowski - W. Clayton Jr. - A. Bailey,UTA,2,13,58.3,0.458,6.7,16.7,72.7,0.273,23.3,28.6,0,0
2025-26,Regular+Season,K. Caldwell-Pope - J. Landale - J. Konchar - O. Prosper - C. Spencer,MEM,2,13,44.0,0.400,10.0,35.7,38.5,0.000,17.9,22.2,0,0
2025-26,Regular+Season,K. George - C. Williams - I. Collier - K. Filipowski - A. Bailey,UTA,2,13,58.6,0.138,7.4,46.2,53.7,0.037,7.1,25.0,0,0
2025-26,Regular+Season,K. Johnson - D. Vassell - V. Wembanyama - S. Castle - D. Harper,SAS,7,13,64.6,0.417,13.3,18.2,32.6,0.348,18.8,22.2,0,0
2025-26,Regular+Season,K. Love - L. Markkanen - K. George - B. Sensabaugh - C. Williams,UTA,1,13,75.0,0.167,4.0,22.2,70.8,0.000,4.0,11.1,0,0
2025-26,Regular+Season,K. Middleton - C. McCollum - M. Bagley III - K. George - J. Watkins,WAS,1,13,54.8,0.190,23.1,27.3,59.6,0.308,3.8,33.3,0,0
2025-26,Regular+Season,K. Porziņģis - L. Kennard - N. Alexander-Walker - V. Krejčí - M. Gueye,ATL,2,13,56.3,0.333,6.9,15.4,45.5,0.273,28.6,53.8,0,0
2025-26,Regular+Season,K. Thompson - A. Davis - N. Marshall - B. Williams - M. Christie,DAL,3,13,40.0,0.280,25.0,11.8,59.7,0.097,21.2,42.9,0,0
2025-26,Regular+Season,K. Thompson - D. Gafford - B. Williams - M. Christie - C. Flagg,DAL,5,13,67.5,0.100,17.2,11.1,50.0,0.160,16.1,50.0,0,0
2025-26,Regular+Season,K. Thompson - P. Washington - D. Gafford - M. Christie - C. Flagg,DAL,4,13,53.6,0.429,6.7,43.8,54.3,0.217,7.1,7.1,0,0
2025-26,Regular+Season,K. Towns - J. Hart - M. Bridges - M. Robinson - T. Kolek,NYK,2,13,48.2,0.143,25.9,60.0,68.2,0.182,14.8,20.0,0,0
2025-26,Regular+Season,L. Ball - D. Hunter - D. Garland - E. Mobley - J. Tyson,CLE,6,13,73.8,0.476,13.8,33.3,54.2,0.375,9.7,21.4,0,0
2025-26,Regular+Season,L. Ball - J. Allen - D. Hunter - D. Garland - J. Tyson,CLE,4,13,52.2,0.435,15.6,15.4,61.1,0.148,6.7,20.0,0,0
2025-26,Regular+Season,L. James - G. Vincent - J. Hayes - A. Reaves - J. LaRavia,LAL,3,13,50.0,0.714,8.0,46.2,57.5,0.150,25.0,40.0,0,0
2025-26,Regular+Season,L. Kennard - N. Alexander-Walker - V. Krejčí - J. Johnson - M. Gueye,ATL,6,13,50.0,0.350,20.0,25.0,50.0,0.300,11.1,16.7,0,0
2025-26,Regular+Season,L. Kennard - O. Okongwu - V. Krejčí - D. Daniels - A. Newell,ATL,5,13,56.5,0.174,21.4,28.6,40.9,0.636,10.3,31.3,0,0
2025-26,Regular+Season,L. Markkanen - K. George - B. Sensabaugh - I. Collier - K. Filipowski,UTA,7,13,68.8,0.292,15.6,0.0,52.1,0.333,9.1,40.0,0,0
2025-26,Regular+Season,L. Markkanen - S. Mykhailiuk - K. George - K. Filipowski - A. Bailey,UTA,3,13,45.0,0.950,3.3,7.7,47.9,0.583,13.8,40.0,0,0
2025-26,Regular+Season,L. Nance Jr. - D. Mitchell - E. Mobley - J. Tyson - T. Proctor,CLE,4,13,40.5,0.714,23.3,28.6,44.4,0.296,13.3,41.2,0,0
2025-26,Regular+Season,M. Bridges - L. Ball - T. Mann - R. Kalkbrenner - K. Knueppel,CHA,4,13,46.3,0.222,16.1,35.3,72.7,0.545,7.1,37.5,0,0
2025-26,Regular+Season,M. Conley - R. Gobert - J. Randle - A. Edwards - J. McDaniels,MIN,5,13,42.5,0.600,14.8,28.6,51.9,0.037,7.4,26.7,0,0
2025-26,Regular+Season,M. Kleber - J. Vanderbilt - N. Smith Jr. - D. Knecht - B. James,LAL,2,13,65.2,0.174,15.4,33.3,47.9,0.000,15.4,28.6,0,0
2025-26,Regular+Season,M. Monk - K. Murray - K. Ellis - N. Clifford - M. Raynaud,SAC,2,13,50.0,0.200,3.8,26.7,58.3,0.375,15.4,58.3,0,0
2025-26,Regular+Season,M. Porter Jr. - N. Claxton - C. Thomas - N. Clowney - E. Dëmin,BKN,4,13,63.6,0.091,11.1,20.0,60.0,0.080,14.3,23.1,0,0
2025-26,Regular+Season,M. Porter Jr. - T. Mann - N. Claxton - C. Thomas - N. Clowney,BKN,3,13,47.9,0.125,7.4,14.3,47.9,0.208,20.0,53.8,0,0
2025-26,Regular+Season,M. Turner - B. Portis - G. Trent Jr. - R. Rollins - A. Green,MIL,4,13,58.3,0.083,11.1,23.1,40.4,0.000,11.5,29.4,0,0
2025-26,Regular+Season,N. Alexander-Walker - J. Johnson - D. Daniels - Z. Risacher - A. Newell,ATL,5,13,63.0,0.185,6.9,30.8,66.7,0.292,22.6,40.0,0,0
2025-26,Regular+Season,N. Alexander-Walker - O. Okongwu - V. Krejčí - K. Wallace - M. Gueye,ATL,7,13,52.0,0.160,6.7,50.0,52.4,0.190,25.0,23.1,0,0
2025-26,Regular+Season,N. Batum - J. Harden - B. Bogdanović - I. Zubac - K. Sanders,LAC,6,13,50.0,0.350,20.0,41.7,37.5,0.333,7.4,33.3,0,0
2025-26,Regular+Season,N. Jović - J. Jaquez Jr. - S. Fontecchio - K. Ware - K. Johnson,MIA,1,13,64.3,0.571,11.5,23.1,45.2,0.476,14.8,28.6,0,0
2025-26,Regular+Season,N. Powell - B. Adebayo - D. Mitchell - N. Jović - J. Jaquez Jr.,MIA,2,13,61.9,0.524,18.8,9.1,50.0,0.391,17.2,18.8,0,0
2025-26,Regular+Season,N. Powell - D. Mitchell - J. Jaquez Jr. - S. Fontecchio - K. Ware,MIA,3,13,62.9,0.290,9.4,42.9,44.8,0.207,9.1,33.3,0,0
2025-26,Regular+Season,N. Powell - D. Smith - J. Jaquez Jr. - K. Ware - K. Johnson,MIA,1,13,56.8,0.364,27.6,53.8,63.5,0.077,14.3,14.3,0,0
2025-26,Regular+Season,N. Vučević - C. White - I. Okoro - P. Williams - T. Jones,CHI,4,13,39.1,0.087,11.1,12.5,78.8,0.231,13.8,57.1,0,0
2025-26,Regular+Season,N. Vučević - P. Williams - T. Jones - J. Giddey - M. Buzelis,CHI,3,13,56.9,0.138,3.4,42.9,41.7,0.250,13.3,6.7,0,0
2025-26,Regular+Season,P. George - A. Drummond - Q. Grimes - T. Maxey - D. Barlow,PHI,4,13,44.6,0.071,13.3,31.3,54.0,0.200,17.2,23.1,0,0
2025-26,Regular+Season,P. Siakam - A. Nembhard - A. Nesmith - M. Potter - J. Furphy,IND,3,13,82.0,0.360,7.1,50.0,75.0,0.000,10.3,12.5,0,0
2025-26,Regular+Season,P. Siakam - J. Huff - B. Mathurin - J. Walker - B. Sheppard,IND,1,13,56.5,0.130,21.4,25.0,40.0,0.240,6.9,11.1,0,0
2025-26,Regular+Season,P. Williams - J. Smith - T. Jones - A. Dosunmu - M. Buzelis,CHI,7,13,46.2,0.308,19.4,40.0,55.3,0.211,25.8,10.0,0,0
2025-26,Regular+Season,R. Barrett - I. Quickley - S. Barnes - J. Walter - C. Murray-Boyles,TOR,4,13,28.0,0.440,16.7,63.2,42.5,0.200,23.1,23.1,0,0
2025-26,Regular+Season,R. Gobert - J. Randle - D. DiVincenzo - N. Reid - J. McDaniels,MIN,4,13,66.7,0.542,16.1,38.5,47.7,0.682,16.7,33.3,0,0
2025-26,Regular+Season,R. Gobert - N. Reid - J. McDaniels - T. Shannon Jr. - R. Dillingham,MIN,5,13,45.7,0.217,26.7,20.0,39.1,0.217,10.3,18.8,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Eubanks - K. Ellis - N. Clifford,SAC,4,13,60.0,0.520,14.3,35.7,65.0,0.650,10.0,11.1,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - D. Sabonis - M. Monk - K. Ellis,SAC,3,13,59.6,0.115,18.2,0.0,48.2,0.179,18.2,25.0,0,0
2025-26,Regular+Season,R. Williams III - D. Avdija - C. Love - K. Murray - T. Camara,POR,6,13,65.9,0.136,23.3,11.1,72.2,0.185,16.1,33.3,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Green - B. Podziemski - W. Richard,GSW,5,13,36.5,0.231,19.4,31.6,56.5,0.097,6.5,35.3,0,0
2025-26,Regular+Season,T. Hardaway Jr. - A. Gordon - N. Jokić - J. Murray - C. Braun,DEN,4,13,75.0,0.182,12.0,37.5,43.8,0.208,12.5,42.9,0,0
2025-26,Regular+Season,T. Hardaway Jr. - J. Murray - B. Brown - Z. Nnaji - P. Watson,DEN,3,13,78.3,0.261,20.7,44.4,54.3,0.261,21.4,20.0,0,0
2025-26,Regular+Season,T. Jones - G. Bitadze - D. Bane - A. Black - N. Penda,ORL,4,13,76.8,0.286,6.9,50.0,65.0,0.600,10.3,36.4,0,0
2025-26,Regular+Season,T. Jones - J. Isaac - W. Carter Jr. - D. Bane - J. Richardson,ORL,2,13,55.0,0.650,10.7,8.3,56.0,0.080,11.1,14.3,0,0
2025-26,Regular+Season,T. Jones - J. Isaac - W. Carter Jr. - F. Wagner - A. Black,ORL,5,13,26.1,0.522,24.1,47.4,75.0,0.208,3.4,0.0,0,0
2025-26,Regular+Season,T. Maxey - J. Walker - A. Bona - J. McCain - V. Edgecombe,PHI,1,13,54.2,0.167,7.1,21.4,32.0,0.160,15.4,29.4,0,0
2025-26,Regular+Season,T. Murphy III - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,NOP,4,13,58.3,0.208,17.2,41.7,71.2,0.538,12.5,54.5,0,0
2025-26,Regular+Season,T. Young - N. Alexander-Walker - O. Okongwu - J. Johnson - Z. Risacher,ATL,3,13,58.6,0.310,10.3,40.0,67.3,0.192,13.3,40.0,0,0
2025-26,Regular+Season,W. Carter Jr. - D. Bane - P. Banchero - J. Cain - A. Black,ORL,2,13,41.7,0.625,9.7,29.4,60.4,0.083,14.3,9.1,0,0
2025-26,Regular+Season,Z. Williams - C. Thomas - N. Traore - D. Wolf - D. Powell,BKN,1,13,50.0,0.500,7.7,28.6,58.9,0.286,7.7,46.7,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - T. Martin - D. Wolf - D. Powell,BKN,3,13,48.3,0.207,6.9,41.2,50.0,0.053,27.6,16.7,0,0
2025-26,Regular+Season,Z. Williams - D. Sharpe - T. Martin - N. Clowney - E. Dëmin,BKN,5,13,40.0,0.300,34.4,28.6,86.8,0.579,20.0,16.7,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - B. McGowens - Y. Missi - M. Peavy,NOP,2,13,72.9,0.250,10.3,16.7,70.5,0.045,28.6,33.3,0,0
2025-26,Regular+Season,A. Caruso - S. Gilgeous-Alexander - A. Wiggins - A. Mitchell - B. Carlson,OKC,3,12,58.3,0.333,10.7,18.2,78.3,0.087,14.8,40.0,0,0
2025-26,Regular+Season,A. Nembhard - J. Robinson-Earl - J. Huff - B. Mathurin - J. Walker,IND,4,12,44.7,0.474,14.8,7.7,41.1,0.250,6.7,26.3,0,0
2025-26,Regular+Season,A. Simons - N. Queta - P. Pritchard - S. Hauser - J. Walsh,BOS,5,12,52.4,0.238,13.0,38.5,77.5,0.050,4.2,0.0,0,0
2025-26,Regular+Season,B. Biyombo - K. Johnson - D. Vassell - S. Castle - D. Harper,SAS,4,12,36.1,0.444,16.7,28.6,63.9,0.333,20.0,28.6,0,0
2025-26,Regular+Season,B. Bogdanović - K. Brown - C. Christie - Y. Niederhäuser - J. Telfort,LAC,3,12,61.1,0.556,8.3,20.0,47.5,0.100,16.0,15.4,0,0
2025-26,Regular+Season,B. Ingram - O. Agbaji - S. Barnes - S. Mamukelashvili - J. Shead,TOR,6,12,45.7,0.130,13.0,30.8,65.9,0.500,4.0,30.0,0,0
2025-26,Regular+Season,B. McGowens - J. Hawkins - J. Fears - D. Queen - M. Peavy,NOP,4,12,36.8,0.684,14.3,7.7,56.8,0.045,17.9,8.3,0,0
2025-26,Regular+Season,B. Portis - K. Kuzma - G. Trent Jr. - R. Rollins - A. Green,MIL,7,12,61.4,0.182,8.0,20.0,63.2,0.474,28.6,63.6,0,0
2025-26,Regular+Season,C. Holmgren - J. Williams - J. Williams - C. Wallace - A. Mitchell,OKC,2,12,71.4,0.286,15.4,20.0,45.2,0.095,15.4,14.3,0,0
2025-26,Regular+Season,C. LeVert - J. Green - I. Stewart - J. Ivey - R. Holland II,DET,3,12,72.7,0.318,7.1,0.0,64.7,0.824,20.0,25.0,0,0
2025-26,Regular+Season,C. McCollum - B. Coulibaly - A. Sarr - B. Carrington - K. George,WAS,2,12,43.8,0.083,14.8,20.0,62.0,0.160,11.1,25.0,0,0
2025-26,Regular+Season,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - T. Johnson,WAS,5,12,50.0,0.647,20.0,30.0,63.2,0.211,22.2,11.1,0,0
2025-26,Regular+Season,C. Paul - K. Brown - C. Christie - K. Sanders - Y. Niederhäuser,LAC,2,12,65.0,0.000,28.6,12.5,66.7,0.167,14.8,33.3,0,0
2025-26,Regular+Season,C. Sexton - T. Mann - M. Diabaté - T. Salaün - S. James,CHA,4,12,58.3,0.833,8.7,50.0,58.7,0.217,12.0,41.7,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - K. Murray - S. Cissoko - T. Camara,POR,6,12,48.1,0.269,14.3,40.0,47.7,0.364,21.4,38.5,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - R. Rupert - T. Camara - D. Clingan,POR,4,12,47.7,0.091,8.0,33.3,48.1,0.037,8.0,47.1,0,0
2025-26,Regular+Season,D. Booker - R. O'Neale - D. Brooks - O. Ighodaro - R. Dunn,PHX,8,12,54.3,0.261,18.5,41.2,57.5,0.700,11.1,42.9,0,0
2025-26,Regular+Season,D. DeRozan - D. Schröder - D. Eubanks - K. Ellis - N. Clifford,SAC,4,12,56.3,0.417,8.0,46.2,54.0,0.120,12.5,46.2,0,0
2025-26,Regular+Season,D. Hunter - E. Mobley - N. Tomlin - C. Porter Jr. - J. Tyson,CLE,3,12,63.6,0.045,30.8,50.0,67.4,0.261,13.8,27.3,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - D. Wade - S. Merrill - E. Mobley,CLE,5,12,56.7,0.133,26.1,25.0,40.7,0.370,3.6,35.3,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - S. Merrill - E. Mobley - C. Porter Jr.,CLE,3,12,58.0,0.120,12.0,42.9,56.8,0.091,16.0,27.3,0,0
2025-26,Regular+Season,D. Mitchell - D. Wade - E. Mobley - N. Tomlin - J. Tyson,CLE,4,12,76.9,0.115,16.7,70.0,40.0,0.300,12.5,25.0,0,0
2025-26,Regular+Season,D. Mitchell - E. Mobley - N. Tomlin - C. Porter Jr. - J. Tyson,CLE,3,12,55.3,0.105,17.4,22.2,43.2,0.318,12.0,28.6,0,0
2025-26,Regular+Season,D. Mitchell - J. Allen - D. Hunter - E. Mobley - N. Tomlin,CLE,2,12,47.4,0.263,14.3,27.3,54.2,0.208,17.4,66.7,0,0
2025-26,Regular+Season,D. Mitchell - T. Bryant - D. Hunter - N. Tomlin - C. Porter Jr.,CLE,4,12,42.5,0.650,14.8,30.8,39.3,0.107,12.0,44.4,0,0
2025-26,Regular+Season,D. Robinson - J. Green - C. Cunningham - J. Duren - A. Thompson,DET,5,12,56.8,0.227,22.2,27.3,57.5,0.400,25.0,27.3,0,0
2025-26,Regular+Season,D. Russell - C. Martin - M. Cisse - J. Hardy - M. Kelly,DAL,2,12,37.5,0.850,4.0,22.2,41.3,0.087,11.5,20.0,0,0
2025-26,Regular+Season,D. Sharpe - J. Wilson - T. Martin - N. Traore - D. Wolf,BKN,1,12,25.0,0.364,15.4,29.4,57.9,0.105,25.0,30.0,0,0
2025-26,Regular+Season,D. White - A. Simons - N. Queta - S. Hauser - B. Scheierman,BOS,5,12,52.3,0.091,4.0,14.3,43.2,0.182,20.8,40.0,0,0
2025-26,Regular+Season,G. Antetokounmpo - B. Portis - G. Trent Jr. - R. Rollins - A. Green,MIL,8,12,60.9,0.261,10.0,8.3,66.7,0.542,6.5,33.3,0,0
2025-26,Regular+Season,G. Bitadze - P. Banchero - A. Black - J. Howard - T. da Silva,ORL,3,12,31.8,0.227,13.0,37.5,59.3,0.222,4.0,40.0,0,0
2025-26,Regular+Season,G. Bitadze - P. Banchero - A. Black - T. da Silva - N. Penda,ORL,4,12,66.7,0.571,12.0,60.0,76.3,0.105,12.5,28.6,0,0
2025-26,Regular+Season,G. Harris - B. Portis - G. Trent Jr. - J. Sims - R. Rollins,MIL,5,12,40.7,0.074,15.4,47.4,50.0,0.625,25.0,44.4,0,0
2025-26,Regular+Season,G. Harris - B. Portis - K. Porter Jr. - J. Sims - R. Rollins,MIL,4,12,84.2,0.158,30.8,60.0,76.2,0.286,15.4,40.0,0,0
2025-26,Regular+Season,H. Barnes - D. Vassell - J. Champagnie - J. Sochan - D. Harper,SAS,5,12,41.1,0.143,7.4,33.3,66.7,0.444,25.9,50.0,0,0
2025-26,Regular+Season,H. Barnes - J. Champagnie - V. Wembanyama - S. Castle - C. Bryant,SAS,5,12,50.0,0.050,8.0,9.1,63.0,0.130,8.7,33.3,0,0
2025-26,Regular+Season,H. Barnes - L. Kornet - K. Johnson - D. Vassell - S. Castle,SAS,4,12,60.5,0.211,25.9,22.2,38.1,0.429,24.1,35.7,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - A. Wiggins - C. Holmgren,OKC,3,12,52.3,0.273,22.2,42.9,61.8,0.294,26.9,11.1,0,0
2025-26,Regular+Season,J. Brown - D. White - A. Simons - L. Garza - B. Scheierman,BOS,3,12,54.8,0.143,16.7,16.7,52.5,0.250,12.5,18.2,0,0
2025-26,Regular+Season,J. Butler III - D. Green - P. Spencer - M. Moody - Q. Post,GSW,3,12,69.0,0.190,15.4,33.3,47.6,0.095,15.4,15.4,0,0
2025-26,Regular+Season,J. Champagnie - M. Branham - T. Vukcevic - B. Carrington - A. Johnson,WAS,1,12,43.1,0.172,11.1,38.9,35.4,0.292,13.8,23.5,0,0
2025-26,Regular+Season,J. Clarkson - G. Yabusele - J. Hart - M. Bridges - J. Brunson,NYK,6,12,82.6,0.087,16.7,11.1,60.9,0.174,25.0,41.7,0,0
2025-26,Regular+Season,J. Clarkson - K. Towns - M. Bridges - M. McBride - T. Kolek,NYK,4,12,44.4,0.111,11.1,35.3,52.3,0.364,7.4,23.1,0,0
2025-26,Regular+Season,J. Clarkson - K. Towns - O. Anunoby - M. McBride - T. Kolek,NYK,5,12,67.3,0.308,11.1,63.6,54.5,0.091,12.5,23.1,0,0
2025-26,Regular+Season,J. Clarkson - O. Anunoby - J. Hart - J. Brunson - M. Robinson,NYK,5,12,60.0,0.160,0.0,25.0,82.5,0.200,19.2,12.5,0,0
2025-26,Regular+Season,J. Embiid - Q. Grimes - D. Barlow - J. Edwards - V. Edgecombe,PHI,2,12,44.7,0.632,12.5,33.3,38.5,0.154,4.3,36.8,0,0
2025-26,Regular+Season,J. Embiid - Q. Grimes - J. Walker - J. McCain - V. Edgecombe,PHI,3,12,52.3,0.318,3.7,7.7,57.9,0.737,3.8,9.1,0,0
2025-26,Regular+Season,J. Grant - D. Avdija - S. Sharpe - S. Cissoko - T. Camara,POR,6,12,75.0,0.875,14.3,33.3,57.1,0.286,3.6,37.5,0,0
2025-26,Regular+Season,J. Grant - R. Williams III - D. Avdija - K. Murray - S. Cissoko,POR,7,12,55.0,0.550,19.2,18.2,63.5,0.231,14.3,41.7,0,0
2025-26,Regular+Season,J. Grant - R. Williams III - S. Sharpe - C. Love - K. Murray,POR,3,12,44.1,0.353,8.7,0.0,61.5,0.308,13.0,71.4,0,0
2025-26,Regular+Season,J. Grant - R. Williams III - S. Sharpe - K. Murray - S. Cissoko,POR,3,12,59.6,0.308,18.5,69.2,76.3,0.000,23.1,0.0,0,0
2025-26,Regular+Season,J. Green - M. Diabaté - B. Miller - T. Salaün - S. James,CHA,6,12,42.0,0.360,11.1,38.9,44.0,0.080,14.8,37.5,0,0
