SEASON,SEASON_TYPE,LINEUP,TEAM_ABB,GROUP_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2025-26,Regular+Season,M. Turner - K. Kuzma - G. Trent Jr. - K. Porter Jr. - J. Sims,MIL,3,3.6,7.7,2.3,6.3,36.8,1.0,2.3,42.9,2.0,2.7,75.0,1.3,2.0,3.3,1.3,1.0,1.7,0.3,0.7,2.7,1.7,0.0,0,0
2025-26,Regular+Season,N. Batum - J. Harden - K. Dunn - I. Zubac - J. Collins,LAC,15,3.6,7.5,2.6,6.3,41.5,0.6,2.2,27.3,1.7,1.9,86.2,1.1,2.0,3.1,1.7,1.1,0.7,0.3,0.4,1.5,1.3,-1.7,0,0
2025-26,Regular+Season,N. Hayes-Davis - J. Goodwin - C. Gillespie - O. Ighodaro - R. Dunn,PHX,2,3.6,6.0,2.5,6.5,38.5,1.0,3.5,28.6,0.0,0.5,0.0,1.0,2.0,3.0,2.0,1.5,1.0,0.5,0.5,1.5,2.0,-2.5,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - B. Brown - C. Johnson - P. Watson,DEN,6,3.6,10.8,3.8,6.8,56.1,1.3,2.7,50.0,1.8,2.2,84.6,0.3,2.2,2.5,3.2,1.0,0.3,0.3,0.2,1.8,2.2,1.8,0,0
2025-26,Regular+Season,N. Jokić - J. Murray - B. Brown - C. Johnson - S. Jones,DEN,4,3.6,9.0,3.8,7.0,53.6,0.5,2.3,22.2,1.0,1.3,80.0,1.0,1.8,2.8,2.3,1.0,0.5,0.5,0.0,1.8,1.3,-0.8,0,0
2025-26,Regular+Season,O. Anunoby - J. Hart - M. Bridges - J. Brunson - M. Robinson,NYK,7,3.6,9.4,3.6,5.6,64.1,1.1,2.3,50.0,1.1,1.4,80.0,0.7,1.9,2.6,2.0,1.3,0.6,0.6,0.1,1.3,1.3,0.4,0,0
2025-26,Regular+Season,P. George - J. Embiid - Q. Grimes - T. Maxey - D. Barlow,PHI,3,3.6,10.7,3.0,7.7,39.1,1.0,3.0,33.3,3.7,4.3,84.6,1.7,2.0,3.7,1.7,0.3,1.7,0.0,0.0,2.0,3.0,1.3,0,0
2025-26,Regular+Season,P. Larsson - M. Gardner - K. Ware - K. Johnson - J. Young,MIA,2,3.6,14.5,5.5,9.0,61.1,2.5,4.5,55.6,1.0,1.0,100,0.5,2.5,3.0,3.5,1.0,0.5,0.0,0.5,3.0,0.5,0.5,0,0
2025-26,Regular+Season,P. Pritchard - L. Garza - S. Hauser - J. Walsh - H. González,BOS,1,3.6,8.0,3.0,7.0,42.9,1.0,4.0,25.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0,0
2025-26,Regular+Season,P. Siakam - J. Huff - Q. Jackson - B. Sheppard - R. Dennis,IND,1,3.6,9.0,3.0,7.0,42.9,1.0,5.0,20.0,2.0,2.0,100,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-2.0,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - A. Nembhard - J. Robinson-Earl - B. Sheppard,IND,3,3.6,8.7,3.3,6.7,50.0,0.7,1.7,40.0,1.3,1.3,100,0.7,2.3,3.0,2.0,0.7,0.0,0.0,0.3,1.7,1.3,1.3,0,0
2025-26,Regular+Season,P. Siakam - T. Bradley - J. Robinson-Earl - R. Dennis - T. Peter,IND,1,3.6,2.0,1.0,7.0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-3.0,0,0
2025-26,Regular+Season,P. Washington - N. Marshall - M. Christie - D. Lively II - C. Flagg,DAL,2,3.6,12.5,3.5,4.5,77.8,1.5,2.0,75.0,4.0,4.5,88.9,0.0,2.5,2.5,2.5,1.5,1.0,1.5,0.5,2.5,3.0,5.0,0,0
2025-26,Regular+Season,Q. Grimes - T. Maxey - J. Walker - D. Barlow - J. McCain,PHI,3,3.6,11.7,4.7,6.7,70.0,0.7,1.7,40.0,1.7,1.7,100,0.0,2.0,2.0,2.3,1.0,2.0,0.3,0.7,0.7,1.3,3.7,0,0
2025-26,Regular+Season,Q. Grimes - T. Maxey - T. Watford - A. Bona - J. McCain,PHI,2,3.6,7.0,2.5,6.0,41.7,0.5,2.0,25.0,1.5,1.5,100,0.0,1.0,1.0,0.5,1.5,1.0,0.0,1.5,1.0,2.5,-0.5,0,0
2025-26,Regular+Season,R. Barrett - I. Quickley - S. Mamukelashvili - J. Walter - C. Murray-Boyles,TOR,4,3.6,9.8,4.0,7.3,55.2,1.5,3.3,46.2,0.3,0.5,50.0,0.5,2.0,2.5,2.5,0.3,0.0,0.0,0.5,1.5,0.8,-1.5,0,0
2025-26,Regular+Season,R. Barrett - I. Quickley - S. Mamukelashvili - J. Walter - J. Mogbo,TOR,1,3.6,10.0,3.0,8.0,37.5,2.0,5.0,40.0,2.0,2.0,100,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0
2025-26,Regular+Season,R. O'Neale - G. Allen - J. Goodwin - M. Williams - R. Dunn,PHX,1,3.6,15.0,5.0,7.0,71.4,2.0,2.0,100,3.0,3.0,100,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0,0
2025-26,Regular+Season,R. Westbrook - D. DeRozan - M. Monk - K. Ellis - D. Cardwell,SAC,2,3.6,8.5,3.0,6.0,50.0,0.5,2.0,25.0,2.0,3.5,57.1,1.5,1.0,2.5,2.0,0.5,1.0,0.5,0.0,1.0,2.0,1.0,0,0
2025-26,Regular+Season,R. Westbrook - D. Schröder - K. Ellis - N. Clifford - M. Raynaud,SAC,1,3.6,7.0,3.0,7.0,42.9,0.0,1.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,-2.0,0,0
2025-26,Regular+Season,R. Williams III - D. Avdija - C. Love - S. Cissoko - T. Camara,POR,6,3.6,8.0,2.5,6.7,37.5,1.0,3.5,28.6,2.0,2.2,92.3,1.2,1.2,2.3,1.8,1.0,0.5,0.3,0.5,1.7,2.0,-2.0,0,0
2025-26,Regular+Season,S. Adams - D. Finney-Smith - A. Sengun - A. Thompson - R. Sheppard,HOU,1,3.6,5.0,1.0,5.0,20.0,1.0,2.0,50.0,2.0,2.0,100,2.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0
2025-26,Regular+Season,S. Adams - J. Okogie - T. Eason - A. Thompson - R. Sheppard,HOU,1,3.6,11.0,4.0,6.0,66.7,3.0,3.0,100,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0,0
2025-26,Regular+Season,S. Bey - H. Jones - J. Alvarado - J. Hawkins - D. Queen,NOP,4,3.6,8.0,3.5,6.0,58.3,0.8,1.8,42.9,0.3,0.8,33.3,0.8,1.8,2.5,1.8,1.0,0.5,0.0,0.3,1.0,2.0,0.3,0,0
2025-26,Regular+Season,S. Bey - T. Murphy III - T. Alexander - J. Fears - D. Queen,NOP,1,3.6,10.0,3.0,7.0,42.9,0.0,1.0,0.0,4.0,4.0,100,3.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0,0
2025-26,Regular+Season,S. Curry - B. Hield - J. Kuminga - Q. Post - W. Richard,GSW,1,3.6,8.0,4.0,7.0,57.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,-4.0,0,0
2025-26,Regular+Season,S. Curry - J. Butler III - D. Melton - T. Jackson-Davis - W. Richard,GSW,2,3.6,9.5,2.5,6.5,38.5,1.0,3.0,33.3,3.5,5.5,63.6,1.5,3.5,5.0,2.0,2.5,2.0,0.0,1.0,2.0,2.5,2.0,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - K. Williams - I. Joe - A. Mitchell - B. Barnhizer,OKC,1,3.6,10.0,2.0,6.0,33.3,1.0,1.0,100,5.0,6.0,83.3,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,5.0,0,0
2025-26,Regular+Season,S. Gilgeous-Alexander - K. Williams - I. Joe - C. Wallace - A. Mitchell,OKC,1,3.6,4.0,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,-8.0,0,0
2025-26,Regular+Season,T. Harris - D. Robinson - I. Stewart - C. Cunningham - A. Thompson,DET,10,3.6,8.0,3.5,7.0,50.0,0.7,2.2,31.8,0.3,0.8,37.5,0.8,2.4,3.2,1.9,1.3,0.1,0.6,0.2,2.1,0.9,-2.3,0,0
2025-26,Regular+Season,T. Hendricks - K. George - C. Williams - K. Filipowski - W. Clayton Jr.,UTA,3,3.6,6.7,3.0,6.3,47.4,0.3,2.0,16.7,0.3,0.7,50.0,0.7,3.0,3.7,1.3,0.7,1.0,0.3,0.0,1.3,0.7,-0.3,0,0
2025-26,Regular+Season,T. Maxey - D. Barlow - A. Bona - J. McCain - J. Edwards,PHI,2,3.6,15.5,6.0,8.0,75.0,2.0,2.0,100,1.5,1.5,100,0.0,1.5,1.5,3.5,0.0,1.0,0.5,0.5,2.0,1.5,6.0,0,0
2025-26,Regular+Season,T. McConnell - A. Nesmith - J. Robinson-Earl - I. Jackson - J. Walker,IND,1,3.6,4.0,1.0,5.0,20.0,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-5.0,0,0
2025-26,Regular+Season,T. McConnell - P. Siakam - G. Mathews - I. Jackson - J. Walker,IND,4,3.6,11.0,4.0,7.0,57.1,1.0,2.3,44.4,2.0,2.0,100,1.3,3.5,4.8,1.8,0.5,0.8,0.5,0.3,2.0,1.3,8.0,0,0
2025-26,Regular+Season,T. Murphy III - B. McGowens - J. Fears - D. Queen - M. Peavy,NOP,3,3.6,12.0,5.3,8.0,66.7,0.7,2.0,33.3,0.7,1.7,40.0,0.7,2.0,2.7,2.7,0.7,1.3,0.0,0.3,2.3,1.7,1.7,0,0
2025-26,Regular+Season,T. Murphy III - J. Alvarado - K. Matković - J. Fears - D. Queen,NOP,2,3.6,9.0,3.5,7.0,50.0,1.0,3.0,33.3,1.0,1.0,100,0.5,3.5,4.0,3.0,1.5,1.0,1.5,0.5,1.0,1.0,3.5,0,0
2025-26,Regular+Season,Z. Williamson - J. Poole - J. Alvarado - Y. Missi - M. Peavy,NOP,1,3.6,6.0,2.0,7.0,28.6,0.0,3.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-5.0,0,0
2025-26,Regular+Season,Z. Williamson - S. Bey - H. Dickinson - J. Hawkins - J. Fears,NOP,1,3.6,6.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,-8.0,0,0
2025-26,Regular+Season,A. Caruso - I. Hartenstein - K. Williams - I. Joe - A. Mitchell,OKC,1,3.5,6.0,2.0,7.0,28.6,0.0,2.0,0.0,2.0,3.0,66.7,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0,0
2025-26,Regular+Season,A. Drummond - Q. Grimes - T. Maxey - T. Watford - V. Edgecombe,PHI,5,3.5,8.6,3.4,6.6,51.5,1.0,2.4,41.7,0.8,1.2,66.7,1.6,2.4,4.0,2.6,1.2,0.4,0.4,0.2,2.6,1.4,0.2,0,0
2025-26,Regular+Season,A. Drummond - T. Maxey - J. Walker - J. McCain - J. Edwards,PHI,2,3.5,11.5,4.0,6.0,66.7,1.0,3.0,33.3,2.5,2.5,100,0.5,2.0,2.5,2.0,0.5,0.5,0.5,0.0,1.5,2.0,4.0,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - M. Gardner - K. Ware - K. Jakučionis,MIA,1,3.5,8.0,3.0,9.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - N. Jović - J. Jaquez Jr. - K. Ware,MIA,5,3.5,7.8,3.2,6.2,51.6,0.8,2.2,36.4,0.6,0.8,75.0,0.4,1.6,2.0,2.0,1.6,1.4,0.4,0.4,2.2,1.4,-2.8,0,0
2025-26,Regular+Season,A. Wiggins - D. Smith - N. Jović - P. Larsson - K. Jakučionis,MIA,2,3.5,3.0,1.5,6.0,25.0,0.0,2.0,0.0,0.0,0.5,0.0,0.5,1.0,1.5,1.0,2.5,2.0,1.5,0.5,0.0,0.5,-4.0,0,0
2025-26,Regular+Season,A. Wiggins - J. Williams - J. Williams - C. Wallace - A. Mitchell,OKC,1,3.5,2.0,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,-7.0,0,0
2025-26,Regular+Season,B. Biyombo - J. McLaughlin - L. Waters III - J. Sochan - C. Bryant,SAS,1,3.5,6.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0
2025-26,Regular+Season,B. Brown - Z. Nnaji - J. Strawther - P. Watson - H. Tyson,DEN,1,3.5,10.0,3.0,5.0,60.0,1.0,1.0,100,3.0,4.0,75.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,-2.0,0,0
2025-26,Regular+Season,B. Hield - G. Payton II - P. Spencer - G. Santos - Q. Post,GSW,2,3.5,8.0,2.5,4.0,62.5,1.0,2.0,50.0,2.0,2.5,80.0,0.5,2.0,2.5,1.5,2.5,0.0,0.0,0.0,1.5,1.0,-1.0,0,0
2025-26,Regular+Season,B. Ingram - R. Barrett - I. Quickley - S. Barnes - J. Shead,TOR,2,3.5,7.0,3.0,6.0,50.0,0.5,3.0,16.7,0.5,0.5,100,0.0,1.5,1.5,3.0,0.5,0.5,0.0,0.0,2.0,0.5,0.0,0,0
2025-26,Regular+Season,B. Lopez - N. Batum - J. Harden - D. Jones Jr. - C. Christie,LAC,1,3.5,10.0,4.0,5.0,80.0,1.0,1.0,100,1.0,2.0,50.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,0,0
2025-26,Regular+Season,B. Lopez - N. Batum - K. Leonard - B. Bogdanović - K. Sanders,LAC,4,3.5,5.5,1.8,4.0,43.8,1.5,2.5,60.0,0.5,0.5,100,0.5,2.0,2.5,1.5,2.5,0.3,0.5,0.3,3.3,1.0,-3.5,0,0
2025-26,Regular+Season,B. Portis - K. Kuzma - G. Trent Jr. - J. Sims - R. Rollins,MIL,5,3.5,7.8,3.0,7.4,40.5,1.0,3.4,29.4,0.8,1.0,80.0,1.4,2.0,3.4,2.0,1.2,0.4,0.0,0.6,1.0,1.0,-1.4,0,0
2025-26,Regular+Season,B. Portis - T. Prince - K. Kuzma - C. Anthony - R. Rollins,MIL,4,3.5,7.5,2.8,5.8,47.8,0.8,2.5,30.0,1.3,1.5,83.3,0.0,2.0,2.0,2.0,0.3,1.0,0.5,0.0,2.3,1.5,-0.3,0,0
2025-26,Regular+Season,C. Boucher - A. Simons - X. Tillman - B. Scheierman - H. González,BOS,1,3.5,6.0,3.0,8.0,37.5,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0
2025-26,Regular+Season,C. Capela - D. Finney-Smith - J. Smith Jr. - A. Thompson - R. Sheppard,HOU,2,3.5,10.0,4.5,7.0,64.3,1.0,2.0,50.0,0.0,0.0,0.0,0.5,3.0,3.5,1.5,1.0,0.0,0.0,0.5,1.0,1.0,1.5,0,0
2025-26,Regular+Season,C. Capela - J. Okogie - A. Sengun - A. Thompson - R. Sheppard,HOU,2,3.5,9.0,4.0,7.0,57.1,1.0,2.0,50.0,0.0,0.5,0.0,2.5,2.5,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.5,4.0,0,0
2025-26,Regular+Season,C. Kispert - C. Whitmore - A. Sarr - B. Carrington - K. George,WAS,3,3.5,9.3,4.0,7.3,54.5,1.0,2.3,42.9,0.3,0.3,100,0.7,1.7,2.3,2.0,0.3,0.3,0.3,0.3,1.7,1.3,0.3,0,0
2025-26,Regular+Season,C. Love - S. Cissoko - J. Cooke - R. Rupert - D. Reath,POR,2,3.5,7.0,3.0,6.5,46.2,0.0,2.5,0.0,1.0,1.0,100,0.0,2.0,2.0,2.0,1.5,0.5,0.5,1.0,0.5,1.0,0.5,0,0
2025-26,Regular+Season,C. McCollum - B. Coulibaly - A. Sarr - K. George - T. Johnson,WAS,6,3.5,11.5,4.0,7.2,55.8,1.8,3.3,55.0,1.7,2.2,76.9,1.0,2.0,3.0,2.7,0.5,0.5,0.3,0.8,1.7,1.5,1.7,0,0
2025-26,Regular+Season,C. McCollum - M. Bagley III - J. Champagnie - C. Kispert - J. Watkins,WAS,1,3.5,7.0,1.0,5.0,20.0,0.0,1.0,0.0,5.0,6.0,83.3,2.0,5.0,7.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,-2.0,0,0
2025-26,Regular+Season,C. Paul - B. Lopez - J. Harden - K. Leonard - J. Collins,LAC,1,3.5,10.0,4.0,7.0,57.1,1.0,3.0,33.3,1.0,1.0,100,1.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,6.0,0,0
2025-26,Regular+Season,C. Sexton - J. Green - R. Kalkbrenner - T. Salaün - S. James,CHA,1,3.5,10.0,3.0,9.0,33.3,2.0,8.0,25.0,2.0,2.0,100,5.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
2025-26,Regular+Season,C. White - P. Williams - J. Smith - A. Dosunmu - D. Terry,CHI,1,3.5,2.0,1.0,8.0,12.5,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,-2.0,0,0
2025-26,Regular+Season,C. Whitmore - B. Coulibaly - T. Vukcevic - B. Carrington - K. George,WAS,2,3.5,7.5,2.5,5.5,45.5,1.0,2.0,50.0,1.5,1.5,100,1.0,2.5,3.5,1.5,3.0,0.0,0.5,1.0,1.5,1.0,-4.5,0,0
2025-26,Regular+Season,D. Avdija - S. Sharpe - K. Murray - D. Reath - D. Clingan,POR,1,3.5,13.0,5.0,7.0,71.4,1.0,2.0,50.0,2.0,3.0,66.7,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0,0
2025-26,Regular+Season,D. Bane - F. Wagner - A. Black - T. da Silva - N. Penda,ORL,1,3.5,9.0,4.0,8.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,0,0
2025-26,Regular+Season,D. Brooks - I. Livers - M. Williams - J. Bouyea - C. Gillespie,PHX,1,3.5,5.0,1.0,6.0,16.7,0.0,2.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,-1.0,0,0
2025-26,Regular+Season,D. Fox - L. Kornet - J. Champagnie - J. Sochan - S. Castle,SAS,1,3.5,5.0,1.0,8.0,12.5,0.0,5.0,0.0,3.0,4.0,75.0,5.0,2.0,7.0,1.0,4.0,2.0,0.0,1.0,4.0,2.0,-3.0,0,0
2025-26,Regular+Season,D. Mitchell - D. Hunter - D. Wade - E. Mobley - J. Tyson,CLE,10,3.5,9.9,3.5,7.7,45.5,1.0,3.0,33.3,1.9,2.1,90.5,1.1,2.2,3.3,2.2,0.1,0.7,0.2,0.4,1.0,1.5,1.5,0,0
2025-26,Regular+Season,D. Mitchell - E. Mobley - L. Travers - N. Tomlin - J. Tyson,CLE,1,3.5,5.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,-3.0,0,0
2025-26,Regular+Season,D. Robinson - J. Green - C. Cunningham - J. Duren - R. Holland II,DET,8,3.5,8.6,3.1,7.4,42.4,0.8,2.1,35.3,1.6,1.9,86.7,1.5,2.0,3.5,1.4,0.8,1.1,0.3,0.9,2.0,1.4,-0.1,0,0
2025-26,Regular+Season,G. Antetokounmpo - M. Turner - T. Prince - G. Trent Jr. - C. Anthony,MIL,4,3.5,11.8,4.8,7.0,67.9,1.5,2.8,54.5,0.8,1.8,42.9,0.8,2.5,3.3,3.3,1.3,1.0,0.0,0.3,2.0,1.5,3.0,0,0
2025-26,Regular+Season,G. Bitadze - F. Wagner - J. Suggs - A. Black - J. Howard,ORL,1,3.5,13.0,5.0,6.0,83.3,1.0,1.0,100,2.0,2.0,100,0.0,3.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,0,0
2025-26,Regular+Season,H. Barnes - D. Fox - L. Kornet - K. Johnson - D. Vassell,SAS,6,3.5,10.7,3.7,6.2,59.5,0.8,2.2,38.5,2.5,2.8,88.2,0.8,2.5,3.3,1.7,0.3,0.8,0.3,0.2,0.8,2.3,3.7,0,0
2025-26,Regular+Season,H. Barnes - K. Johnson - D. Vassell - V. Wembanyama - D. Harper,SAS,3,3.5,8.0,2.7,7.0,38.1,1.0,3.0,33.3,1.7,1.7,100,1.3,3.3,4.7,1.3,0.7,1.3,1.3,0.0,0.7,1.7,1.7,0,0
2025-26,Regular+Season,H. Barnes - L. Kornet - D. Vassell - S. Castle - D. Harper,SAS,3,3.5,9.0,3.0,5.7,52.9,1.7,2.3,71.4,1.3,1.3,100,0.3,3.3,3.7,2.0,2.0,0.3,0.0,0.3,0.7,0.7,0.7,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - C. Holmgren - A. Mitchell,OKC,4,3.5,8.5,2.8,6.0,45.8,0.3,1.3,20.0,2.8,3.3,84.6,0.8,2.8,3.5,0.8,0.5,0.0,0.3,0.5,2.0,2.5,0.8,0,0
2025-26,Regular+Season,I. Hartenstein - S. Gilgeous-Alexander - L. Dort - J. Williams - C. Wallace,OKC,4,3.5,6.0,2.3,7.8,29.0,0.8,3.0,25.0,0.8,1.0,75.0,2.5,1.8,4.3,1.8,1.0,0.8,0.0,0.5,3.3,1.3,-3.3,0,0
2025-26,Regular+Season,I. Livers - J. Bouyea - C. Gillespie - O. Ighodaro - R. Fleming,PHX,1,3.5,14.0,5.0,6.0,83.3,4.0,5.0,80.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,9.0,0,0
2025-26,Regular+Season,J. Allen - D. Hunter - D. Garland - S. Merrill - J. Tyson,CLE,6,3.5,10.7,4.5,7.3,61.4,0.8,2.2,38.5,0.8,0.8,100,0.7,2.2,2.8,3.5,0.5,0.8,0.2,0.0,1.7,1.3,1.5,0,0
2025-26,Regular+Season,J. Brown - A. Simons - N. Queta - S. Hauser - J. Minott,BOS,1,3.5,8.0,3.0,7.0,42.9,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0,0
2025-26,Regular+Season,J. Butler III - D. Melton - M. Moody - T. Jackson-Davis - B. Podziemski,GSW,3,3.5,11.7,4.7,7.7,60.9,1.3,2.7,50.0,1.0,1.3,75.0,0.7,2.3,3.0,3.7,0.7,1.0,0.3,0.0,2.0,1.0,2.7,0,0
2025-26,Regular+Season,J. Butler III - G. Payton II - J. Kuminga - M. Moody - B. Podziemski,GSW,1,3.5,6.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
2025-26,Regular+Season,J. Carter - C. White - J. Smith - A. Dosunmu - D. Terry,CHI,1,3.5,11.0,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,0,0
2025-26,Regular+Season,J. Grant - C. Love - S. Cissoko - R. Rupert - D. Reath,POR,1,3.5,8.0,3.0,8.0,37.5,1.0,4.0,25.0,1.0,1.0,100,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,-4.0,0,0
2025-26,Regular+Season,J. Green - C. Capela - J. Okogie - J. Tate - J. Davison,HOU,2,3.5,7.5,3.5,8.0,43.8,0.5,2.5,20.0,0.0,0.0,0.0,2.5,1.5,4.0,0.5,2.0,0.5,0.0,0.0,1.5,0.0,-1.0,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - B. Bogdanović - K. Dunn - I. Zubac,LAC,1,3.5,9.0,3.0,4.0,75.0,0.0,1.0,0.0,3.0,5.0,60.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0,0
2025-26,Regular+Season,J. Harden - K. Leonard - I. Zubac - D. Jones Jr. - J. Collins,LAC,3,3.5,9.0,3.7,6.3,57.9,1.3,3.7,36.4,0.3,1.0,33.3,0.7,2.7,3.3,2.3,1.3,1.0,0.3,0.0,1.3,2.0,2.7,0,0
2025-26,Regular+Season,J. Holiday - S. Sharpe - C. Love - T. Camara - D. Clingan,POR,1,3.5,7.0,3.0,8.0,37.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,-2.0,0,0
2025-26,Regular+Season,J. Ingles - B. Hyland - L. Miller - R. Dillingham - J. Beringer,MIN,3,3.5,8.7,4.0,7.3,54.5,0.3,1.7,20.0,0.3,0.3,100,0.0,1.7,1.7,2.7,1.3,1.3,0.0,0.3,1.7,1.3,-3.7,0,0
2025-26,Regular+Season,J. Jackson Jr. - S. Aldama - V. Williams Jr. - O. Prosper - C. Coward,MEM,1,3.5,10.0,3.0,7.0,42.9,0.0,2.0,0.0,4.0,4.0,100,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0,0
2025-26,Regular+Season,J. Nurkić - K. George - I. Collier - K. Filipowski - A. Bailey,UTA,2,3.5,12.0,4.0,8.0,50.0,1.0,3.5,28.6,3.0,4.5,66.7,2.0,2.5,4.5,1.5,1.0,0.5,0.5,1.0,3.0,2.5,2.0,0,0
2025-26,Regular+Season,J. Nurkić - L. Markkanen - S. Mykhailiuk - K. George - K. Filipowski,UTA,4,3.5,10.5,3.5,7.3,48.3,1.3,2.8,45.5,2.3,3.3,69.2,1.8,2.8,4.5,2.5,1.0,0.0,0.8,0.5,1.0,1.8,1.3,0,0
2025-26,Regular+Season,J. Nurkić - S. Mykhailiuk - K. George - W. Clayton Jr. - A. Bailey,UTA,2,3.5,13.5,3.0,4.5,66.7,1.5,2.5,60.0,6.0,6.5,92.3,0.5,2.0,2.5,1.5,1.0,0.0,0.5,0.5,2.0,3.5,2.5,0,0
2025-26,Regular+Season,J. Poeltl - R. Barrett - I. Quickley - G. Dick - C. Murray-Boyles,TOR,1,3.5,1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-1.0,0,0
