SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT
2025-26,Regular+Season,MIA,Miami Heat,37,20,17,48.1,111.8,34.5,69.7,9.4,4.5,16.9,15.9,15.1,52.4
2025-26,Regular+Season,PHI,Philadelphia 76ers,35,20,15,48.9,113.8,32.1,68.3,8.6,6.1,17.2,14.7,17.3,50.6
2025-26,Regular+Season,ATL,Atlanta Hawks,39,18,21,48.3,114.9,32.1,68.7,9.3,4.8,18.5,15.6,17.2,53.5
2025-26,Regular+Season,POR,Portland Trail Blazers,38,18,20,48.3,116.0,31.3,67.3,7.9,4.8,21.1,15.7,17.1,51.8
2025-26,Regular+Season,CHI,Chicago Bulls,37,17,20,48.3,117.3,35.1,71.0,7.4,4.9,17.8,16.3,15.4,53.6
2025-26,Regular+Season,MEM,Memphis Grizzlies,37,16,21,48.3,114.0,34.5,70.6,7.9,4.9,18.6,16.0,14.1,48.3
2025-26,Regular+Season,MIL,Milwaukee Bucks,37,16,21,48.3,115.9,31.9,68.8,7.8,4.1,17.9,13.9,15.1,45.7
2025-26,Regular+Season,DAL,Dallas Mavericks,37,14,23,48.7,112.7,34.8,69.2,7.7,6.0,18.6,15.4,15.2,55.6
2025-26,Regular+Season,CHA,Charlotte Hornets,37,13,24,48.4,117.0,32.9,71.8,6.8,4.8,19.3,14.5,15.7,53.2
2025-26,Regular+Season,LAC,LA Clippers,36,13,23,48.3,117.7,30.9,67.9,8.4,4.9,19.8,15.4,16.1,48.6
2025-26,Regular+Season,UTA,Utah Jazz,36,12,24,48.8,121.6,32.7,69.7,7.7,3.4,20.5,16.3,16.0,51.8
2025-26,Regular+Season,BKN,Brooklyn Nets,34,11,23,48.1,116.3,29.1,67.9,7.9,4.4,19.6,14.4,16.7,52.9
2025-26,Regular+Season,WAS,Washington Wizards,36,10,26,48.3,121.1,32.8,66.5,7.1,6.2,20.8,18.0,16.6,53.2
2025-26,Regular+Season,NOP,New Orleans Pelicans,39,8,31,48.5,119.1,30.8,67.2,9.0,4.3,18.9,16.4,17.4,54.3
2025-26,Regular+Season,SAC,Sacramento Kings,37,8,29,48.4,119.2,30.5,67.1,9.1,4.4,17.4,16.5,14.8,55.5
2025-26,Regular+Season,IND,Indiana Pacers,37,6,31,48.3,117.1,31.5,68.7,7.2,5.0,17.6,15.8,14.2,53.9
2025-26,IST,NYK,New York Knicks,7,6,1,48.0,118.2,32.0,67.9,8.4,4.7,18.9,17.7,12.4,46.9
2025-26,IST,OKC,Oklahoma City Thunder,6,5,1,48.0,102.2,34.8,70.1,11.3,4.8,15.3,12.2,13.0,37.7
2025-26,IST,ORL,Orlando Magic,6,5,1,48.0,108.2,33.8,72.7,8.3,5.3,16.5,11.0,15.5,54.3
2025-26,IST,SAS,San Antonio Spurs,7,5,2,48.0,114.8,31.9,65.2,9.6,5.0,17.6,15.9,14.3,45.7
2025-26,IST,LAL,Los Angeles Lakers,5,4,1,48.0,117.7,32.2,69.1,7.6,4.6,17.8,13.8,18.4,47.2
2025-26,IST,TOR,Toronto Raptors,5,4,1,48.0,104.4,33.8,69.5,10.2,4.4,19.0,17.8,13.2,41.6
2025-26,IST,MEM,Memphis Grizzlies,4,3,1,49.3,112.6,35.0,76.3,7.8,3.8,19.3,14.3,16.3,47.0
2025-26,IST,MIA,Miami Heat,5,3,2,48.0,111.0,34.0,68.8,8.8,6.4,10.8,14.8,11.2,50.0
2025-26,IST,PHX,Phoenix Suns,5,3,2,48.0,111.1,32.8,73.6,11.2,3.8,26.2,12.2,12.6,45.6
2025-26,IST,ATL,Atlanta Hawks,4,2,2,48.0,114.6,35.0,68.5,8.3,5.8,17.8,13.8,18.5,44.0
2025-26,IST,BOS,Boston Celtics,4,2,2,48.0,117.4,30.8,69.3,8.3,5.8,17.0,17.5,13.0,42.0
2025-26,IST,CLE,Cleveland Cavaliers,4,2,2,48.0,113.4,32.8,71.0,9.8,7.0,17.0,13.3,21.3,51.0
2025-26,IST,DEN,Denver Nuggets,4,2,2,48.0,117.9,31.8,61.8,6.8,5.8,21.5,19.0,13.5,47.5
2025-26,IST,DET,Detroit Pistons,4,2,2,48.0,110.0,34.5,69.7,8.8,5.8,19.3,15.0,14.0,40.0
2025-26,IST,HOU,Houston Rockets,4,2,2,48.0,116.3,26.0,61.2,10.8,3.8,18.3,23.0,10.8,43.5
2025-26,IST,LAC,LA Clippers,4,2,2,50.5,118.9,29.5,64.6,12.0,4.8,18.5,16.3,15.0,51.5
2025-26,IST,MIL,Milwaukee Bucks,4,2,2,49.3,113.0,34.8,71.7,9.0,3.5,19.3,13.5,16.5,50.5
2025-26,IST,MIN,Minnesota Timberwolves,4,2,2,48.0,104.8,33.0,68.9,10.3,5.5,23.0,13.5,17.3,48.5
2025-26,IST,POR,Portland Trail Blazers,4,2,2,48.0,120.6,30.5,64.9,6.5,5.3,20.5,15.5,17.8,47.5
2025-26,IST,BKN,Brooklyn Nets,4,1,3,48.0,116.0,27.5,66.8,6.0,4.0,17.8,16.8,22.0,57.0
2025-26,IST,CHA,Charlotte Hornets,4,1,3,49.3,123.3,32.3,77.3,6.5,5.8,22.3,9.8,22.0,66.5
2025-26,IST,CHI,Chicago Bulls,4,1,3,48.0,123.4,34.3,68.0,7.5,5.8,15.8,19.0,13.0,52.5
2025-26,IST,DAL,Dallas Mavericks,4,1,3,50.5,115.9,34.0,75.0,8.8,6.5,18.5,10.0,14.5,55.5
2025-26,IST,GSW,Golden State Warriors,4,1,3,48.0,120.9,27.5,56.7,8.8,5.5,21.0,18.8,13.8,45.0
2025-26,IST,IND,Indiana Pacers,4,1,3,48.0,105.9,36.0,71.8,8.0,6.0,14.5,13.3,14.5,52.0
2025-26,IST,PHI,Philadelphia 76ers,4,1,3,48.0,117.8,31.5,65.9,8.5,5.5,22.3,15.8,16.5,48.5
2025-26,IST,UTA,Utah Jazz,4,1,3,48.0,124.5,30.8,70.7,8.0,3.5,28.5,14.0,15.8,50.5
2025-26,IST,WAS,Washington Wizards,4,1,3,48.0,125.9,27.8,60.7,8.3,6.5,23.8,20.3,19.0,58.0
2025-26,IST,NOP,New Orleans Pelicans,4,0,4,49.3,118.4,31.0,73.5,11.0,5.0,21.5,11.3,17.5,55.5
2025-26,IST,SAC,Sacramento Kings,4,0,4,48.0,121.3,31.3,66.0,9.0,4.5,22.3,18.3,10.8,54.5
