SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2015-16,Regular+Season,NYK,,48,15,33,11.0,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,GSW,,5,4,1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,MIL,,79,33,46,36.1,6.1,1.1,2.3,45.4,0.7,0.9,80.9,2.9,46.9,2.0,33.1,0.8,13.2,0.4,6.8,0.4,7.0,0,0
2015-16,Regular+Season,ATL,,46,26,20,13.7,2.1,0.2,0.7,26.7,0.1,0.1,100,0.4,20.4,0.9,42.9,0.3,15.3,0.1,5.1,0.0,2.0,0,0
2015-16,Regular+Season,GSW,,80,71,9,33.3,5.1,1.2,2.5,47.5,0.6,0.8,80.6,3.1,61.2,1.4,27.2,0.5,8.9,0.3,5.7,0.4,7.7,0,0
2015-16,Regular+Season,LAL,,66,13,53,28.2,4.8,1.0,2.3,46.3,0.6,0.8,78.4,2.8,57.2,1.4,28.6,0.4,8.2,0.2,4.1,0.4,8.5,0,0
2015-16,Regular+Season,SAC,,77,32,45,19.0,0.3,0.0,0.2,16.7,0.0,0.0,0.0,0.1,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,DEN,,26,8,18,11.3,2.1,0.1,0.5,14.3,0.2,0.2,100,0.3,14.8,0.9,42.6,0.2,9.3,0.3,16.7,0.1,3.7,0,0
2015-16,Regular+Season,ATL,,53,29,24,15.8,1.2,0.2,0.6,29.0,0.1,0.2,37.5,0.4,34.9,0.3,28.6,0.1,4.8,0.1,6.3,0.1,6.3,0,0
2015-16,Regular+Season,NYK,,72,28,44,28.4,2.0,0.4,1.3,31.1,0.3,0.4,78.1,1.2,57.1,0.3,15.0,0.1,3.4,0.2,7.5,0.2,10.9,0,0
2015-16,Regular+Season,SAS,,78,64,14,16.0,2.7,0.5,1.1,50.0,0.3,0.4,75.0,1.4,50.5,0.9,35.2,0.3,12.4,0.1,4.8,0.2,6.7,0,0
2015-16,Regular+Season,ATL,,80,46,34,30.0,0.7,0.1,0.2,44.4,0.0,0.1,75.0,0.2,33.3,0.3,47.4,0.1,14.0,0.0,3.5,0.0,3.5,0,0
2015-16,Regular+Season,TOR,,76,53,23,36.9,12.7,2.0,4.8,41.6,1.4,1.7,83.1,5.5,43.3,4.1,32.3,1.6,12.6,1.0,7.9,0.9,7.0,0,0
2015-16,Regular+Season,NYK,,65,26,39,11.8,0.3,0.0,0.1,42.9,0.0,0.1,75.0,0.1,50.0,0.1,22.2,0.0,0.0,0.0,16.7,0.0,11.1,0,0
2015-16,Regular+Season,OKC,,68,43,25,14.4,1.1,0.1,0.4,33.3,0.1,0.1,83.3,0.3,29.2,0.4,33.3,0.1,8.3,0.2,19.4,0.0,4.2,0,0
2015-16,Regular+Season,CLE,,53,37,16,31.5,12.0,2.8,5.8,47.7,1.1,1.2,89.1,6.7,55.7,3.4,28.7,1.2,10.1,0.7,6.0,0.6,5.0,0,0
2015-16,Regular+Season,SAS,,74,61,13,30.6,1.2,0.3,0.7,50.0,0.1,0.2,78.6,0.8,70.9,0.2,17.4,0.1,7.0,0.1,7.0,0.1,8.1,0,0
2015-16,Regular+Season,ATL,,35,23,12,11.3,1.4,0.1,0.3,40.0,0.2,0.3,66.7,0.5,32.0,0.5,34.0,0.3,18.0,0.2,16.0,0.2,12.0,0,0
2015-16,Regular+Season,MEM,,69,36,33,19.9,5.0,1.1,2.2,47.4,0.6,0.8,82.7,2.8,57.1,1.5,29.7,0.3,7.0,0.4,8.7,0.4,7.9,0,0
2015-16,Regular+Season,NYK,,59,25,34,22.3,2.2,0.5,1.3,35.4,0.5,0.6,88.2,1.6,72.9,0.2,10.9,0.1,6.2,0.2,7.0,0.3,13.2,0,0
2015-16,Regular+Season,NYK,,82,32,50,24.8,1.8,0.5,1.1,43.2,0.1,0.2,60.0,1.1,59.1,0.4,23.5,0.1,7.4,0.1,4.0,0.1,5.4,0,0
2015-16,Regular+Season,LAL,,63,14,49,20.1,0.7,0.2,0.3,57.1,0.0,0.1,50.0,0.4,68.3,0.2,29.3,0.0,4.9,0.1,9.8,0.0,4.9,0,0
2015-16,Regular+Season,IND,,79,43,36,20.2,0.2,0.0,0.1,14.3,0.0,0.0,0.0,0.0,16.7,0.0,25.0,0.0,0.0,0.0,16.7,0.0,0.0,0,0
2015-16,Regular+Season,CLE,,76,56,20,35.6,11.1,2.4,4.9,50.0,1.3,1.7,77.3,6.5,58.5,3.6,32.0,0.9,8.2,0.6,5.8,0.9,8.0,0,0
2015-16,Regular+Season,GSW,,68,60,8,15.9,2.5,0.5,1.1,40.8,0.2,0.3,75.0,1.2,46.2,0.9,34.1,0.2,8.7,0.1,4.0,0.2,6.4,0,0
2015-16,Regular+Season,DET,,8,1,7,7.6,1.5,0.3,0.9,28.6,0.0,0.0,0.0,0.5,33.3,0.3,16.7,0.3,16.7,0.1,8.3,0.0,0.0,0,0
2015-16,Regular+Season,NYK,,29,11,18,7.0,0.2,0.1,0.1,100,0.0,0.1,50.0,0.2,85.7,0.1,42.9,0.0,14.3,0.0,0.0,0.0,14.3,0,0
2015-16,Regular+Season,LAL,,67,14,53,28.5,6.5,1.0,2.3,43.6,1.0,1.3,81.2,3.2,48.7,2.3,35.4,0.7,10.3,0.4,6.4,0.7,10.1,0,0
2015-16,Regular+Season,LAC,,75,49,26,17.0,0.8,0.1,0.3,36.4,0.0,0.1,33.3,0.2,31.0,0.4,46.6,0.0,1.7,0.1,8.6,0.0,5.2,0,0
2015-16,Regular+Season,TOR,,29,17,12,7.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,POR,,12,6,6,3.5,0.5,0.2,0.3,50.0,0.0,0.0,0.0,0.3,66.7,0.0,0.0,0.0,0.0,0.2,33.3,0.0,0.0,0,0
2015-16,Regular+Season,TOR,,75,49,26,21.6,1.6,0.4,1.0,38.9,0.1,0.1,80.0,0.9,54.2,0.3,17.8,0.1,6.8,0.1,7.6,0.1,4.2,0,0
2015-16,Regular+Season,NOP,,47,16,31,18.0,4.7,1.0,2.4,42.5,0.4,0.5,78.3,2.5,53.0,1.2,26.5,0.3,6.8,0.2,5.0,0.3,5.5,0,0
2015-16,Regular+Season,MIA,,74,45,29,32.4,3.0,0.6,1.2,48.4,0.4,0.5,78.9,1.6,55.3,1.0,34.7,0.3,9.6,0.1,4.1,0.3,8.7,0,0
2015-16,Regular+Season,SAS,,58,47,11,19.6,5.8,0.9,2.2,40.8,0.7,0.8,86.4,2.5,44.0,2.1,35.6,0.5,9.0,0.5,8.1,0.4,6.6,0,0
2015-16,Regular+Season,MEM,,52,30,22,34.4,0.8,0.3,0.5,57.7,0.2,0.2,80.0,0.8,95.1,0.1,14.6,0.0,4.9,0.0,4.9,0.1,12.2,0,0
2015-16,Regular+Season,LAL,,53,8,45,16.4,4.0,0.8,1.7,47.3,0.2,0.2,90.0,1.9,47.6,1.4,34.3,0.5,12.4,0.2,6.2,0.1,2.4,0,0
2015-16,Regular+Season,WAS,,75,35,40,30.1,0.2,0.1,0.1,63.6,0.0,0.0,100,0.2,113.3,0.0,6.7,0.0,0.0,0.0,13.3,0.0,6.7,0,0
2015-16,Regular+Season,SAC,,67,27,40,24.6,1.9,0.1,0.4,30.0,0.1,0.1,87.5,0.4,19.4,1.0,51.2,0.3,15.5,0.1,3.9,0.1,3.1,0,0
2015-16,Regular+Season,DET,,80,42,38,35.7,4.3,0.8,1.8,47.9,0.6,0.8,75.8,2.3,54.5,1.3,31.1,0.3,7.9,0.4,8.8,0.4,9.7,0,0
2015-16,Regular+Season,BOS,,61,36,25,27.3,4.1,0.6,1.7,37.3,0.5,0.7,71.4,1.8,44.0,1.2,29.2,0.5,11.6,0.3,6.8,0.3,8.4,0,0
2015-16,Regular+Season,WAS,,61,32,29,18.2,3.0,0.6,1.5,41.9,0.1,0.2,75.0,1.5,49.4,0.8,25.6,0.4,13.3,0.2,5.6,0.1,3.3,0,0
2015-16,Regular+Season,MIA,,61,38,23,22.5,7.9,1.2,2.8,42.9,1.4,1.7,83.0,4.0,50.5,3.0,37.4,0.7,8.9,0.5,6.2,0.9,11.0,0,0
2015-16,Regular+Season,ORL,,78,33,45,17.9,2.2,0.3,0.8,43.5,0.2,0.2,85.7,0.9,39.5,0.8,36.6,0.2,8.7,0.3,12.2,0.1,4.1,0,0
2015-16,Regular+Season,BKN,,62,12,50,15.8,2.1,0.3,0.8,32.7,0.4,0.6,72.2,1.0,46.2,0.7,32.6,0.1,6.1,0.1,3.8,0.3,13.6,0,0
2015-16,Regular+Season,WAS,,64,22,42,25.5,2.2,0.5,1.3,35.3,0.3,0.4,73.1,1.3,60.7,0.3,15.0,0.1,4.3,0.2,7.9,0.2,10.0,0,0
2015-16,Regular+Season,GSW,,72,64,8,11.6,0.6,0.1,0.3,42.9,0.1,0.2,83.3,0.4,70.0,0.1,17.5,0.0,2.5,0.1,12.5,0.1,15.0,0,0
2015-16,Regular+Season,CHA,,81,47,34,28.9,2.1,0.5,1.0,47.0,0.2,0.3,86.4,1.2,58.1,0.6,28.1,0.2,8.4,0.1,6.6,0.1,6.6,0,0
2015-16,Regular+Season,POR,,82,44,38,25.4,1.7,0.2,0.6,39.6,0.2,0.5,47.5,0.7,41.6,0.5,32.8,0.1,5.8,0.2,9.5,0.2,14.6,0,0
2015-16,Regular+Season,MEM,,76,38,38,28.8,1.4,0.3,0.7,33.9,0.2,0.2,83.3,0.7,49.1,0.3,22.2,0.1,8.3,0.1,6.5,0.1,9.3,0,0
2015-16,Regular+Season,SAS,,30,25,5,6.9,0.7,0.2,0.2,71.4,0.1,0.1,100,0.4,60.0,0.3,40.0,0.1,15.0,0.0,5.0,0.0,5.0,0,0
2015-16,Regular+Season,CLE,,76,54,22,24.6,5.5,0.8,2.3,34.8,0.2,0.2,72.2,1.8,33.3,1.8,32.1,0.8,13.7,0.4,6.5,0.1,2.2,0,0
2015-16,Regular+Season,POR,,78,40,38,18.7,1.8,0.4,0.9,43.8,0.2,0.3,73.1,1.1,60.6,0.4,21.1,0.1,7.0,0.2,9.9,0.2,9.9,0,0
2015-16,Regular+Season,LAL,,35,6,29,16.9,1.4,0.3,0.9,32.3,0.3,0.4,78.6,0.9,68.8,0.1,6.3,0.1,4.2,0.1,6.3,0.2,14.6,0,0
2015-16,Regular+Season,POR,,61,33,28,21.8,0.9,0.2,0.3,52.6,0.0,0.1,75.0,0.4,44.2,0.3,32.7,0.1,11.5,0.1,11.5,0.0,3.8,0,0
2015-16,Regular+Season,HOU,,20,10,10,18.1,4.4,1.6,2.9,53.4,0.7,0.9,72.2,3.9,89.7,0.5,11.5,0.0,0.0,0.5,10.3,0.5,10.3,0,0
2015-16,Regular+Season,MIL,,54,21,33,30.5,11.5,2.1,4.5,46.3,0.8,1.2,68.2,5.0,43.5,4.4,37.8,1.1,9.7,0.8,6.6,0.6,5.5,0,0
2015-16,Regular+Season,CHA,,7,5,2,29.3,3.9,1.0,2.3,43.8,0.4,0.6,75.0,2.4,63.0,0.9,22.2,0.1,3.7,0.3,7.4,0.3,7.4,0,0
2015-16,Regular+Season,MEM,,56,33,23,31.4,10.6,2.0,4.3,45.3,1.5,1.7,86.5,5.6,52.4,3.8,35.4,1.1,10.3,0.4,3.5,0.9,8.2,0,0
2015-16,Regular+Season,CHI,,31,13,18,22.7,1.4,0.2,0.7,22.7,0.3,0.3,100,0.6,46.5,0.4,27.9,0.1,4.7,0.1,4.7,0.1,9.3,0,0
2015-16,Regular+Season,DEN,,47,21,26,7.9,0.7,0.0,0.1,20.0,0.0,0.0,0.0,0.0,5.9,0.5,64.7,0.1,14.7,0.0,5.9,0.0,0.0,0,0
2015-16,Regular+Season,ATL,,60,34,26,9.4,0.5,0.1,0.1,62.5,0.0,0.0,0.0,0.2,37.0,0.2,48.1,0.0,7.4,0.1,14.8,0.0,0.0,0,0
2015-16,Regular+Season,ATL,,75,46,29,15.3,0.6,0.1,0.2,50.0,0.1,0.1,70.0,0.3,50.0,0.2,35.4,0.1,12.5,0.1,8.3,0.1,10.4,0,0
2015-16,Regular+Season,MIL,,61,23,38,14.3,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,50.0,0.0,8.3,0.0,0.0,0.0,16.7,0.0,0.0,0,0
2015-16,Regular+Season,PHX,,79,23,56,21.3,2.2,0.4,1.0,38.5,0.3,0.4,82.1,1.1,46.9,0.7,29.4,0.2,7.3,0.2,9.0,0.2,7.9,0,0
2015-16,Regular+Season,OKC,,20,17,3,3.6,0.3,0.0,0.2,0.0,0.1,0.1,50.0,0.1,20.0,0.1,20.0,0.0,0.0,0.0,0.0,0.1,20.0,0,0
2015-16,Regular+Season,CLE,,41,27,14,18.2,4.6,0.4,1.3,32.7,0.2,0.2,87.5,1.0,21.8,2.1,46.8,0.6,13.8,0.3,6.4,0.1,2.1,0,0
2015-16,Regular+Season,IND,,81,44,37,33.8,6.8,1.3,2.9,46.8,0.7,0.9,74.3,3.4,50.5,2.2,32.3,0.7,10.9,0.5,7.1,0.5,6.9,0,0
2015-16,Regular+Season,HOU,,39,17,22,9.7,0.2,0.1,0.1,100,0.0,0.0,0.0,0.2,85.7,0.0,14.3,0.0,14.3,0.1,28.6,0.0,0.0,0,0
2015-16,Regular+Season,IND,,60,32,28,22.8,0.4,0.1,0.2,58.3,0.1,0.1,83.3,0.3,90.5,0.0,4.8,0.1,14.3,0.0,9.5,0.1,14.3,0,0
2015-16,Regular+Season,NOP,,2,0,2,11.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,OKC,,5,5,0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,MIN,,60,20,40,17.9,2.0,0.2,0.5,40.6,0.2,0.3,65.0,0.7,33.3,0.8,41.9,0.3,13.7,0.1,6.0,0.2,8.5,0,0
2015-16,Regular+Season,WAS,,57,28,29,19.2,1.2,0.3,0.5,58.6,0.3,0.4,62.5,0.9,75.8,0.3,25.8,0.1,6.1,0.1,4.5,0.2,18.2,0,0
2015-16,Regular+Season,PHI,,67,10,57,29.3,2.0,0.3,0.7,39.6,0.2,0.4,57.1,0.8,41.4,0.7,37.6,0.1,3.8,0.2,10.5,0.2,10.5,0,0
2015-16,Regular+Season,OKC,,59,39,20,11.9,0.4,0.1,0.1,66.7,0.1,0.1,100,0.2,52.2,0.2,43.5,0.0,8.7,0.1,13.0,0.0,8.7,0,0
2015-16,Regular+Season,LAL,,54,13,41,19.1,0.9,0.2,0.4,45.8,0.1,0.2,80.0,0.6,58.8,0.3,31.4,0.0,3.9,0.0,3.9,0.1,11.8,0,0
2015-16,Regular+Season,CHA,,70,41,29,35.0,5.3,0.7,1.6,46.4,0.3,0.4,88.5,1.8,35.1,2.3,43.5,0.7,13.9,0.4,7.3,0.2,3.5,0,0
2015-16,Regular+Season,PHI,,73,8,65,24.8,5.4,0.7,1.4,46.7,0.6,0.8,73.3,2.0,37.8,2.4,43.9,0.6,12.0,0.4,7.4,0.4,7.7,0,0
2015-16,Regular+Season,DEN,,80,31,49,21.7,0.6,0.1,0.3,35.0,0.1,0.1,100,0.2,39.1,0.2,28.3,0.1,10.9,0.0,6.5,0.0,4.3,0,0
2015-16,Regular+Season,CHI,,66,37,29,24.9,2.0,0.2,0.7,32.7,0.3,0.5,73.3,0.8,43.4,0.4,22.5,0.1,7.0,0.3,17.1,0.2,11.6,0,0
2015-16,Regular+Season,MIN,,12,2,10,13.0,0.1,0.0,0.0,0.0,0.2,0.2,100,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100,0,0
2015-16,Regular+Season,ORL,,64,28,36,31.2,2.6,0.8,1.6,48.6,0.3,0.4,82.6,1.9,74.5,0.5,21.2,0.1,3.6,0.1,4.2,0.2,7.3,0,0
2015-16,Regular+Season,POR,,78,41,37,15.0,0.8,0.2,0.5,42.1,0.1,0.1,75.0,0.5,65.6,0.1,14.8,0.0,3.3,0.1,9.8,0.1,6.6,0,0
2015-16,Regular+Season,TOR,,48,31,17,15.1,2.7,0.5,1.0,44.9,0.4,0.5,79.2,1.4,49.6,0.9,32.8,0.3,9.9,0.2,6.9,0.3,9.2,0,0
2015-16,Regular+Season,NOP,,45,20,25,26.6,6.3,1.3,2.8,45.7,0.4,0.6,76.9,3.1,48.9,2.2,34.5,0.6,9.9,0.3,4.2,0.3,4.6,0,0
2015-16,Regular+Season,MIL,,41,17,24,26.6,3.0,0.4,1.1,34.1,0.1,0.1,83.3,0.9,30.6,1.0,33.1,0.5,16.5,0.3,10.7,0.1,2.5,0,0
2015-16,Regular+Season,NOP,,68,29,39,17.3,0.1,0.0,0.0,66.7,0.0,0.1,25.0,0.1,83.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,33.3,0,0
2015-16,Regular+Season,SAC,,69,27,42,27.3,3.8,0.9,2.0,43.6,0.5,0.9,58.3,2.4,61.9,0.8,19.6,0.3,6.8,0.2,6.0,0.4,11.3,0,0
2015-16,Regular+Season,NOP,,7,1,6,14.5,2.1,0.3,1.3,22.2,0.1,0.3,50.0,0.7,33.3,0.7,33.3,0.0,0.0,0.0,0.0,0.1,6.7,0,0
2015-16,Regular+Season,WAS,,75,36,39,30.3,2.0,0.3,0.7,37.0,0.1,0.2,78.6,0.7,34.7,0.7,37.3,0.3,12.7,0.2,8.7,0.1,4.7,0,0
2015-16,Regular+Season,PHX,,82,23,59,31.0,2.5,0.4,1.1,38.5,0.2,0.2,87.5,1.0,42.1,0.8,33.7,0.2,6.4,0.2,7.9,0.1,4.0,0,0
2015-16,Regular+Season,MEM,,66,31,35,19.9,1.4,0.4,0.9,45.0,0.1,0.2,64.3,1.0,68.4,0.3,18.9,0.0,1.1,0.1,8.4,0.1,7.4,0,0
2015-16,Regular+Season,LAC,,59,37,22,13.9,2.8,0.2,0.5,51.9,0.0,0.0,50.0,0.5,17.6,1.4,48.5,0.6,23.0,0.3,9.7,0.0,0.6,0,0
2015-16,Regular+Season,POR,,34,17,17,4.2,0.8,0.1,0.3,27.3,0.0,0.0,0.0,0.2,22.2,0.3,40.7,0.1,7.4,0.1,11.1,0.0,0.0,0,0
2015-16,Regular+Season,HOU,,71,35,36,28.7,6.5,1.0,2.5,39.8,0.3,0.4,74.2,2.3,35.3,2.6,39.8,0.7,11.0,0.4,6.1,0.2,3.5,0,0
2015-16,Regular+Season,TOR,,78,53,25,25.4,2.0,0.6,1.2,49.5,0.1,0.1,90.0,1.3,64.8,0.5,24.5,0.1,5.7,0.1,6.3,0.1,3.1,0,0
2015-16,Regular+Season,SAS,,81,66,15,20.5,2.6,0.2,0.5,46.5,0.0,0.0,100,0.6,22.2,1.4,54.6,0.4,15.9,0.1,5.8,0.0,1.0,0,0
2015-16,Regular+Season,CHI,,72,36,36,31.8,2.4,0.6,1.3,48.4,0.5,0.6,80.4,1.8,77.2,0.5,19.9,0.1,2.3,0.2,7.6,0.3,13.5,0,0
2015-16,Regular+Season,IND,,81,44,37,34.8,7.6,1.3,2.9,45.1,1.4,1.5,92.6,4.2,55.0,2.4,30.9,0.7,8.7,0.6,8.3,0.8,10.4,0,0
2015-16,Regular+Season,ATL,,81,48,33,32.7,5.6,1.0,2.4,40.6,0.9,1.2,74.5,3.0,53.1,1.6,28.4,0.4,6.9,0.4,7.1,0.6,10.7,0,0
2015-16,Regular+Season,LAC,,68,44,24,18.1,2.3,0.3,0.7,38.8,0.3,0.4,84.6,0.9,39.1,0.9,38.5,0.2,9.0,0.3,10.9,0.2,8.3,0,0
2015-16,Regular+Season,POR,,23,3,20,12.3,6.4,0.5,1.3,37.9,0.3,0.4,60.0,1.3,19.7,3.3,51.0,1.0,15.0,0.6,8.8,0.2,3.4,0,0
2015-16,Regular+Season,SAC,,58,21,37,15.0,0.4,0.1,0.2,58.3,0.0,0.0,50.0,0.3,61.5,0.2,34.6,0.0,3.8,0.0,7.7,0.0,3.8,0,0
2015-16,Regular+Season,BOS,,35,20,15,8.8,0.6,0.1,0.2,28.6,0.1,0.1,75.0,0.2,31.8,0.3,45.5,0.0,4.5,0.1,9.1,0.1,9.1,0,0
2015-16,Regular+Season,SAC,,71,29,42,35.4,13.0,1.9,3.9,50.0,0.4,0.7,52.0,4.3,33.0,5.2,39.8,2.1,15.8,1.2,9.2,0.4,2.7,0,0
2015-16,Regular+Season,IND,,1,1,0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2015-16,Regular+Season,WAS,,82,41,41,20.3,6.7,1.2,2.9,42.3,1.4,1.8,77.8,4.0,59.1,1.8,27.4,0.6,9.1,0.4,5.3,0.9,13.3,0,0
2015-16,Regular+Season,OKC,,81,37,44,20.3,3.4,0.6,1.3,48.1,0.3,0.4,80.0,1.6,45.8,1.3,36.8,0.4,11.2,0.2,7.2,0.2,5.8,0,0
2015-16,Regular+Season,MIL,,70,30,40,14.3,1.1,0.1,0.6,20.9,0.1,0.1,87.5,0.4,33.3,0.2,22.7,0.0,4.0,0.1,9.3,0.1,5.3,0,0
2015-16,Regular+Season,SAS,,46,41,5,9.4,0.7,0.2,0.3,50.0,0.0,0.0,50.0,0.3,50.0,0.2,30.0,0.1,13.3,0.0,6.7,0.0,3.3,0,0
2015-16,Regular+Season,UTA,,81,40,41,18.5,5.7,0.7,1.8,38.1,0.4,0.5,77.3,1.8,32.3,2.3,39.8,0.8,13.4,0.5,8.0,0.3,4.8,0,0
2015-16,Regular+Season,SAS,,41,30,11,11.6,2.6,0.2,0.7,32.1,0.0,0.0,100,0.5,19.0,1.1,44.8,0.4,17.1,0.2,6.7,0.0,1.0,0,0
