SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2015-16,regular-season,-,21.4,20.2,1.05,22.6,7.8,19.8,39.4,53.9,4.0,4.4,3.5,0.9,39.4,96.6,0
2015-16,regular-season,-,21.7,19.8,1.02,22.3,8.0,19.9,40.4,51.3,5.0,4.4,4.7,1.1,40.9,89.7,0
2015-16,regular-season,-,22.6,21.0,0.98,22.1,8.0,20.3,39.3,51.4,4.5,6.8,3.8,0.9,38.6,65.5,0
2015-16,regular-season,-,22.8,20.9,0.96,21.9,8.1,21.0,38.4,49.0,4.0,4.8,3.6,1.0,38.2,51.7,0
2015-16,regular-season,-,22.6,20.3,0.96,21.7,7.6,20.6,37.0,49.3,4.2,5.3,3.8,0.5,37.1,55.2,0
2015-16,regular-season,-,21.3,20.3,1.01,21.5,7.6,19.1,40.1,53.2,4.1,7.0,3.8,0.6,39.0,72.4,0
2015-16,regular-season,-,22.5,19.9,0.94,21.1,7.4,20.2,36.6,46.8,6.2,5.1,5.9,1.2,37.7,20.7,0
2015-16,regular-season,-,22.2,19.6,0.94,21.0,7.4,19.4,38.3,49.2,5.7,7.7,4.9,1.0,37.9,31.0,0
2015-16,regular-season,-,20.6,18.7,1.01,20.8,7.2,18.5,39.1,52.4,4.9,6.4,4.4,0.9,38.8,75.9,0
2015-16,regular-season,-,20.3,18.5,1.02,20.7,7.2,18.3,39.5,53.2,4.3,6.2,3.8,0.8,39.0,82.8,0
2015-16,regular-season,-,21.5,20.5,0.96,20.6,7.5,19.3,38.7,49.1,5.3,5.7,5.1,0.9,38.9,48.3,0
2015-16,regular-season,-,21.0,19.3,0.98,20.5,7.3,18.9,38.3,50.4,4.8,6.3,4.5,1.0,38.1,62.1,0
2015-16,regular-season,-,18.4,16.6,1.10,20.2,7.1,16.8,42.1,56.1,4.7,4.8,4.3,0.8,42.2,100,0
2015-16,regular-season,-,20.8,19.6,0.96,19.9,7.2,19.2,37.6,48.7,3.8,4.9,3.3,0.8,37.5,44.8,0
2015-16,regular-season,-,20.5,18.3,0.95,19.5,6.9,18.3,37.8,49.5,4.9,6.3,4.1,0.5,37.8,37.9,0
2015-16,regular-season,-,21.3,19.4,0.90,19.3,6.9,19.3,35.8,46.5,4.7,5.7,4.3,0.7,36.1,6.9,0
2015-16,regular-season,-,20.5,18.9,0.93,19.1,7.0,18.4,38.1,47.8,5.8,5.7,5.1,1.3,38.4,10.3,0
2015-16,regular-season,-,20.1,18.7,0.94,18.9,6.9,18.1,37.9,48.5,4.7,6.1,4.0,0.9,37.6,27.6,0
2015-16,regular-season,-,18.1,17.0,1.02,18.5,6.5,16.5,39.3,52.7,3.8,5.7,3.6,0.7,38.9,86.2,0
2015-16,regular-season,-,18.7,16.6,0.96,17.9,6.4,17.3,37.2,49.3,2.9,5.2,2.6,0.5,36.6,41.4,0
2015-16,regular-season,-,19.3,18.1,0.90,17.3,6.5,17.3,37.5,45.6,4.9,6.2,4.6,1.0,37.5,0.0,0
2015-16,regular-season,-,19.1,17.9,0.90,17.2,6.4,17.6,36.1,45.9,3.9,4.7,3.5,1.0,35.9,3.4,0
2015-16,regular-season,-,17.7,16.5,0.93,16.5,6.3,15.9,39.6,48.8,3.9,7.0,3.4,0.7,38.3,13.8,0
2015-16,regular-season,-,16.6,15.2,0.95,15.7,5.6,15.2,37.2,48.2,4.1,4.5,3.8,0.3,37.8,34.5,0
