SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS
2022-23,regular-season,-,04/09/2023,W,48,134,53,101,52.5,14,32,43.8,14,19,73.7,13,37,50,31,13,10,5,23,29,0
2022-23,regular-season,-,04/09/2023,W,48,103,40,95,42.1,6,30,20.0,17,22,77.3,11,37,48,21,4,15,7,16,22,0
2022-23,regular-season,-,04/09/2023,W,48,138,51,104,49.0,15,38,39.5,21,30,70.0,13,56,69,31,12,2,3,13,21,0
2022-23,regular-season,-,04/09/2023,W,48,121,48,95,50.5,11,33,33.3,14,16,87.5,7,38,45,29,9,8,2,19,16,0
2022-23,regular-season,-,04/09/2023,W,48,115,45,90,50.0,12,36,33.3,13,16,81.3,8,41,49,30,16,5,2,17,15,0
2022-23,regular-season,-,04/09/2023,W,48,109,42,84,50.0,7,28,25.0,18,25,72.0,15,36,51,25,20,11,2,15,14,0
2022-23,regular-season,-,04/09/2023,W,48,123,45,83,54.2,18,44,40.9,15,20,75.0,7,37,44,30,18,10,3,20,13,0
2022-23,regular-season,-,04/09/2023,W,48,128,47,97,48.5,18,45,40.0,16,21,76.2,10,39,49,28,11,4,7,9,11,0
2022-23,regular-season,-,04/09/2023,W,48,106,37,81,45.7,6,32,18.8,26,30,86.7,10,39,49,23,19,8,5,14,11,0
2022-23,regular-season,-,04/09/2023,W,48,120,42,89,47.2,25,54,46.3,11,14,78.6,12,35,47,33,15,5,3,13,6,0
2022-23,regular-season,-,04/09/2023,W,48,141,46,89,51.7,19,34,55.9,30,38,78.9,8,36,44,33,15,8,9,24,5,0
2022-23,regular-season,-,04/09/2023,W,48,119,49,100,49.0,5,23,21.7,16,24,66.7,14,39,53,22,10,3,5,18,5,0
2022-23,regular-season,-,04/09/2023,W,48,114,44,90,48.9,6,21,28.6,20,28,71.4,13,38,51,24,15,8,6,15,5,0
2022-23,regular-season,-,04/09/2023,W,48,113,39,82,47.6,13,36,36.1,22,31,71.0,8,34,42,25,17,7,8,22,5,0
2022-23,regular-season,-,04/09/2023,L,48,136,52,108,48.1,15,40,37.5,17,22,77.3,19,34,53,29,15,8,8,24,-5,0
2022-23,regular-season,-,04/09/2023,L,48,114,42,99,42.4,14,37,37.8,16,22,72.7,12,35,47,29,7,4,3,21,-5,0
2022-23,regular-season,-,04/09/2023,L,48,109,41,97,42.3,14,45,31.1,13,21,61.9,14,37,51,28,13,11,5,21,-5,0
2022-23,regular-season,-,04/09/2023,L,48,108,40,90,44.4,3,21,14.3,25,29,86.2,11,38,49,18,15,13,3,24,-5,0
2022-23,regular-season,-,04/09/2023,L,48,114,44,97,45.4,11,39,28.2,15,19,78.9,16,34,50,27,9,11,5,12,-6,0
2022-23,regular-season,-,04/09/2023,L,48,117,51,101,50.5,10,35,28.6,5,6,83.3,7,38,45,31,11,4,4,16,-11,0
2022-23,regular-season,-,04/09/2023,L,48,95,35,89,39.3,10,37,27.0,15,16,93.8,11,33,44,27,16,9,5,24,-11,0
2022-23,regular-season,-,04/09/2023,L,48,110,38,90,42.2,17,47,36.2,17,24,70.8,13,30,43,29,14,13,1,17,-13,0
2022-23,regular-season,-,04/09/2023,L,48,95,37,85,43.5,11,43,25.6,10,15,66.7,10,24,34,24,15,7,6,18,-14,0
2022-23,regular-season,-,04/09/2023,L,48,100,40,92,43.5,7,37,18.9,13,18,72.2,11,32,43,25,12,8,4,16,-15,0
2022-23,regular-season,-,04/09/2023,L,48,105,38,82,46.3,12,34,35.3,17,21,81.0,7,31,38,28,14,5,2,13,-16,0
2022-23,regular-season,-,04/09/2023,L,48,117,46,108,42.6,17,53,32.1,8,16,50.0,8,38,46,28,4,4,3,21,-21,0
2022-23,regular-season,-,04/09/2023,L,48,81,31,85,36.5,9,33,27.3,10,13,76.9,15,44,59,20,25,1,3,16,-22,0
2022-23,regular-season,-,04/09/2023,L,48,105,35,83,42.2,12,32,37.5,23,28,82.1,10,32,42,22,19,6,6,22,-29,0
2022-23,regular-season,-,04/09/2023,L,48,101,38,95,40.0,9,35,25.7,16,24,66.7,6,24,30,25,14,5,3,9,-56,0
2022-23,regular-season,-,04/08/2023,W,48,151,56,101,55.4,24,43,55.8,15,21,71.4,11,34,45,42,7,8,8,18,20,0
2022-23,regular-season,-,04/08/2023,W,48,136,49,93,52.7,12,35,34.3,26,30,86.7,13,38,51,30,12,7,5,17,11,0
2022-23,regular-season,-,04/08/2023,W,48,118,44,100,44.0,11,35,31.4,19,23,82.6,17,42,59,30,16,9,2,18,4,0
2022-23,regular-season,-,04/08/2023,L,48,114,41,90,45.6,15,46,32.6,17,24,70.8,5,36,41,32,14,7,9,20,-4,0
2022-23,regular-season,-,04/08/2023,L,48,125,47,89,52.8,14,32,43.8,17,23,73.9,7,27,34,32,10,8,4,20,-11,0
2022-23,regular-season,-,04/08/2023,L,48,131,50,95,52.6,13,29,44.8,18,24,75.0,10,35,45,34,13,5,4,16,-20,0
2022-23,regular-season,-,04/07/2023,W,48,137,53,93,57.0,20,42,47.6,11,15,73.3,11,33,44,39,12,9,6,20,23,0
2022-23,regular-season,-,04/07/2023,W,48,119,41,78,52.6,16,36,44.4,21,24,87.5,10,37,47,36,24,6,7,22,22,0
2022-23,regular-season,-,04/07/2023,W,48,121,45,81,55.6,15,44,34.1,16,21,76.2,13,40,53,37,21,4,7,14,19,0
2022-23,regular-season,-,04/07/2023,W,48,101,35,89,39.3,9,42,21.4,22,25,88.0,10,35,45,27,10,14,3,12,17,0
2022-23,regular-season,-,04/07/2023,W,48,121,45,92,48.9,18,36,50.0,13,17,76.5,10,44,54,25,16,6,6,12,14,0
2022-23,regular-season,-,04/07/2023,W,48,113,42,79,53.2,10,28,35.7,19,20,95.0,4,39,43,27,12,4,7,17,8,0
2022-23,regular-season,-,04/07/2023,W,48,122,44,90,48.9,13,31,41.9,21,26,80.8,10,32,42,24,13,12,6,24,7,0
2022-23,regular-season,-,04/07/2023,W,48,114,39,84,46.4,7,33,21.2,29,37,78.4,12,38,50,23,17,4,3,18,6,0
2022-23,regular-season,-,04/07/2023,W,53,136,51,102,50.0,11,22,50.0,23,29,79.3,13,39,52,33,20,10,2,22,5,0
2022-23,regular-season,-,04/07/2023,W,48,115,46,88,52.3,11,31,35.5,12,18,66.7,8,42,50,24,12,6,4,15,3,0
2022-23,regular-season,-,04/07/2023,W,48,112,42,89,47.2,7,21,33.3,21,28,75.0,14,34,48,21,19,11,9,23,3,0
2022-23,regular-season,-,04/07/2023,L,48,112,42,93,45.2,18,55,32.7,10,13,76.9,7,36,43,23,10,7,3,15,-3,0
2022-23,regular-season,-,04/07/2023,L,48,109,38,88,43.2,13,41,31.7,20,27,74.1,7,34,41,22,17,10,9,21,-3,0
2022-23,regular-season,-,04/07/2023,L,53,131,51,92,55.4,10,33,30.3,19,28,67.9,4,34,38,32,21,11,7,19,-5,0
2022-23,playoffs,-,06/12/2023,W,48,94,38,84,45.2,5,28,17.9,13,23,56.5,11,46,57,21,15,6,7,13,5,0
2022-23,playoffs,-,06/12/2023,L,48,89,33,96,34.4,9,35,25.7,14,16,87.5,11,33,44,18,8,9,7,21,-5,0
2022-23,playoffs,-,06/09/2023,W,48,108,39,79,49.4,14,28,50.0,16,21,76.2,5,29,34,26,8,11,7,18,13,0
2022-23,playoffs,-,06/09/2023,L,48,95,35,78,44.9,8,25,32.0,17,20,85.0,8,29,37,23,15,2,3,19,-13,0
2022-23,playoffs,-,06/07/2023,W,48,109,41,80,51.3,5,18,27.8,22,27,81.5,13,45,58,28,14,3,5,18,15,0
2022-23,playoffs,-,06/07/2023,L,48,94,34,92,37.0,11,35,31.4,15,19,78.9,10,23,33,20,4,7,3,22,-15,0
2022-23,playoffs,-,06/04/2023,W,48,111,38,78,48.7,17,35,48.6,18,20,90.0,8,23,31,28,11,5,4,22,3,0
2022-23,playoffs,-,06/04/2023,L,48,108,39,75,52.0,11,28,39.3,19,22,86.4,9,29,38,23,14,7,2,21,-3,0
2022-23,playoffs,-,06/01/2023,W,48,104,40,79,50.6,8,27,29.6,16,20,80.0,6,39,45,29,10,4,4,8,11,0
2022-23,playoffs,-,06/01/2023,L,48,93,39,96,40.6,13,39,33.3,2,2,100,11,32,43,26,8,5,4,15,-11,0
2022-23,playoffs,-,05/29/2023,W,48,103,42,86,48.8,14,28,50.0,5,6,83.3,7,35,42,26,14,7,2,15,19,0
2022-23,playoffs,-,05/29/2023,L,48,84,32,82,39.0,9,42,21.4,11,13,84.6,10,30,40,18,15,6,4,13,-19,0
2022-23,playoffs,-,05/27/2023,W,48,104,34,78,43.6,7,35,20.0,29,34,85.3,12,35,47,18,12,4,8,22,1,0
2022-23,playoffs,-,05/27/2023,L,48,103,33,93,35.5,14,30,46.7,23,29,79.3,17,30,47,22,5,5,4,24,-1,0
2022-23,playoffs,-,05/25/2023,W,48,110,40,79,50.6,16,39,41.0,14,19,73.7,12,25,37,23,10,13,4,9,13,0
2022-23,playoffs,-,05/25/2023,L,48,97,40,78,51.3,9,23,39.1,8,10,80.0,10,26,36,20,16,6,2,13,-13,0
2022-23,playoffs,-,05/23/2023,W,48,116,43,84,51.2,18,45,40.0,12,18,66.7,7,32,39,28,10,8,8,24,17,0
2022-23,playoffs,-,05/23/2023,L,48,99,34,78,43.6,8,32,25.0,23,28,82.1,12,32,44,18,16,5,2,18,-17,0
2022-23,playoffs,-,05/22/2023,W,48,113,41,85,48.2,12,33,36.4,19,22,86.4,11,29,40,25,11,3,9,20,2,0
2022-23,playoffs,-,05/22/2023,L,48,111,40,86,46.5,8,20,40.0,23,26,88.5,8,30,38,20,6,5,4,19,-2,0
2022-23,playoffs,-,05/21/2023,W,48,128,46,81,56.8,19,35,54.3,17,21,81.0,1,34,35,25,10,7,4,16,26,0
2022-23,playoffs,-,05/21/2023,L,48,102,39,98,39.8,11,42,26.2,13,17,76.5,21,36,57,25,15,3,3,24,-26,0
2022-23,playoffs,-,05/20/2023,W,48,119,44,88,50.0,17,41,41.5,14,19,73.7,5,34,39,30,6,7,1,19,11,0
2022-23,playoffs,-,05/20/2023,L,48,108,38,84,45.2,10,32,31.3,22,29,75.9,11,34,45,27,12,3,2,18,-11,0
2022-23,playoffs,-,05/19/2023,W,48,111,42,92,45.7,9,26,34.6,18,19,94.7,11,34,45,23,11,9,5,17,6,0
2022-23,playoffs,-,05/19/2023,L,48,105,37,79,46.8,10,35,28.6,21,24,87.5,6,29,35,22,15,2,9,20,-6,0
2022-23,playoffs,-,05/18/2023,W,48,108,39,89,43.8,14,38,36.8,16,18,88.9,11,38,49,27,17,8,2,18,5,0
2022-23,playoffs,-,05/18/2023,L,48,103,36,82,43.9,8,30,26.7,23,26,88.5,4,36,40,26,12,10,7,19,-5,0
2022-23,playoffs,-,05/17/2023,W,48,123,46,85,54.1,16,31,51.6,15,19,78.9,7,28,35,20,15,12,3,22,7,0
2022-23,playoffs,-,05/17/2023,L,48,116,42,81,51.9,10,29,34.5,22,29,75.9,9,25,34,22,15,6,3,18,-7,0
2022-23,playoffs,-,05/16/2023,W,48,132,50,91,54.9,15,32,46.9,17,22,77.3,15,32,47,29,11,5,7,21,6,0
2022-23,playoffs,-,05/16/2023,L,48,126,46,84,54.8,11,24,45.8,23,26,88.5,5,25,30,30,7,6,4,21,-6,0
2022-23,playoffs,-,05/14/2023,W,48,112,41,87,47.1,15,33,45.5,15,18,83.3,7,36,43,18,8,7,7,13,24,0
2022-23,playoffs,-,05/14/2023,L,48,88,31,83,37.3,8,37,21.6,18,19,94.7,7,30,37,15,14,4,7,14,-24,0
2022-23,playoffs,-,05/12/2023,W,48,122,39,75,52.0,13,26,50.0,31,42,73.8,6,40,46,25,7,6,6,17,21,0
2022-23,playoffs,-,05/12/2023,W,48,96,33,82,40.2,7,27,25.9,23,25,92.0,7,33,40,25,7,8,2,22,4,0
2022-23,playoffs,-,05/12/2023,L,48,92,27,71,38.0,10,35,28.6,28,32,87.5,8,33,41,13,12,2,9,22,-4,0
2022-23,playoffs,-,05/12/2023,L,48,101,39,103,37.9,13,48,27.1,10,14,71.4,20,33,53,25,11,3,2,30,-21,0
2022-23,playoffs,-,05/11/2023,W,48,125,44,82,53.7,8,22,36.4,29,31,93.5,7,34,41,24,11,10,3,22,25,0
2022-23,playoffs,-,05/11/2023,W,48,95,33,78,42.3,15,35,42.9,14,16,87.5,6,44,50,22,18,7,6,14,9,0
2022-23,playoffs,-,05/11/2023,L,48,86,30,83,36.1,8,34,23.5,18,19,94.7,6,32,38,18,12,14,7,13,-9,0
2022-23,playoffs,-,05/11/2023,L,48,100,38,79,48.1,11,28,39.3,13,20,65.0,2,27,29,20,14,3,5,22,-25,0
2022-23,playoffs,-,05/10/2023,W,48,121,47,92,51.1,13,35,37.1,14,15,93.3,9,39,48,29,16,8,5,18,15,0
2022-23,playoffs,-,05/10/2023,W,48,112,35,71,49.3,13,34,38.2,29,40,72.5,14,36,50,23,19,6,4,19,9,0
2022-23,playoffs,-,05/10/2023,L,48,103,37,88,42.0,13,43,30.2,16,19,84.2,11,23,34,27,12,11,4,30,-9,0
2022-23,playoffs,-,05/10/2023,L,48,106,42,87,48.3,10,27,37.0,12,15,80.0,7,31,38,24,14,6,4,17,-15,0
2022-23,playoffs,-,05/09/2023,W,48,118,42,85,49.4,13,27,48.1,21,28,75.0,10,40,50,32,10,6,6,17,16,0
2022-23,playoffs,-,05/09/2023,W,48,115,40,79,50.6,12,30,40.0,23,27,85.2,9,40,49,20,13,4,5,24,12,0
2022-23,playoffs,-,05/09/2023,L,48,103,33,83,39.8,12,38,31.6,25,34,73.5,9,27,36,21,8,4,1,16,-12,0
2022-23,playoffs,-,05/09/2023,L,48,102,38,88,43.2,9,27,33.3,17,24,70.8,8,34,42,22,10,6,7,22,-16,0
2022-23,all-star,-,02/19/2023,W,44,184,76,123,61.8,29,66,43.9,3,4,75.0,10,36,46,43,12,8,1,2,9,0
2022-23,all-star,-,02/19/2023,L,44,175,79,132,59.8,17,60,28.3,0,0,0.0,13,32,45,49,10,7,2,5,-9,0
2022-23,all-star,-,02/17/2023,W,12,40,16,33,48.5,4,13,30.8,4,6,66.7,8,14,22,10,2,3,1,0,15,0
2022-23,all-star,-,02/17/2023,W,12,40,18,31,58.1,3,10,30.0,1,3,33.3,3,12,15,12,10,8,2,5,8,0
2022-23,all-star,-,02/17/2023,W,8,25,10,17,58.8,3,8,37.5,2,4,50.0,1,6,7,4,3,1,1,3,5,0
2022-23,all-star,-,02/17/2023,W,33,53,21,48,43.8,2,12,16.7,9,13,69.2,8,14,22,7,15,8,3,12,4,0
2022-23,all-star,-,02/17/2023,L,33,49,19,49,38.8,0,7,0.0,11,20,55.0,8,15,23,10,16,11,3,9,-4,0
2022-23,all-star,-,02/17/2023,L,8,20,6,15,40.0,4,9,44.4,4,6,66.7,2,6,8,4,3,2,2,2,-5,0
2022-23,all-star,-,02/17/2023,L,12,32,12,28,42.9,4,13,30.8,4,4,100,3,9,12,7,10,8,2,3,-8,0
2022-23,all-star,-,02/17/2023,L,12,25,11,27,40.7,3,16,18.8,0,0,0.0,2,9,11,7,4,2,2,3,-15,0
2022-23,play-in,-,04/14/2023,W,48,120,43,83,51.8,13,32,40.6,21,26,80.8,9,38,47,29,17,11,8,15,25,0
2022-23,play-in,-,04/14/2023,W,48,102,32,78,41.0,10,30,33.3,28,32,87.5,10,41,51,19,13,7,2,20,11,0
2022-23,play-in,-,04/14/2023,L,48,91,36,82,43.9,8,28,28.6,11,15,73.3,5,32,37,24,11,5,3,25,-11,0
2022-23,play-in,-,04/14/2023,L,48,95,32,89,36.0,13,40,32.5,18,20,90.0,12,30,42,19,18,9,6,20,-25,0
2022-23,play-in,-,04/12/2023,W,48,123,42,92,45.7,11,37,29.7,28,32,87.5,13,25,38,25,7,7,5,19,5,0
2022-23,play-in,-,04/12/2023,W,48,109,42,86,48.8,7,26,26.9,18,22,81.8,8,28,36,20,11,9,10,22,4,0
2022-23,play-in,-,04/12/2023,L,48,105,38,87,43.7,11,31,35.5,18,36,50.0,16,34,50,23,16,5,5,18,-4,0
2022-23,play-in,-,04/12/2023,L,48,118,42,87,48.3,9,28,32.1,25,30,83.3,14,34,48,27,11,5,4,23,-5,0
2022-23,play-in,-,04/11/2023,W,48,116,45,96,46.9,10,41,24.4,16,27,59.3,22,41,63,26,12,5,8,21,11,0
2022-23,play-in,-,04/11/2023,W,53,108,38,92,41.3,10,31,32.3,22,24,91.7,12,36,48,27,21,8,7,15,6,0
2022-23,play-in,-,04/11/2023,L,53,102,36,83,43.4,16,41,39.0,14,15,93.3,4,33,37,30,24,13,11,26,-6,0
2022-23,play-in,-,04/11/2023,L,48,105,39,91,42.9,11,34,32.4,16,20,80.0,6,33,39,24,8,7,4,19,-11,0
2023-24,pre-season,-,10/20/2023,W,48,134,49,95,51.6,16,40,40.0,20,27,74.1,14,46,60,36,16,6,10,26,36,0
2023-24,pre-season,-,10/20/2023,W,48,109,36,73,49.3,13,33,39.4,24,30,80.0,9,30,39,24,16,16,4,15,33,0
2023-24,pre-season,-,10/20/2023,W,48,120,41,80,51.3,17,40,42.5,21,28,75.0,10,30,40,31,20,12,6,21,14,0
2023-24,pre-season,-,10/20/2023,W,48,114,39,91,42.9,17,40,42.5,19,23,82.6,8,42,50,30,13,8,8,13,10,0
2023-24,pre-season,-,10/20/2023,W,48,124,46,98,46.9,17,51,33.3,15,25,60.0,15,35,50,31,14,10,7,19,8,0
2023-24,pre-season,-,10/20/2023,W,48,110,39,89,43.8,8,28,28.6,24,28,85.7,12,36,48,22,17,12,6,23,6,0
2023-24,pre-season,-,10/20/2023,W,48,122,47,101,46.5,12,38,31.6,16,24,66.7,13,30,43,36,12,12,6,15,5,0
2023-24,pre-season,-,10/20/2023,W,48,109,37,84,44.0,13,34,38.2,22,28,78.6,8,46,54,26,26,13,6,17,5,0
2023-24,pre-season,-,10/20/2023,L,48,117,42,93,45.2,14,46,30.4,19,25,76.0,17,35,52,28,18,10,5,19,-5,0
2023-24,pre-season,-,10/20/2023,L,48,104,39,92,42.4,11,35,31.4,15,20,75.0,5,33,38,24,19,12,7,23,-5,0
2023-24,pre-season,-,10/20/2023,L,48,104,37,79,46.8,8,29,27.6,22,29,75.9,5,34,39,22,21,10,5,27,-6,0
2023-24,pre-season,-,10/20/2023,L,48,116,42,89,47.2,16,43,37.2,16,24,66.7,11,34,45,28,18,9,5,26,-8,0
2023-24,pre-season,-,10/20/2023,L,48,104,42,102,41.2,11,35,31.4,9,16,56.3,16,42,58,29,15,5,6,20,-10,0
2023-24,pre-season,-,10/20/2023,L,48,106,37,83,44.6,13,37,35.1,19,28,67.9,14,30,44,30,24,11,3,21,-14,0
2023-24,pre-season,-,10/20/2023,L,48,76,30,72,41.7,9,29,31.0,7,10,70.0,11,25,36,17,27,10,2,26,-33,0
2023-24,pre-season,-,10/20/2023,L,48,98,36,96,37.5,9,35,25.7,17,22,77.3,11,31,42,22,10,10,4,20,-36,0
2023-24,pre-season,-,10/19/2023,W,48,127,51,105,48.6,14,45,31.1,11,17,64.7,16,39,55,34,15,22,6,19,28,0
2023-24,pre-season,-,10/19/2023,W,48,123,44,93,47.3,13,33,39.4,22,30,73.3,15,35,50,27,18,12,3,27,23,0
2023-24,pre-season,-,10/19/2023,W,48,103,38,84,45.2,9,31,29.0,18,23,78.3,11,36,47,27,17,7,3,22,13,0
2023-24,pre-season,-,10/19/2023,W,48,114,39,77,50.6,17,43,39.5,19,22,86.4,6,36,42,27,23,6,1,20,9,0
2023-24,pre-season,-,10/19/2023,W,48,116,42,95,44.2,18,46,39.1,14,17,82.4,12,38,50,28,14,4,7,22,3,0
2023-24,pre-season,-,10/19/2023,W,48,118,37,80,46.3,12,36,33.3,32,39,82.1,7,41,48,25,21,6,8,25,2,0
2023-24,pre-season,-,10/19/2023,L,48,116,43,90,47.8,9,32,28.1,21,32,65.6,6,39,45,28,14,10,5,29,-2,0
2023-24,pre-season,-,10/19/2023,L,48,113,45,98,45.9,10,37,27.0,13,25,52.0,16,36,52,27,15,9,1,19,-3,0
2023-24,pre-season,-,10/19/2023,L,48,105,35,81,43.2,11,36,30.6,24,27,88.9,7,27,34,25,14,11,4,20,-9,0
2023-24,pre-season,-,10/19/2023,L,48,90,35,86,40.7,4,24,16.7,16,26,61.5,12,34,46,18,17,11,2,20,-13,0
2023-24,pre-season,-,10/19/2023,L,48,100,35,76,46.1,11,29,37.9,19,27,70.4,6,30,36,19,22,11,13,27,-23,0
2023-24,pre-season,-,10/19/2023,L,48,99,37,88,42.0,4,28,14.3,21,26,80.8,10,39,49,24,24,8,5,17,-28,0
2023-24,pre-season,-,10/18/2023,W,48,131,45,89,50.6,20,45,44.4,21,23,91.3,7,40,47,26,14,12,4,18,25,0
2023-24,pre-season,-,10/18/2023,W,48,117,39,83,47.0,13,35,37.1,26,34,76.5,10,44,54,33,23,9,4,26,14,0
2023-24,pre-season,-,10/18/2023,W,48,107,35,85,41.2,15,38,39.5,22,26,84.6,11,32,43,24,16,8,9,20,3,0
2023-24,pre-season,-,10/18/2023,W,48,116,45,88,51.1,16,31,51.6,10,15,66.7,7,40,47,31,22,8,3,21,1,0
2023-24,pre-season,-,10/18/2023,L,48,115,43,93,46.2,12,40,30.0,17,24,70.8,8,32,40,23,13,10,6,21,-1,0
2023-24,pre-season,-,10/18/2023,L,48,104,41,98,41.8,11,33,33.3,11,13,84.6,15,38,53,27,16,4,3,24,-3,0
2023-24,pre-season,-,10/18/2023,L,48,103,34,96,35.4,7,41,17.1,28,35,80.0,16,34,50,21,16,13,5,29,-14,0
2023-24,pre-season,-,10/18/2023,L,48,106,40,92,43.5,14,39,35.9,12,21,57.1,14,33,47,20,15,5,0,17,-25,0
2023-24,pre-season,-,10/17/2023,W,48,138,52,92,56.5,17,37,45.9,17,23,73.9,13,32,45,38,14,9,5,21,27,0
2023-24,pre-season,-,10/17/2023,W,48,124,48,85,56.5,18,39,46.2,10,17,58.8,3,43,46,34,19,10,3,15,23,0
2023-24,pre-season,-,10/17/2023,W,48,123,42,91,46.2,23,52,44.2,16,20,80.0,13,33,46,26,15,8,4,14,13,0
2023-24,pre-season,-,10/17/2023,W,48,116,46,82,56.1,10,28,35.7,14,20,70.0,10,39,49,28,16,6,6,22,13,0
2023-24,pre-season,-,10/17/2023,W,48,104,43,87,49.4,7,28,25.0,11,15,73.3,13,34,47,26,19,11,4,17,12,0
2023-24,pre-season,-,10/17/2023,W,48,106,34,79,43.0,9,31,29.0,29,38,76.3,11,32,43,21,20,11,11,17,4,0
2023-24,pre-season,-,10/17/2023,L,48,102,42,95,44.2,9,26,34.6,9,11,81.8,14,29,43,26,23,9,7,26,-4,0
2023-24,pre-season,-,10/17/2023,L,48,92,35,84,41.7,13,47,27.7,9,15,60.0,10,29,39,27,19,11,10,15,-12,0
2023-24,pre-season,-,10/17/2023,L,48,110,38,88,43.2,19,48,39.6,15,20,75.0,14,28,42,25,14,11,4,18,-13,0
2023-24,pre-season,-,10/17/2023,L,48,103,37,88,42.0,10,32,31.3,19,24,79.2,12,28,40,23,14,13,2,18,-13,0
2023-24,pre-season,-,10/17/2023,L,48,101,36,92,39.1,19,52,36.5,10,16,62.5,7,33,40,24,17,10,2,19,-23,0
2023-24,pre-season,-,10/17/2023,L,48,111,38,91,41.8,14,43,32.6,21,25,84.0,15,27,42,21,14,7,8,23,-27,0
2023-24,pre-season,-,10/16/2023,W,48,120,41,81,50.6,17,40,42.5,21,23,91.3,9,46,55,30,22,7,9,18,31,0
2023-24,pre-season,-,10/16/2023,W,48,114,43,84,51.2,11,28,39.3,17,22,77.3,9,38,47,27,19,11,10,28,20,0
2023-24,regular-season,-,04/14/2024,W,48,135,54,97,55.7,14,34,41.2,13,16,81.3,11,47,58,38,15,6,6,17,49,0
2023-24,regular-season,-,04/14/2024,W,48,157,65,100,65.0,19,36,52.8,8,10,80.0,12,36,48,41,16,10,6,24,42,0
2023-24,regular-season,-,04/14/2024,W,48,121,43,87,49.4,13,34,38.2,22,27,81.5,13,38,51,29,14,11,6,19,39,0
2023-24,regular-season,-,04/14/2024,W,48,123,49,91,53.8,15,34,44.1,10,14,71.4,12,42,54,33,14,9,3,17,28,0
2023-24,regular-season,-,04/14/2024,W,48,113,42,85,49.4,11,35,31.4,18,19,94.7,7,36,43,27,14,11,5,18,25,0
2023-24,regular-season,-,04/14/2024,W,48,107,41,96,42.7,14,44,31.8,11,15,73.3,13,44,57,30,14,8,6,16,21,0
2023-24,regular-season,-,04/14/2024,W,48,125,47,86,54.7,16,29,55.2,15,18,83.3,13,19,32,28,13,13,3,24,19,0
2023-24,regular-season,-,04/14/2024,W,48,124,48,87,55.2,11,29,37.9,17,18,94.4,7,32,39,32,15,12,3,13,16,0
2023-24,regular-season,-,04/14/2024,W,48,126,46,89,51.7,12,36,33.3,22,26,84.6,16,38,54,32,18,9,5,17,15,0
2023-24,regular-season,-,04/14/2024,W,48,118,46,87,52.9,9,36,25.0,17,19,89.5,13,33,46,29,19,13,7,16,15,0
2023-24,regular-season,-,04/14/2024,W,48,116,50,103,48.5,11,38,28.9,5,14,35.7,17,42,59,31,18,7,8,13,11,0
2023-24,regular-season,-,04/14/2024,W,48,132,51,89,57.3,16,32,50.0,14,21,66.7,10,38,48,29,17,10,15,13,10,0
2023-24,regular-season,-,04/14/2024,W,48,120,46,91,50.5,19,40,47.5,9,11,81.8,10,37,47,36,10,10,9,11,10,0
2023-24,regular-season,-,04/14/2024,W,48,123,45,94,47.9,14,43,32.6,19,23,82.6,12,30,42,35,9,10,6,14,7,0
2023-24,regular-season,-,04/14/2024,W,53,120,46,91,50.5,12,32,37.5,16,21,76.2,16,37,53,27,21,7,6,17,1,0
2023-24,regular-season,-,04/14/2024,L,53,119,49,101,48.5,8,31,25.8,13,16,81.3,15,29,44,25,12,15,3,21,-1,0
2023-24,regular-season,-,04/14/2024,L,48,116,46,89,51.7,14,34,41.2,10,16,62.5,14,34,48,22,20,6,5,20,-7,0
2023-24,regular-season,-,04/14/2024,L,48,122,49,103,47.6,14,38,36.8,10,10,100,8,28,36,33,12,9,4,16,-10,0
2023-24,regular-season,-,04/14/2024,L,48,110,44,93,47.3,16,33,48.5,6,9,66.7,12,31,43,30,14,4,1,8,-10,0
2023-24,regular-season,-,04/14/2024,L,48,105,41,104,39.4,8,37,21.6,15,17,88.2,16,35,51,23,12,13,8,14,-11,0
2023-24,regular-season,-,04/14/2024,L,48,111,45,100,45.0,8,33,24.2,13,18,72.2,16,27,43,22,13,9,2,18,-15,0
2023-24,regular-season,-,04/14/2024,L,48,103,38,90,42.2,9,34,26.5,18,21,85.7,13,28,41,23,19,6,3,21,-15,0
2023-24,regular-season,-,04/14/2024,L,48,108,41,86,47.7,15,37,40.5,11,14,78.6,10,29,39,26,19,8,1,17,-16,0
2023-24,regular-season,-,04/14/2024,L,48,106,36,70,51.4,9,26,34.6,25,31,80.6,12,24,36,22,24,7,5,20,-19,0
2023-24,regular-season,-,04/14/2024,L,48,86,32,83,38.6,9,34,26.5,13,17,76.5,4,38,42,19,13,8,6,14,-21,0
2023-24,regular-season,-,04/14/2024,L,48,88,30,75,40.0,7,27,25.9,21,23,91.3,7,27,34,16,17,10,4,18,-25,0
2023-24,regular-season,-,04/14/2024,L,48,95,36,92,39.1,8,33,24.2,15,20,75.0,11,29,40,17,14,7,3,9,-28,0
2023-24,regular-season,-,04/14/2024,L,48,82,31,98,31.6,7,45,15.6,13,17,76.5,23,31,54,18,18,11,2,19,-39,0
2023-24,regular-season,-,04/14/2024,L,48,115,39,89,43.8,12,36,33.3,25,27,92.6,9,23,32,25,17,6,5,12,-42,0
