SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS
2023-24,PlayIn,Orlando Robinson,1631115,MIA,23,1,1,0,2.4,150.0,0.0,0.0,0.0,1.0,100,0.0,0.0,0.0,0.0,0.0,4.0,-0.399
2023-24,PlayIn,Torrey Craig,1628470,CHI,33,2,1,1,8.7,80.0,1.0,10.5,16.7,1.0,50.0,0.5,16.7,4.0,2.0,0.0,3.0,-0.458
2023-24,PlayIn,Mouhamed Gueye,1631243,ATL,21,1,0,1,2.4,183.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,6.0,-0.484
2023-24,PlayIn,Dyson Daniels,1630700,NOP,21,2,1,1,6.1,103.8,2.5,33.3,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,-0.513
2023-24,PlayIn,Patty Mills,201988,MIA,35,1,1,0,3.3,171.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,-0.550
2023-24,PlayIn,Spencer Dinwiddie,203915,LAL,31,1,1,0,5.2,127.3,2.0,40.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,-0.562
2023-24,PlayIn,Thomas Bryant,1628418,MIA,26,1,1,0,4.0,155.6,2.0,100,100,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,-0.627
2023-24,PlayIn,Andre Drummond,203083,CHI,30,2,1,1,9.6,90.5,3.5,28.0,36.8,1.0,50.0,1.5,60.0,4.5,2.0,4.0,6.0,-0.669
2023-24,PlayIn,Paul Reed,1630194,PHI,25,1,1,0,9.8,94.7,2.0,15.4,25.0,0.0,0.0,1.0,50.0,4.0,1.0,4.0,10.0,-0.684
2023-24,PlayIn,Kevin Love,201567,MIA,35,2,1,1,14.8,79.7,3.5,22.6,38.9,0.5,7.1,0.0,0.0,2.0,2.5,3.0,10.0,-0.863
2023-24,PlayIn,Kevon Looney,1626172,GSW,28,1,0,1,8.5,121.1,4.0,44.4,66.7,0.0,0.0,0.0,0.0,6.0,3.0,4.0,8.0,-0.935
2023-24,PlayIn,Trey Lyles,1626168,SAC,28,2,1,1,16.0,86.4,2.5,15.6,25.0,0.5,16.7,0.0,0.0,5.5,3.0,1.0,17.0,-1.001
2023-24,PlayIn,Trayce Jackson-Davis,1631218,GSW,24,1,0,1,10.6,118.2,1.0,8.3,10.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,-1.048
2023-24,PlayIn,Dalen Terry,1631207,CHI,21,2,1,1,14.0,96.7,1.5,9.1,14.3,0.0,0.0,1.0,25.0,7.0,4.0,1.0,6.0,-1.075
2023-24,PlayIn,Naji Marshall,1630230,NOP,26,1,1,0,23.8,72.5,4.0,12.1,19.0,2.0,25.0,1.0,20.0,4.0,6.0,6.0,12.0,-1.139
2023-24,PlayIn,Duncan Robinson,1629130,MIA,30,1,1,0,12.3,116.7,2.0,14.3,28.6,0.0,0.0,0.0,0.0,4.0,4.0,2.0,12.0,-1.147
2023-24,PlayIn,Moses Moody,1630541,GSW,22,1,0,1,15.4,103.3,3.0,15.0,23.1,0.0,0.0,0.0,0.0,4.0,5.0,3.0,14.0,-1.183
2023-24,PlayIn,Davion Mitchell,1630558,SAC,25,2,1,1,20.4,88.8,2.5,12.8,20.0,0.0,0.0,0.0,0.0,6.5,4.0,1.0,21.0,-1.266
2023-24,PlayIn,Wesley Matthews,202083,ATL,37,1,0,1,9.7,140.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,14.0,-1.277
2023-24,PlayIn,Garrison Mathews,1629726,ATL,27,1,0,1,12.9,121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,-1.335
2023-24,PlayIn,Nikola Jović,1631107,MIA,21,2,1,1,20.5,97.5,5.0,20.4,29.4,0.0,0.0,0.5,14.3,7.5,4.5,4.5,15.0,-1.461
2023-24,PlayIn,Gabe Vincent,1629216,LAL,28,1,1,0,17.9,100.0,4.0,18.2,22.2,1.0,50.0,0.0,0.0,0.0,5.0,13.0,26.0,-1.496
2023-24,PlayIn,Bruno Fernando,1628981,ATL,25,1,0,1,10.5,150.0,1.0,11.1,25.0,0.0,0.0,0.0,0.0,8.0,6.0,9.0,16.0,-1.635
2023-24,PlayIn,Larry Nance Jr.,1626204,NOP,31,2,1,1,24.5,93.9,6.0,21.8,30.0,1.0,28.6,0.0,0.0,6.5,4.0,7.5,17.0,-1.684
2023-24,PlayIn,Jose Alvarado,1630631,NOP,26,2,1,1,24.6,95.9,3.0,10.9,15.4,1.0,22.2,0.5,14.3,4.0,4.0,7.5,20.0,-1.701
2023-24,PlayIn,Delon Wright,1626153,MIA,32,2,1,1,22.7,98.9,1.5,5.8,11.5,1.5,25.0,1.0,66.7,3.5,7.0,2.0,20.0,-1.738
2023-24,PlayIn,Buddy Hield,1627741,PHI,31,1,1,0,18.0,124.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,18.0,-1.745
2023-24,PlayIn,Chris Paul,101108,GSW,39,1,0,1,18.3,126.5,1.0,4.2,8.3,0.0,0.0,0.0,0.0,8.0,11.0,6.0,12.0,-1.774
2023-24,PlayIn,Taurean Prince,1627752,LAL,30,1,1,0,22.3,102.0,4.0,14.3,22.2,1.0,33.3,1.0,25.0,4.0,9.0,7.0,30.0,-1.841
2023-24,PlayIn,Caleb Martin,1628997,MIA,28,2,1,1,24.7,101.0,3.0,11.1,15.0,0.5,20.0,1.0,28.6,7.0,3.5,5.5,17.0,-1.871
2023-24,PlayIn,Javonte Green,1629750,CHI,30,2,1,1,20.1,119.3,3.0,15.8,25.0,1.5,33.3,0.0,0.0,6.5,8.0,7.0,18.0,-1.971
2023-24,PlayIn,Brandin Podziemski,1641764,GSW,21,1,0,1,24.1,112.2,6.0,20.0,35.3,1.0,25.0,0.0,0.0,13.0,16.0,6.0,24.0,-2.173
2023-24,PlayIn,Jaime Jaquez Jr.,1631170,MIA,23,2,1,1,28.5,96.7,4.0,13.3,21.1,0.5,8.3,0.0,0.0,6.0,7.0,6.0,23.0,-2.192
2023-24,PlayIn,Jonas Valančiūnas,202685,NOP,32,2,1,1,23.5,118.6,6.5,26.5,38.2,0.0,0.0,1.0,28.6,8.0,8.5,10.0,23.0,-2.302
2023-24,PlayIn,Tobias Harris,202699,PHI,31,1,1,0,32.7,93.8,5.0,12.8,18.5,0.0,0.0,0.0,0.0,12.0,9.0,13.0,32.0,-2.308
2023-24,PlayIn,Kyle Lowry,200768,PHI,38,1,1,0,29.0,101.7,4.0,12.9,18.2,2.0,66.7,0.0,0.0,12.0,11.0,8.0,30.0,-2.359
2023-24,PlayIn,Alex Caruso,1627936,CHI,30,2,1,1,25.3,115.9,2.5,9.3,13.2,0.5,11.1,0.5,16.7,9.5,7.5,11.5,21.0,-2.442
2023-24,PlayIn,Haywood Highsmith,1629312,MIA,27,2,1,1,29.7,103.3,2.0,5.8,10.8,3.0,37.5,0.5,25.0,8.5,9.5,5.5,27.0,-2.455
2023-24,PlayIn,Bam Adebayo,1628389,MIA,26,2,1,1,31.2,105.6,6.0,15.8,25.5,0.0,0.0,2.0,44.4,10.0,9.5,6.0,26.0,-2.578
2023-24,PlayIn,D'Angelo Russell,1626156,LAL,28,1,1,0,36.5,97.3,0.0,0.0,0.0,1.0,12.5,1.0,14.3,1.0,10.0,12.0,38.0,-2.629
2023-24,PlayIn,Keon Ellis,1631165,SAC,24,2,1,1,33.2,101.4,1.0,3.2,4.8,1.5,20.0,2.5,71.4,11.0,7.0,8.0,32.0,-2.747
2023-24,PlayIn,Tyler Herro,1629639,MIA,24,2,1,1,37.0,97.3,5.5,12.5,19.3,0.0,0.0,0.0,0.0,10.0,11.0,7.0,27.0,-2.749
2023-24,PlayIn,Brandon Ingram,1627742,NOP,26,2,1,1,31.0,111.8,4.5,14.5,20.9,0.0,0.0,0.5,33.3,11.5,9.5,13.0,28.0,-2.780
2023-24,PlayIn,CJ McCollum,203468,NOP,32,2,1,1,32.7,106.6,2.0,5.6,8.5,0.5,9.1,1.0,25.0,12.5,8.0,11.5,26.0,-2.784
2023-24,PlayIn,Klay Thompson,202691,GSW,34,1,0,1,31.6,114.3,4.0,10.0,15.4,0.0,0.0,0.0,0.0,7.0,12.0,5.0,20.0,-2.865
2023-24,PlayIn,Kelly Oubre Jr.,1626162,PHI,28,1,1,0,37.3,101.4,5.0,11.4,18.5,1.0,25.0,1.0,33.3,13.0,13.0,9.0,32.0,-2.905
2023-24,PlayIn,Harrison Barnes,203084,SAC,32,2,1,1,36.1,102.0,3.0,9.7,13.3,0.0,0.0,0.0,0.0,10.5,7.0,9.0,36.0,-2.926
2023-24,PlayIn,Rui Hachimura,1629060,LAL,26,1,1,0,32.7,113.2,1.0,3.2,5.0,1.0,16.7,0.0,0.0,5.0,9.0,16.0,40.0,-2.961
2023-24,PlayIn,Trey Murphy III,1630530,NOP,24,2,1,1,36.9,106.1,6.0,14.5,20.3,1.0,22.2,0.5,10.0,9.5,12.5,16.0,34.0,-2.989
2023-24,PlayIn,Herbert Jones,1630529,NOP,25,2,1,1,30.6,120.2,0.5,1.6,2.2,1.5,75.0,0.5,33.3,11.5,9.0,10.0,26.0,-2.997
2023-24,PlayIn,Austin Reaves,1630559,LAL,26,1,1,0,36.5,106.6,5.0,13.5,20.0,0.0,0.0,0.0,0.0,5.0,4.0,21.0,48.0,-3.040
2023-24,PlayIn,Jonathan Kuminga,1630228,GSW,21,1,0,1,27.9,127.6,5.0,16.1,27.8,0.0,0.0,1.0,50.0,14.0,18.0,9.0,22.0,-3.062
2023-24,PlayIn,Andrew Wiggins,203952,GSW,29,1,0,1,25.5,134.5,2.0,7.7,12.5,0.0,0.0,1.0,33.3,14.0,14.0,10.0,24.0,-3.115
2023-24,PlayIn,Zion Williamson,1629627,NOP,23,1,0,1,36.5,106.4,8.0,22.2,25.0,1.0,33.3,1.0,50.0,10.0,4.0,12.0,26.0,-3.184
2023-24,PlayIn,LeBron James,2544,LAL,39,1,1,0,40.9,101.2,9.0,20.9,28.1,3.0,42.9,2.0,40.0,3.0,4.0,23.0,52.0,-3.191
2023-24,PlayIn,Domantas Sabonis,1627734,SAC,28,2,1,1,39.3,105.6,11.0,32.4,47.8,2.5,29.4,1.0,28.6,10.5,7.5,9.0,41.0,-3.282
2023-24,PlayIn,Nicolas Batum,201587,PHI,35,1,1,0,27.6,138.9,3.0,10.3,20.0,0.0,0.0,1.0,50.0,16.0,18.0,7.0,28.0,-3.307
2023-24,PlayIn,Jimmy Butler III,202710,MIA,34,1,0,1,39.7,110.7,2.0,4.2,7.4,5.0,71.4,0.0,0.0,16.0,15.0,9.0,34.0,-3.330
2023-24,PlayIn,De'Aaron Fox,1628368,SAC,26,2,1,1,40.5,105.4,4.0,10.7,15.7,2.5,29.4,0.0,0.0,14.0,8.0,10.0,41.0,-3.396
2023-24,PlayIn,Keegan Murray,1631099,SAC,23,2,1,1,38.1,110.9,4.0,11.1,17.8,1.5,21.4,0.5,12.5,14.0,8.0,10.0,41.0,-3.428
2023-24,PlayIn,Joel Embiid,203954,PHI,30,1,1,0,38.2,116.2,12.0,28.6,46.2,1.0,25.0,0.0,0.0,18.0,19.0,9.0,36.0,-3.573
2023-24,PlayIn,Nikola Vučević,202696,CHI,33,2,1,1,36.1,120.9,11.5,33.8,47.9,1.0,15.4,0.5,11.1,9.5,9.5,13.0,34.0,-3.581
2023-24,PlayIn,Draymond Green,203110,GSW,34,1,0,1,35.1,123.9,3.0,7.3,13.0,2.0,40.0,0.0,0.0,14.0,22.0,5.0,30.0,-3.606
2023-24,PlayIn,Clint Capela,203991,ATL,30,1,0,1,37.6,121.1,13.0,40.6,59.1,0.0,0.0,0.0,0.0,3.0,5.0,10.0,56.0,-3.609
2023-24,PlayIn,Anthony Davis,203076,LAL,31,1,1,0,40.2,113.3,9.0,21.4,34.6,1.0,16.7,3.0,42.9,5.0,11.0,21.0,54.0,-3.616
2023-24,PlayIn,Bogdan Bogdanović,203992,ATL,31,1,0,1,36.6,119.0,4.0,12.1,18.2,2.0,66.7,2.0,100,9.0,8.0,14.0,54.0,-3.665
2023-24,PlayIn,Coby White,1629632,CHI,24,2,1,1,39.7,115.1,5.0,12.3,18.2,1.5,20.0,0.0,0.0,11.0,11.5,17.0,37.0,-3.752
2023-24,PlayIn,DeMar DeRozan,201942,CHI,34,2,1,1,42.6,112.6,4.0,9.1,12.3,1.0,12.5,1.0,15.4,11.0,10.5,15.5,37.0,-3.837
2023-24,PlayIn,Tyrese Maxey,1630178,PHI,23,1,1,0,44.0,112.8,3.0,6.1,9.4,0.0,0.0,0.0,0.0,20.0,18.0,13.0,42.0,-3.984
2023-24,PlayIn,Stephen Curry,201939,GSW,36,1,0,1,36.5,128.9,3.0,7.9,13.0,2.0,40.0,1.0,33.3,18.0,22.0,9.0,34.0,-4.070
2023-24,PlayIn,Ayo Dosunmu,1630245,CHI,24,2,1,1,41.1,123.2,1.5,3.7,5.3,1.5,23.1,2.0,36.4,11.5,11.5,14.5,36.0,-4.168
2023-24,PlayIn,De'Andre Hunter,1629631,ATL,26,1,0,1,42.2,134.9,1.0,2.9,4.8,0.0,0.0,0.0,0.0,5.0,9.0,17.0,64.0,-4.716
2023-24,PlayIn,Dejounte Murray,1627749,ATL,27,1,0,1,45.6,127.7,6.0,15.0,23.1,2.0,50.0,0.0,0.0,5.0,9.0,17.0,66.0,-4.794
2023-24,PlayIn,Trae Young,1629027,ATL,25,1,0,1,42.7,135.6,1.0,2.9,4.5,0.0,0.0,0.0,0.0,11.0,11.0,16.0,72.0,-4.806
2023-24,IST,Shai Gilgeous-Alexander,1628983,OKC,25,3,1,2,33.2,91.7,5.0,12.4,20.8,4.0,44.4,1.3,36.4,13.3,15.3,3.7,27.3,0.303
2023-24,IST,Nic Claxton,1629651,BKN,25,2,2,0,26.2,91.5,5.0,15.6,21.3,0.5,9.1,3.0,75.0,6.0,10.5,3.5,13.0,0.238
2023-24,IST,Donovan Mitchell,1628378,CLE,27,2,1,1,35.8,101.3,6.5,14.4,22.0,2.0,30.8,0.5,5.0,8.5,14.5,9.5,29.0,0.231
2023-24,IST,Karl-Anthony Towns,1626157,MIN,28,4,3,1,36.5,101.6,10.3,24.4,37.3,0.5,10.0,0.0,0.0,15.3,11.3,6.0,32.0,0.228
2023-24,IST,Gary Harris,203914,ORL,29,3,3,0,23.6,89.7,2.0,8.8,11.8,0.7,16.7,0.7,20.0,10.3,0.3,3.7,17.3,0.227
2023-24,IST,Tari Eason,1631106,HOU,23,4,2,2,18.9,85.1,5.0,20.8,29.9,0.5,22.2,1.5,46.2,6.0,5.5,1.5,11.5,0.214
2023-24,IST,Devin Booker,1626164,PHX,27,4,3,1,33.9,102.2,5.0,13.2,20.2,1.5,23.1,0.8,17.6,8.5,11.3,6.0,32.0,0.207
2023-24,IST,Matt Ryan,1630346,NOP,27,3,2,1,18.3,86.3,1.3,5.1,8.0,0.7,16.7,0.0,0.0,6.7,6.3,4.3,18.7,0.206
2023-24,IST,Dyson Daniels,1630700,NOP,21,6,4,2,26.9,97.7,4.7,15.2,22.8,1.7,33.3,0.3,8.7,8.0,8.8,5.5,26.0,0.198
2023-24,IST,Brandin Podziemski,1641764,GSW,21,2,1,1,25.4,95.3,4.0,14.5,20.5,0.5,9.1,0.0,0.0,12.0,9.5,6.5,22.0,0.195
2023-24,IST,Fred VanVleet,1627832,HOU,30,4,2,2,40.3,106.1,4.8,10.7,16.1,1.0,18.2,1.3,23.8,14.0,13.8,6.0,33.0,0.194
2023-24,IST,Max Strus,1629622,CLE,28,4,3,1,36.6,104.9,2.8,6.4,9.9,2.3,34.6,1.3,22.7,11.8,15.3,13.8,32.5,0.191
2023-24,IST,Franz Wagner,1630532,ORL,22,4,3,1,34.4,103.9,4.8,15.3,20.7,1.3,17.2,0.3,6.7,14.0,3.8,7.0,26.0,0.189
2023-24,IST,Anthony Davis,203076,LAL,31,7,7,0,33.9,104.0,9.4,23.2,35.9,1.0,18.9,2.9,57.1,10.4,12.9,11.4,32.0,0.188
2023-24,IST,LeBron James,2544,LAL,39,7,7,0,30.7,101.3,7.1,19.8,31.1,1.6,30.6,0.1,3.8,11.1,13.6,9.9,28.3,0.188
2023-24,IST,Evan Mobley,1630596,CLE,23,4,3,1,35.9,105.3,10.0,23.1,35.4,1.0,16.7,3.0,52.2,12.0,13.5,13.3,31.0,0.185
2023-24,IST,Caris LeVert,1627747,CLE,29,3,2,1,30.9,103.0,3.0,8.7,12.9,1.0,14.3,0.3,4.8,11.0,11.3,10.7,29.3,0.183
2023-24,IST,Tyler Herro,1629639,MIA,24,1,1,0,36.7,106.3,10.0,31.3,43.5,2.0,28.6,0.0,0.0,22.0,5.0,15.0,52.0,0.183
2023-24,IST,Mike Conley,201144,MIN,36,4,3,1,32.4,103.3,1.8,4.8,7.3,1.0,25.0,0.0,0.0,14.0,10.0,7.8,28.5,0.180
2023-24,IST,Chet Holmgren,1631096,OKC,22,4,1,3,31.3,103.9,6.0,16.7,28.6,1.3,20.8,1.0,36.4,14.0,14.3,6.3,26.5,0.178
2023-24,IST,Josh Hart,1628404,NYK,29,5,3,2,29.8,102.9,5.4,16.7,22.0,1.6,38.1,0.8,36.4,6.8,8.2,4.2,25.2,0.175
2023-24,IST,Kristaps Porziņģis,204001,BOS,28,3,2,1,27.3,101.2,5.0,17.6,23.4,1.0,27.3,1.3,57.1,4.7,2.3,6.7,19.3,0.172
2023-24,IST,Evan Fournier,203095,DET,31,1,1,0,15.6,84.4,1.0,6.7,9.1,1.0,25.0,0.0,0.0,0.0,7.0,0.0,8.0,0.171
2023-24,IST,Jeff Green,201145,HOU,37,4,2,2,14.6,83.7,1.0,5.8,8.2,0.0,0.0,0.8,33.3,4.8,3.0,1.5,8.0,0.169
2023-24,IST,Keegan Murray,1631099,SAC,23,3,2,1,36.6,107.2,5.3,15.0,20.8,1.3,16.7,0.3,7.7,13.7,8.3,8.3,43.3,0.168
2023-24,IST,Kenrich Williams,1629026,OKC,29,2,1,1,15.1,84.6,0.5,3.2,5.3,0.0,0.0,0.0,0.0,4.5,3.0,1.5,10.0,0.167
2023-24,IST,Spencer Dinwiddie,203915,LAL,31,4,3,1,31.6,104.6,4.8,13.0,19.2,1.5,37.5,0.0,0.0,10.5,8.8,6.3,25.5,0.163
2023-24,IST,Ryan Rollins,1631157,MIL,21,1,0,1,7.3,52.9,1.0,20.0,25.0,0.0,0.0,1.0,50.0,2.0,0.0,0.0,4.0,0.160
2023-24,IST,Jalen Williams,1631114,OKC,23,4,1,3,31.0,106.1,3.0,8.6,15.2,0.5,9.5,0.3,12.5,15.5,13.3,7.5,28.0,0.158
2023-24,IST,Armoni Brooks,1629717,BKN,26,1,0,1,19.3,94.9,3.0,10.7,17.6,0.0,0.0,0.0,0.0,7.0,11.0,0.0,12.0,0.156
2023-24,IST,Jonathan Isaac,1628371,ORL,26,4,3,1,15.0,88.3,3.8,24.2,34.9,1.0,30.8,1.0,66.7,5.5,2.0,4.0,10.0,0.156
2023-24,IST,Jrue Holiday,201950,BOS,34,4,3,1,34.7,107.6,6.5,17.8,21.8,1.0,26.7,0.3,7.1,10.5,3.5,9.5,31.0,0.156
2023-24,IST,Jabari Smith Jr.,1631095,HOU,21,4,2,2,32.6,106.4,7.8,21.7,33.0,0.5,12.5,0.8,16.7,11.3,10.0,5.8,31.0,0.154
2023-24,IST,Jordan Hawkins,1641722,NOP,22,5,3,2,26.4,103.2,4.4,14.0,21.2,0.4,9.5,0.0,0.0,8.8,8.8,8.2,26.8,0.153
2023-24,IST,D'Angelo Russell,1626156,LAL,28,7,7,0,27.0,104.2,2.4,7.7,11.7,0.3,6.5,0.4,10.3,8.4,11.1,10.9,26.6,0.150
2023-24,IST,Vasilije Micic,203995,CHA,30,2,1,1,15.6,93.0,1.0,5.9,9.1,0.5,10.0,0.0,0.0,5.0,5.0,0.0,9.0,0.148
2023-24,IST,Sam Hauser,1630573,BOS,26,5,3,2,23.2,101.6,2.8,11.2,15.9,0.2,6.7,0.0,0.0,6.8,7.0,4.8,22.4,0.147
2023-24,IST,Josh Richardson,1626196,MIA,30,4,2,2,32.3,107.4,2.5,8.4,12.2,0.8,12.5,0.3,11.1,10.0,7.0,8.0,35.5,0.146
2023-24,IST,Taurean Prince,1627752,LAL,30,7,7,0,28.1,105.3,1.9,5.7,8.5,1.0,25.0,0.4,11.5,8.7,9.9,9.7,28.3,0.145
2023-24,IST,Austin Reaves,1630559,LAL,26,7,7,0,26.6,104.3,4.0,12.2,18.8,0.7,20.0,0.0,0.0,8.9,10.0,7.1,24.0,0.144
2023-24,IST,Cam Reddish,1629629,LAL,24,7,7,0,25.0,103.0,1.3,4.2,6.8,1.0,21.2,0.6,16.0,9.1,12.1,9.6,23.7,0.144
2023-24,IST,Christian Braun,1631128,DEN,23,4,2,2,22.5,101.1,3.5,15.2,20.3,0.3,8.3,0.0,0.0,9.3,2.3,4.3,16.5,0.144
2023-24,IST,Christian Wood,1626174,LAL,28,5,5,0,18.9,95.9,6.2,26.1,37.3,0.0,0.0,0.6,27.3,5.6,4.4,4.8,15.2,0.143
2023-24,IST,Darius Garland,1629636,CLE,24,4,3,1,36.6,109.4,1.8,4.2,6.7,1.8,25.9,0.3,5.0,12.3,16.3,13.8,32.5,0.143
2023-24,IST,Jarrett Allen,1628386,CLE,26,4,3,1,29.7,106.4,6.3,19.4,29.8,0.3,5.6,1.8,46.7,9.0,11.5,8.8,25.5,0.143
2023-24,IST,Jock Landale,1629111,HOU,28,2,1,1,7.0,59.4,2.5,25.0,29.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.143
2023-24,IST,Moritz Wagner,1629021,ORL,27,4,3,1,21.0,100.0,3.0,14.3,21.1,0.3,7.7,0.3,11.1,10.0,3.3,7.8,16.0,0.143
2023-24,IST,Kelly Oubre Jr.,1626162,PHI,28,1,1,0,26.4,103.7,6.0,20.7,27.3,2.0,33.3,0.0,0.0,2.0,3.0,10.0,24.0,0.142
2023-24,IST,Rui Hachimura,1629060,LAL,26,7,7,0,21.7,100.3,2.4,9.7,14.5,0.6,14.8,0.1,6.3,7.3,7.6,6.6,22.0,0.142
2023-24,IST,Aaron Gordon,203932,DEN,28,4,2,2,38.2,110.2,5.3,13.7,19.4,0.8,13.0,0.3,9.1,12.3,8.3,11.8,39.5,0.141
2024-25,Pre+Season,Anfernee Simons,1629014,POR,26,1,1,0,20.7,61.4,2.0,8.3,11.8,0.0,0.0,0.0,0.0,4.0,9.0,4.0,4.0,0.339
2024-25,Pre+Season,Jock Landale,1629111,HOU,29,1,1,0,19.5,66.7,4.0,16.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,20.0,0.305
2024-25,Pre+Season,Deni Avdija,1630166,POR,24,3,3,0,21.3,73.4,3.7,14.1,20.4,1.3,19.0,0.7,18.2,11.0,6.0,8.0,13.3,0.284
2024-25,Pre+Season,Scoot Henderson,1630703,POR,21,4,3,1,27.9,87.7,3.3,10.5,14.8,1.5,23.1,0.0,0.0,12.8,7.3,10.0,26.0,0.236
2024-25,Pre+Season,Jabari Walker,1631133,POR,22,2,1,1,20.5,78.8,4.5,16.4,26.5,1.0,28.6,0.0,0.0,4.5,10.5,5.5,18.0,0.220
2024-25,Pre+Season,RJ Barrett,1629628,TOR,25,1,1,0,14.3,63.0,2.0,15.4,18.2,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,0.200
2024-25,Pre+Season,Toumani Camara,1641739,POR,25,4,3,1,27.8,91.7,4.3,14.4,20.7,2.0,29.6,0.8,20.0,14.5,7.8,13.0,22.5,0.199
2024-25,Pre+Season,Donovan Clingan,1642270,POR,21,4,3,1,20.5,85.5,7.0,29.5,40.0,0.3,5.0,2.0,61.5,9.5,6.5,7.3,14.0,0.188
2024-25,Pre+Season,Isaiah Hartenstein,1628392,OKC,27,3,2,1,17.9,83.7,4.7,23.3,31.1,1.0,21.4,1.0,33.3,6.3,3.3,5.0,11.3,0.186
2024-25,Pre+Season,Kevon Harris,1630284,ATL,28,2,0,2,17.5,81.3,2.0,10.8,16.0,1.0,20.0,0.5,33.3,9.5,6.5,8.0,14.0,0.185
2024-25,Pre+Season,Immanuel Quickley,1630193,TOR,26,1,1,0,23.9,90.6,3.0,10.3,12.5,0.0,0.0,0.0,0.0,15.0,4.0,4.0,18.0,0.182
2024-25,Pre+Season,Kai Jones,1630539,DAL,24,5,4,1,24.2,90.0,3.2,10.6,17.4,1.4,19.4,2.4,54.5,10.2,9.2,7.2,19.2,0.182
2024-25,Pre+Season,Lamar Stevens,1630205,MEM,27,3,1,2,12.9,67.1,2.3,15.6,22.6,0.7,18.2,1.0,50.0,4.7,4.0,2.7,5.3,0.181
2024-25,Pre+Season,Brandin Podziemski,1641764,GSW,22,5,5,0,22.3,89.1,4.0,16.7,25.0,1.8,39.1,0.0,0.0,9.6,5.2,7.0,18.4,0.172
2024-25,Pre+Season,Daniss Jenkins,1642450,DET,23,5,3,2,13.1,72.5,2.2,14.3,22.0,0.8,21.1,0.2,12.5,4.6,4.2,2.0,7.2,0.170
2024-25,Pre+Season,Miles McBride,1630540,NYK,24,3,3,0,28.0,94.4,0.7,2.0,3.0,0.7,16.7,0.3,14.3,8.0,5.0,6.3,18.0,0.169
2024-25,Pre+Season,Miller Kopp,1642046,OKC,26,1,1,0,14.4,75.9,5.0,29.4,29.4,0.0,0.0,0.0,0.0,2.0,0.0,7.0,6.0,0.165
2024-25,Pre+Season,Buddy Hield,1627741,GSW,32,6,6,0,17.2,84.0,2.3,11.5,18.2,0.2,5.0,0.2,7.1,6.2,4.8,4.2,14.7,0.164
2024-25,Pre+Season,Rayan Rupert,1641712,POR,21,4,3,1,26.1,94.1,3.3,10.5,15.5,0.8,13.6,0.3,7.1,11.8,10.3,7.8,22.0,0.164
2024-25,Pre+Season,Jerami Grant,203924,POR,31,3,2,1,18.5,86.9,1.0,5.7,7.7,1.3,22.2,1.0,42.9,7.7,2.7,8.3,18.7,0.163
2024-25,Pre+Season,Mikal Bridges,1628969,NYK,28,4,3,1,26.4,95.4,2.5,7.9,11.2,1.0,18.2,0.0,0.0,7.5,5.0,8.0,23.5,0.161
2024-25,Pre+Season,Kyrie Irving,202681,DAL,33,2,1,1,18.0,85.3,2.5,10.2,15.2,0.5,33.3,1.0,28.6,6.5,6.0,5.5,14.0,0.156
2024-25,Pre+Season,P.J. Washington,1629023,DAL,26,2,1,1,20.5,89.9,4.0,17.0,24.2,2.5,55.6,0.5,12.5,12.5,0.5,9.0,22.0,0.156
2024-25,Pre+Season,Paul Reed,1630194,DET,26,5,3,2,11.2,71.1,3.4,24.3,36.2,1.4,36.8,0.6,37.5,3.2,3.0,4.4,6.0,0.154
2024-25,Pre+Season,Kyle Anderson,203937,MIA,31,6,6,0,16.9,86.0,2.7,14.3,20.3,0.7,20.0,0.2,9.1,6.5,2.7,3.5,13.0,0.149
2024-25,Pre+Season,Jordan Miller,1641757,LAC,25,5,4,1,19.6,89.2,1.8,7.6,13.2,1.0,20.8,0.4,14.3,5.4,6.8,5.0,14.0,0.148
2024-25,Pre+Season,Precious Achiuwa,1630173,NYK,25,5,4,1,24.6,94.7,4.8,18.2,27.6,0.8,16.7,0.6,27.3,7.0,3.6,6.4,20.0,0.148
