SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2021-22,Regular+Season,POR,Portland Trail Blazers,82,6.0,5.4,0.85,5.1,1.8,5.1,36.3,44.8,5.7,9.6,4.5,0.6,35.7,3.4
2021-22,Regular+Season,MEM,Memphis Grizzlies,82,5.4,4.6,0.91,4.9,1.7,4.7,37.3,45.2,8.4,6.1,7.4,1.1,39.1,37.9
2021-22,Regular+Season,NOP,New Orleans Pelicans,82,4.6,4.2,1.03,4.8,1.7,4.0,43.1,51.4,9.0,4.8,7.4,1.6,44.4,86.2
2021-22,Regular+Season,MIN,Minnesota Timberwolves,82,5.3,4.6,0.89,4.7,1.7,4.8,36.3,46.4,3.0,7.2,2.6,0.9,35.0,24.1
2021-22,Regular+Season,DEN,Denver Nuggets,82,4.5,4.2,1.03,4.7,1.7,4.1,41.3,53.0,5.4,5.4,5.1,1.1,40.7,79.3
2021-22,Regular+Season,WAS,Washington Wizards,82,5.0,4.7,0.89,4.5,1.7,4.4,38.4,46.1,4.8,8.0,4.1,0.5,37.9,27.6
2021-22,Regular+Season,BKN,Brooklyn Nets,82,4.1,3.7,1.04,4.2,1.6,3.6,44.9,52.7,6.3,6.6,5.4,1.8,44.4,89.7
2021-22,Regular+Season,SAS,San Antonio Spurs,82,4.4,3.9,0.94,4.2,1.5,3.8,40.3,47.4,8.0,6.6,6.9,0.6,41.3,48.3
2021-22,Regular+Season,LAC,LA Clippers,82,4.0,3.7,1.04,4.1,1.5,3.5,43.4,52.4,7.4,6.7,7.4,1.8,43.3,93.1
2021-22,Regular+Season,DET,Detroit Pistons,82,4.7,4.2,0.87,4.1,1.5,4.1,36.4,44.0,7.0,7.3,6.5,1.3,37.1,6.9
2021-22,Regular+Season,CHA,Charlotte Hornets,82,4.0,3.5,1.01,4.1,1.4,3.5,40.3,51.6,7.0,7.6,5.8,0.6,41.0,65.5
2021-22,Regular+Season,HOU,Houston Rockets,82,4.3,3.8,0.94,4.1,1.4,3.7,38.4,49.7,7.1,9.0,6.5,1.4,38.1,44.8
2021-22,Regular+Season,SAC,Sacramento Kings,82,4.0,3.6,1.02,4.0,1.4,3.5,39.1,53.5,3.7,7.1,3.4,0.0,38.6,75.9
2021-22,Regular+Season,ORL,Orlando Magic,82,3.6,3.3,1.06,3.9,1.4,3.1,45.9,54.9,8.0,8.4,8.0,2.3,44.8,96.6
2021-22,Regular+Season,CLE,Cleveland Cavaliers,82,4.3,4.0,0.90,3.8,1.5,3.7,39.7,47.3,6.0,9.2,4.6,1.1,39.0,31.0
2021-22,Regular+Season,LAL,Los Angeles Lakers,82,3.3,2.9,1.06,3.5,1.4,3.1,44.0,54.2,3.0,4.4,3.0,0.4,43.5,100
2021-22,Regular+Season,CHI,Chicago Bulls,82,3.4,3.1,1.02,3.5,1.3,2.9,43.6,51.0,8.6,7.2,8.3,2.9,43.5,69.0
2021-22,Regular+Season,IND,Indiana Pacers,82,3.7,3.3,0.88,3.3,1.1,3.2,34.7,46.4,4.9,9.4,3.9,0.7,34.2,17.2
2021-22,Regular+Season,ATL,Atlanta Hawks,82,3.8,3.4,0.88,3.3,1.3,3.3,38.1,44.5,5.2,6.8,3.9,0.6,38.3,10.3
2021-22,Regular+Season,MIL,Milwaukee Bucks,82,3.5,3.1,0.88,3.1,1.1,3.1,35.2,44.1,5.2,6.6,4.5,0.3,36.0,13.8
2021-22,Regular+Season,TOR,Toronto Raptors,82,2.8,2.5,0.99,2.8,1.0,2.6,38.8,49.8,3.4,4.7,3.4,0.4,38.8,55.2
2021-22,Regular+Season,NYK,New York Knicks,82,3.3,3.0,0.77,2.5,0.9,2.8,31.3,39.7,5.6,8.2,4.9,1.1,31.8,0.0
2021-22,Regular+Season,OKC,Oklahoma City Thunder,82,2.7,2.4,0.92,2.5,0.9,2.2,40.2,50.0,6.8,13.6,6.3,1.4,38.0,41.4
2021-22,Regular+Season,DAL,Dallas Mavericks,82,2.7,2.6,0.89,2.4,0.9,2.5,35.8,45.0,5.4,5.8,5.4,1.3,36.3,20.7
2021-22,Regular+Season,PHI,Philadelphia 76ers,82,2.5,2.3,0.91,2.3,0.8,2.1,38.9,48.9,4.4,10.8,3.4,1.0,36.8,34.5
2021-22,Playoffs,GSW,Golden State Warriors,22,8.3,7.7,0.98,8.1,2.9,7.4,39.3,50.0,4.9,7.7,4.9,1.6,38.3,64.3
2021-22,Playoffs,BOS,Boston Celtics,24,5.2,4.9,1.02,5.3,1.9,4.3,43.3,54.0,11.2,8.8,10.4,3.2,43.2,71.4
2021-22,Playoffs,MIA,Miami Heat,18,4.2,3.9,0.77,3.2,1.1,3.7,29.9,41.0,4.0,8.0,4.0,1.3,28.0,14.3
2021-22,Playoffs,MEM,Memphis Grizzlies,12,4.1,3.5,1.08,4.4,1.5,3.6,41.9,53.0,8.2,6.1,8.2,2.0,42.9,85.7
2021-22,Playoffs,PHX,Phoenix Suns,13,3.1,3.0,0.88,2.7,1.0,2.7,37.1,47.0,2.5,10.0,2.5,0.0,35.0,35.7
2021-22,Playoffs,DAL,Dallas Mavericks,18,2.0,2.0,0.94,1.9,0.7,1.9,34.3,47.0,2.8,0.0,2.8,0.0,36.1,50.0
2021-22,Playoffs,MIN,Minnesota Timberwolves,6,4.8,4.3,1.03,5.0,1.3,3.5,38.1,52.0,13.8,13.8,13.8,0.0,41.4,78.6
2021-22,Playoffs,MIL,Milwaukee Bucks,12,3.4,3.1,0.73,2.5,1.1,3.2,34.2,39.0,4.9,2.4,4.9,0.0,31.7,7.1
2021-22,Playoffs,UTA,Utah Jazz,6,4.7,4.6,0.96,4.5,1.8,4.0,45.8,50.0,7.1,7.1,3.6,0.0,46.4,57.1
2021-22,Playoffs,CHI,Chicago Bulls,5,5.6,5.1,0.93,5.2,2.2,5.2,42.3,50.0,0.0,7.1,0.0,0.0,39.3,42.9
2021-22,Playoffs,DEN,Denver Nuggets,5,4.2,3.8,1.14,4.8,1.6,3.6,44.4,67.0,0.0,14.3,0.0,0.0,38.1,92.9
2021-22,Playoffs,ATL,Atlanta Hawks,5,3.8,3.7,1.16,4.4,1.6,3.2,50.0,69.0,0.0,15.8,0.0,0.0,42.1,100
2021-22,Playoffs,PHI,Philadelphia 76ers,12,1.5,1.5,0.83,1.3,0.4,1.2,35.7,46.0,5.6,16.7,5.6,0.0,33.3,21.4
2021-22,Playoffs,NOP,New Orleans Pelicans,6,3.3,3.0,0.70,2.3,1.0,2.8,35.3,38.0,5.0,10.0,5.0,0.0,35.0,0.0
2021-22,Playoffs,TOR,Toronto Raptors,6,2.2,2.1,0.85,1.8,0.5,1.7,30.0,35.0,15.4,7.7,15.4,0.0,38.5,28.6
2021-22,Playoffs,BKN,Brooklyn Nets,4,0.8,0.7,1.00,0.8,0.3,0.3,100,150.0,0.0,66.7,0.0,0.0,33.3,0.0
2022-23,Pre+Season,BOS,Boston Celtics,4,9.8,8.2,1.46,14.3,5.0,8.3,60.6,81.8,7.7,12.8,7.7,5.1,53.8,90.0
2022-23,Pre+Season,OKC,Oklahoma City Thunder,5,4.6,4.1,1.56,7.2,2.0,3.6,55.6,83.3,17.4,4.3,17.4,0.0,60.9,96.7
2022-23,Pre+Season,GSW,Golden State Warriors,5,6.8,5.9,1.03,7.0,2.0,5.2,34.6,48.1,11.8,11.8,11.8,0.0,38.2,56.7
