SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2024-25,Pre+Season,LAC,LA Clippers,2,1,1,10.0,105.6,115.8,-10.2,62.5,5.00,18.5,33.3,62.5,45.0,5.6,45.0,45.5,93.20,39.7
2024-25,Pre+Season,MIL,Milwaukee Bucks,2,1,1,7.0,83.3,89.5,-6.1,40.0,0.50,8.0,45.5,100,62.5,22.2,40.0,44.7,123.11,38.3
2024-25,Pre+Season,MIN,Minnesota Timberwolves,4,1,3,11.0,95.8,96.0,-0.2,87.5,3.50,20.6,25.0,80.0,50.0,8.3,45.0,51.8,111.21,57.9
2024-25,Pre+Season,NOP,New Orleans Pelicans,2,1,1,9.0,108.7,86.4,22.3,75.0,1.50,19.4,16.7,66.7,41.7,17.4,56.3,57.6,122.54,60.3
2024-25,Pre+Season,WAS,Washington Wizards,1,1,0,5.0,145.5,118.2,27.3,66.7,0.00,25.0,25.0,60.0,44.4,0.0,70.0,73.5,103.53,69.8
2024-25,Pre+Season,BKN,Brooklyn Nets,1,0,1,1.0,175.0,150.0,25.0,66.7,0.00,25.0,100,0.0,100,0.0,70.0,70.0,180.00,54.5
2024-25,Pre+Season,CLE,Cleveland Cavaliers,2,0,2,13.0,96.9,111.8,-14.9,55.6,0.83,10.6,52.6,52.4,52.5,18.8,38.9,47.4,119.70,37.6
2024-25,Pre+Season,DAL,Dallas Mavericks,2,0,2,5.0,75.0,130.8,-55.8,100,2.00,12.5,28.6,50.0,40.0,8.3,25.0,40.6,111.70,11.4
2024-25,Pre+Season,ORL,Orlando Magic,2,0,2,6.0,107.1,118.8,-11.6,60.0,0.00,16.7,12.5,77.8,47.1,0.0,42.3,49.3,115.57,52.0
2024-25,Pre+Season,PHI,Philadelphia 76ers,1,0,1,4.0,0.0,125.0,-125.0,0.0,0.00,0.0,0.0,80.0,50.0,50.0,0.0,0.0,94.12,-50.0
2024-25,Pre+Season,POR,Portland Trail Blazers,1,0,1,4.0,110.0,110.0,0.0,100,3.00,21.4,33.3,80.0,62.5,10.0,66.7,70.9,108.80,55.3
2024-25,Pre+Season,SAC,Sacramento Kings,2,0,2,9.0,100.0,144.4,-44.4,50.0,1.33,13.3,50.0,66.7,52.9,15.8,43.2,43.2,98.30,12.7
2024-25,Regular+Season,CLE,Cleveland Cavaliers,38,26,12,135.0,124.2,106.2,18.1,52.3,1.65,13.8,41.1,65.6,53.4,11.8,52.5,59.3,100.37,62.9
2024-25,Regular+Season,HOU,Houston Rockets,44,26,18,157.0,106.6,107.5,-0.9,51.9,1.29,11.8,38.4,65.0,50.4,12.7,43.8,52.1,99.59,49.6
2024-25,Regular+Season,GSW,Golden State Warriors,45,25,20,145.0,110.3,111.4,-1.1,56.9,1.45,13.0,39.9,77.7,57.0,12.5,46.1,55.1,102.18,50.7
2024-25,Regular+Season,BOS,Boston Celtics,35,24,11,139.0,122.5,114.6,7.9,57.6,2.13,16.6,33.1,64.8,48.9,10.7,58.1,62.6,97.65,59.1
2024-25,Regular+Season,IND,Indiana Pacers,38,24,14,169.0,119.3,98.3,20.9,54.8,2.00,15.7,26.0,70.9,50.3,10.3,55.7,62.1,102.30,62.9
2024-25,Regular+Season,MIL,Milwaukee Bucks,41,24,17,159.0,101.4,94.7,6.7,55.9,1.35,13.8,22.9,76.8,50.6,13.1,47.8,55.0,104.05,57.1
2024-25,Regular+Season,LAL,Los Angeles Lakers,39,23,16,119.0,117.3,113.5,3.8,59.8,2.00,16.9,27.0,73.6,50.2,11.4,57.8,62.7,99.33,53.5
2024-25,Regular+Season,ATL,Atlanta Hawks,41,21,20,160.0,115.5,108.7,6.8,63.2,1.84,16.2,36.1,71.6,53.8,12.4,51.8,59.3,103.63,56.6
2024-25,Regular+Season,DEN,Denver Nuggets,37,21,16,146.0,126.7,109.7,17.0,69.7,2.56,20.7,35.7,67.6,52.2,11.7,60.3,64.6,100.87,59.9
2024-25,Regular+Season,DET,Detroit Pistons,44,21,23,150.0,107.1,116.0,-8.9,55.9,1.17,14.3,32.2,65.2,49.2,16.4,52.9,57.8,105.58,44.0
2024-25,Regular+Season,PHX,Phoenix Suns,40,21,19,141.0,115.8,120.5,-4.7,64.9,1.91,15.9,35.8,62.7,49.8,11.6,50.4,59.0,98.29,48.8
2024-25,Regular+Season,DAL,Dallas Mavericks,40,20,20,142.0,111.7,113.7,-1.9,61.5,1.68,15.4,34.2,62.2,47.9,12.7,50.0,57.4,102.96,52.1
2024-25,Regular+Season,MIN,Minnesota Timberwolves,46,20,26,177.0,106.4,114.8,-8.4,50.4,1.20,12.7,34.6,69.9,52.5,14.3,48.5,54.5,99.90,43.0
2024-25,Regular+Season,LAC,LA Clippers,37,19,18,139.0,106.1,105.9,0.2,55.6,1.02,13.3,34.8,70.2,51.8,17.6,49.3,56.6,98.17,47.0
2024-25,Regular+Season,MEM,Memphis Grizzlies,37,19,18,132.0,110.4,102.9,7.5,51.5,1.61,14.1,31.9,55.9,44.0,11.9,49.6,55.5,100.63,53.6
2024-25,Regular+Season,NYK,New York Knicks,31,19,12,160.0,113.6,109.8,3.8,46.6,2.00,14.5,32.5,64.6,48.7,9.8,51.8,56.5,94.90,53.8
2024-25,Regular+Season,SAC,Sacramento Kings,42,19,23,179.0,118.9,110.7,8.2,38.8,1.79,12.1,31.5,68.2,50.6,8.9,52.0,58.4,101.04,52.7
2024-25,Regular+Season,ORL,Orlando Magic,35,18,17,120.0,103.2,98.4,4.8,47.4,1.61,11.6,24.4,67.4,45.8,9.1,46.1,54.8,99.68,56.7
2024-25,Regular+Season,BKN,Brooklyn Nets,38,17,21,145.0,103.1,114.6,-11.6,61.2,1.13,14.8,35.4,62.5,49.7,18.0,50.2,55.9,99.56,38.7
2024-25,Regular+Season,CHI,Chicago Bulls,34,17,17,118.0,113.7,101.9,11.7,64.1,1.64,17.1,36.8,73.6,56.1,14.5,54.0,59.5,102.74,57.9
2024-25,Regular+Season,SAS,San Antonio Spurs,37,17,20,138.0,105.9,109.4,-3.5,58.3,1.33,15.4,30.1,62.3,46.9,15.6,50.6,55.9,99.72,49.6
2024-25,Regular+Season,OKC,Oklahoma City Thunder,24,16,8,66.0,121.2,108.5,12.6,63.3,2.58,16.7,28.4,60.8,45.4,8.8,54.1,60.7,96.14,60.6
2024-25,Regular+Season,PHI,Philadelphia 76ers,36,15,21,133.0,105.6,117.5,-11.8,48.2,1.24,11.1,28.4,60.7,43.4,11.6,45.5,53.9,103.67,37.9
2024-25,Regular+Season,POR,Portland Trail Blazers,33,15,18,122.0,114.2,121.5,-7.3,42.9,1.24,12.0,37.0,76.5,54.9,13.1,50.2,56.6,102.89,42.5
2024-25,Regular+Season,CHA,Charlotte Hornets,38,14,24,152.0,106.3,112.2,-6.0,56.7,1.07,13.2,40.7,65.7,53.2,17.2,46.4,53.7,103.17,43.7
2024-25,Regular+Season,MIA,Miami Heat,42,14,28,195.0,95.6,111.9,-16.2,53.7,1.57,13.9,26.4,67.8,45.2,11.8,45.8,49.5,95.57,39.4
2024-25,Regular+Season,NOP,New Orleans Pelicans,34,14,20,130.0,106.5,104.1,2.5,58.4,1.97,15.9,28.7,66.0,47.7,10.9,50.7,55.3,100.82,53.7
2024-25,Regular+Season,WAS,Washington Wizards,29,13,16,85.0,102.7,112.0,-9.2,57.6,2.00,16.0,19.8,69.7,44.4,10.4,50.7,54.8,106.01,40.3
2024-25,Regular+Season,TOR,Toronto Raptors,32,10,22,127.0,100.8,117.1,-16.3,53.8,1.39,14.4,33.8,62.9,49.1,14.0,49.3,53.1,100.37,38.3
2024-25,Regular+Season,UTA,Utah Jazz,33,8,25,134.0,107.1,128.2,-21.1,48.4,0.98,11.9,42.8,62.4,52.4,16.8,46.7,53.5,99.48,34.5
2024-25,Playoffs,IND,Indiana Pacers,11,9,2,39.0,136.3,104.8,31.5,36.1,3.25,11.5,43.5,61.1,51.2,5.0,53.2,59.5,102.03,60.7
2024-25,Playoffs,NYK,New York Knicks,11,7,4,49.0,109.2,99.0,10.2,35.1,0.93,9.3,34.0,67.3,50.5,12.8,50.6,58.4,102.01,60.3
2024-25,Playoffs,OKC,Oklahoma City Thunder,10,6,4,36.0,111.8,105.3,6.5,46.4,1.86,12.1,24.3,63.0,45.8,8.2,50.8,59.3,108.09,63.1
2024-25,Playoffs,DEN,Denver Nuggets,8,4,4,35.0,110.1,109.9,0.3,39.1,1.00,9.2,46.5,70.6,57.1,13.0,45.2,51.1,95.63,45.5
2024-25,Playoffs,MIN,Minnesota Timberwolves,5,4,1,17.0,151.4,97.1,54.2,82.4,2.80,24.1,43.8,83.3,64.7,13.5,69.4,75.3,99.38,75.5
2024-25,Playoffs,GSW,Golden State Warriors,4,3,1,10.0,133.3,105.0,28.3,85.7,6.00,19.4,50.0,66.7,56.5,5.6,40.5,49.8,90.10,52.2
2024-25,Playoffs,DET,Detroit Pistons,5,2,3,22.0,109.1,112.0,-2.9,52.9,0.90,15.8,26.7,72.0,55.0,22.7,61.3,64.6,104.52,49.1
2024-25,Playoffs,LAC,LA Clippers,4,2,2,19.0,108.6,111.4,-2.9,46.7,1.00,15.6,23.1,43.5,36.1,20.0,64.8,66.1,90.19,55.9
2024-25,Playoffs,BOS,Boston Celtics,5,1,4,21.0,74.3,110.8,-36.5,42.9,0.60,6.4,38.5,66.7,52.0,14.3,23.4,34.5,83.82,16.7
2024-25,Playoffs,CLE,Cleveland Cavaliers,4,1,3,8.0,125.0,166.7,-41.7,37.5,1.50,12.5,20.0,44.4,35.7,10.0,73.1,79.9,101.08,51.2
2024-25,Playoffs,ORL,Orlando Magic,2,1,1,6.0,90.0,127.3,-37.3,0.0,0.00,0.0,33.3,60.0,42.9,0.0,25.0,33.8,79.37,9.1
2024-25,Playoffs,HOU,Houston Rockets,3,0,3,7.0,90.9,169.2,-78.3,66.7,2.00,14.3,16.7,40.0,31.3,9.1,44.4,50.6,84.29,22.4
2024-25,Playoffs,LAL,Los Angeles Lakers,3,0,3,11.0,82.4,170.0,-87.6,80.0,2.00,17.4,16.7,71.4,36.8,11.8,43.8,42.6,84.57,9.5
2024-25,Playoffs,MEM,Memphis Grizzlies,2,0,2,7.0,75.0,105.9,-30.9,75.0,0.75,14.3,22.2,100,53.3,25.0,45.8,46.6,114.07,3.1
2024-25,Playoffs,MIA,Miami Heat,1,0,1,4.0,85.7,144.4,-58.7,66.7,2.00,20.0,25.0,100,57.1,14.3,42.9,42.9,92.42,12.5
2024-25,Playoffs,MIL,Milwaukee Bucks,2,0,2,12.0,118.2,142.9,-24.7,66.7,1.50,18.8,38.5,57.1,48.1,18.2,62.5,61.0,84.82,38.8
2024-25,PlayIn,GSW,Golden State Warriors,1,1,0,5.0,100.0,83.3,16.7,33.3,0.33,7.7,0.0,57.1,36.4,25.0,57.1,68.5,114.59,64.0
2024-25,PlayIn,MIA,Miami Heat,1,1,0,7.0,153.3,76.9,76.4,44.4,4.00,19.0,33.3,100,66.7,6.7,78.6,77.3,95.77,75.8
2024-25,PlayIn,ATL,Atlanta Hawks,1,0,1,7.0,76.9,153.3,-76.4,60.0,1.50,18.8,0.0,66.7,33.3,15.4,45.5,45.5,95.77,24.2
2024-25,PlayIn,MEM,Memphis Grizzlies,1,0,1,5.0,83.3,100.0,-16.7,0.0,0.00,0.0,42.9,100,63.6,25.0,35.7,49.6,114.59,36.0
2024-25,IST,BOS,Boston Celtics,4,3,1,10.0,148.1,117.6,30.5,46.7,1.75,20.0,33.3,63.6,52.9,14.8,94.7,88.8,110.94,77.1
2024-25,IST,GSW,Golden State Warriors,5,3,2,12.0,87.5,88.9,-1.4,25.0,0.29,5.1,33.3,90.9,57.7,21.9,50.0,54.4,113.63,42.2
2024-25,IST,MIL,Milwaukee Bucks,3,3,0,15.0,117.1,90.6,26.5,72.7,1.33,18.2,9.1,85.7,59.4,17.1,65.0,73.4,109.79,81.7
2024-25,IST,DAL,Dallas Mavericks,3,2,1,12.0,120.7,100.0,20.7,90.0,3.00,21.4,28.6,76.5,54.8,10.3,52.2,60.9,109.45,65.7
2024-25,IST,DEN,Denver Nuggets,4,2,2,11.0,109.5,103.8,5.7,83.3,1.67,16.1,38.5,81.8,58.3,14.3,41.2,51.6,104.95,42.7
2024-25,IST,DET,Detroit Pistons,2,2,0,8.0,80.0,83.3,-3.3,50.0,0.25,8.7,25.0,63.6,53.3,40.0,64.3,65.1,113.01,44.4
2024-25,IST,HOU,Houston Rockets,2,2,0,12.0,83.3,70.8,12.5,71.4,5.00,16.1,14.3,52.9,35.5,4.2,38.1,43.9,94.36,90.7
2024-25,IST,MIN,Minnesota Timberwolves,3,2,1,24.0,93.6,97.8,-4.2,26.7,0.50,6.6,38.5,75.0,57.4,17.0,42.7,48.0,93.10,46.8
2024-25,IST,NYK,New York Knicks,2,2,0,7.0,129.4,123.1,6.3,14.3,0.00,5.0,25.0,37.5,31.3,0.0,53.6,61.2,104.30,59.6
2024-25,IST,ATL,Atlanta Hawks,2,1,1,10.0,95.0,104.3,-9.3,57.1,4.00,14.8,23.1,71.4,40.0,5.0,40.0,43.7,108.29,26.9
2024-25,IST,BKN,Brooklyn Nets,2,1,1,8.0,126.7,105.6,21.1,66.7,2.00,18.2,42.9,53.8,50.0,13.3,53.8,62.5,100.68,69.1
2024-25,IST,CLE,Cleveland Cavaliers,2,1,1,2.0,116.7,166.7,-50.0,100,0.00,11.1,50.0,100,66.7,0.0,25.0,49.4,127.25,25.9
2024-25,IST,LAL,Los Angeles Lakers,2,1,1,10.0,121.1,115.0,6.1,85.7,2.00,23.1,12.5,75.0,50.0,15.8,60.7,67.3,91.44,57.1
2024-25,IST,NOP,New Orleans Pelicans,2,1,1,4.0,118.2,77.8,40.4,80.0,0.00,26.7,0.0,66.7,28.6,0.0,75.0,69.7,129.96,96.0
2024-25,IST,OKC,Oklahoma City Thunder,1,1,0,5.0,120.0,100.0,20.0,25.0,0.00,8.3,14.3,100,45.5,0.0,50.0,53.6,93.63,52.8
2024-25,IST,ORL,Orlando Magic,2,1,1,6.0,125.0,113.3,11.7,20.0,0.00,5.3,20.0,100,42.9,0.0,50.0,59.4,120.00,51.1
2024-25,IST,PHI,Philadelphia 76ers,2,1,1,6.0,133.3,128.6,4.8,40.0,0.67,11.8,0.0,50.0,37.5,20.0,83.3,92.3,117.27,54.2
2024-25,IST,TOR,Toronto Raptors,2,1,1,4.0,100.0,75.0,25.0,100,0.00,12.5,0.0,33.3,16.7,0.0,25.0,52.7,100.47,-100.0
2024-25,IST,CHA,Charlotte Hornets,3,0,3,14.0,117.2,143.8,-26.5,77.8,1.00,14.9,61.1,77.8,66.7,24.1,44.0,53.8,105.67,28.6
2024-25,IST,CHI,Chicago Bulls,2,0,2,2.0,0.0,175.0,-175.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.52,-35.0
2024-25,IST,IND,Indiana Pacers,1,0,1,1.0,100.0,166.7,-66.7,0.0,0.00,0.0,100,0.0,100,50.0,0.0,53.2,83.72,-100.0
2024-25,IST,LAC,LA Clippers,1,0,1,5.0,88.9,60.0,28.9,33.3,0.33,8.3,40.0,66.7,54.5,33.3,43.8,47.4,90.90,62.5
2024-25,IST,MEM,Memphis Grizzlies,3,0,3,4.0,71.4,177.8,-106.3,50.0,0.00,11.1,16.7,28.6,23.1,0.0,31.3,31.3,87.67,-9.1
2024-25,IST,MIA,Miami Heat,2,0,2,11.0,100.0,104.2,-4.2,44.4,2.00,12.1,38.5,100,55.6,8.3,47.7,49.6,104.38,48.7
2024-25,IST,SAC,Sacramento Kings,1,0,1,10.0,116.7,140.0,-23.3,50.0,2.00,15.4,36.4,62.5,47.4,11.1,50.0,52.8,90.90,36.0
2024-25,IST,SAS,San Antonio Spurs,1,0,1,5.0,110.0,140.0,-30.0,75.0,3.00,21.4,40.0,75.0,55.6,10.0,50.0,55.7,89.44,35.4
2024-25,IST,WAS,Washington Wizards,1,0,1,1.0,0.0,175.0,-175.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.70,-33.3
2025-26,Pre+Season,CHI,Chicago Bulls,4,3,1,16.0,125.7,91.2,34.5,56.3,4.50,15.8,46.4,71.4,57.1,5.7,46.3,48.1,103.45,66.7
2025-26,Pre+Season,MIL,Milwaukee Bucks,4,3,1,18.0,102.9,82.4,20.5,53.8,0.88,16.3,9.1,64.0,47.2,22.9,63.6,66.0,92.76,71.8
2025-26,Pre+Season,OKC,Oklahoma City Thunder,3,3,0,14.0,116.7,62.1,54.6,70.0,2.33,17.5,20.0,70.0,48.6,10.0,54.3,61.9,102.93,97.3
2025-26,Pre+Season,TOR,Toronto Raptors,5,3,2,17.0,91.9,97.6,-5.7,83.3,1.43,18.9,31.6,83.3,51.6,18.9,43.5,49.2,112.54,36.8
2025-26,Pre+Season,ATL,Atlanta Hawks,3,2,1,12.0,118.5,129.2,-10.6,75.0,6.00,14.6,38.1,23.1,32.4,3.7,37.0,47.6,99.66,45.3
2025-26,Pre+Season,DEN,Denver Nuggets,3,2,1,14.0,96.8,81.5,15.3,66.7,1.50,14.6,23.5,63.6,46.2,12.9,47.9,52.0,99.00,70.1
2025-26,Pre+Season,GSW,Golden State Warriors,3,2,1,9.0,157.1,109.5,47.6,33.3,1.50,10.3,62.5,50.0,55.6,9.5,58.8,72.6,116.11,81.3
2025-26,Pre+Season,HOU,Houston Rockets,2,2,0,4.0,130.0,100.0,30.0,40.0,2.00,14.3,40.0,66.7,50.0,10.0,60.0,59.7,96.00,80.0
2025-26,Pre+Season,NYK,New York Knicks,2,2,0,9.0,100.0,50.0,50.0,83.3,5.00,20.8,36.4,90.0,61.9,6.3,50.0,47.4,81.31,100
2025-26,Pre+Season,PHX,Phoenix Suns,3,2,1,14.0,90.3,93.9,-3.6,50.0,1.25,12.8,20.0,75.0,44.4,12.9,47.8,51.1,111.04,52.6
2025-26,Pre+Season,SAS,San Antonio Spurs,2,2,0,15.0,115.6,73.3,42.3,41.7,0.83,12.2,41.7,78.9,64.5,18.8,56.5,65.4,102.62,88.2
2025-26,Pre+Season,BOS,Boston Celtics,2,1,1,5.0,100.0,85.7,14.3,75.0,0.60,15.0,25.0,100,62.5,31.3,71.4,83.0,138.77,60.9
2025-26,Pre+Season,BKN,Brooklyn Nets,3,1,2,18.0,95.1,102.6,-7.4,83.3,0.91,18.5,21.4,82.4,54.8,26.8,56.0,61.7,105.88,41.1
2025-26,Pre+Season,CHA,Charlotte Hornets,3,1,2,4.0,62.5,140.0,-77.5,0.0,0.00,0.0,40.0,50.0,44.4,12.5,25.0,40.3,106.67,-9.1
2025-26,Pre+Season,IND,Indiana Pacers,1,1,0,6.0,84.6,115.4,-30.8,66.7,2.00,10.0,41.7,66.7,50.0,7.7,28.6,34.0,99.84,9.4
2025-26,Pre+Season,LAC,LA Clippers,2,1,1,8.0,106.3,143.8,-37.5,60.0,1.50,13.0,44.4,45.5,45.0,12.5,38.5,50.1,95.38,41.9
2025-26,Pre+Season,NOP,New Orleans Pelicans,2,1,1,4.0,128.6,100.0,28.6,50.0,1.00,10.0,50.0,66.7,60.0,14.3,41.7,58.0,84.37,73.7
2025-26,Pre+Season,ORL,Orlando Magic,1,1,0,4.0,144.4,100.0,44.4,40.0,1.00,14.3,100,75.0,85.7,22.2,62.5,69.7,103.00,89.7
2025-26,Pre+Season,POR,Portland Trail Blazers,4,1,3,15.0,91.9,141.7,-49.8,60.0,0.86,12.2,33.3,63.6,44.8,18.9,40.7,49.9,116.68,11.8
2025-26,Pre+Season,SAC,Sacramento Kings,2,1,1,10.0,140.0,104.5,35.5,54.5,3.00,18.8,54.5,45.5,50.0,10.0,55.0,57.4,102.34,73.4
2025-26,Pre+Season,UTA,Utah Jazz,2,1,1,14.0,96.8,109.1,-12.3,40.0,1.33,10.3,26.3,76.9,46.9,9.7,39.3,46.9,107.29,37.4
2025-26,Pre+Season,CLE,Cleveland Cavaliers,2,0,2,9.0,81.8,122.7,-40.9,66.7,1.33,13.3,25.0,57.1,40.0,13.6,36.8,40.8,115.62,16.4
2025-26,Pre+Season,DAL,Dallas Mavericks,1,0,1,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.57,0.0
2025-26,Pre+Season,DET,Detroit Pistons,1,0,1,5.0,81.8,118.2,-36.4,50.0,0.50,6.7,37.5,100,44.4,18.2,20.0,36.9,104.97,-16.7
2025-26,Pre+Season,LAL,Los Angeles Lakers,2,0,2,6.0,100.0,163.6,-63.6,75.0,1.50,15.8,57.1,42.9,50.0,16.7,40.9,47.0,93.82,16.7
2025-26,Pre+Season,Melbourne United,Melbourne United,1,0,1,1.0,0.0,100.0,-100.0,0.0,0.00,0.0,50.0,50.0,50.0,0.0,0.0,0.0,62.61,0.0
2025-26,Pre+Season,MEM,Memphis Grizzlies,1,0,1,2.0,133.3,166.7,-33.3,100,0.00,25.0,0.0,50.0,40.0,0.0,50.0,60.2,95.50,21.1
2025-26,Pre+Season,MIA,Miami Heat,4,0,4,21.0,92.7,113.3,-20.7,53.3,0.80,12.9,52.0,55.6,53.8,24.4,43.4,45.8,100.45,29.5
2025-26,Pre+Season,MIN,Minnesota Timberwolves,3,0,3,17.0,83.9,117.6,-33.8,50.0,1.67,12.2,27.8,55.6,44.4,9.7,42.3,44.7,92.93,39.8
2025-26,Pre+Season,WAS,Washington Wizards,1,0,1,2.0,100.0,40.0,60.0,0.0,0.00,0.0,50.0,75.0,66.7,0.0,33.3,63.0,130.91,141.7
2025-26,Regular+Season,DET,Detroit Pistons,23,16,7,85.0,118.5,96.8,21.7,44.0,1.38,12.2,42.3,72.4,56.9,12.3,48.2,55.8,107.60,64.6
2025-26,Regular+Season,CHI,Chicago Bulls,22,13,9,93.0,113.4,111.9,1.5,64.9,2.00,17.3,30.5,69.2,50.8,11.9,52.5,58.6,103.27,50.5
2025-26,Regular+Season,LAL,Los Angeles Lakers,13,13,0,30.0,132.4,89.1,43.3,57.1,2.29,16.7,34.6,63.9,51.6,9.9,61.3,68.7,99.61,85.3
2025-26,Regular+Season,ORL,Orlando Magic,21,13,8,93.0,108.6,111.9,-3.3,55.6,2.86,14.1,37.4,67.3,50.7,7.1,41.9,49.2,101.01,49.0
2025-26,Regular+Season,PHI,Philadelphia 76ers,23,13,10,111.0,111.9,98.2,13.7,58.8,1.85,16.0,32.5,62.4,48.2,11.9,51.0,56.3,97.93,60.7
2025-26,Regular+Season,POR,Portland Trail Blazers,24,13,11,98.0,118.2,117.2,1.1,55.1,1.10,14.5,31.1,67.9,51.5,17.3,59.2,65.2,112.36,47.6
2025-26,Regular+Season,SAS,San Antonio Spurs,19,13,6,70.0,129.6,111.0,18.5,55.7,1.89,15.0,43.4,65.0,54.5,11.3,55.9,63.3,104.42,62.1
2025-26,Regular+Season,TOR,Toronto Raptors,19,13,6,66.0,103.2,99.2,4.0,57.8,2.60,14.5,33.7,61.3,46.8,7.9,42.5,47.5,91.10,55.4
2025-26,Regular+Season,DAL,Dallas Mavericks,28,12,16,120.0,102.4,104.0,-1.6,45.0,1.24,11.0,29.3,72.8,51.3,11.5,44.3,52.5,101.31,48.5
2025-26,Regular+Season,OKC,Oklahoma City Thunder,15,11,4,79.0,130.9,102.5,28.4,42.3,6.00,12.4,36.7,67.1,50.6,2.8,51.3,58.9,102.90,68.5
2025-26,Regular+Season,MIL,Milwaukee Bucks,20,10,10,77.0,111.5,112.6,-1.1,52.5,1.39,14.7,35.4,72.0,53.7,14.6,53.8,57.0,99.12,49.1
2025-26,Regular+Season,ATL,Atlanta Hawks,20,9,11,76.0,112.7,114.0,-1.3,66.7,2.11,17.8,25.0,56.8,41.4,11.4,53.5,60.6,109.09,50.2
2025-26,Regular+Season,MEM,Memphis Grizzlies,22,9,13,80.0,100.0,109.8,-9.8,60.0,1.38,14.3,36.3,73.6,54.9,14.5,45.7,51.1,101.35,44.4
2025-26,Regular+Season,MIA,Miami Heat,16,9,7,45.0,108.2,114.4,-6.3,62.5,2.00,16.0,19.5,50.0,37.9,10.2,49.3,59.9,104.50,57.3
2025-26,Regular+Season,MIN,Minnesota Timberwolves,16,9,7,67.0,111.3,106.7,4.6,50.9,1.04,14.1,29.0,69.0,50.4,17.6,58.5,64.4,110.68,51.6
2025-26,Regular+Season,PHX,Phoenix Suns,16,9,7,61.0,127.5,111.6,15.9,47.3,1.73,14.2,35.8,67.2,53.3,10.9,60.2,66.9,108.31,60.9
2025-26,Regular+Season,UTA,Utah Jazz,16,9,7,73.0,112.1,101.3,10.9,52.6,1.30,13.6,34.2,62.1,48.8,13.9,51.2,59.0,106.36,56.1
2025-26,Regular+Season,BOS,Boston Celtics,18,8,10,45.0,117.8,126.4,-8.7,61.5,1.33,16.8,27.9,58.0,44.1,16.8,62.8,67.2,112.37,46.6
2025-26,Regular+Season,CLE,Cleveland Cavaliers,21,8,13,69.0,107.1,107.8,-0.7,53.8,1.65,12.8,41.6,70.4,55.3,11.0,44.1,51.7,107.17,52.0
2025-26,Regular+Season,DEN,Denver Nuggets,17,8,9,81.0,106.4,126.2,-19.7,46.2,1.00,10.9,34.6,62.9,49.4,14.0,48.4,56.8,101.14,41.0
2025-26,Regular+Season,GSW,Golden State Warriors,20,8,12,70.0,118.3,126.9,-8.6,69.4,2.05,19.6,31.1,60.0,44.6,13.7,57.6,61.4,106.31,42.9
2025-26,Regular+Season,NYK,New York Knicks,15,8,7,46.0,119.4,114.6,4.8,56.8,2.10,16.0,32.7,68.0,50.0,10.8,54.1,57.0,102.04,45.4
2025-26,Regular+Season,HOU,Houston Rockets,17,7,10,95.0,109.2,116.9,-7.7,52.1,1.37,13.1,46.0,69.2,56.4,13.8,45.1,51.6,98.75,41.7
2025-26,Regular+Season,SAC,Sacramento Kings,15,7,8,65.0,102.1,103.4,-1.3,42.9,1.20,10.1,27.6,59.4,42.8,10.7,41.9,52.5,105.62,51.2
2025-26,Regular+Season,WAS,Washington Wizards,12,6,6,51.0,91.8,113.5,-21.6,55.6,1.25,13.1,32.4,57.4,44.6,14.5,41.9,45.2,101.62,30.9
2025-26,Regular+Season,NOP,New Orleans Pelicans,19,5,14,80.0,97.5,122.1,-24.6,58.0,1.32,13.3,33.7,67.2,48.7,13.6,42.2,51.0,103.07,33.1
2025-26,Regular+Season,CHA,Charlotte Hornets,15,4,11,67.0,105.8,114.4,-8.6,46.2,1.33,12.8,33.8,73.1,52.5,13.0,49.2,54.1,96.43,43.5
2025-26,Regular+Season,BKN,Brooklyn Nets,13,3,10,31.0,96.3,122.6,-26.3,50.0,1.50,12.3,29.4,62.1,44.4,11.1,42.3,45.7,89.37,22.9
2025-26,Regular+Season,IND,Indiana Pacers,16,3,13,64.0,94.4,107.1,-12.8,42.5,1.06,10.6,27.5,69.9,49.3,12.9,43.4,48.9,99.01,39.3
2025-26,Regular+Season,LAC,LA Clippers,13,3,10,52.0,107.8,123.9,-16.2,54.5,0.95,12.1,30.8,67.3,48.5,16.4,47.0,59.8,107.24,40.0
2025-26,IST,ORL,Orlando Magic,3,3,0,11.0,125.0,85.7,39.3,40.0,1.33,11.1,53.3,85.7,69.0,12.5,50.0,54.5,102.73,76.8
2025-26,IST,SAS,San Antonio Spurs,5,3,2,19.0,115.2,120.0,-4.8,66.7,2.00,14.7,42.9,61.1,50.0,10.9,43.8,53.3,108.43,44.6
2025-26,IST,TOR,Toronto Raptors,3,3,0,9.0,115.8,50.0,65.8,57.1,4.00,16.0,22.2,63.6,45.0,5.3,46.9,57.7,91.80,114.3
