SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ
2015-16,Regular+Season,BKN,1610612751,Brooklyn Nets,Markel Brown,203900,62,12,50,15.8,15.7,18.2,1.5,0.2,3.3,3.7,1.9,9.4,11.9
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Markieff Morris,202693,64,22,42,25.5,32.3,29.6,1.9,0.1,4.2,4.8,2.2,6.0,6.9
2015-16,Regular+Season,GSW,1610612744,Golden State Warriors,Marreese Speights,201578,72,64,8,11.6,15.2,16.3,0.8,0.1,1.5,2.0,1.0,5.6,6.4
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Marvin Williams,101107,81,47,34,28.9,45.5,28.5,1.4,0.1,2.9,3.7,1.7,3.0,3.7
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Mason Plumlee,203486,82,44,38,25.4,30.9,25.3,2.8,0.2,5.8,7.1,3.2,8.9,10.4
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Matt Barnes,2440,76,38,38,28.8,38.2,29.4,2.1,0.3,4.3,5.0,2.5,5.6,6.6
2015-16,Regular+Season,SAS,1610612759,San Antonio Spurs,Matt Bonner,2588,30,25,5,6.9,9.6,7.2,0.3,0.0,0.6,0.8,0.3,3.1,3.5
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Matthew Dellavedova,203521,76,54,22,24.6,43.1,46.1,4.4,0.8,8.4,11.3,5.7,10.3,13.2
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Maurice Harkless,203090,78,40,38,18.7,16.7,13.5,0.9,0.1,1.7,2.0,0.9,5.1,5.7
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Metta World Peace,1897,35,6,29,16.9,13.6,14.1,0.8,0.1,1.5,1.8,0.9,5.7,6.7
2015-16,Regular+Season,POR,1610612757,Portland Trail Blazers,Meyers Leonard,203086,61,33,28,21.8,29.2,24.3,1.5,0.2,3.2,4.0,1.9,5.2,6.5
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Michael Beasley,201563,20,10,10,18.1,19.9,19.4,0.8,0.2,2.0,1.9,1.1,4.0,5.3
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Michael Carter-Williams,203487,54,21,33,30.5,54.7,58.9,5.2,0.6,10.5,12.7,6.5,9.5,11.9
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Michael Kidd-Gilchrist,203077,7,5,2,29.3,18.3,21.3,1.3,0.3,3.4,3.4,1.6,7.0,8.6
2015-16,Regular+Season,MEM,1610612763,Memphis Grizzlies,Mike Conley,201144,56,33,23,31.4,61.9,69.7,6.1,0.9,11.4,14.7,7.7,9.9,12.4
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Mike Dunleavy,2399,31,13,18,22.7,21.8,21.6,1.3,0.4,3.2,3.1,1.8,5.8,8.1
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Mike Miller,2034,47,21,26,7.9,11.1,7.9,0.9,0.1,1.4,2.0,1.0,7.6,8.8
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Mike Muscala,203488,60,34,26,9.4,14.0,10.7,0.6,0.1,1.2,1.4,0.8,4.1,5.4
2015-16,Regular+Season,ATL,1610612737,Atlanta Hawks,Mike Scott,203118,75,46,29,15.3,17.6,15.4,1.0,0.1,1.7,2.5,1.2,5.9,6.7
2015-16,Regular+Season,MIL,1610612749,Milwaukee Bucks,Miles Plumlee,203101,61,23,38,14.3,13.7,9.5,0.3,0.1,1.0,0.7,0.4,1.9,3.1
2015-16,Regular+Season,PHX,1610612756,Phoenix Suns,Mirza Teletovic,203141,79,23,56,21.3,30.4,25.4,1.1,0.2,2.7,2.8,1.4,3.7,4.7
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Mitch McGary,203956,20,17,3,3.6,4.5,3.6,0.2,0.0,0.4,0.4,0.2,3.3,3.3
2015-16,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Mo Williams,2590,41,27,14,18.2,31.5,35.4,2.4,0.5,5.0,5.8,3.1,7.6,10.0
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Monta Ellis,101145,81,44,37,33.8,48.0,55.2,4.7,0.6,10.6,12.1,6.0,9.8,12.5
2015-16,Regular+Season,HOU,1610612745,Houston Rockets,Montrezl Harrell,1626149,39,17,22,9.7,8.3,6.3,0.4,0.1,0.8,1.2,0.6,5.2,6.8
2015-16,Regular+Season,IND,1610612754,Indiana Pacers,Myles Turner,1626167,60,32,28,22.8,23.8,19.1,0.7,0.1,1.5,1.7,0.9,2.9,3.7
2015-16,Regular+Season,NOP,1610612740,New Orleans Pelicans,Nate Robinson,101126,2,0,2,11.7,23.0,22.5,2.0,0.5,5.0,4.5,2.5,8.7,10.9
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Nazr Mohammed,1737,5,5,0,3.9,3.6,2.8,0.0,0.0,0.6,0.4,0.2,0.0,5.6
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nemanja Bjelica,202357,60,20,40,17.9,31.5,17.0,1.4,0.2,3.0,3.1,1.6,4.3,5.1
2015-16,Regular+Season,WAS,1610612764,Washington Wizards,Nene,2403,57,28,29,19.2,21.9,21.3,1.7,0.1,3.5,4.0,2.0,7.8,9.1
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Nerlens Noel,203457,67,10,57,29.3,41.7,30.0,1.8,0.1,4.0,4.6,2.2,4.4,5.2
2015-16,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Nick Collison,2555,59,39,20,11.9,11.9,9.5,0.9,0.0,1.9,2.2,1.1,7.4,8.8
2015-16,Regular+Season,LAL,1610612747,Los Angeles Lakers,Nick Young,201156,54,13,41,19.1,12.8,15.8,0.6,0.1,1.4,1.4,0.7,4.9,5.7
2015-16,Regular+Season,CHA,1610612766,Charlotte Hornets,Nicolas Batum,201587,70,41,29,35.0,47.5,49.4,5.8,0.5,11.4,14.9,6.9,12.1,14.6
2015-16,Regular+Season,PHI,1610612755,Philadelphia 76ers,Nik Stauskas,203917,73,8,65,24.8,27.0,27.9,1.9,0.2,4.4,4.8,2.4,7.0,8.8
2015-16,Regular+Season,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,80,31,49,21.7,32.3,22.8,2.4,0.1,4.3,5.8,2.7,7.3,8.2
2015-16,Regular+Season,CHI,1610612741,Chicago Bulls,Nikola Mirotic,202703,66,37,29,24.9,32.9,27.5,1.5,0.3,2.9,3.6,1.9,4.6,5.7
2015-16,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Nikola Pekovic,201593,12,2,10,13.0,7.0,10.1,0.9,0.1,2.0,2.4,1.1,13.1,15.5
2015-16,Regular+Season,ORL,1610612753,Orlando Magic,Nikola Vučević,202696,64,28,36,31.2,39.6,39.7,2.7,0.2,6.3,7.0,3.1,6.9,7.9
