SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,REB,REB_CONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Chris Paul,101108,15,4,11,14.2,1.9,0.4,21.4,2.9,63.6,0.1,66.7,9.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Chris Youngblood,1642959,13,12,1,6.9,1.6,0.3,19.0,2.2,72.4,0.1,75.0,11.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Christian Braun,1631128,14,10,4,28.9,4.2,1.1,25.4,7.7,54.6,0.6,59.6,8.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Christian Koloko,1631132,12,4,8,16.5,3.8,1.7,44.4,8.3,45.0,0.9,50.6,5.4
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Chucky Hepburn,1642935,1,0,1,4.9,1.0,0.0,0.0,2.0,50.0,0.0,50.0,13.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Clint Capela,203991,31,20,11,11.7,4.8,2.8,58.8,7.8,60.9,0.5,65.5,4.7
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Coby White,1629632,16,8,8,29.1,3.8,0.6,14.8,6.4,59.2,0.3,61.6,10.0
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Cody Martin,1628998,4,0,4,13.8,3.5,1.3,35.7,8.3,42.4,0.8,46.7,6.4
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Cody Williams,1642262,18,5,13,15.8,2.1,0.8,37.8,4.0,51.4,0.3,56.1,8.5
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Colby Jones,1641732,1,0,1,6.8,4.0,2.0,50.0,4.0,100,0.0,100,7.6
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Cole Anthony,1630175,22,9,13,17.4,3.0,0.6,19.4,5.2,58.3,0.2,60.4,9.2
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Collin Gillespie,1631221,39,24,15,27.9,4.3,0.9,21.7,8.0,53.0,0.7,58.5,9.2
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Collin Murray-Boyles,1642867,34,19,15,20.7,4.9,2.3,46.4,10.4,47.7,1.4,54.9,5.3
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Collin Sexton,1629012,24,10,14,23.3,2.7,0.7,25.0,5.7,47.1,0.3,49.6,11.5
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Cooper Flagg,1642843,38,15,23,34.5,6.3,1.6,24.7,12.3,51.3,1.1,56.5,6.1
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Corey Kispert,1630557,18,3,15,19.7,2.6,0.5,19.6,4.9,51.7,0.5,57.5,8.3
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Craig Porter Jr.,1641854,30,19,11,19.4,4.3,1.4,31.5,6.9,63.1,0.6,69.1,9.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Curtis Jones,1642938,4,3,1,4.5,1.0,0.0,0.0,1.0,100,0.0,100,7.1
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,D'Angelo Russell,1626156,22,8,14,19.5,2.8,0.4,13.1,4.5,62.2,0.2,65.6,7.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,DaRon Holmes II,1641747,7,3,4,17.0,2.1,0.6,26.7,5.9,36.6,0.4,39.5,6.8
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Daeqwon Plowden,1631342,1,0,1,14.0,2.0,0.0,0.0,3.0,66.7,0.0,66.7,11.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Dalen Terry,1631207,15,6,9,13.4,2.5,0.7,28.9,4.8,52.8,0.3,55.9,6.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Dalton Knecht,1642261,23,12,11,16.3,2.4,0.6,23.6,4.3,56.1,0.3,60.4,6.7
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Daniel Gafford,1629655,27,8,19,20.7,6.3,2.8,43.9,13.6,46.7,1.3,51.7,4.6
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Daniss Jenkins,1642450,21,17,4,19.3,2.7,0.4,14.3,4.8,55.4,0.1,57.1,12.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Danny Wolf,1642874,22,8,14,20.3,4.5,1.3,29.6,7.8,57.0,0.7,62.8,6.5
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dario Šarić,203967,3,1,2,11.1,2.0,1.3,66.7,4.0,50.0,0.3,54.5,4.4
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Darius Garland,1629636,22,11,11,30.9,2.7,0.7,25.4,5.7,47.2,0.5,52.2,10.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,David Jones Garcia,1642357,7,5,2,7.5,1.9,1.0,53.8,2.9,65.0,0.3,72.2,8.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Davion Mitchell,1630558,33,18,15,29.6,2.7,0.5,19.1,5.8,46.4,0.5,51.1,11.0
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Day'Ron Sharpe,1630549,36,11,25,17.8,6.3,3.3,52.0,11.6,54.1,0.9,58.6,4.2
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,De'Aaron Fox,1628368,31,21,10,32.6,4.2,0.6,14.6,7.1,59.4,0.4,63.1,10.1
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,De'Andre Hunter,1629631,34,19,15,27.2,4.4,1.4,30.9,8.3,52.7,0.8,58.4,6.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,De'Anthony Melton,1629001,13,8,5,21.5,3.1,1.0,32.5,6.5,47.6,0.6,52.6,6.5
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,DeAndre Jordan,201599,2,0,2,11.7,5.0,1.5,30.0,9.0,55.6,0.0,55.6,6.0
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,DeMar DeRozan,201942,38,9,29,33.8,3.5,1.1,31.1,6.8,51.4,0.5,55.5,9.3
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Dean Wade,1629731,33,18,15,23.3,4.2,1.3,31.4,8.9,46.6,1.1,53.1,6.5
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Deandre Ayton,1629028,33,20,13,29.7,9.0,3.8,42.6,15.2,59.5,1.3,64.9,4.8
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Deni Avdija,1630166,40,19,21,35.4,7.1,1.9,26.1,13.3,53.1,1.2,58.2,5.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dennis Schröder,203471,30,7,23,27.5,3.4,0.6,16.7,6.3,53.7,0.5,58.6,10.7
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dereck Lively II,1641726,7,3,4,16.5,5.3,2.3,43.2,11.0,48.1,1.1,53.6,4.0
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Derik Queen,1642852,41,9,32,26.2,7.5,3.4,45.6,13.9,54.0,1.5,60.4,5.0
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Derrick Jones Jr.,1627884,16,7,9,24.0,2.8,1.0,35.6,5.1,54.9,0.3,58.4,7.8
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Derrick White,1628401,38,23,15,34.3,4.4,0.8,19.0,8.8,50.5,0.7,54.7,8.3
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Desmond Bane,1630217,38,20,18,34.2,4.8,1.3,28.0,8.9,53.7,0.7,58.5,8.7
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Devin Booker,1626164,35,22,13,34.3,4.3,1.3,30.0,8.6,49.7,0.8,54.9,9.0
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Devin Carter,1642269,8,1,7,10.5,1.8,0.5,28.6,3.8,46.7,0.4,51.9,6.5
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Devin Vassell,1630170,32,23,9,31.9,4.0,0.8,20.2,6.8,59.4,0.3,62.6,8.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Dillon Brooks,1628415,33,20,13,31.0,3.4,0.7,21.2,7.8,43.8,0.7,48.1,8.2
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Domantas Sabonis,1627734,11,2,9,33.2,12.3,5.5,45.2,22.9,53.6,1.5,57.2,3.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Dominick Barlow,1631230,28,17,11,25.0,5.3,2.3,42.6,9.5,55.4,0.5,58.7,6.0
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Donovan Clingan,1642270,37,19,18,27.1,10.7,5.9,55.4,19.5,54.6,1.6,59.5,4.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Donovan Mitchell,1628378,36,20,16,33.8,4.6,1.1,24.1,7.9,58.7,0.7,64.1,9.4
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Donte DiVincenzo,1628978,39,26,13,31.5,4.7,1.0,21.9,7.7,61.2,0.5,65.8,9.5
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Dorian Finney-Smith,1627827,8,4,4,15.7,3.3,0.9,26.9,5.1,63.4,0.1,65.0,7.7
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Doug McDermott,203926,3,1,2,14.2,1.7,0.7,40.0,4.0,41.7,0.0,41.7,9.7
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Drake Powell,1642962,22,7,15,19.5,1.9,0.5,23.8,3.5,55.3,0.4,62.7,10.5
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Draymond Green,203110,34,19,15,26.9,5.9,2.2,37.3,10.7,55.1,0.8,59.5,4.9
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Drew Eubanks,1629234,29,7,22,14.3,2.8,1.1,40.2,6.1,46.3,0.7,51.9,4.6
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Drew Peterson,1641809,5,1,4,11.6,1.8,0.4,22.2,3.4,52.9,0.2,56.3,7.4
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Drew Timme,1631166,3,2,1,4.5,1.3,0.7,50.0,2.0,66.7,0.0,66.7,7.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Dru Smith,1630696,30,15,15,17.5,2.9,0.9,29.9,5.6,51.8,0.5,56.5,10.7
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Duncan Robinson,1629130,33,26,7,29.0,2.9,0.6,19.8,5.1,57.5,0.3,61.1,9.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Duop Reath,1641871,15,6,9,10.0,1.9,0.7,34.5,4.2,46.0,0.5,52.7,7.1
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Dwight Powell,203939,21,9,12,14.6,3.8,1.5,40.0,7.6,50.0,0.2,51.3,5.6
2025-26,Regular+Season,SAC,1610612758,Sacramento Kings,Dylan Cardwell,1642928,13,5,8,17.6,6.2,3.0,48.8,12.1,51.0,1.0,55.6,4.5
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Dylan Harper,1642844,28,20,8,21.5,3.4,1.4,40.0,5.9,57.6,0.2,59.4,7.8
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Dyson Daniels,1630700,41,20,21,34.2,6.6,2.3,34.6,11.6,57.0,0.7,60.6,6.9
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,E.J. Liddell,1630604,5,0,5,4.9,1.6,0.4,25.0,2.6,61.5,0.0,61.5,5.9
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Egor Dëmin,1642856,31,10,21,25.1,3.5,0.8,24.1,5.6,61.7,0.3,65.5,9.6
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Elijah Harkless,1641989,4,1,3,12.4,1.5,0.3,16.7,3.3,46.2,1.0,66.7,7.2
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Emanuel Miller,1641801,3,0,3,6.2,1.0,0.7,66.7,2.0,50.0,0.3,60.0,2.8
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Eric Gordon,201569,1,0,1,22.4,2.0,0.0,0.0,2.0,100,0.0,100,8.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Ethan Thompson,1630679,10,3,7,22.5,2.9,0.6,20.7,6.0,48.3,0.9,56.9,7.8
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Evan Mobley,1630596,34,19,15,33.0,8.7,4.0,45.6,15.8,55.0,1.4,60.4,5.6
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Franz Wagner,1630532,24,14,10,33.4,6.1,1.3,21.9,9.5,63.8,0.6,68.2,8.8
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,GG Jackson,1641713,15,6,9,17.8,3.6,0.7,18.5,6.4,56.3,0.6,62.1,5.8
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Gabe Vincent,1629216,11,7,4,20.8,1.5,0.4,23.5,2.6,58.6,0.3,65.4,12.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Garrett Temple,202066,4,2,2,3.3,1.0,0.5,50.0,1.3,80.0,0.0,80.0,7.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Garrison Mathews,1629726,11,3,8,15.2,1.5,0.2,11.8,3.5,44.7,0.5,51.5,10.6
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Harris,203914,20,8,12,16.0,2.0,0.4,20.0,3.4,58.8,0.2,62.5,10.4
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gary Payton II,1627780,32,16,16,13.7,3.8,1.0,25.2,6.3,60.9,0.3,63.4,5.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Gary Trent Jr.,1629018,26,15,11,24.5,1.8,0.3,16.7,2.8,64.9,0.0,65.8,10.7
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Giannis Antetokounmpo,203507,26,14,12,29.3,9.7,3.5,35.7,14.2,68.1,0.7,71.8,5.1
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Goga Bitadze,1629048,36,20,16,17.0,5.3,2.8,51.6,9.9,53.6,0.6,57.3,4.1
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Gradey Dick,1641711,35,21,14,16.2,2.2,0.7,30.3,4.2,52.1,0.4,57.1,8.9
2025-26,Regular+Season,CHA,1610612766,Charlotte Hornets,Grant Williams,1629684,2,1,1,13.6,5.0,2.0,40.0,8.0,62.5,2.0,83.3,4.3
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Grayson Allen,1628960,21,10,11,29.8,3.1,0.8,25.8,7.7,41.0,1.0,46.8,10.6
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Guerschon Yabusele,1627824,28,19,9,10.3,2.5,0.7,28.6,5.1,48.6,0.6,55.6,7.1
2025-26,Regular+Season,GSW,1610612744,Golden State Warriors,Gui Santos,1630611,26,12,14,13.0,3.0,1.3,42.9,5.5,54.2,0.5,59.7,6.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Barnes,203084,37,25,12,29.0,3.3,1.0,30.3,6.1,54.5,0.4,57.8,8.9
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Harrison Ingram,1631127,2,1,1,4.3,1.5,0.5,33.3,1.5,100,0.0,100,7.3
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Herbert Jones,1630529,23,7,16,28.3,3.7,1.3,34.5,6.6,55.3,0.4,58.7,8.6
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Hugo González,1642864,30,18,12,16.1,3.7,1.0,27.7,6.8,54.9,0.5,59.3,6.7
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Hunter Sallis,1642282,1,1,0,4.1,1.0,0.0,0.0,2.0,50.0,0.0,50.0,10.7
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Hunter Tyson,1641816,13,9,4,7.7,1.9,0.8,40.0,3.3,58.1,0.2,62.5,4.9
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Immanuel Quickley,1630193,40,24,16,32.5,4.2,0.5,11.3,7.7,54.9,0.6,59.8,9.7
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaac Jones,1642403,1,1,0,14.0,2.0,1.0,50.0,5.0,40.0,1.0,50.0,6.1
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Isaac Okoro,1630171,29,15,14,25.0,3.0,1.1,37.2,6.4,46.0,0.8,52.1,8.8
2025-26,Regular+Season,UTA,1610612762,Utah Jazz,Isaiah Collier,1642268,25,9,16,24.0,2.8,0.4,12.7,5.7,49.7,0.4,53.4,10.2
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Hartenstein,1628392,24,19,5,26.9,10.4,4.5,43.0,18.3,56.7,1.6,62.1,4.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Isaiah Jackson,1630543,28,6,22,18.8,6.1,2.9,47.4,11.9,51.5,0.8,55.0,4.9
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Isaiah Joe,1630198,29,24,5,19.5,2.8,0.6,19.8,5.1,54.4,0.6,61.8,8.6
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Isaiah Livers,1630587,16,11,5,12.0,2.5,1.0,40.0,4.6,54.8,0.4,60.6,7.4
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Isaiah Stewart,1630191,33,24,9,23.5,5.6,2.1,38.0,11.1,50.4,0.6,53.5,6.3
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Ivica Zubac,1627826,34,11,23,31.3,10.7,5.8,54.1,19.9,53.8,1.5,58.2,3.9
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,JD Davison,1631120,6,5,1,10.7,2.2,0.5,23.1,3.3,65.0,0.2,68.4,7.7
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Ja Morant,1629630,17,6,11,28.4,3.4,0.5,15.5,6.1,56.3,0.7,63.7,7.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Ja'Kobe Walter,1642266,29,19,10,19.3,2.7,0.9,33.3,5.6,48.1,0.4,52.3,7.7
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jabari Smith Jr.,1631095,36,22,14,34.6,6.9,2.5,35.9,11.6,59.3,0.8,63.6,6.2
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jabari Walker,1631133,31,17,14,14.0,3.8,1.6,41.2,7.3,52.9,0.5,56.4,5.0
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jacob Toppin,1631210,1,1,0,3.1,1.0,1.0,100,2.0,50.0,0.0,50.0,3.1
2025-26,Regular+Season,DAL,1610612742,Dallas Mavericks,Jaden Hardy,1630702,23,6,17,12.4,1.6,0.3,19.4,3.0,52.2,0.3,59.0,10.1
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jaden Ivey,1631093,17,12,5,17.8,2.8,0.6,22.9,5.7,49.5,0.5,54.5,11.2
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaden McDaniels,1630183,38,24,14,31.6,4.4,1.3,29.2,8.3,53.0,0.7,58.1,7.1
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jae'Sean Tate,1630256,16,12,4,9.5,2.0,0.9,46.9,3.9,50.8,0.3,54.2,7.1
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jahmai Mashack,1642942,3,2,1,5.2,1.7,0.3,20.0,2.3,71.4,0.0,71.4,6.5
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jahmir Young,1642443,2,1,1,7.3,1.0,0.0,0.0,1.0,100,0.0,100,6.6
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,Jahmyl Telfort,1643141,3,0,3,5.6,1.0,0.0,0.0,1.0,100,0.0,100,11.9
2025-26,Regular+Season,MIA,1610612748,Miami Heat,Jaime Jaquez Jr.,1631170,34,19,15,29.3,5.5,1.5,28.0,11.1,49.5,0.9,54.1,7.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jake LaRavia,1631222,36,23,13,27.8,4.5,1.7,37.7,8.7,51.8,0.6,55.7,7.7
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jakob Poeltl,1627751,21,13,8,25.3,7.7,4.3,55.6,14.6,52.8,1.2,57.4,4.5
2025-26,Regular+Season,NYK,1610612752,New York Knicks,Jalen Brunson,1628973,35,23,12,35.5,3.4,0.6,16.7,6.9,50.0,0.7,55.6,10.3
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Jalen Duren,1631105,31,22,9,28.4,10.6,5.0,46.7,20.7,51.3,1.9,56.4,4.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jalen Green,1630224,2,2,0,14.9,2.0,1.0,50.0,3.5,57.1,1.0,80.0,3.7
2025-26,Regular+Season,ATL,1610612737,Atlanta Hawks,Jalen Johnson,1630552,38,19,19,35.3,10.1,3.1,31.1,16.3,61.9,1.1,66.4,5.5
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jalen Pickett,1629618,19,12,7,19.3,3.1,0.6,18.6,5.8,53.6,0.6,60.2,8.6
2025-26,Regular+Season,CHI,1610612741,Chicago Bulls,Jalen Smith,1630188,31,18,13,18.4,6.6,3.1,47.1,11.0,60.6,0.8,65.2,4.8
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jalen Suggs,1630591,23,14,9,25.4,3.7,0.7,20.2,6.2,59.2,0.4,63.6,8.1
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jalen Williams,1631114,21,15,6,30.3,5.0,1.5,30.2,8.8,57.6,0.7,62.7,7.2
2025-26,Regular+Season,BKN,1610612751,Brooklyn Nets,Jalen Wilson,1630592,17,2,15,16.7,1.6,0.6,35.7,3.5,47.5,0.5,54.9,8.5
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jamal Cain,1631288,7,2,5,11.2,1.9,0.6,30.8,4.3,43.3,0.6,50.0,6.1
2025-26,Regular+Season,DEN,1610612743,Denver Nuggets,Jamal Murray,1627750,35,23,12,35.5,4.7,1.1,22.9,8.2,57.8,0.7,62.9,7.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamal Shead,1642347,33,20,13,21.5,2.2,0.5,23.9,4.4,48.6,0.2,51.4,10.4
2025-26,Regular+Season,PHX,1610612756,Phoenix Suns,Jamaree Bouyea,1631123,17,10,7,16.1,2.3,0.5,20.5,4.4,52.0,0.4,57.4,7.7
2025-26,Regular+Season,LAC,1610612746,Los Angeles Clippers,James Harden,201935,35,15,20,35.4,4.9,1.0,20.3,8.5,58.1,0.6,62.5,8.7
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,James Wiseman,1630164,3,0,3,15.6,2.7,2.3,87.5,7.3,36.4,1.0,42.1,3.8
2025-26,Regular+Season,WAS,1610612764,Washington Wizards,Jamir Watkins,1642364,8,2,6,17.5,4.3,1.1,26.5,7.0,60.7,0.3,63.0,5.5
2025-26,Regular+Season,TOR,1610612761,Toronto Raptors,Jamison Battle,1642419,21,11,10,10.0,2.0,0.6,29.3,3.5,55.4,0.5,64.1,7.4
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jarace Walker,1641716,39,9,30,23.5,4.5,0.9,20.6,7.6,58.9,0.6,63.9,5.9
2025-26,Regular+Season,PHI,1610612755,Philadelphia 76ers,Jared McCain,1642272,24,13,11,19.1,2.8,0.5,18.2,4.9,56.4,0.0,56.9,7.9
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaren Jackson Jr.,1628991,37,15,22,30.4,5.6,2.2,39.1,11.0,50.9,1.1,56.4,6.0
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jarred Vanderbilt,1629020,26,16,10,20.9,5.8,2.2,37.5,9.9,58.9,0.8,64.1,6.0
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jarrett Allen,1628386,28,16,12,26.3,7.9,3.0,38.0,13.9,57.0,0.9,60.9,5.3
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jase Richardson,1642859,16,6,10,16.7,2.4,0.6,23.1,4.1,59.1,0.3,62.9,9.6
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Javon Small,1642914,9,3,6,15.7,2.2,1.2,55.0,3.7,60.6,0.2,64.5,10.3
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Javonte Cooke,1631451,4,0,4,7.3,1.5,0.5,33.3,2.8,54.5,0.3,60.0,6.2
2025-26,Regular+Season,DET,1610612765,Detroit Pistons,Javonte Green,1629750,33,24,9,21.4,3.2,1.0,29.9,6.1,53.2,0.4,57.2,8.5
2025-26,Regular+Season,LAL,1610612747,Los Angeles Lakers,Jaxson Hayes,1629637,32,20,12,17.6,4.0,2.0,50.0,7.0,57.1,0.3,59.8,5.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jay Huff,1630643,35,8,27,21.4,4.2,1.5,35.8,9.3,45.4,1.1,51.7,5.8
2025-26,Regular+Season,BOS,1610612738,Boston Celtics,Jaylen Brown,1627759,36,22,14,34.2,6.4,1.9,28.9,11.0,58.4,0.7,62.2,6.9
2025-26,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Jaylen Clark,1641740,30,21,9,15.7,2.5,1.3,52.0,4.5,55.6,0.4,60.5,8.4
2025-26,Regular+Season,MEM,1610612763,Memphis Grizzlies,Jaylen Wells,1642377,39,17,22,27.5,3.5,0.8,21.7,6.7,52.9,0.7,58.7,8.7
2025-26,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Jaylin Williams,1631119,26,24,2,18.6,5.1,2.0,39.8,8.6,59.6,0.7,64.6,5.1
2025-26,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Jaylon Tyson,1642281,34,18,16,27.6,5.5,1.4,24.7,10.8,50.5,1.3,57.6,7.3
2025-26,Regular+Season,HOU,1610612745,Houston Rockets,Jeff Green,201145,6,5,1,4.0,1.0,0.5,50.0,1.7,60.0,0.2,66.7,5.4
2025-26,Regular+Season,POR,1610612757,Portland Trail Blazers,Jerami Grant,203924,26,11,15,30.4,4.0,0.9,21.9,7.0,57.7,0.5,61.8,9.6
2025-26,Regular+Season,NOP,1610612740,New Orleans Pelicans,Jeremiah Fears,1642847,40,9,31,27.0,3.8,0.9,23.2,7.5,50.3,0.8,56.1,7.6
2025-26,Regular+Season,IND,1610612754,Indiana Pacers,Jeremiah Robinson-Earl,1630526,16,4,12,17.9,5.5,1.6,29.5,9.9,55.7,0.6,59.1,4.8
2025-26,Regular+Season,SAS,1610612759,San Antonio Spurs,Jeremy Sochan,1631110,22,14,8,14.5,3.3,1.3,40.3,7.7,42.6,0.5,45.6,6.5
2025-26,Regular+Season,MIL,1610612749,Milwaukee Bucks,Jericho Sims,1630579,21,7,14,18.2,5.1,2.0,39.3,9.4,54.3,0.8,59.1,5.3
2025-26,Regular+Season,ORL,1610612753,Orlando Magic,Jett Howard,1641724,16,7,9,14.3,2.4,0.9,38.5,3.6,68.4,0.0,68.4,11.5
