SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2015-16,pre-season,-,10/23/2015,W,48,58.3,0.372,12.4,20.9,43.4,0.241,13.4,19.2,0
2015-16,pre-season,-,10/23/2015,W,48,41.4,0.395,14.6,28.6,45.1,0.444,17.7,20.0,0
2015-16,pre-season,-,10/23/2015,L,48,45.5,0.284,11.5,-,49.5,0.185,12.5,20.0,0
2015-16,pre-season,-,10/23/2015,W,48,38.0,0.120,17.3,31.9,30.7,0.265,22.3,20.6,0
2015-16,pre-season,-,10/23/2015,L,48,43.4,0.241,13.4,19.2,58.3,0.372,12.4,20.9,0
2015-16,pre-season,-,10/23/2015,L,48,45.6,0.213,22.3,30.6,62.8,0.093,14.6,26.8,0
2015-16,pre-season,-,10/23/2015,W,48,39.7,0.239,12.0,37.1,42.4,0.253,19.6,27.5,0
2015-16,pre-season,-,10/23/2015,L,48,45.1,0.444,17.7,20.0,41.4,0.395,14.6,28.6,0
2015-16,pre-season,-,10/23/2015,W,48,53.6,0.337,13.0,-,48.1,0.500,13.9,28.6,0
2015-16,pre-season,-,10/23/2015,W,48,62.8,0.093,14.6,26.8,45.6,0.213,22.3,30.6,0
2015-16,pre-season,-,10/23/2015,L,48,30.7,0.265,22.3,20.6,38.0,0.120,17.3,31.9,0
2015-16,pre-season,-,10/23/2015,W,48,44.0,0.202,18.7,33.9,36.2,0.382,20.9,32.1,0
2015-16,pre-season,-,10/23/2015,L,48,36.2,0.382,20.9,32.1,44.0,0.202,18.7,33.9,0
2015-16,pre-season,-,10/23/2015,L,48,42.4,0.253,19.6,27.5,39.7,0.239,12.0,37.1,0
2015-16,pre-season,-,10/23/2015,L,48,48.1,0.500,13.9,28.6,53.6,0.337,13.0,-,0
2015-16,pre-season,-,10/23/2015,W,48,49.5,0.185,12.5,20.0,45.5,0.284,11.5,-,0
2015-16,pre-season,-,10/22/2015,L,48,41.9,0.238,17.2,23.6,58.7,0.377,17.4,13.2,0
2015-16,pre-season,-,10/22/2015,W,48,61.4,0.217,22.4,24.4,51.2,0.341,16.0,18.8,0
2015-16,pre-season,-,10/22/2015,W,48,46.1,0.289,13.9,29.6,43.0,0.186,17.0,21.1,0
2015-16,pre-season,-,10/22/2015,L,48,41.7,0.178,9.5,22.4,48.3,0.221,10.6,21.6,0
2015-16,pre-season,-,10/22/2015,W,48,48.3,0.221,10.6,21.6,41.7,0.178,9.5,22.4,0
2015-16,pre-season,-,10/22/2015,W,48,58.7,0.377,17.4,13.2,41.9,0.238,17.2,23.6,0
2015-16,pre-season,-,10/22/2015,L,48,51.2,0.341,16.0,18.8,61.4,0.217,22.4,24.4,0
2015-16,pre-season,-,10/22/2015,L,48,43.0,0.186,17.0,21.1,46.1,0.289,13.9,29.6,0
2015-16,pre-season,-,10/22/2015,L,48,46.3,0.388,21.1,-,63.2,0.263,17.3,37.5,0
2015-16,pre-season,-,10/22/2015,W,48,63.2,0.263,17.3,37.5,46.3,0.388,21.1,-,0
2015-16,pre-season,-,10/21/2015,L,53,43.2,0.689,19.3,-,44.3,0.361,16.8,31.7,0
2015-16,pre-season,-,10/21/2015,W,53,44.3,0.361,16.8,31.7,43.2,0.689,19.3,-,0
2015-16,pre-season,-,10/21/2015,L,48,41.0,0.326,10.9,25.9,44.8,0.416,15.0,16.7,0
2015-16,pre-season,-,10/21/2015,L,48,46.5,0.360,17.0,24.1,45.2,0.355,9.3,22.4,0
2015-16,pre-season,-,10/21/2015,W,48,45.2,0.355,9.3,22.4,46.5,0.360,17.0,24.1,0
2015-16,pre-season,-,10/21/2015,W,48,44.8,0.416,15.0,16.7,41.0,0.326,10.9,25.9,0
2015-16,pre-season,-,10/21/2015,L,48,37.6,0.376,21.0,33.9,47.8,0.258,15.7,32.7,0
2015-16,pre-season,-,10/21/2015,W,48,47.8,0.258,15.7,32.7,37.6,0.376,21.0,33.9,0
2015-16,pre-season,-,10/21/2015,W,48,36.0,0.337,14.9,-,42.7,0.207,16.8,-,0
2015-16,pre-season,-,10/21/2015,L,48,42.7,0.207,16.8,-,36.0,0.337,14.9,-,0
2015-16,pre-season,-,10/20/2015,W,48,64.6,0.241,21.6,35.1,50.0,0.380,13.4,20.5,0
2015-16,pre-season,-,10/20/2015,W,48,56.2,0.272,24.0,-,35.6,0.616,16.8,20.8,0
2015-16,pre-season,-,10/20/2015,L,48,41.9,0.372,6.4,23.7,52.6,0.321,14.7,21.7,0
2015-16,pre-season,-,10/20/2015,W,48,59.6,0.179,19.8,28.9,46.0,0.280,20.2,22.2,0
2015-16,pre-season,-,10/20/2015,W,48,52.6,0.321,14.7,21.7,41.9,0.372,6.4,23.7,0
2015-16,pre-season,-,10/20/2015,W,48,60.4,0.524,15.7,-,43.6,0.564,21.3,24.1,0
2015-16,pre-season,-,10/20/2015,L,48,46.0,0.280,20.2,22.2,59.6,0.179,19.8,28.9,0
2015-16,pre-season,-,10/20/2015,L,48,50.0,0.380,13.4,20.5,64.6,0.241,21.6,35.1,0
2015-16,pre-season,-,10/20/2015,L,48,35.6,0.616,16.8,20.8,56.2,0.272,24.0,-,0
2015-16,pre-season,-,10/20/2015,L,48,43.6,0.564,21.3,24.1,60.4,0.524,15.7,-,0
2015-16,pre-season,-,10/19/2015,W,48,46.7,0.244,13.1,28.1,48.0,0.355,18.0,17.4,0
2015-16,pre-season,-,10/19/2015,L,48,47.7,0.273,14.3,26.4,48.2,0.318,13.3,26.0,0
2015-16,pre-season,-,10/19/2015,W,48,48.2,0.318,13.3,26.0,47.7,0.273,14.3,26.4,0
2015-16,pre-season,-,10/19/2015,L,48,48.0,0.355,18.0,17.4,46.7,0.244,13.1,28.1,0
2015-16,regular-season,-,04/13/2016,L,53,51.0,0.155,10.1,-,52.9,0.329,11.8,27.5,0
2015-16,regular-season,-,04/13/2016,W,53,52.9,0.329,11.8,27.5,51.0,0.155,10.1,-,0
2015-16,regular-season,-,04/13/2016,W,48,56.0,0.325,17.3,37.0,56.2,0.222,13.4,13.0,0
2015-16,regular-season,-,04/13/2016,W,48,61.0,0.221,9.8,-,50.5,0.198,9.9,15.4,0
2015-16,regular-season,-,04/13/2016,W,48,51.1,0.161,9.6,34.5,49.4,0.135,8.7,17.0,0
2015-16,regular-season,-,04/13/2016,W,48,49.4,0.111,16.8,25.0,46.6,0.149,14.9,17.6,0
2015-16,regular-season,-,04/13/2016,L,48,49.5,0.239,15.4,26.4,72.7,0.267,12.4,21.2,0
2015-16,regular-season,-,04/13/2016,W,48,49.0,0.222,16.2,36.8,49.5,0.125,14.2,22.2,0
2015-16,regular-season,-,04/13/2016,W,48,52.8,0.341,17.4,26.4,46.3,0.383,21.5,22.6,0
2015-16,regular-season,-,04/13/2016,L,48,46.6,0.149,14.9,17.6,49.4,0.111,16.8,25.0,0
2015-16,regular-season,-,04/13/2016,L,48,48.1,0.273,13.3,-,51.4,0.351,16.7,26.2,0
2015-16,regular-season,-,04/13/2016,L,48,46.3,0.383,21.5,22.6,52.8,0.341,17.4,26.4,0
2015-16,regular-season,-,04/13/2016,W,48,72.7,0.267,12.4,21.2,49.5,0.239,15.4,26.4,0
2015-16,regular-season,-,04/13/2016,L,48,52.4,0.181,14.7,-,51.8,0.176,14.7,27.3,0
2015-16,regular-season,-,04/13/2016,W,48,53.6,0.196,13.5,31.5,39.1,0.135,19.2,29.9,0
2015-16,regular-season,-,04/13/2016,L,48,46.3,0.191,19.8,37.9,50.0,0.247,16.8,31.4,0
2015-16,regular-season,-,04/13/2016,W,48,45.9,0.256,7.9,32.0,44.3,0.136,11.2,31.4,0
2015-16,regular-season,-,04/13/2016,L,48,39.1,0.135,19.2,29.9,53.6,0.196,13.5,31.5,0
2015-16,regular-season,-,04/13/2016,L,48,44.3,0.136,11.2,31.4,45.9,0.256,7.9,32.0,0
2015-16,regular-season,-,04/13/2016,L,48,46.9,0.163,13.0,-,64.4,0.184,17.0,32.6,0
2015-16,regular-season,-,04/13/2016,L,48,49.4,0.135,8.7,17.0,51.1,0.161,9.6,34.5,0
2015-16,regular-season,-,04/13/2016,L,48,49.5,0.125,14.2,22.2,49.0,0.222,16.2,36.8,0
2015-16,regular-season,-,04/13/2016,L,48,56.2,0.222,13.4,13.0,56.0,0.325,17.3,37.0,0
2015-16,regular-season,-,04/13/2016,W,48,50.0,0.247,16.8,31.4,46.3,0.191,19.8,37.9,0
2015-16,regular-season,-,04/13/2016,W,48,51.8,0.176,14.7,27.3,52.4,0.181,14.7,-,0
2015-16,regular-season,-,04/13/2016,W,48,51.4,0.351,16.7,26.2,48.1,0.273,13.3,-,0
2015-16,regular-season,-,04/13/2016,W,48,64.4,0.184,17.0,32.6,46.9,0.163,13.0,-,0
2015-16,regular-season,-,04/13/2016,L,48,50.5,0.198,9.9,15.4,61.0,0.221,9.8,-,0
2015-16,regular-season,-,04/12/2016,W,53,44.8,0.368,11.0,-,43.7,0.287,21.4,-,0
2015-16,regular-season,-,04/12/2016,L,53,43.7,0.287,21.4,-,44.8,0.368,11.0,-,0
2015-16,regular-season,-,04/12/2016,W,48,55.0,0.250,15.4,28.6,51.3,0.113,17.4,20.0,0
2015-16,regular-season,-,04/12/2016,W,48,55.8,0.200,14.7,-,55.2,0.325,14.6,20.8,0
2015-16,regular-season,-,04/12/2016,L,48,43.6,0.163,18.0,35.8,62.7,0.280,12.2,25.0,0
2015-16,regular-season,-,04/12/2016,L,48,43.5,0.357,17.2,-,53.2,0.282,16.1,27.3,0
2015-16,regular-season,-,04/12/2016,L,48,51.3,0.113,17.4,20.0,55.0,0.250,15.4,28.6,0
2015-16,regular-season,-,04/12/2016,W,48,62.7,0.280,12.2,25.0,43.6,0.163,18.0,35.8,0
2015-16,regular-season,-,04/12/2016,W,48,53.2,0.282,16.1,27.3,43.5,0.357,17.2,-,0
2015-16,regular-season,-,04/12/2016,L,48,55.2,0.325,14.6,20.8,55.8,0.200,14.7,-,0
2015-16,regular-season,-,04/11/2016,W,48,51.2,0.272,10.0,27.1,51.3,0.234,11.2,15.6,0
2015-16,regular-season,-,04/11/2016,L,48,42.7,0.326,12.2,28.8,59.3,0.272,14.3,19.0,0
2015-16,regular-season,-,04/11/2016,W,48,50.0,0.281,12.0,30.0,32.7,0.370,14.9,20.0,0
2015-16,regular-season,-,04/11/2016,W,48,54.8,0.241,15.3,24.4,49.4,0.172,15.6,20.8,0
2015-16,regular-season,-,04/11/2016,L,48,43.5,0.170,17.8,36.1,53.0,0.337,17.8,21.3,0
2015-16,regular-season,-,04/11/2016,W,48,64.5,0.302,17.3,25.6,48.8,0.398,13.3,22.4,0
2015-16,regular-season,-,04/11/2016,L,48,49.4,0.172,15.6,20.8,54.8,0.241,15.3,24.4,0
2015-16,regular-season,-,04/11/2016,L,48,48.8,0.398,13.3,22.4,64.5,0.302,17.3,25.6,0
2015-16,regular-season,-,04/11/2016,L,48,50.0,0.214,9.7,27.6,56.7,0.270,13.6,26.7,0
2015-16,regular-season,-,04/11/2016,L,48,51.3,0.234,11.2,15.6,51.2,0.272,10.0,27.1,0
2015-16,regular-season,-,04/11/2016,L,48,58.8,0.350,11.0,-,63.6,0.338,9.8,27.3,0
2015-16,regular-season,-,04/11/2016,W,48,56.7,0.270,13.6,26.7,50.0,0.214,9.7,27.6,0
2015-16,playoffs,-,06/19/2016,W,48,43.9,0.305,12.4,30.8,47.6,0.157,11.2,20.8,0
2015-16,playoffs,-,06/19/2016,L,48,47.6,0.157,11.2,20.8,43.9,0.305,12.4,30.8,0
2015-16,playoffs,-,06/16/2016,W,48,58.4,0.416,12.2,25.0,49.4,0.354,14.6,24.5,0
2015-16,playoffs,-,06/16/2016,L,48,49.4,0.354,14.6,24.5,58.4,0.416,12.2,25.0,0
2015-16,playoffs,-,06/13/2016,L,48,44.3,0.295,17.3,36.2,59.0,0.277,16.3,26.7,0
2015-16,playoffs,-,06/13/2016,W,48,59.0,0.277,16.3,26.7,44.3,0.295,17.3,36.2,0
2015-16,playoffs,-,06/10/2016,W,48,51.2,0.383,10.5,42.3,50.6,0.321,12.9,38.8,0
2015-16,playoffs,-,06/10/2016,L,48,50.6,0.321,12.9,38.8,51.2,0.383,10.5,42.3,0
2015-16,playoffs,-,06/08/2016,W,48,59.3,0.187,14.7,41.3,48.0,0.342,18.9,20.4,0
2015-16,playoffs,-,06/08/2016,L,48,48.0,0.342,18.9,20.4,59.3,0.187,14.7,41.3,0
2015-16,playoffs,-,06/05/2016,W,48,63.6,0.123,22.1,32.5,38.6,0.304,19.1,29.1,0
2015-16,playoffs,-,06/05/2016,L,48,38.6,0.304,19.1,29.1,63.6,0.123,22.1,32.5,0
2015-16,playoffs,-,06/02/2016,L,48,42.3,0.238,18.5,37.7,54.6,0.115,9.9,22.2,0
2015-16,playoffs,-,06/02/2016,W,48,54.6,0.115,9.9,22.2,42.3,0.238,18.5,37.7,0
2015-16,playoffs,-,05/30/2016,L,48,42.1,0.191,8.1,31.6,53.5,0.094,12.6,30.6,0
2015-16,playoffs,-,05/30/2016,W,48,53.5,0.094,12.6,30.6,42.1,0.191,8.1,31.6,0
2015-16,playoffs,-,05/28/2016,L,48,43.9,0.356,15.6,40.4,52.8,0.273,15.3,35.7,0
2015-16,playoffs,-,05/28/2016,W,48,52.8,0.273,15.3,35.7,43.9,0.356,15.6,40.4,0
2015-16,playoffs,-,05/27/2016,L,48,46.8,0.215,14.4,25.5,65.5,0.284,12.4,14.3,0
2015-16,playoffs,-,05/27/2016,W,48,65.5,0.284,12.4,14.3,46.8,0.215,14.4,25.5,0
2015-16,playoffs,-,05/26/2016,L,48,50.0,0.264,16.3,29.1,52.4,0.400,15.5,28.3,0
2015-16,playoffs,-,05/26/2016,W,48,52.4,0.400,15.5,28.3,50.0,0.264,16.3,29.1,0
2015-16,playoffs,-,05/25/2016,W,48,63.6,0.312,17.9,34.3,41.3,0.507,20.2,21.2,0
2015-16,playoffs,-,05/25/2016,L,48,41.3,0.507,20.2,21.2,63.6,0.312,17.9,34.3,0
2015-16,playoffs,-,05/24/2016,W,48,48.3,0.444,16.8,39.3,46.9,0.363,19.4,19.2,0
2015-16,playoffs,-,05/24/2016,L,48,46.9,0.363,19.4,19.2,48.3,0.444,16.8,39.3,0
2015-16,playoffs,-,05/23/2016,W,48,58.3,0.244,10.5,-,54.8,0.108,12.5,31.1,0
2015-16,playoffs,-,05/23/2016,L,48,54.8,0.108,12.5,31.1,58.3,0.244,10.5,-,0
2015-16,playoffs,-,05/22/2016,W,48,54.3,0.402,11.3,35.4,46.7,0.272,13.3,24.6,0
2015-16,playoffs,-,05/22/2016,L,48,46.7,0.272,13.3,24.6,54.3,0.402,11.3,35.4,0
2015-16,playoffs,-,05/21/2016,L,48,44.3,0.203,10.7,-,53.0,0.157,11.6,-,0
2015-16,playoffs,-,05/21/2016,W,48,53.0,0.157,11.6,-,44.3,0.203,10.7,-,0
2015-16,playoffs,-,05/19/2016,W,48,54.6,0.487,11.5,23.3,45.7,0.220,12.5,16.0,0
2015-16,playoffs,-,05/19/2016,L,48,45.7,0.220,12.5,16.0,54.6,0.487,11.5,23.3,0
2015-16,playoffs,-,05/18/2016,W,48,58.2,0.329,13.3,-,49.4,0.244,17.8,30.4,0
2015-16,playoffs,-,05/18/2016,L,48,49.4,0.244,17.8,30.4,58.2,0.329,13.3,-,0
2015-16,playoffs,-,05/17/2016,W,48,60.1,0.446,18.1,33.3,45.4,0.263,14.6,15.6,0
2015-16,playoffs,-,05/17/2016,L,48,45.4,0.263,14.6,15.6,60.1,0.446,18.1,33.3,0
2015-16,playoffs,-,05/16/2016,W,48,48.3,0.360,11.3,24.5,50.0,0.187,13.5,17.3,0
2015-16,playoffs,-,05/16/2016,L,48,50.0,0.187,13.5,17.3,48.3,0.360,11.3,24.5,0
2015-16,playoffs,-,05/15/2016,W,48,51.2,0.506,12.2,47.2,49.3,0.319,15.4,22.0,0
2015-16,playoffs,-,05/15/2016,L,48,49.3,0.319,15.4,22.0,51.2,0.506,12.2,47.2,0
2015-16,playoffs,-,05/13/2016,L,48,43.9,0.305,11.0,23.5,51.8,0.238,7.5,23.4,0
2015-16,playoffs,-,05/13/2016,W,48,51.8,0.238,7.5,23.4,43.9,0.305,11.0,23.5,0
2015-16,playoffs,-,05/12/2016,W,48,50.6,0.365,12.4,34.0,46.2,0.172,10.3,26.4,0
2015-16,playoffs,-,05/12/2016,L,48,46.2,0.172,10.3,26.4,50.6,0.365,12.4,34.0,0
2015-16,playoffs,-,05/11/2016,W,48,59.5,0.345,15.2,-,50.0,0.424,10.4,30.4,0
2015-16,playoffs,-,05/11/2016,L,48,44.2,0.364,16.9,35.4,47.5,0.321,10.0,31.9,0
2015-16,playoffs,-,05/11/2016,W,48,47.5,0.321,10.0,31.9,44.2,0.364,16.9,35.4,0
2015-16,playoffs,-,05/11/2016,L,48,50.0,0.424,10.4,30.4,59.5,0.345,15.2,-,0
2015-16,all-star,-,02/14/2016,L,48,62.0,0.036,16.6,31.3,65.4,0.013,9.7,30.9,0
2015-16,all-star,-,02/14/2016,W,48,65.4,0.013,9.7,30.9,62.0,0.036,16.6,31.3,0
2015-16,all-star,-,02/12/2016,W,40,43.6,0.256,16.7,44.4,41.9,0.419,14.1,21.7,0
2015-16,all-star,-,02/12/2016,L,40,67.1,0.072,16.5,-,64.2,0.078,9.5,32.7,0
2015-16,all-star,-,02/12/2016,L,40,41.9,0.419,14.1,21.7,43.6,0.256,16.7,44.4,0
2015-16,all-star,-,02/12/2016,W,40,64.2,0.078,9.5,32.7,67.1,0.072,16.5,-,0
2016-17,pre-season,-,10/21/2016,W,48,52.8,0.144,13.6,19.2,46.1,0.225,13.7,16.4,0
2016-17,pre-season,-,10/21/2016,W,48,55.3,0.237,22.3,36.8,41.1,0.177,17.2,18.0,0
2016-17,pre-season,-,10/21/2016,L,48,46.1,0.225,13.7,16.4,52.8,0.144,13.6,19.2,0
2016-17,pre-season,-,10/21/2016,W,48,54.2,0.286,18.6,32.6,33.5,0.367,18.8,20.7,0
2016-17,pre-season,-,10/21/2016,L,48,45.2,0.237,11.9,23.3,55.1,0.191,12.7,22.7,0
2016-17,pre-season,-,10/21/2016,W,48,55.1,0.191,12.7,22.7,45.2,0.237,11.9,23.3,0
2016-17,pre-season,-,10/21/2016,W,48,42.1,0.404,18.9,31.7,43.1,0.333,21.8,24.6,0
2016-17,pre-season,-,10/21/2016,L,48,54.1,0.671,18.3,-,48.3,0.378,14.4,27.3,0
2016-17,pre-season,-,10/21/2016,L,48,37.8,0.305,14.6,-,65.9,0.141,17.5,31.6,0
2016-17,pre-season,-,10/21/2016,L,48,43.1,0.333,21.8,24.6,42.1,0.404,18.9,31.7,0
2016-17,pre-season,-,10/21/2016,L,48,33.5,0.367,18.8,20.7,54.2,0.286,18.6,32.6,0
2016-17,pre-season,-,10/21/2016,L,48,41.1,0.177,17.2,18.0,55.3,0.237,22.3,36.8,0
2016-17,pre-season,-,10/21/2016,W,48,48.3,0.378,14.4,27.3,54.1,0.671,18.3,-,0
2016-17,pre-season,-,10/21/2016,W,48,65.9,0.141,17.5,31.6,37.8,0.305,14.6,-,0
2016-17,pre-season,-,10/20/2016,W,53,47.0,0.238,13.5,30.0,47.9,0.260,17.1,29.8,0
2016-17,pre-season,-,10/20/2016,L,53,47.9,0.260,17.1,29.8,47.0,0.238,13.5,30.0,0
2016-17,pre-season,-,10/20/2016,W,48,52.8,0.315,22.0,31.9,56.1,0.293,21.6,17.8,0
2016-17,pre-season,-,10/20/2016,W,48,51.8,0.153,19.0,27.7,32.6,0.242,10.1,26.1,0
2016-17,pre-season,-,10/20/2016,L,48,43.0,0.233,17.7,28.3,46.3,0.293,16.5,27.5,0
2016-17,pre-season,-,10/20/2016,L,48,32.6,0.242,10.1,26.1,51.8,0.153,19.0,27.7,0
2016-17,pre-season,-,10/20/2016,W,48,46.3,0.293,16.5,27.5,43.0,0.233,17.7,28.3,0
2016-17,pre-season,-,10/20/2016,L,48,56.1,0.293,21.6,17.8,52.8,0.315,22.0,31.9,0
2016-17,pre-season,-,10/19/2016,W,48,48.3,0.261,12.6,31.4,48.7,0.260,14.7,13.6,0
2016-17,pre-season,-,10/19/2016,W,48,52.6,0.103,18.7,20.9,41.7,0.295,9.9,14.0,0
2016-17,pre-season,-,10/19/2016,L,48,41.7,0.295,9.9,14.0,52.6,0.103,18.7,20.9,0
2016-17,pre-season,-,10/19/2016,L,48,53.3,0.272,20.4,-,53.8,0.272,13.0,23.4,0
2016-17,pre-season,-,10/19/2016,W,48,50.0,0.326,14.3,32.7,41.6,0.289,15.3,24.5,0
2016-17,pre-season,-,10/19/2016,W,48,53.2,0.418,24.0,40.9,46.7,0.220,10.9,26.4,0
2016-17,pre-season,-,10/19/2016,W,48,43.3,0.547,20.2,-,45.8,0.337,21.6,29.6,0
2016-17,pre-season,-,10/19/2016,L,48,48.7,0.260,14.7,13.6,48.3,0.261,12.6,31.4,0
2016-17,pre-season,-,10/19/2016,W,48,52.2,0.391,12.5,39.2,45.8,0.298,22.1,32.7,0
2016-17,pre-season,-,10/19/2016,L,48,41.6,0.289,15.3,24.5,50.0,0.326,14.3,32.7,0
2016-17,pre-season,-,10/19/2016,L,48,45.8,0.298,22.1,32.7,52.2,0.391,12.5,39.2,0
2016-17,pre-season,-,10/19/2016,L,48,46.7,0.220,10.9,26.4,53.2,0.418,24.0,40.9,0
2016-17,pre-season,-,10/19/2016,W,48,53.8,0.272,13.0,23.4,53.3,0.272,20.4,-,0
2016-17,pre-season,-,10/19/2016,L,48,45.8,0.337,21.6,29.6,43.3,0.547,20.2,-,0
2016-17,pre-season,-,10/18/2016,W,48,45.1,0.378,15.5,17.6,48.8,0.268,19.2,17.6,0
2016-17,pre-season,-,10/18/2016,L,48,48.8,0.268,19.2,17.6,45.1,0.378,15.5,17.6,0
2016-17,pre-season,-,10/18/2016,L,48,34.9,0.289,17.9,28.8,57.1,0.131,14.6,19.5,0
2016-17,pre-season,-,10/18/2016,W,48,45.3,0.302,18.8,29.6,42.9,0.235,16.7,20.8,0
2016-17,pre-season,-,10/18/2016,L,48,37.0,0.326,16.2,33.3,46.8,0.161,15.0,28.3,0
2016-17,pre-season,-,10/18/2016,W,48,57.1,0.131,14.6,19.5,34.9,0.289,17.9,28.8,0
2016-17,pre-season,-,10/18/2016,L,48,42.9,0.235,16.7,20.8,45.3,0.302,18.8,29.6,0
2016-17,pre-season,-,10/18/2016,W,48,46.8,0.161,15.0,28.3,37.0,0.326,16.2,33.3,0
2016-17,pre-season,-,10/18/2016,W,48,53.2,0.143,18.6,-,45.1,0.222,22.7,-,0
2016-17,pre-season,-,10/18/2016,L,48,45.1,0.222,22.7,-,53.2,0.143,18.6,-,0
2016-17,pre-season,-,10/17/2016,W,53,37.4,0.414,10.3,34.3,46.3,0.213,17.6,30.4,0
2016-17,pre-season,-,10/17/2016,L,53,46.3,0.213,17.6,30.4,37.4,0.414,10.3,34.3,0
2016-17,pre-season,-,10/17/2016,W,48,57.8,0.312,17.2,18.6,41.9,0.270,20.4,12.8,0
2016-17,pre-season,-,10/17/2016,W,48,55.8,0.337,23.4,34.8,47.7,0.276,17.6,17.9,0
2016-17,regular-season,-,04/12/2017,L,48,43.9,0.264,8.0,33.3,55.7,0.195,10.9,17.8,0
2016-17,regular-season,-,04/12/2017,L,48,46.5,0.168,11.1,26.7,50.0,0.376,15.9,20.4,0
2016-17,regular-season,-,04/12/2017,W,48,51.2,0.186,9.9,29.2,43.4,0.316,16.5,21.6,0
2016-17,regular-season,-,04/12/2017,W,48,52.2,0.244,20.0,35.8,46.2,0.151,17.3,21.8,0
2016-17,regular-season,-,04/12/2017,W,48,57.8,0.301,6.7,-,52.5,0.173,12.2,22.7,0
2016-17,regular-season,-,04/12/2017,L,48,55.9,0.153,25.5,34.7,48.9,0.233,11.1,24.1,0
2016-17,regular-season,-,04/12/2017,W,48,53.7,0.232,11.1,25.0,49.3,0.264,22.0,24.4,0
2016-17,regular-season,-,04/12/2017,W,48,52.2,0.289,8.2,29.6,47.6,0.202,17.7,25.0,0
2016-17,regular-season,-,04/12/2017,L,48,49.3,0.264,22.0,24.4,53.7,0.232,11.1,25.0,0
2016-17,regular-season,-,04/12/2017,W,48,50.0,0.376,15.9,20.4,46.5,0.168,11.1,26.7,0
2016-17,regular-season,-,04/12/2017,L,48,50.0,0.151,16.1,35.4,57.1,0.260,18.7,27.5,0
2016-17,regular-season,-,04/12/2017,W,48,56.2,0.227,9.9,-,58.8,0.165,14.9,27.7,0
2016-17,regular-season,-,04/12/2017,L,48,34.3,0.209,18.3,-,50.5,0.221,12.5,27.8,0
2016-17,regular-season,-,04/12/2017,L,48,44.0,0.262,16.9,39.6,50.0,0.413,13.3,28.3,0
2016-17,regular-season,-,04/12/2017,L,48,43.4,0.316,16.5,21.6,51.2,0.186,9.9,29.2,0
2016-17,regular-season,-,04/12/2017,L,48,47.6,0.202,17.7,25.0,52.2,0.289,8.2,29.6,0
2016-17,regular-season,-,04/12/2017,W,48,55.7,0.195,10.9,17.8,43.9,0.264,8.0,33.3,0
2016-17,regular-season,-,04/12/2017,W,48,48.9,0.233,11.1,24.1,55.9,0.153,25.5,34.7,0
2016-17,regular-season,-,04/12/2017,W,48,57.1,0.260,18.7,27.5,50.0,0.151,16.1,35.4,0
2016-17,regular-season,-,04/12/2017,L,48,46.2,0.151,17.3,21.8,52.2,0.244,20.0,35.8,0
2016-17,regular-season,-,04/12/2017,L,48,52.3,0.161,11.6,-,56.8,0.136,18.8,37.2,0
2016-17,regular-season,-,04/12/2017,W,48,50.0,0.413,13.3,28.3,44.0,0.262,16.9,39.6,0
2016-17,regular-season,-,04/12/2017,L,48,53.2,0.215,13.4,42.0,54.8,0.386,19.8,41.7,0
2016-17,regular-season,-,04/12/2017,W,48,54.8,0.386,19.8,41.7,53.2,0.215,13.4,42.0,0
2016-17,regular-season,-,04/12/2017,W,48,50.5,0.221,12.5,27.8,34.3,0.209,18.3,-,0
2016-17,regular-season,-,04/12/2017,W,48,56.8,0.136,18.8,37.2,52.3,0.161,11.6,-,0
2016-17,regular-season,-,04/12/2017,L,48,58.8,0.165,14.9,27.7,56.2,0.227,9.9,-,0
2016-17,regular-season,-,04/12/2017,L,48,52.5,0.173,12.2,22.7,57.8,0.301,6.7,-,0
2016-17,regular-season,-,04/11/2017,W,48,59.5,0.167,17.3,-,46.6,0.125,13.3,16.7,0
2016-17,regular-season,-,04/11/2017,L,48,41.3,0.220,8.3,30.6,57.2,0.518,11.9,20.9,0
2016-17,regular-season,-,04/11/2017,L,48,51.3,0.253,16.7,-,52.3,0.261,12.9,22.9,0
2016-17,regular-season,-,04/11/2017,W,48,47.1,0.291,18.5,49.0,47.1,0.291,12.0,30.2,0
2016-17,regular-season,-,04/11/2017,W,48,57.2,0.518,11.9,20.9,41.3,0.220,8.3,30.6,0
2016-17,regular-season,-,04/11/2017,W,48,56.3,0.228,18.7,35.7,34.7,0.216,16.5,33.9,0
2016-17,regular-season,-,04/11/2017,L,48,34.7,0.216,16.5,33.9,56.3,0.228,18.7,35.7,0
2016-17,regular-season,-,04/11/2017,L,48,47.1,0.291,12.0,30.2,47.1,0.291,18.5,49.0,0
2016-17,regular-season,-,04/11/2017,L,48,46.6,0.125,13.3,16.7,59.5,0.167,17.3,-,0
2016-17,regular-season,-,04/11/2017,W,48,52.3,0.261,12.9,22.9,51.3,0.253,16.7,-,0
2016-17,regular-season,-,04/10/2017,L,53,57.3,0.247,18.9,-,52.6,0.358,11.7,24.1,0
2016-17,regular-season,-,04/10/2017,W,53,52.6,0.358,11.7,24.1,57.3,0.247,18.9,-,0
