SEASON,SEASON_TYPE,TEAM_ABB,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
2025-26,regular-season,-,11,22,242.3,414.6,1.5,0.3,0.6,42.9,0.2,0.2,62.5,0.7,46.0,0.5,34.0,0.1,6.0,0.1,8.0,0.1,8.0,0
2025-26,regular-season,-,16,17,241.5,458.9,4.3,0.6,1.5,41.2,0.2,0.3,70.0,1.5,35.5,2.0,46.8,0.6,14.2,0.3,7.1,0.2,3.5,0
2025-26,regular-season,-,19,16,241.4,420.5,2.4,0.5,1.0,44.4,0.3,0.5,56.3,1.2,50.0,0.7,28.6,0.3,10.7,0.2,9.5,0.2,9.5,0
2025-26,regular-season,-,12,23,243.6,397.6,3.3,0.7,1.5,49.1,0.1,0.2,66.7,1.7,50.9,1.1,33.3,0.3,8.8,0.3,8.8,0.1,2.6,0
2025-26,regular-season,-,23,10,242.3,412.8,10.7,3.0,5.0,60.6,1.5,1.9,80.6,7.7,71.5,3.5,33.1,0.9,8.8,0.8,7.1,0.9,8.8,0
2025-26,regular-season,-,24,9,241.5,411.2,4.9,1.3,2.5,53.1,0.5,0.8,69.2,3.4,69.1,1.6,32.1,0.4,8.6,0.2,3.7,0.4,8.6,0
2025-26,regular-season,-,18,16,241.5,466.3,3.9,0.5,1.0,51.4,0.4,0.5,81.3,1.4,36.8,2.4,60.2,0.4,10.5,0.1,3.0,0.2,6.0,0
2025-26,regular-season,-,21,10,244.8,408.1,7.6,2.2,3.7,58.3,0.4,0.6,55.0,4.8,63.6,2.8,36.9,0.6,8.1,0.5,6.8,0.4,4.7,0
2025-26,regular-season,-,6,28,241.5,439.3,4.3,0.9,1.8,50.0,0.7,0.9,83.3,2.6,60.5,1.6,37.4,0.2,5.4,0.3,6.8,0.4,10.2,0
2025-26,regular-season,-,12,21,241.5,390.6,8.0,2.3,3.9,58.1,0.5,0.7,72.7,5.2,64.4,2.8,35.6,0.6,7.6,0.4,5.3,0.3,4.2,0
2025-26,regular-season,-,20,11,240.0,388.8,4.9,1.3,2.3,56.9,0.6,0.8,69.2,3.4,69.5,1.7,34.4,0.5,9.9,0.3,6.0,0.4,8.6,0
2025-26,regular-season,-,15,18,241.5,434.8,7.2,2.1,3.8,53.5,0.7,1.0,75.0,5.0,68.6,2.0,27.6,0.5,7.5,0.5,7.1,0.5,6.7,0
2025-26,regular-season,-,18,14,240.8,429.7,4.1,1.0,1.9,50.0,0.4,0.6,77.8,2.4,58.5,1.4,33.8,0.2,4.6,0.3,7.7,0.3,6.9,0
2025-26,regular-season,-,14,19,241.5,404.2,6.4,1.5,2.9,51.0,0.6,0.8,80.8,3.6,56.1,2.4,36.8,0.7,10.4,0.4,6.6,0.4,6.1,0
2025-26,regular-season,-,21,13,242.2,428.9,5.0,1.2,2.1,57.5,0.5,0.7,66.7,3.0,59.4,1.8,36.5,0.5,10.6,0.3,5.9,0.4,7.1,0
2025-26,regular-season,-,8,27,242.9,409.5,4.8,1.0,2.3,43.8,0.7,0.9,80.6,2.7,56.8,1.6,33.1,0.5,9.5,0.3,6.5,0.5,9.5,0
2025-26,regular-season,-,23,10,240.0,417.2,3.8,0.9,1.8,50.0,0.5,0.5,83.3,2.3,60.5,1.0,26.6,0.1,3.2,0.3,8.1,0.3,7.3,0
2025-26,regular-season,-,29,5,242.9,381.8,2.4,0.6,1.2,52.5,0.2,0.3,70.0,1.5,61.7,0.8,34.6,0.1,6.2,0.1,6.2,0.1,6.2,0
2025-26,regular-season,-,19,15,241.5,417.1,2.9,0.5,0.9,58.1,0.5,0.6,90.0,1.6,56.6,1.3,44.4,0.3,10.1,0.2,7.1,0.3,11.1,0
2025-26,regular-season,-,18,14,243.9,443.5,4.0,0.8,1.8,47.4,0.3,0.4,78.6,2.1,52.0,1.5,37.0,0.3,6.3,0.3,7.9,0.2,5.5,0
2025-26,regular-season,-,19,14,240.8,410.2,2.3,0.6,1.1,51.4,0.4,0.5,72.2,1.6,68.8,0.7,29.9,0.2,10.4,0.1,5.2,0.3,13.0,0
2025-26,regular-season,-,14,20,241.5,412.8,2.0,0.4,0.7,54.2,0.1,0.2,66.7,1.0,47.8,0.8,37.7,0.1,5.8,0.3,14.5,0.1,4.3,0
2025-26,regular-season,-,8,26,242.2,396.5,4.7,1.1,2.0,52.2,0.6,0.8,76.9,2.8,59.6,1.7,36.0,0.3,5.6,0.3,6.8,0.4,8.1,0
2025-26,regular-season,-,24,9,240.8,407.8,3.3,0.7,1.5,48.0,0.5,0.5,83.3,2.0,59.6,1.2,34.9,0.2,4.6,0.2,6.4,0.3,8.3,0
2025-26,regular-season,-,20,15,241.4,421.5,4.6,0.9,2.1,43.2,0.4,0.5,87.5,2.3,49.4,1.7,36.4,0.5,10.5,0.3,6.8,0.2,4.9,0
2025-26,regular-season,-,12,21,243.8,422.1,2.2,0.5,1.2,45.0,0.4,0.5,82.4,1.6,72.6,0.4,19.2,0.1,4.1,0.2,9.6,0.3,12.3,0
2025-26,regular-season,-,8,24,241.6,400.3,3.3,0.9,1.8,52.6,0.1,0.3,50.0,2.0,61.0,1.0,31.4,0.2,6.7,0.1,3.8,0.1,3.8,0
2025-26,ist,-,2,2,240.0,431.8,4.0,1.0,2.3,44.4,1.0,1.5,66.7,3.0,75.0,0.8,18.8,0.3,6.3,0.0,0.0,0.8,18.8,0
2025-26,ist,-,2,2,240.0,391.3,1.5,0.3,0.8,33.3,0.0,0.0,0.0,0.5,33.3,0.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-26,ist,-,1,3,240.0,408.8,1.0,0.3,0.8,33.3,0.0,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.3,25.0,0.0,0.0,0
2025-26,ist,-,1,3,246.3,416.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-26,ist,-,1,3,240.0,476.5,3.5,0.3,0.8,33.3,0.0,0.0,0.0,0.5,14.3,1.8,50.0,0.5,14.3,0.8,21.4,0.0,0.0,0
2025-26,ist,-,2,2,240.0,408.3,2.5,0.5,0.8,66.7,0.5,0.5,100,1.5,60.0,0.5,20.0,0.3,10.0,0.5,20.0,0.3,10.0,0
2025-26,ist,-,1,3,252.5,412.5,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-26,ist,-,2,2,240.0,408.8,8.0,2.0,3.3,61.5,2.0,2.5,80.0,6.0,75.0,3.0,37.5,0.8,9.4,0.0,0.0,1.3,15.6,0
2025-26,ist,-,2,2,240.0,398.5,5.5,1.3,2.5,50.0,1.5,2.0,75.0,4.3,77.3,1.3,22.7,0.0,0.0,0.5,9.1,1.0,18.2,0
2025-26,ist,-,1,3,240.0,459.3,3.3,0.5,0.8,66.7,0.3,0.5,50.0,1.3,38.5,2.3,69.2,0.5,15.4,0.0,0.0,0.3,7.7,0
2025-26,ist,-,2,2,240.0,411.3,8.8,2.0,4.0,50.0,0.0,0.0,0.0,4.0,45.7,4.3,48.6,1.0,11.4,0.3,2.9,0.0,0.0,0
2025-26,ist,-,1,3,240.0,430.8,4.3,1.0,2.3,44.4,0.5,1.0,50.0,2.5,58.8,1.5,35.3,0.0,0.0,0.0,0.0,0.5,11.8,0
2025-26,ist,-,2,2,252.5,399.3,7.8,2.0,4.0,50.0,0.0,0.0,0.0,4.0,51.6,3.3,41.9,0.8,9.7,0.5,6.5,0.0,0.0,0
2025-26,ist,-,4,1,240.0,379.6,3.2,1.0,1.8,55.6,0.8,0.8,100,3.0,93.8,1.0,31.3,0.4,12.5,0.0,0.0,0.4,12.5,0
2025-26,ist,-,3,1,246.3,437.0,6.5,2.0,3.3,61.5,0.5,0.5,100,4.5,69.2,1.3,19.2,0.0,0.0,1.0,15.4,0.3,3.8,0
2025-26,ist,-,2,2,240.0,440.8,4.5,1.0,2.5,40.0,0.8,1.0,75.0,2.8,61.1,1.3,27.8,0.0,0.0,0.0,0.0,0.5,11.1,0
2025-26,ist,-,2,1,248.3,405.7,11.0,1.3,3.7,36.4,0.3,0.7,50.0,3.0,27.3,6.0,54.5,1.3,12.1,1.0,9.1,0.3,3.0,0
2025-26,ist,-,2,2,240.0,424.8,3.3,1.0,1.3,80.0,0.8,1.0,75.0,2.8,84.6,1.0,30.8,0.5,15.4,0.0,0.0,0.5,15.4,0
2025-26,ist,-,0,4,246.3,415.5,4.8,0.5,1.8,28.6,0.8,1.0,75.0,1.8,36.8,1.5,31.6,0.5,10.5,1.0,21.1,0.5,10.5,0
2025-26,ist,-,5,1,240.0,407.5,4.5,0.8,2.0,41.7,0.5,0.7,75.0,2.2,48.1,1.3,29.6,0.2,3.7,0.2,3.7,0.3,7.4,0
2025-26,ist,-,5,1,240.0,381.8,1.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,71.4,0.2,14.3,0.0,0.0,0.0,0.0,0
2025-26,ist,-,5,1,240.0,418.5,2.5,0.2,0.7,25.0,0.7,0.7,100,1.0,40.0,1.0,40.0,0.2,6.7,0.3,13.3,0.3,13.3,0
2025-26,ist,-,1,3,240.0,426.0,2.5,0.3,0.8,33.3,1.0,1.0,100,1.5,60.0,1.3,50.0,0.5,20.0,0.0,0.0,0.5,20.0,0
2025-26,ist,-,3,2,240.0,412.4,1.6,0.0,0.6,0.0,0.4,0.4,100,0.4,25.0,0.8,50.0,0.4,25.0,0.0,0.0,0.2,12.5,0
2025-26,ist,-,2,2,240.0,419.5,2.0,0.0,0.8,0.0,0.3,0.5,50.0,0.3,12.5,0.3,12.5,0.0,0.0,0.8,37.5,0.3,12.5,0
2025-26,ist,-,0,4,240.0,401.5,3.8,1.3,2.0,62.5,0.3,0.5,50.0,2.8,73.3,1.5,40.0,0.0,0.0,0.0,0.0,0.3,6.7,0
2025-26,ist,-,5,1,240.0,406.2,2.5,0.5,1.2,42.9,0.7,0.7,100,1.7,66.7,0.5,20.0,0.2,6.7,0.2,6.7,0.3,13.3,0
2025-26,ist,-,4,1,240.0,415.0,6.6,1.4,3.4,41.2,1.0,1.2,83.3,3.8,57.6,1.6,24.2,0.0,0.0,0.8,12.1,0.6,9.1,0
2025-26,ist,-,1,3,240.0,422.5,1.3,0.3,0.3,100,1.0,1.0,100,1.5,120.0,0.0,0.0,0.0,0.0,0.3,20.0,0.5,40.0,0
2025-26,ist,-,1,3,240.0,397.0,3.0,1.0,1.3,80.0,0.0,0.0,0.0,2.0,66.7,1.5,50.0,0.5,16.7,0.0,0.0,0.0,0.0,0
