SEASON,SEASON_TYPE,TEAM_ABB,GP,WIN,LOSE,W_PCT,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PLUS_MINUS
2021-22,pre-season,NOP,1,0,1,0.0,1.2,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0
2021-22,pre-season,PHI,1,0,1,0.0,3.8,5.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,-4.0
2021-22,pre-season,WAS,3,0,3,0.0,4.1,5.7,2.0,7.3,27.3,0.7,4.0,16.7,1.0,1.3,75.0,0.3,3.0,3.3,0.3,1.0,0.3,0.3,1.3,4.0,0.7,-7.3
2021-22,regular-season,PHX,42,33,9,78.6,3.1,9.0,3.0,5.2,57.8,0.7,1.7,43.1,2.3,3.0,76.2,0.5,2.4,2.9,1.9,0.7,0.4,0.3,0.1,1.9,2.0,2.5
2021-22,regular-season,MEM,32,21,11,65.6,3.9,9.5,3.0,7.3,41.2,0.8,2.5,31.3,2.7,3.3,80.4,1.4,2.4,3.8,1.2,1.1,0.7,0.7,0.6,2.0,2.3,1.4
2021-22,regular-season,WAS,40,25,15,62.5,4.0,9.5,3.2,6.9,45.5,1.2,3.1,37.1,2.1,2.6,81.4,0.9,3.0,3.9,2.0,1.2,0.4,0.6,0.3,1.9,2.0,1.4
2021-22,regular-season,CHI,41,25,16,61.0,3.4,9.0,2.9,6.0,48.4,0.4,1.5,27.0,2.9,3.3,87.3,0.8,2.6,3.4,1.1,0.7,0.4,0.2,0.2,1.9,2.2,1.4
2021-22,regular-season,MIA,38,23,15,60.5,3.5,7.4,2.2,5.4,40.6,0.9,2.5,36.2,2.1,2.6,78.0,0.6,2.3,3.0,1.1,1.1,0.4,0.4,0.3,1.9,2.2,0.5
2021-22,regular-season,MIL,41,24,17,58.5,3.0,7.4,2.4,5.1,47.1,0.8,2.1,37.2,1.8,2.4,77.3,0.7,2.3,3.0,1.1,0.8,0.5,0.3,0.3,1.7,1.4,1.0
2021-22,regular-season,DAL,38,22,16,57.9,3.4,7.2,2.5,5.6,44.9,0.7,2.6,28.6,1.4,1.9,74.6,0.7,1.7,2.3,1.3,0.8,0.4,0.2,0.1,1.7,1.7,-0.3
2021-22,regular-season,TOR,45,26,19,57.8,4.0,9.1,3.0,7.4,40.8,1.0,2.8,33.9,2.2,3.0,73.7,1.5,2.8,4.3,1.4,0.7,0.8,0.6,0.4,1.8,2.2,0.9
2021-22,regular-season,DEN,40,23,17,57.5,4.0,8.7,2.8,6.6,42.3,0.6,2.4,23.4,2.5,3.2,79.5,1.0,2.6,3.6,1.6,0.9,0.5,0.3,0.4,2.0,2.4,0.2
2021-22,regular-season,LAC,42,24,18,57.1,3.5,9.2,2.9,5.9,49.6,1.1,2.5,45.6,2.2,2.9,76.9,0.7,2.3,3.0,1.6,0.7,0.4,0.4,0.3,1.7,2.1,0.9
2021-22,regular-season,GSW,42,23,19,54.8,3.5,7.4,2.6,6.2,42.1,0.7,2.8,24.8,1.5,1.9,83.3,0.8,2.3,3.2,1.5,0.9,0.5,0.2,0.4,2.0,1.6,0.2
2021-22,regular-season,PHI,45,24,21,53.3,4.0,8.8,2.8,6.4,43.9,0.8,2.2,36.0,2.4,3.1,75.7,0.8,2.7,3.4,1.5,0.8,0.4,0.5,0.4,2.1,2.2,0.3
2021-22,regular-season,MIN,38,20,18,52.6,3.3,7.3,2.3,5.6,41.5,0.8,2.6,31.3,1.9,2.5,76.6,0.6,2.1,2.7,1.0,0.8,0.4,0.6,0.3,1.8,1.8,0.1
2021-22,regular-season,BKN,42,22,20,52.4,3.9,9.1,2.9,6.9,41.9,0.8,2.6,29.6,2.5,3.2,78.9,1.1,2.7,3.8,1.6,0.7,0.5,0.4,0.3,2.0,2.4,0.9
2021-22,regular-season,CHA,37,19,18,51.4,4.4,9.9,3.3,7.9,41.8,1.2,3.7,32.1,2.1,2.6,80.2,0.8,2.6,3.4,2.2,0.8,0.5,0.3,0.5,2.5,1.9,-0.3
2021-22,regular-season,CLE,46,22,24,47.8,3.4,7.8,2.5,5.9,42.2,0.7,2.5,28.4,2.1,2.9,73.5,1.0,2.1,3.1,1.6,0.8,0.5,0.5,0.5,1.6,2.1,0.4
2021-22,regular-season,ATL,38,18,20,47.4,3.5,7.7,2.6,6.0,43.4,0.7,2.4,27.5,1.8,2.4,77.8,0.8,2.2,3.0,1.2,0.7,0.2,0.4,0.4,1.9,2.0,-0.7
2021-22,regular-season,LAL,47,21,26,44.7,4.5,9.6,3.4,7.6,44.1,1.0,3.1,32.4,1.9,2.8,68.7,1.1,3.0,4.1,1.7,1.2,0.6,0.4,0.4,2.3,2.0,-0.4
2021-22,regular-season,NOP,32,14,18,43.8,3.6,8.4,2.6,5.8,44.6,0.6,1.9,32.3,2.6,3.1,85.7,0.8,2.3,3.1,1.5,0.9,0.4,0.3,0.5,1.9,2.2,-0.7
2021-22,regular-season,SAC,40,17,23,42.5,3.9,8.8,2.8,6.3,44.6,0.7,2.2,29.9,2.5,3.2,80.2,0.8,2.4,3.2,1.4,1.1,0.7,0.2,0.3,2.0,2.3,-0.2
2021-22,regular-season,UTA,40,17,23,42.5,3.5,7.9,2.6,6.2,41.5,0.9,2.9,29.9,1.9,2.7,69.4,0.9,2.3,3.2,1.4,0.8,0.4,0.3,0.3,2.0,2.0,-0.3
2021-22,regular-season,POR,33,14,19,42.4,3.2,7.7,2.5,6.2,39.7,0.6,2.4,25.6,2.2,2.6,83.9,1.2,2.1,3.4,1.3,0.9,0.7,0.2,0.4,1.7,2.0,0.2
2021-22,regular-season,OKC,38,16,22,42.1,3.9,9.2,3.0,6.8,44.2,0.9,2.7,31.7,2.3,3.1,75.4,0.7,2.7,3.4,1.7,0.9,0.5,0.3,0.5,2.2,2.1,-0.3
2021-22,regular-season,HOU,31,13,18,41.9,3.8,8.5,2.6,6.1,43.4,1.0,2.8,36.0,2.2,2.9,76.7,0.8,2.5,3.3,1.4,1.6,0.4,0.4,0.7,2.5,2.0,-0.8
2021-22,regular-season,DET,44,18,26,40.9,3.3,6.2,2.1,5.4,39.2,0.5,1.9,26.5,1.5,1.8,82.5,0.9,2.3,3.2,0.9,1.0,0.3,0.3,0.5,2.1,1.3,-1.5
2021-22,regular-season,NYK,44,18,26,40.9,3.5,6.6,2.2,6.1,35.9,0.8,2.7,30.5,1.4,1.9,73.5,0.9,2.5,3.4,1.5,0.8,0.2,0.3,0.5,2.1,1.6,-1.7
2021-22,regular-season,ORL,33,13,20,39.4,3.8,7.9,2.4,6.0,39.2,0.5,2.4,22.8,2.6,3.2,82.9,0.7,3.3,4.0,1.0,1.1,0.3,0.5,0.5,1.9,2.2,-0.4
2021-22,regular-season,SAS,39,15,24,38.5,3.8,7.1,2.5,6.7,37.3,0.5,2.2,23.0,1.6,2.5,64.6,1.1,2.5,3.5,1.4,0.9,0.5,0.5,0.3,2.3,2.0,-1.6
2021-22,regular-season,BOS,35,13,22,37.1,4.7,9.9,3.2,8.0,40.1,0.7,2.7,26.9,2.7,3.2,86.5,0.8,3.1,3.9,1.6,1.1,0.7,0.5,0.9,2.6,2.4,-0.7
2021-22,regular-season,IND,45,11,34,24.4,4.1,7.7,2.5,7.3,34.5,0.8,3.1,24.3,1.9,2.6,73.0,1.2,2.6,3.8,1.2,1.0,0.5,0.5,0.4,2.3,1.9,-2.4
2021-22,playoffs,PHI,2,2,0,100,5.4,11.0,4.5,9.0,50.0,1.5,3.0,50.0,0.5,1.0,50.0,1.5,4.5,6.0,2.5,1.5,0.0,0.5,0.5,1.5,1.5,4.0
2021-22,playoffs,PHX,4,3,1,75.0,2.5,8.0,2.5,3.8,66.7,0.3,1.3,20.0,2.8,3.0,91.7,0.8,1.5,2.3,1.3,0.5,0.5,0.3,0.0,0.8,2.3,2.0
2021-22,playoffs,GSW,9,6,3,66.7,3.8,10.2,3.3,6.4,51.7,1.0,3.1,32.1,2.6,3.0,85.2,1.0,2.4,3.4,1.9,0.9,0.3,0.4,0.3,1.6,2.3,2.3
2021-22,playoffs,MIL,5,3,2,60.0,3.3,6.4,2.2,6.0,36.7,0.2,2.0,10.0,1.8,2.4,75.0,1.8,2.6,4.4,1.0,1.2,0.4,0.6,0.8,1.6,2.0,0.6
2021-22,playoffs,BOS,12,7,5,58.3,2.7,4.8,1.4,4.2,34.0,0.3,1.4,23.5,1.6,2.0,79.2,0.7,1.8,2.5,0.6,0.8,0.3,0.3,0.3,1.7,1.6,-0.6
2021-22,playoffs,MIA,7,4,3,57.1,2.6,5.9,1.9,4.6,40.6,1.0,2.6,38.9,1.1,1.3,88.9,0.1,1.6,1.7,1.1,0.3,0.3,0.3,0.0,1.3,1.9,1.3
2021-22,playoffs,CHI,2,1,1,50.0,3.2,5.5,2.5,7.5,33.3,0.5,2.5,20.0,0.0,0.0,0.0,1.5,1.5,3.0,1.5,0.5,1.0,0.5,0.5,3.5,1.0,-1.5
2021-22,playoffs,MEM,8,4,4,50.0,4.1,10.5,3.6,8.9,40.8,0.9,3.1,28.0,2.4,3.3,73.1,2.0,3.0,5.0,1.6,0.5,0.5,0.6,1.3,2.5,1.9,1.5
2021-22,playoffs,DAL,7,3,4,42.9,3.0,6.6,2.1,4.4,48.4,1.3,2.6,50.0,1.0,1.6,63.6,0.0,2.3,2.3,1.1,0.1,0.1,0.3,0.0,1.7,1.3,-0.3
2021-22,playoffs,MIN,5,2,3,40.0,3.5,6.6,2.0,6.0,33.3,0.8,3.2,25.0,1.8,2.4,75.0,0.4,2.2,2.6,1.6,0.4,0.4,1.4,0.4,1.6,1.8,-2.4
2021-22,playoffs,UTA,5,2,3,40.0,4.1,8.8,2.8,6.6,42.4,0.6,2.2,27.3,2.6,3.8,68.4,1.0,2.8,3.8,1.4,0.6,0.2,0.0,0.4,1.8,2.2,-0.4
2021-22,playoffs,ATL,3,1,2,33.3,3.0,5.3,1.7,4.3,38.5,0.3,2.0,16.7,1.7,2.0,83.3,0.3,2.3,2.7,0.0,0.3,0.0,0.0,0.3,1.0,1.7,-0.7
2021-22,playoffs,DEN,3,1,2,33.3,4.7,9.7,3.0,5.3,56.3,0.3,1.7,20.0,3.3,3.3,100,0.3,2.0,2.3,2.0,2.3,0.3,0.0,0.3,3.0,2.0,-2.7
2021-22,playoffs,NOP,3,1,2,33.3,3.4,8.0,3.0,5.0,60.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.3,0.3,2.0,1.0,0.7,0.0,0.3,2.7,1.0,-2.3
2021-22,playoffs,BKN,4,0,4,0.0,2.4,2.5,1.0,3.3,30.8,0.3,1.3,20.0,0.3,1.0,25.0,0.0,1.3,1.3,0.0,0.3,0.3,0.3,0.0,2.0,1.5,-3.8
2021-22,playoffs,TOR,1,0,1,0.0,10.1,14.0,5.0,12.0,41.7,3.0,6.0,50.0,1.0,4.0,25.0,1.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,-3.0
2021-22,all-star,-,1,1,0,100,12.0,25.0,10.0,21.0,47.6,3.0,13.0,23.1,2.0,2.0,100,4.0,8.0,12.0,5.0,1.0,1.0,4.0,0.0,3.0,1.0,6.0
2021-22,all-star,-,1,0,1,0.0,12.0,19.0,6.0,19.0,31.6,2.0,9.0,22.2,5.0,5.0,100,5.0,7.0,12.0,4.0,1.0,1.0,0.0,4.0,1.0,3.0,-6.0
2021-22,play-in,ATL,1,1,0,100,4.5,11.0,3.0,7.0,42.9,1.0,4.0,25.0,4.0,5.0,80.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,5.0
2021-22,play-in,BKN,1,1,0,100,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2021-22,play-in,MIN,1,1,0,100,4.2,14.0,4.0,8.0,50.0,2.0,5.0,40.0,4.0,5.0,80.0,3.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,11.0
2021-22,play-in,NOP,1,1,0,100,4.8,14.0,5.0,10.0,50.0,2.0,4.0,50.0,2.0,4.0,50.0,2.0,7.0,9.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0
2021-22,play-in,CLE,2,0,2,0.0,2.3,3.0,1.0,3.0,33.3,0.0,1.5,0.0,1.0,1.0,100,0.5,2.0,2.5,0.5,1.0,0.5,0.0,0.0,3.5,1.0,-4.0
2021-22,play-in,LAC,2,0,2,0.0,4.5,3.5,1.0,7.5,13.3,0.5,4.5,11.1,1.0,2.0,50.0,1.0,3.0,4.0,1.0,0.5,0.0,0.0,0.5,3.5,2.0,-10.5
2022-23,pre-season,-,1,1,0,100,0.1,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-23,pre-season,DEN,1,1,0,100,5.2,14.0,5.0,7.0,71.4,1.0,2.0,50.0,3.0,8.0,37.5,0.0,3.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,2.0
2022-23,pre-season,IND,1,1,0,100,3.8,13.0,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,8.0
2022-23,pre-season,MIA,1,1,0,100,2.7,7.0,2.0,6.0,33.3,1.0,5.0,20.0,2.0,4.0,50.0,2.0,4.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0
2022-23,pre-season,MIN,2,2,0,100,3.2,7.5,2.0,4.5,44.4,0.5,1.0,50.0,3.0,4.0,75.0,0.0,3.5,3.5,1.0,1.5,1.0,0.5,0.5,0.0,2.0,5.0
2022-23,pre-season,NOP,3,3,0,100,3.1,10.0,3.3,6.7,50.0,0.7,2.7,25.0,2.7,3.3,80.0,1.0,3.0,4.0,1.3,1.3,1.0,0.7,0.3,1.3,2.7,4.0
2022-23,pre-season,ORL,4,4,0,100,3.9,11.8,3.3,4.8,68.4,1.3,1.8,71.4,4.0,5.5,72.7,0.5,3.5,4.0,2.0,2.3,0.5,1.3,0.0,1.0,3.8,5.0
2022-23,pre-season,PHI,2,2,0,100,4.2,11.5,3.5,7.5,46.7,0.5,2.5,20.0,4.0,5.0,80.0,1.0,3.0,4.0,0.5,1.5,1.0,0.5,0.5,1.5,4.5,4.0
2022-23,pre-season,SAC,1,1,0,100,2.1,8.0,3.0,3.0,100,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0
2022-23,pre-season,TOR,2,2,0,100,8.6,22.0,8.0,17.0,47.1,1.0,6.0,16.7,5.0,9.0,55.6,3.0,6.0,9.0,4.0,0.5,0.0,1.0,0.0,3.5,6.5,6.0
2022-23,pre-season,GSW,3,2,1,66.7,3.5,6.3,2.0,4.3,46.2,0.3,2.0,16.7,2.0,2.3,85.7,0.3,2.3,2.7,1.7,2.7,0.7,0.0,0.0,1.3,1.7,2.0
2022-23,pre-season,DAL,2,1,1,50.0,2.7,7.5,3.0,5.5,54.5,1.5,3.0,50.0,0.0,0.0,0.0,0.5,3.0,3.5,2.5,0.5,0.5,0.0,0.5,2.5,1.0,1.5
2022-23,pre-season,LAC,2,1,1,50.0,4.4,9.0,3.0,9.5,31.6,2.0,4.5,44.4,1.0,1.5,66.7,2.0,3.0,5.0,2.5,2.0,1.5,1.0,1.5,1.0,1.5,2.5
2022-23,pre-season,OKC,2,1,1,50.0,4.7,10.0,2.0,6.0,33.3,0.5,2.0,25.0,5.5,7.5,73.3,0.0,4.0,4.0,1.0,0.5,0.5,1.5,0.5,2.0,4.5,-1.0
2022-23,pre-season,CLE,3,1,2,33.3,3.4,7.3,3.3,8.3,40.0,0.7,2.7,25.0,0.0,0.0,0.0,0.7,1.7,2.3,1.3,1.7,1.3,0.3,1.7,3.0,0.7,-1.7
2022-23,pre-season,LAL,3,1,2,33.3,3.9,7.7,2.0,6.0,33.3,0.7,3.0,22.2,3.0,3.3,90.0,1.0,3.3,4.3,0.7,3.0,0.3,0.3,0.3,4.0,2.0,-0.3
2022-23,pre-season,MEM,3,1,2,33.3,3.7,11.0,4.0,7.3,54.5,1.3,3.7,36.4,1.7,1.7,100,0.7,3.3,4.0,3.0,1.0,1.0,0.0,0.7,2.7,1.0,2.0
2022-23,pre-season,WAS,3,1,2,33.3,3.0,5.7,2.3,4.7,50.0,0.7,1.7,40.0,0.3,0.3,100,0.3,1.3,1.7,1.7,2.0,0.7,0.3,0.0,1.0,1.0,-0.3
2022-23,pre-season,PHX,4,1,3,25.0,3.2,7.0,2.0,6.0,33.3,0.8,2.3,33.3,2.3,2.5,90.0,1.0,1.8,2.8,1.8,0.8,1.0,0.5,0.3,2.3,1.5,-2.3
2022-23,pre-season,ATL,2,0,2,0.0,1.7,1.5,0.5,1.5,33.3,0.5,1.5,33.3,0.0,1.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,2.0,1.0,-5.0
2022-23,pre-season,BOS,2,0,2,0.0,8.6,16.0,5.5,16.5,33.3,0.5,7.0,7.1,4.5,5.5,81.8,4.0,5.0,9.0,4.0,2.0,0.0,0.0,1.0,6.5,3.5,-6.0
2022-23,pre-season,CHA,2,0,2,0.0,3.5,3.0,1.0,3.5,28.6,0.0,1.5,0.0,1.0,2.5,40.0,0.5,2.0,2.5,1.0,2.5,0.0,0.0,0.5,2.5,1.5,-9.5
2022-23,pre-season,CHI,1,0,1,0.0,4.1,13.0,6.0,10.0,60.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,-3.0
2022-23,pre-season,DET,1,0,1,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-2.0
2022-23,pre-season,MIL,1,0,1,0.0,3.2,3.0,1.0,5.0,20.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,-9.0
2022-23,pre-season,NYK,1,0,1,0.0,3.8,5.0,2.0,7.0,28.6,1.0,4.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,4.0,-8.0
2022-23,pre-season,POR,1,0,1,0.0,3.8,4.0,1.0,5.0,20.0,0.0,2.0,0.0,2.0,3.0,66.7,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,-9.0
2022-23,pre-season,SAS,2,0,2,0.0,4.7,6.5,3.0,9.5,31.6,0.0,3.5,0.0,0.5,1.0,50.0,2.0,3.0,5.0,1.5,2.5,1.0,0.5,1.5,5.0,2.0,-5.5
2022-23,regular-season,MIL,35,27,8,77.1,3.7,8.6,2.8,6.4,44.4,0.9,2.5,37.1,2.0,2.6,78.0,0.9,2.9,3.7,1.6,1.2,0.3,0.3,0.2,1.9,2.1,1.0
2022-23,regular-season,BOS,37,24,13,64.9,4.6,10.4,3.2,7.8,41.8,1.2,3.6,31.9,2.8,3.5,79.8,1.0,2.9,4.0,1.8,1.0,0.4,0.5,0.4,2.5,2.9,0.9
2022-23,regular-season,PHI,45,28,17,62.2,3.9,9.0,2.7,6.1,44.2,0.9,2.4,39.6,2.6,3.1,85.6,0.8,2.8,3.5,1.7,1.2,0.6,0.4,0.4,2.0,2.3,1.7
2022-23,regular-season,BKN,40,24,16,60.0,3.4,8.1,2.6,5.3,49.1,1.0,2.4,40.6,1.9,2.6,74.5,0.5,2.1,2.6,1.4,0.8,0.5,0.5,0.4,1.9,1.9,0.2
2022-23,regular-season,DEN,37,22,15,59.5,3.8,8.8,2.7,6.0,44.4,0.9,2.6,34.0,2.6,3.6,70.4,0.8,2.5,3.3,1.7,1.1,0.5,0.6,0.3,1.7,2.4,0.9
2022-23,regular-season,MIA,54,32,22,59.3,4.0,9.3,3.0,6.5,45.7,0.8,2.5,31.9,2.6,3.1,82.6,0.7,2.5,3.2,1.4,0.9,0.7,0.4,0.2,1.9,2.2,1.3
2022-23,regular-season,MEM,36,21,15,58.3,3.0,8.0,2.3,5.3,44.0,0.4,1.7,26.2,2.9,3.7,76.9,1.1,1.9,3.1,1.3,0.9,0.3,0.2,0.3,1.6,2.4,0.3
2022-23,regular-season,MIN,48,28,20,58.3,3.9,8.3,2.8,6.5,42.8,0.8,2.6,32.3,1.9,2.6,72.8,0.9,2.4,3.3,1.5,1.2,0.6,0.5,0.3,1.9,1.9,0.3
2022-23,regular-season,SAC,44,25,19,56.8,4.2,11.5,3.9,7.7,50.7,1.0,2.6,37.7,2.8,3.4,80.7,1.0,2.4,3.5,1.6,0.7,0.7,0.1,0.4,2.0,2.5,1.1
2022-23,regular-season,CLE,45,24,21,53.3,3.8,8.2,2.8,6.4,42.8,0.8,2.2,34.0,1.9,2.6,72.0,1.0,2.5,3.5,1.3,1.1,0.4,0.4,0.5,2.1,2.1,0.6
2022-23,regular-season,LAC,42,22,20,52.4,3.3,8.4,2.8,5.6,48.9,0.6,2.0,32.5,2.2,2.7,80.7,0.6,2.3,2.9,1.5,0.9,0.4,0.3,0.2,1.6,1.8,0.5
2022-23,regular-season,LAL,44,23,21,52.3,3.9,9.5,3.3,7.1,45.5,0.8,2.5,30.6,2.3,3.1,73.5,1.0,2.4,3.4,1.6,0.4,0.5,0.3,0.4,2.1,2.2,0.6
2022-23,regular-season,IND,48,25,23,52.1,3.4,7.8,2.4,5.8,41.8,0.8,2.7,29.7,2.2,2.6,82.5,0.8,2.2,2.9,1.3,0.8,0.4,0.5,0.5,2.2,1.7,-0.5
2022-23,regular-season,NYK,45,23,22,51.1,4.4,9.9,3.1,7.2,43.8,0.8,2.6,29.6,2.9,3.8,75.1,1.3,2.8,4.1,1.3,1.2,0.5,0.5,0.5,3.1,2.7,-1.4
2022-23,regular-season,GSW,41,20,21,48.8,4.2,9.0,3.0,7.7,39.7,1.3,4.0,31.9,1.6,2.0,78.0,1.3,3.4,4.6,1.9,1.3,0.5,0.6,0.6,2.2,1.9,-0.2
2022-23,regular-season,DAL,55,26,29,47.3,4.2,8.8,2.8,6.6,42.1,1.0,3.5,28.4,2.3,3.1,72.5,0.7,2.6,3.4,1.5,0.9,0.4,0.4,0.2,2.3,2.4,0.1
2022-23,regular-season,PHX,36,17,19,47.2,4.0,9.0,2.9,7.1,41.0,0.9,2.5,34.4,2.3,3.3,70.6,1.4,2.1,3.6,1.8,1.1,0.7,0.4,0.5,2.2,2.4,-0.3
2022-23,regular-season,ATL,43,20,23,46.5,4.3,9.3,3.2,7.6,42.4,0.6,2.3,27.6,2.3,2.9,77.6,1.0,2.7,3.7,1.3,1.0,0.4,0.6,0.7,2.2,2.0,-1.5
2022-23,regular-season,CHA,43,20,23,46.5,3.8,8.9,3.0,6.9,43.3,0.9,2.8,33.6,2.0,2.9,68.3,1.0,2.4,3.5,1.8,0.9,0.3,0.3,0.4,2.1,2.0,-0.3
2022-23,regular-season,NOP,37,17,20,45.9,4.1,9.8,3.4,6.8,49.8,0.7,2.0,35.6,2.3,3.0,77.3,0.7,2.3,3.1,2.0,1.0,0.6,0.4,0.4,2.2,2.4,1.2
2022-23,regular-season,UTA,52,23,29,44.2,3.8,9.4,2.9,6.6,44.9,1.0,2.9,35.3,2.5,3.2,78.3,1.1,2.8,3.8,1.7,1.1,0.3,0.4,0.5,2.2,2.2,0.4
2022-23,regular-season,ORL,44,19,25,43.2,3.4,8.0,2.5,5.7,44.0,0.6,2.0,27.8,2.4,2.7,88.9,0.8,2.1,2.8,1.2,1.0,0.4,0.2,0.5,2.4,1.8,-0.9
2022-23,regular-season,TOR,44,19,25,43.2,3.7,7.9,2.6,6.3,41.9,0.6,2.4,26.2,2.0,2.5,79.1,1.0,2.2,3.3,1.6,1.0,0.5,0.5,0.3,2.3,1.9,0.0
2022-23,regular-season,POR,36,15,21,41.7,4.1,9.1,2.8,6.6,42.4,0.9,2.7,33.0,2.7,3.3,81.5,0.8,2.6,3.4,1.5,1.2,0.4,0.5,0.5,2.3,2.5,-0.9
2022-23,regular-season,HOU,40,16,24,40.0,3.3,6.6,2.0,5.1,38.7,0.5,1.7,28.4,2.2,3.3,67.7,0.9,2.6,3.5,1.0,1.3,0.5,0.4,0.5,1.7,2.1,-0.9
2022-23,regular-season,OKC,43,17,26,39.5,3.9,8.1,2.8,6.9,40.2,0.6,2.1,27.2,2.0,2.5,80.6,0.9,2.7,3.6,1.3,0.9,0.7,0.2,0.4,2.6,2.0,-0.7
2022-23,regular-season,CHI,38,15,23,39.5,4.7,10.5,3.5,7.7,45.5,0.7,2.5,26.6,2.8,3.4,82.3,0.7,3.1,3.8,1.7,1.0,0.8,0.6,0.6,2.3,2.3,0.0
2022-23,regular-season,SAS,28,11,17,39.3,4.0,8.3,2.7,6.4,42.7,0.6,2.0,29.8,2.3,2.9,80.0,0.7,2.4,3.1,1.5,1.4,0.4,0.4,0.4,2.2,1.8,-1.3
2022-23,regular-season,WAS,41,15,26,36.6,3.6,7.3,2.3,5.6,41.3,0.5,2.1,23.9,2.2,2.8,78.8,0.9,2.3,3.2,0.9,1.0,0.5,0.6,0.3,2.0,1.9,-0.9
2022-23,regular-season,DET,37,11,26,29.7,3.9,7.9,2.3,6.1,37.8,1.0,2.8,35.3,2.4,3.1,75.9,0.9,2.3,3.2,1.3,0.8,0.4,0.3,0.5,2.7,1.9,-2.1
2022-23,playoffs,DEN,12,8,4,66.7,3.0,7.5,2.3,4.9,47.5,0.4,1.6,26.3,2.4,3.1,78.4,0.8,2.1,2.8,1.6,0.8,0.5,0.3,0.3,1.5,2.1,1.3
2022-23,playoffs,PHX,6,4,2,66.7,2.6,7.2,2.0,4.3,46.2,0.5,1.5,33.3,2.7,3.7,72.7,0.2,1.3,1.5,1.7,0.7,0.7,0.0,0.3,1.2,2.5,1.5
2022-23,playoffs,MIA,11,7,4,63.6,3.5,9.1,2.5,5.6,45.2,0.5,2.4,23.1,3.5,4.0,86.4,0.7,2.5,3.3,0.9,0.6,0.9,0.5,0.2,2.3,2.4,1.5
2022-23,playoffs,NYK,5,3,2,60.0,3.0,8.8,2.4,5.0,48.0,1.0,2.4,41.7,3.0,3.4,88.2,1.6,1.6,3.2,0.6,1.2,0.0,0.0,0.2,1.4,1.8,2.6
2022-23,playoffs,PHI,5,3,2,60.0,4.8,10.6,3.6,7.6,47.4,1.0,2.6,38.5,2.4,2.8,85.7,1.6,2.8,4.4,1.0,0.8,1.0,0.4,1.0,2.4,2.8,0.8
2022-23,playoffs,LAL,7,4,3,57.1,4.5,8.7,2.6,6.6,39.1,0.7,3.1,22.7,2.9,3.4,83.3,1.0,3.4,4.4,1.0,1.4,0.7,0.4,0.4,2.0,2.4,0.6
2022-23,playoffs,ATL,4,2,2,50.0,2.8,5.8,1.5,4.8,31.6,1.0,2.0,50.0,1.8,2.0,87.5,0.8,1.8,2.5,0.0,0.3,0.5,0.5,0.0,1.3,1.5,-2.0
2022-23,playoffs,SAC,4,2,2,50.0,4.4,12.3,3.8,8.3,45.5,1.3,2.5,50.0,3.5,4.3,82.4,1.5,3.0,4.5,2.0,1.5,0.5,0.0,1.0,0.5,2.8,2.5
