SEASON,SEASON_TYPE,TEAM_ABB,MATCHUP,GDATE,WL,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PIE
2016-17,regular-season,-,04/12/2017,L,48,102.0,104.0,-2.0,53.7,0.88,16.2,34.7,75.9,56.3,25.5,55.9,55.1,98.50,46.4,0
2016-17,regular-season,-,04/12/2017,L,48,104.3,111.0,-6.7,41.0,1.07,12.8,35.4,72.5,52.3,16.1,50.0,52.9,92.00,46.4,0
2016-17,regular-season,-,04/12/2017,L,48,107.4,114.6,-7.2,42.9,1.64,14.8,-,62.8,-,11.6,52.3,54.7,95.50,46.0,0
2016-17,regular-season,-,04/12/2017,L,48,97.2,103.7,-6.5,46.5,1.67,14.0,26.7,79.6,50.5,11.1,46.5,48.4,107.50,46.0,0
2016-17,regular-season,-,04/12/2017,L,48,104.5,111.1,-6.6,54.5,1.20,14.2,39.6,71.7,54.5,16.9,44.0,49.6,89.50,43.1,0
2016-17,regular-season,-,04/12/2017,L,48,91.2,107.7,-16.5,71.4,1.33,16.5,21.6,70.8,45.5,16.5,43.4,47.9,91.00,42.3,0
2016-17,regular-season,-,04/12/2017,L,48,97.9,115.5,-17.5,70.3,1.53,19.5,25.0,70.4,49.0,17.7,47.6,51.4,96.50,41.7,0
2016-17,regular-season,-,04/12/2017,L,48,105.6,127.8,-22.2,67.5,2.45,21.4,22.7,-,-,12.2,52.5,54.5,90.00,40.9,0
2016-17,regular-season,-,04/12/2017,L,48,109.0,111.9,-2.9,48.8,2.50,13.9,33.3,82.2,52.1,8.0,43.9,46.1,100.50,40.5,0
2016-17,regular-season,-,04/12/2017,L,48,94.5,115.6,-21.1,63.3,0.95,15.8,24.4,75.0,49.4,22.0,49.3,53.5,90.50,38.9,0
2016-17,regular-season,-,04/12/2017,L,48,90.4,103.8,-13.4,56.1,1.28,16.7,21.8,64.2,42.6,17.3,46.2,47.4,104.50,38.9,0
2016-17,regular-season,-,04/12/2017,L,48,70.2,107.7,-37.5,60.7,0.89,12.7,-,72.2,-,18.3,34.3,38.9,104.00,27.2,0
2016-17,regular-season,-,04/11/2017,W,48,113.2,83.5,29.7,73.2,1.76,22.4,35.7,66.1,53.8,18.7,56.3,59.2,91.00,72.8,0
2016-17,regular-season,-,04/11/2017,W,48,118.3,95.4,22.9,65.1,2.15,19.2,20.9,69.4,51.3,11.9,57.2,63.3,109.00,68.1,0
2016-17,regular-season,-,04/11/2017,W,48,111.2,92.9,18.4,75.6,1.82,22.0,-,83.3,-,17.3,59.5,60.4,98.00,58.1,0
2016-17,regular-season,-,04/11/2017,W,48,106.9,94.1,12.8,57.1,1.85,17.6,22.9,-,-,12.9,52.3,55.0,101.50,54.7,0
2016-17,regular-season,-,04/11/2017,W,48,108.7,106.5,2.2,59.5,1.29,16.1,49.0,69.8,59.6,18.5,47.1,51.5,92.00,50.6,0
2016-17,regular-season,-,04/11/2017,L,48,106.5,108.7,-2.2,63.2,2.18,18.5,30.2,51.0,40.4,12.0,47.1,50.5,92.00,49.4,0
2016-17,regular-season,-,04/11/2017,L,48,94.1,106.9,-12.8,78.4,1.71,21.2,-,77.1,-,16.7,51.3,54.7,101.50,45.3,0
2016-17,regular-season,-,04/11/2017,L,48,92.9,111.2,-18.4,68.6,1.85,18.5,16.7,-,-,13.3,46.6,49.0,98.00,41.9,0
2016-17,regular-season,-,04/11/2017,L,48,95.4,118.3,-22.9,46.3,2.11,12.8,30.6,79.1,48.7,8.3,41.3,43.5,109.00,31.9,0
2016-17,regular-season,-,04/11/2017,L,48,83.5,113.2,-29.7,55.2,1.07,12.6,33.9,64.3,46.2,16.5,34.7,39.4,91.00,27.2,0
2016-17,regular-season,-,04/10/2017,W,48,124.5,78.1,46.4,68.8,2.54,23.1,-,80.4,-,13.3,60.7,63.5,97.00,78.9,0
2016-17,regular-season,-,04/10/2017,W,48,125.0,95.0,30.0,63.0,2.90,20.1,31.3,77.8,55.9,10.0,56.0,60.5,100.50,66.0,0
2016-17,regular-season,-,04/10/2017,W,48,122.4,115.6,6.8,61.2,2.00,21.0,-,-,-,15.3,60.6,63.7,97.00,57.4,0
2016-17,regular-season,-,04/10/2017,W,48,107.1,102.0,5.1,64.3,1.59,20.0,24.4,80.4,55.4,17.3,54.8,58.3,98.50,56.5,0
2016-17,regular-season,-,04/10/2017,W,48,108.6,99.1,9.5,75.6,2.21,21.2,19.2,77.2,49.5,13.3,52.7,56.9,105.50,55.5,0
2016-17,regular-season,-,04/10/2017,W,48,103.5,92.9,10.5,80.0,1.75,22.6,25.0,80.0,54.3,18.6,55.1,55.5,85.50,53.8,0
2016-17,regular-season,-,04/10/2017,W,48,112.9,106.5,6.5,70.7,2.42,20.9,34.0,80.0,55.1,12.9,51.6,53.2,93.00,51.7,0
2016-17,regular-season,-,04/10/2017,W,53,111.7,109.0,2.7,63.6,2.15,18.4,24.1,-,-,11.7,52.6,56.4,100.53,51.4,0
2016-17,regular-season,-,04/10/2017,L,48,106.5,107.6,-1.1,44.7,1.13,13.6,32.7,72.7,53.8,16.3,50.6,53.4,92.00,50.8,0
2016-17,regular-season,-,04/10/2017,W,48,107.6,106.5,1.1,48.6,2.00,14.5,27.3,67.3,46.2,9.8,48.3,51.8,92.00,49.2,0
2016-17,regular-season,-,04/10/2017,L,53,109.0,111.7,-2.7,43.2,0.90,13.6,-,75.9,-,18.9,57.3,61.3,100.53,48.6,0
2016-17,regular-season,-,04/10/2017,L,48,106.5,112.9,-6.5,64.1,1.92,19.8,20.0,66.0,44.9,14.0,54.4,56.6,93.00,48.3,0
2016-17,playoffs,-,06/12/2017,W,48,129.0,122.4,6.6,58.7,2.08,18.9,38.3,70.2,54.3,13.0,58.9,63.0,99.00,53.8,0
2016-17,playoffs,-,06/12/2017,L,48,122.4,129.0,-6.6,46.8,1.47,16.4,29.8,61.7,45.7,15.3,59.7,61.1,99.00,46.2,0
2016-17,playoffs,-,06/09/2017,W,48,144.2,120.8,23.4,58.7,2.45,19.6,37.2,61.1,50.5,11.6,66.7,68.1,95.50,58.5,0
2016-17,playoffs,-,06/09/2017,L,48,120.8,144.2,-23.4,66.7,2.17,18.4,38.9,62.8,49.5,12.5,51.1,56.4,95.50,41.5,0
2016-17,playoffs,-,06/07/2017,W,48,119.2,113.0,6.2,72.5,1.61,20.4,31.8,73.6,54.6,18.2,57.8,63.1,99.50,56.5,0
2016-17,playoffs,-,06/07/2017,L,48,113.0,119.2,-6.2,42.5,1.42,13.2,26.4,68.2,45.4,12.0,51.1,55.9,99.50,43.5,0
2016-17,playoffs,-,06/04/2017,W,48,122.2,104.6,17.6,73.9,1.70,22.2,27.3,80.7,57.4,18.5,61.8,66.3,108.00,56.8,0
2016-17,playoffs,-,06/04/2017,L,48,104.6,122.2,-17.6,60.0,3.00,18.5,19.3,72.7,42.6,8.3,49.0,52.1,108.00,43.2,0
2016-17,playoffs,-,06/01/2017,W,48,110.8,90.1,20.7,68.9,7.75,20.8,28.1,69.0,47.5,3.9,48.1,50.0,101.50,65.3,0
2016-17,playoffs,-,06/01/2017,L,48,90.1,110.8,-20.7,50.0,0.75,11.2,31.0,71.9,52.5,19.8,41.3,46.9,101.50,34.7,0
2016-17,playoffs,-,05/25/2017,W,48,137.8,104.1,33.7,50.0,2.18,18.5,20.5,66.7,46.7,11.2,67.6,70.6,98.00,66.6,0
2016-17,playoffs,-,05/25/2017,L,48,104.1,137.8,-33.7,54.1,1.11,15.0,33.3,79.5,53.3,18.4,49.4,53.1,98.00,33.4,0
2016-17,playoffs,-,05/23/2017,W,48,121.7,107.6,14.1,52.3,1.53,19.2,21.9,77.3,53.9,16.3,66.2,68.7,92.00,56.6,0
2016-17,playoffs,-,05/23/2017,L,48,107.6,121.7,-14.1,74.3,2.17,20.5,22.7,78.1,46.1,13.0,50.6,56.4,92.00,43.4,0
2016-17,playoffs,-,05/22/2017,W,48,119.4,106.5,13.0,62.5,1.76,20.7,20.5,79.0,56.4,15.7,64.0,66.5,108.00,55.0,0
2016-17,playoffs,-,05/22/2017,L,48,106.5,119.4,-13.0,80.5,4.13,21.9,21.0,79.5,43.6,7.4,45.9,51.3,108.00,45.0,0
2016-17,playoffs,-,05/21/2017,L,48,116.1,120.7,-4.5,65.6,1.31,16.7,30.2,74.0,53.8,17.2,57.1,62.9,92.50,51.1,0
2016-17,playoffs,-,05/21/2017,W,48,120.7,116.1,4.5,66.7,3.11,21.1,26.0,69.8,46.2,9.8,56.0,57.6,92.50,48.9,0
2016-17,playoffs,-,05/20/2017,W,48,114.3,103.8,10.4,50.0,1.10,16.8,-,67.3,-,20.0,61.3,64.0,104.50,56.4,0
2016-17,playoffs,-,05/20/2017,L,48,103.8,114.3,-10.4,50.0,1.38,15.4,32.7,-,-,15.4,50.0,51.9,104.50,43.6,0
2016-17,playoffs,-,05/19/2017,W,48,132.7,87.8,44.9,58.3,2.33,20.7,24.4,69.1,50.0,12.2,67.6,68.3,98.00,70.7,0
2016-17,playoffs,-,05/19/2017,L,48,87.8,132.7,-44.9,71.9,1.10,16.8,30.9,75.6,50.0,21.4,41.9,46.4,98.00,29.3,0
2016-17,playoffs,-,05/17/2017,W,48,124.5,111.8,12.6,53.8,2.63,16.3,30.4,67.9,50.5,8.5,54.9,60.7,93.50,58.3,0
2016-17,playoffs,-,05/17/2017,L,48,111.8,124.5,-12.6,80.5,2.36,23.1,32.1,69.6,49.5,15.1,53.4,54.2,93.50,41.7,0
2016-17,playoffs,-,05/16/2017,W,48,132.0,98.0,34.0,78.0,2.44,25.7,30.0,59.1,48.1,15.5,66.3,69.8,102.50,68.8,0
2016-17,playoffs,-,05/16/2017,L,48,98.0,132.0,-34.0,56.8,1.11,14.1,40.9,70.0,51.9,18.6,41.0,45.8,102.50,31.2,0
2016-17,playoffs,-,05/15/2017,W,48,122.3,110.5,11.8,64.3,3.38,21.4,12.5,68.1,42.5,8.5,60.1,63.9,94.50,54.9,0
2016-17,playoffs,-,05/15/2017,L,48,110.5,122.3,-11.8,50.0,1.20,14.2,31.9,87.5,57.5,15.8,51.3,56.6,94.50,45.1,0
2016-17,playoffs,-,05/14/2017,W,48,115.3,114.4,0.9,56.4,1.16,15.9,43.5,63.8,53.8,19.4,54.9,59.1,97.50,52.6,0
2016-17,playoffs,-,05/14/2017,L,48,114.4,115.3,-0.9,47.5,1.00,14.4,36.2,56.5,46.2,19.6,51.8,57.6,97.50,47.4,0
2016-17,playoffs,-,05/12/2017,L,48,97.8,101.1,-3.2,78.1,2.27,19.8,19.1,67.9,45.0,11.8,47.5,52.3,92.00,53.5,0
2016-17,playoffs,-,05/12/2017,W,48,101.1,97.8,3.2,54.1,1.67,15.6,32.1,80.9,55.0,13.2,45.9,48.3,92.00,46.5,0
2016-17,playoffs,-,05/11/2017,W,48,121.3,79.8,41.5,62.7,4.00,22.4,37.5,81.4,61.7,8.5,55.7,56.0,94.00,78.7,0
2016-17,playoffs,-,05/11/2017,L,48,79.8,121.3,-41.5,63.6,1.00,11.8,18.6,62.5,38.3,14.9,37.0,42.6,94.00,21.3,0
2016-17,playoffs,-,05/10/2017,W,48,126.8,104.1,22.7,71.7,2.75,23.2,28.3,-,-,12.4,62.1,63.9,97.00,62.9,0
2016-17,playoffs,-,05/10/2017,L,48,104.1,126.8,-22.7,60.0,1.62,15.2,-,71.7,-,13.4,42.3,48.7,97.00,37.1,0
2016-17,playoffs,-,05/09/2017,W,53,111.1,109.2,1.9,57.1,3.00,16.4,37.5,69.2,51.7,8.1,46.1,48.6,89.21,52.1,0
2016-17,playoffs,-,05/09/2017,L,53,109.2,111.1,-1.9,55.3,1.31,15.8,30.8,62.5,48.3,16.3,53.5,56.2,89.21,47.9,0
2016-17,playoffs,-,05/08/2017,W,48,121.0,95.0,26.0,65.1,2.55,20.6,21.4,77.0,54.4,11.0,57.7,63.1,100.00,68.2,0
2016-17,playoffs,-,05/08/2017,L,48,95.0,121.0,-26.0,39.4,1.30,10.3,23.0,78.6,45.6,10.0,41.6,46.9,100.00,31.8,0
2016-17,playoffs,-,05/07/2017,W,48,119.8,101.0,18.8,65.9,1.45,20.0,39.0,76.6,59.1,19.8,57.7,63.1,101.00,60.5,0
2016-17,playoffs,-,05/07/2017,W,48,127.6,108.3,19.2,56.0,3.11,20.4,27.1,72.0,50.0,9.2,62.6,62.9,97.00,56.8,0
2016-17,playoffs,-,05/07/2017,W,48,117.2,110.9,6.3,61.5,2.18,19.0,23.3,73.9,49.4,11.8,57.3,61.2,92.50,54.5,0
2016-17,playoffs,-,05/07/2017,L,48,110.9,117.2,-6.3,70.0,2.33,21.2,26.1,76.7,50.6,13.0,52.9,55.7,92.50,45.5,0
2016-17,playoffs,-,05/07/2017,L,48,108.3,127.6,-19.2,52.3,1.64,17.3,28.0,72.9,50.0,14.6,53.4,53.7,97.00,43.2,0
2016-17,playoffs,-,05/07/2017,L,48,101.0,119.8,-18.8,80.0,1.40,20.1,23.4,61.0,40.9,19.8,53.2,56.9,101.00,39.5,0
2016-17,playoffs,-,05/06/2017,W,48,108.5,97.8,10.7,45.9,2.43,14.0,21.6,86.5,54.4,7.4,49.4,54.2,93.50,57.4,0
2016-17,playoffs,-,05/06/2017,L,48,97.8,108.5,-10.7,63.3,2.11,16.0,13.5,78.4,45.6,9.7,43.5,49.5,93.50,42.6,0
2016-17,playoffs,-,05/05/2017,W,48,119.8,98.9,20.8,38.5,0.94,12.5,28.9,88.0,62.5,16.7,59.9,65.1,95.50,59.8,0
2016-17,playoffs,-,05/05/2017,W,48,107.3,95.8,11.5,59.0,1.10,16.7,41.7,70.7,57.5,21.9,50.6,54.3,96.00,58.1,0
2016-17,all-star,-,02/19/2017,W,48,128.9,123.0,5.9,71.4,3.53,26.7,27.1,81.4,54.2,11.4,66.1,66.3,148.50,53.4,0
2016-17,all-star,-,02/19/2017,L,48,123.0,128.9,-5.9,55.1,2.26,21.4,18.6,72.9,45.8,12.8,65.0,65.6,148.50,46.6,0
2016-17,all-star,-,02/17/2017,W,40,108.6,72.0,36.7,48.6,1.13,14.7,42.2,68.3,57.1,18.5,50.7,52.6,97.80,78.3,0
2016-17,all-star,-,02/17/2017,W,40,144.2,135.6,8.7,58.7,2.85,22.5,-,69.0,-,12.5,67.8,66.2,124.80,54.0,0
2016-17,all-star,-,02/17/2017,L,40,135.6,144.2,-8.7,36.7,1.22,15.9,31.0,-,-,17.3,71.1,70.1,124.80,46.0,0
2016-17,all-star,-,02/17/2017,L,40,72.0,108.6,-36.7,41.7,0.83,9.1,31.7,57.8,42.9,14.6,32.1,34.2,97.80,21.7,0
2017-18,pre-season,-,10/13/2017,W,48,130.3,82.7,47.6,60.5,2.00,20.8,30.3,67.4,51.9,13.1,64.7,68.7,98.50,82.2,0
2017-18,pre-season,-,10/13/2017,W,48,129.1,93.5,35.6,61.7,2.07,20.9,30.3,83.7,60.5,12.7,63.5,69.8,109.00,76.1,0
2017-18,pre-season,-,10/13/2017,W,48,104.6,85.3,19.3,57.5,1.77,17.4,18.2,69.0,47.1,11.9,52.3,57.3,109.00,65.7,0
2017-18,pre-season,-,10/13/2017,W,48,105.3,84.1,21.2,64.3,1.69,19.3,10.9,82.7,49.0,14.2,54.4,58.7,113.00,62.8,0
2017-18,pre-season,-,10/13/2017,W,48,111.6,93.7,17.9,67.4,1.94,21.7,16.7,86.8,50.0,14.3,61.7,63.5,111.50,59.2,0
2017-18,pre-season,-,10/13/2017,W,48,105.0,96.0,8.9,66.7,1.67,22.9,25.0,74.0,52.2,17.8,57.1,58.7,101.00,58.8,0
2017-18,pre-season,-,10/13/2017,W,48,108.9,102.0,6.9,56.1,1.10,18.5,29.4,79.5,56.2,20.8,59.0,61.5,101.00,56.2,0
2017-18,pre-season,-,10/13/2017,W,48,91.7,86.0,5.8,65.1,1.04,18.8,28.9,84.4,56.7,22.3,54.0,56.6,121.00,54.8,0
2017-18,pre-season,-,10/13/2017,W,48,117.0,107.1,9.9,73.9,2.83,25.4,43.8,66.7,54.0,12.0,54.6,55.5,99.50,53.8,0
2017-18,pre-season,-,10/13/2017,W,48,103.9,99.0,4.8,73.0,1.59,20.8,20.5,63.5,45.1,16.5,57.0,60.9,103.50,53.7,0
2017-18,pre-season,-,10/13/2017,W,48,109.9,96.0,13.9,57.1,1.09,17.5,30.4,84.3,58.8,21.8,59.4,60.9,100.50,53.4,0
2017-18,pre-season,-,10/13/2017,W,48,104.6,100.0,4.6,52.5,0.95,16.3,26.2,78.3,53.4,20.4,55.6,60.9,107.00,53.4,0
2017-18,pre-season,-,10/13/2017,L,48,100.0,104.6,-4.6,64.3,1.69,20.3,21.7,73.8,46.6,15.1,54.0,55.3,107.00,46.6,0
2017-18,pre-season,-,10/13/2017,L,48,96.0,109.9,-13.9,71.4,1.67,18.8,15.7,69.6,41.2,15.0,48.2,51.9,100.50,46.6,0
2017-18,pre-season,-,10/13/2017,L,48,99.0,103.9,-4.8,63.2,1.60,18.8,36.5,79.5,54.9,14.4,46.7,50.5,103.50,46.3,0
2017-18,pre-season,-,10/13/2017,L,48,107.1,117.0,-9.9,65.9,1.69,21.4,33.3,56.3,46.0,16.2,54.1,57.3,99.50,46.3,0
2017-18,pre-season,-,10/13/2017,L,48,86.0,91.7,-5.8,63.9,1.00,16.0,15.6,71.1,43.3,19.0,48.8,52.9,121.00,45.2,0
2017-18,pre-season,-,10/13/2017,L,48,102.0,108.9,-6.9,47.4,1.13,15.1,20.5,70.6,43.8,15.8,52.4,55.6,101.00,43.8,0
2017-18,pre-season,-,10/13/2017,L,48,96.0,105.0,-8.9,55.9,1.36,15.8,26.0,75.0,47.8,13.9,47.2,50.6,101.00,41.2,0
2017-18,pre-season,-,10/13/2017,L,48,93.7,111.6,-17.9,73.7,1.08,20.1,13.2,83.3,50.0,23.4,57.7,59.0,111.50,40.8,0
2017-18,pre-season,-,10/13/2017,L,48,84.1,105.3,-21.2,65.7,1.15,16.9,17.3,89.1,51.0,17.7,42.0,47.6,113.00,37.2,0
2017-18,pre-season,-,10/13/2017,L,48,85.3,104.6,-19.3,50.0,1.27,14.8,31.0,81.8,52.9,13.8,42.4,43.9,109.00,34.3,0
2017-18,pre-season,-,10/13/2017,L,48,93.5,129.1,-35.6,36.8,0.67,11.5,16.3,69.7,39.5,19.4,49.4,53.6,109.00,23.9,0
2017-18,pre-season,-,10/13/2017,L,48,82.7,130.3,-47.6,34.4,0.50,10.1,32.6,69.7,48.1,22.4,40.8,43.9,98.50,17.8,0
2017-18,pre-season,-,10/12/2017,W,48,99.0,83.7,15.4,64.1,1.19,19.2,13.5,86.7,53.7,20.0,59.3,61.1,104.50,63.8,0
2017-18,pre-season,-,10/12/2017,W,48,106.9,92.2,14.8,68.3,1.33,21.7,27.5,77.8,54.1,20.8,60.8,62.1,101.50,57.2,0
2017-18,pre-season,-,10/12/2017,L,48,92.2,106.9,-14.8,67.7,1.11,17.1,22.2,72.5,45.9,18.6,44.4,50.0,101.50,42.8,0
2017-18,pre-season,-,10/12/2017,L,48,83.7,99.0,-15.4,67.7,0.81,16.8,13.3,86.5,46.3,25.0,48.1,51.2,104.50,36.2,0
2017-18,pre-season,-,10/11/2017,W,48,113.7,95.8,17.9,54.3,1.47,17.6,26.8,85.4,58.4,14.5,58.3,63.6,118.00,64.9,0
2017-18,pre-season,-,10/11/2017,W,48,94.4,84.0,10.4,74.2,1.15,17.7,14.0,85.4,48.8,18.7,47.5,54.7,106.50,56.5,0
2017-18,pre-season,-,10/11/2017,W,48,110.2,100.0,10.2,60.5,2.00,21.0,10.3,73.3,44.0,13.3,60.0,61.0,99.00,55.6,0
2017-18,pre-season,-,10/11/2017,W,48,101.8,92.9,8.9,46.2,1.20,14.0,24.5,83.0,53.8,13.5,47.9,52.7,111.50,52.6,0
2017-18,pre-season,-,10/11/2017,L,48,106.5,109.3,-2.9,61.4,1.80,20.0,26.7,82.9,53.5,13.9,54.0,57.6,107.50,51.3,0
2017-18,pre-season,-,10/11/2017,W,48,109.3,106.5,2.9,63.6,2.15,20.7,17.1,73.3,46.5,12.1,58.4,60.1,107.50,48.7,0
2017-18,pre-season,-,10/11/2017,L,48,92.9,101.8,-8.9,50.0,1.42,13.2,17.0,75.5,46.2,10.7,43.9,48.8,111.50,47.4,0
2017-18,pre-season,-,10/11/2017,L,48,100.0,110.2,-10.2,48.6,1.20,15.3,26.7,89.7,56.0,15.0,49.4,51.9,99.00,44.4,0
2017-18,pre-season,-,10/11/2017,L,48,84.0,94.4,-10.4,66.7,0.95,15.9,14.6,86.0,51.2,19.8,41.8,48.0,106.50,43.5,0
2017-18,pre-season,-,10/11/2017,L,48,95.8,113.7,-17.9,41.0,0.84,11.9,14.6,73.2,41.6,16.0,51.7,54.9,118.00,35.1,0
2017-18,pre-season,-,10/10/2017,W,48,118.4,94.9,23.4,73.2,2.00,23.4,18.2,84.4,56.4,15.3,60.1,64.4,98.50,63.5,0
2017-18,pre-season,-,10/10/2017,W,48,100.0,82.4,17.6,63.9,1.00,17.6,26.3,91.2,56.9,21.3,53.3,58.5,108.00,62.3,0
2017-18,pre-season,-,10/10/2017,W,48,101.9,89.5,12.4,61.5,1.60,18.5,21.6,87.0,52.6,14.2,51.7,55.4,105.50,59.0,0
2017-18,pre-season,-,10/10/2017,W,48,90.6,80.4,10.2,61.5,1.09,18.5,25.5,80.0,54.9,20.8,51.1,50.8,106.50,55.2,0
2017-18,pre-season,-,10/10/2017,W,48,93.8,90.0,3.8,64.9,1.09,17.6,23.3,86.7,55.7,19.6,50.6,56.9,111.00,53.7,0
2017-18,pre-season,-,10/10/2017,W,48,99.0,96.1,3.0,70.0,2.15,21.2,17.0,78.4,44.0,12.5,47.3,51.8,103.00,50.7,0
2017-18,pre-season,-,10/10/2017,L,48,96.1,99.0,-3.0,65.7,1.05,18.4,21.6,83.0,56.0,21.6,50.7,56.5,103.00,49.3,0
2017-18,pre-season,-,10/10/2017,L,48,90.0,93.8,-3.8,63.9,1.28,17.3,13.3,76.7,44.3,16.4,48.1,53.0,111.00,46.3,0
2017-18,pre-season,-,10/10/2017,L,48,80.4,90.6,-10.2,69.0,1.18,15.7,20.0,74.5,45.1,15.9,40.6,44.6,106.50,44.8,0
2017-18,pre-season,-,10/10/2017,L,48,89.5,101.9,-12.4,61.8,0.95,16.7,13.0,78.4,47.4,21.0,48.8,51.1,105.50,41.0,0
2017-18,pre-season,-,10/10/2017,L,48,82.4,100.0,-17.6,48.5,0.62,12.9,8.8,73.7,43.1,24.1,50.7,54.0,108.00,37.7,0
2017-18,pre-season,-,10/10/2017,L,48,94.9,118.4,-23.4,51.4,1.36,16.1,15.6,81.8,43.6,14.1,47.0,51.4,98.50,36.5,0
2017-18,regular-season,-,04/11/2018,W,48,104.3,90.2,14.1,57.9,2.00,17.7,22.7,79.2,53.6,12.0,51.9,54.1,92.00,69.7,0
2017-18,regular-season,-,04/11/2018,W,48,122.7,89.7,33.0,57.4,2.25,20.3,23.8,69.0,50.0,12.4,61.2,63.7,97.00,69.5,0
2017-18,regular-season,-,04/11/2018,W,48,121.5,88.8,32.7,67.3,2.92,21.7,33.9,77.4,55.0,11.2,56.7,58.2,107.00,67.1,0
2017-18,regular-season,-,04/11/2018,W,48,116.2,93.3,22.9,57.7,1.58,20.5,28.2,75.4,56.3,18.1,61.9,63.3,105.00,65.2,0
2017-18,regular-season,-,04/11/2018,W,48,104.1,93.9,10.2,60.6,1.25,15.9,20.0,64.2,46.4,16.5,51.3,56.8,97.50,63.0,0
2017-18,regular-season,-,04/11/2018,W,48,112.2,102.1,10.2,69.8,2.00,21.7,26.2,58.1,45.2,15.3,57.6,60.6,97.00,62.1,0
2017-18,regular-season,-,04/11/2018,W,48,112.7,97.1,15.7,59.5,1.47,18.1,23.4,78.8,52.5,16.7,57.4,60.5,102.50,57.1,0
2017-18,regular-season,-,04/11/2018,W,48,104.1,95.9,8.2,46.3,1.90,15.1,19.2,69.5,45.9,10.2,51.1,53.1,97.50,56.6,0
2017-18,regular-season,-,04/11/2018,W,53,112.0,106.0,6.0,57.1,3.00,17.8,24.0,71.2,48.0,8.0,52.2,56.0,90.57,56.3,0
2017-18,regular-season,-,04/11/2018,W,48,131.7,118.3,13.5,68.1,2.29,22.1,22.0,77.1,51.7,13.5,67.1,69.1,104.00,55.8,0
2017-18,regular-season,-,04/11/2018,W,48,107.8,95.1,12.7,47.8,1.57,15.0,39.7,77.2,58.3,13.7,48.0,50.6,102.00,54.1,0
2017-18,regular-season,-,04/11/2018,W,53,112.6,103.8,8.8,56.5,2.89,17.2,34.9,75.9,53.8,8.7,48.6,50.5,94.19,53.4,0
2017-18,regular-season,-,04/11/2018,L,53,103.8,112.6,-8.8,57.1,1.71,16.9,24.1,65.1,46.2,13.3,50.5,53.8,94.19,46.6,0
2017-18,regular-season,-,04/11/2018,L,48,95.1,107.8,-12.7,73.0,1.69,19.0,22.8,60.3,41.7,15.7,46.7,49.5,102.00,45.9,0
2017-18,regular-season,-,04/11/2018,L,48,118.3,131.7,-13.5,50.0,1.69,16.1,22.9,78.0,48.3,12.5,55.5,60.6,104.00,44.2,0
2017-18,regular-season,-,04/11/2018,L,53,106.0,112.0,-6.0,46.3,1.27,14.2,28.8,76.0,52.0,15.0,52.8,54.1,90.57,43.7,0
2017-18,regular-season,-,04/11/2018,L,48,95.9,104.1,-8.2,54.5,1.20,13.5,30.5,80.8,54.1,15.5,41.6,46.7,97.50,43.4,0
2017-18,regular-season,-,04/11/2018,L,48,97.1,112.7,-15.7,65.9,1.59,19.1,21.2,76.6,47.5,16.5,53.0,52.5,102.50,42.9,0
2017-18,regular-season,-,04/11/2018,L,48,102.1,112.2,-10.2,40.5,0.94,10.9,41.9,73.8,54.8,16.7,42.6,46.1,97.00,37.9,0
2017-18,regular-season,-,04/11/2018,L,48,93.9,104.1,-10.2,51.5,1.42,12.5,35.8,80.0,53.6,12.2,40.0,43.0,97.50,37.0,0
2017-18,regular-season,-,04/11/2018,L,48,93.3,116.2,-22.9,59.5,1.29,15.7,24.6,71.8,43.8,16.2,44.6,48.8,105.00,34.8,0
2017-18,regular-season,-,04/11/2018,L,48,88.8,121.5,-32.7,59.5,1.10,15.6,22.6,66.1,45.0,18.7,45.0,48.9,107.00,32.9,0
2017-18,regular-season,-,04/11/2018,L,48,89.7,122.7,-33.0,65.6,1.11,15.6,31.0,76.2,50.0,19.6,43.6,46.3,97.00,30.5,0
2017-18,regular-season,-,04/11/2018,L,48,90.2,104.3,-14.1,35.5,0.79,9.6,20.8,77.3,46.4,15.2,45.7,47.5,92.00,30.3,0
2017-18,regular-season,-,04/10/2018,W,48,119.0,79.8,39.2,52.1,1.67,18.0,33.3,81.0,60.2,15.0,60.6,62.2,99.50,74.0,0
2017-18,regular-season,-,04/10/2018,W,48,130.5,103.2,27.3,72.9,2.33,25.4,25.8,63.6,51.5,15.8,71.7,72.7,94.50,70.0,0
2017-18,regular-season,-,04/10/2018,W,48,124.0,94.9,29.1,58.7,3.86,19.7,25.9,72.6,50.9,7.3,55.6,57.1,97.00,62.1,0
2017-18,regular-season,-,04/10/2018,W,48,109.7,97.1,12.6,78.0,1.60,21.9,25.0,72.4,52.0,19.4,58.4,61.5,103.50,57.7,0
2017-18,regular-season,-,04/10/2018,W,48,113.1,105.6,7.5,67.4,1.61,19.2,30.6,78.0,56.5,16.8,59.2,60.4,107.00,56.5,0
2017-18,regular-season,-,04/10/2018,W,48,101.0,95.2,5.8,51.4,1.00,14.2,21.6,79.2,51.0,18.3,51.1,55.2,104.00,50.3,0
