SEASON,SEASON_TYPE,TEAM_ABB,TEAM_ID,TEAM_NAME,PLAYER_NAME,PLAYER_ID,GP,W,L,MIN,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Joe Harris,203925,5,1,4,29.9,12805.8,2.40,1.40,1.10,4.53,5.07,3.98
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Joe Ingles,204060,5,1,4,30.1,11753.0,2.20,1.20,1.00,4.15,4.58,3.73
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Joel Embiid,203954,11,6,5,30.4,10986.0,2.10,1.10,1.00,3.82,4.09,3.54
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Jon Leuer,202720,1,0,1,4.9,2244.0,0.40,0.20,0.20,4.53,5.76,3.72
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Jonah Bolden,1628413,10,7,3,7.9,3235.5,0.60,0.40,0.30,4.23,4.52,3.88
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Jonas Jerebko,201973,16,11,5,7.6,3049.6,0.60,0.30,0.30,4.25,4.67,3.85
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Jonathan Isaac,1628371,5,1,4,27.3,11410.6,2.20,1.20,1.00,4.43,4.89,3.96
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Jonathon Simmons,203613,7,5,2,7.4,2992.1,0.60,0.30,0.20,4.20,4.30,4.08
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Jordan Bell,1628395,15,11,4,7.0,2762.1,0.50,0.30,0.30,4.16,4.50,3.86
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Jose Calderon,101181,3,0,3,3.2,1295.7,0.20,0.10,0.10,3.98,5.68,3.79
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Juancho Hernangomez,1627823,5,3,2,2.9,1203.0,0.20,0.10,0.10,3.78,3.96,4.29
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Kawhi Leonard,202695,24,16,8,39.1,15245.2,2.90,1.60,1.30,4.11,4.45,3.77
2018-19,Playoffs,HOU,1610612745,Houston Rockets,Kenneth Faried,202702,6,4,2,9.4,3833.0,0.70,0.40,0.30,4.33,4.60,4.07
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Kevin Durant,201142,12,8,4,36.8,12960.6,2.50,1.30,1.10,3.72,4.19,3.30
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Kevon Looney,1626172,21,14,7,20.5,8187.7,1.60,0.80,0.80,4.19,4.50,3.92
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Khem Birch,203920,5,1,4,18.3,7053.6,1.30,0.70,0.60,4.11,4.36,3.75
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Khris Middleton,203114,15,10,5,34.4,13538.8,2.60,1.30,1.30,4.21,4.50,3.95
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Khyri Thomas,1629017,3,0,3,5.0,2012.0,0.40,0.20,0.20,4.07,5.22,3.21
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Klay Thompson,202691,21,14,7,39.0,15170.4,2.90,1.50,1.30,4.13,4.71,3.61
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Kyle Korver,2594,4,1,3,7.4,3101.5,0.60,0.30,0.30,4.27,4.60,4.30
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Kyle Lowry,200768,24,16,8,37.5,13785.9,2.60,1.40,1.20,3.90,4.18,3.60
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Kyle O'Quinn,203124,1,0,1,1.6,475.0,0.10,0.00,0.00,3.40,0.00,0.00
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Kyrie Irving,202681,9,5,4,36.7,14045.8,2.70,1.50,1.20,4.07,4.65,3.53
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,LaMarcus Aldridge,200746,7,3,4,34.9,13236.6,2.50,1.30,1.20,4.03,4.31,3.79
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Landry Shamet,1629013,6,2,4,29.0,12359.2,2.30,1.30,1.00,4.44,4.86,4.04
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Langston Galloway,204038,4,0,4,27.5,11635.3,2.20,1.20,1.00,4.44,4.63,4.25
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Lonnie Walker IV,1629022,6,3,3,3.5,1295.7,0.20,0.10,0.10,3.97,4.79,3.31
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Lou Williams,101150,6,2,4,29.4,11493.7,2.20,1.30,0.90,4.06,4.51,3.51
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Luke Kennard,1628379,4,0,4,33.2,13341.3,2.50,1.50,1.10,4.25,4.72,3.73
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Malcolm Brogdon,1627763,7,3,4,28.3,11075.3,2.10,1.10,1.00,4.13,4.59,3.72
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Malcolm Miller,1626259,10,7,3,2.8,1242.3,0.20,0.10,0.10,4.73,4.85,4.17
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Malik Beasley,1627736,14,7,7,20.1,7951.4,1.50,0.80,0.70,4.18,4.54,3.82
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Marc Gasol,201188,24,16,8,30.6,10402.5,2.00,1.00,0.90,3.60,3.67,3.53
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Marco Belinelli,201158,7,3,4,18.8,7883.6,1.50,0.80,0.70,4.47,5.06,3.89
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Marcus Morris Sr.,202694,9,5,4,28.3,10833.9,2.10,1.10,0.90,4.11,4.50,3.73
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Marcus Smart,203935,2,0,2,16.2,6656.0,1.30,0.60,0.60,4.33,4.43,4.23
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Markieff Morris,202693,5,1,4,11.8,4348.8,0.80,0.40,0.40,3.85,4.36,3.43
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Mason Plumlee,203486,14,7,7,15.6,6235.7,1.20,0.60,0.60,4.22,4.55,3.94
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Maurice Harkless,203090,16,8,8,24.2,9442.3,1.80,1.00,0.80,4.17,4.17,4.17
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Melvin Frazier Jr.,1628982,3,0,3,4.9,2104.3,0.40,0.20,0.20,4.62,5.41,3.83
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Meyers Leonard,203086,11,5,6,15.5,5556.9,1.10,0.60,0.50,3.82,3.76,3.90
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Michael Carter-Williams,203487,5,1,4,18.5,7468.2,1.40,0.80,0.70,4.31,4.70,3.93
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Mike Scott,203118,10,6,4,19.3,7857.1,1.50,0.80,0.70,4.27,4.50,4.05
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Monte Morris,1628420,14,7,7,16.0,6613.3,1.30,0.70,0.60,4.36,4.80,3.96
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Montrezl Harrell,1626149,6,2,4,26.3,9843.3,1.90,1.00,0.80,3.87,4.12,3.61
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Myles Turner,1626167,4,0,4,31.5,12139.8,2.30,1.20,1.10,4.09,4.38,3.80
2018-19,Playoffs,HOU,1610612745,Houston Rockets,Nene,2403,7,3,4,7.5,2963.7,0.60,0.30,0.30,4.11,4.16,4.05
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Nerlens Noel,203457,5,1,4,12.1,4892.0,0.90,0.50,0.50,4.20,4.81,3.86
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Nikola Jokić,203999,14,7,7,39.7,14453.8,2.70,1.50,1.20,3.87,4.20,3.54
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Nikola Mirotic,202703,14,10,4,21.3,8665.2,1.60,0.90,0.80,4.32,4.60,4.04
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Nikola Vučević,202696,5,1,4,29.5,10886.4,2.10,1.10,1.00,3.91,4.17,3.65
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Norman Powell,1626181,23,15,8,15.9,6443.4,1.20,0.70,0.60,4.27,4.55,3.94
2018-19,Playoffs,HOU,1610612745,Houston Rockets,P.J. Tucker,200782,11,6,5,38.7,14345.5,2.70,1.40,1.30,3.96,3.94,3.98
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Pascal Siakam,1627783,24,16,8,37.1,15048.7,2.90,1.50,1.30,4.29,4.57,3.99
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Pat Connaughton,1626192,15,10,5,21.6,8922.2,1.70,0.90,0.80,4.37,4.62,4.16
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Patrick Beverley,201976,6,2,4,32.4,13345.3,2.50,1.50,1.10,4.32,4.69,3.89
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Patrick McCaw,1627775,11,8,3,4.4,1794.1,0.30,0.20,0.20,4.22,4.34,4.11
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Patty Mills,201988,7,3,4,21.8,9045.1,1.70,0.90,0.80,4.42,4.83,4.01
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Paul George,202331,5,1,4,40.8,15166.6,2.90,1.50,1.40,3.96,4.47,3.49
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Paul Millsap,200794,14,7,7,33.5,12539.6,2.40,1.30,1.10,3.99,4.23,3.74
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Quincy Pondexter,202347,5,2,3,2.4,811.2,0.20,0.10,0.10,3.61,4.13,3.20
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Quinn Cook,1626188,17,11,6,11.4,4901.9,0.90,0.50,0.40,4.55,4.90,4.19
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Raul Neto,203526,3,0,3,6.5,2826.0,0.50,0.30,0.20,4.49,4.94,4.02
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Raymond Felton,101109,5,1,4,11.4,4240.4,0.80,0.40,0.40,3.90,4.15,3.86
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Reggie Jackson,202704,4,0,4,26.9,11285.0,2.10,1.20,0.90,4.41,4.79,3.99
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Ricky Rubio,201937,5,1,4,33.5,12842.4,2.40,1.40,1.00,4.11,4.70,3.51
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Robert Williams III,1629057,3,2,1,4.2,1634.3,0.30,0.20,0.20,3.85,4.44,4.14
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Rodions Kurucs,1629066,4,1,3,17.1,7512.3,1.40,0.80,0.60,4.62,5.35,3.89
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Rodney Hood,203918,16,8,8,23.3,8997.6,1.70,0.90,0.80,4.08,4.23,3.92
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Rondae Hollis-Jefferson,1626178,4,0,4,15.6,6493.0,1.20,0.70,0.60,4.32,5.25,3.60
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Royce O'Neale,1626220,5,1,4,27.4,11079.8,2.10,1.10,0.90,4.29,4.49,4.00
2018-19,Playoffs,SAS,1610612759,San Antonio Spurs,Rudy Gay,200752,7,3,4,25.5,9693.0,1.80,1.00,0.80,4.03,4.41,3.59
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Rudy Gobert,203497,5,1,4,30.4,11902.2,2.30,1.20,1.00,4.19,4.52,3.78
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Russell Westbrook,201566,5,1,4,39.4,14185.2,2.70,1.40,1.30,3.82,4.63,3.24
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Semi Ojeleye,1628400,6,2,4,5.8,2411.7,0.50,0.20,0.20,4.31,4.91,4.05
2018-19,Playoffs,TOR,1610612761,Toronto Raptors,Serge Ibaka,201586,24,16,8,20.8,7955.0,1.50,0.80,0.70,4.03,4.19,3.84
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Seth Curry,203552,16,8,8,20.4,7772.0,1.50,0.80,0.70,4.02,4.18,3.81
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Shabazz Napier,203894,3,0,3,9.4,3931.7,0.70,0.40,0.40,4.27,5.08,3.68
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Shai Gilgeous-Alexander,1628983,6,2,4,28.8,12021.5,2.30,1.30,1.00,4.41,4.69,4.11
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Shaun Livingston,2733,22,14,8,14.6,5681.2,1.10,0.60,0.50,4.14,4.46,3.82
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Sindarius Thornwell,1628414,4,1,3,2.9,1178.3,0.20,0.10,0.10,4.33,4.87,3.96
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Skal Labissiere,1627746,3,1,2,3.5,1354.0,0.30,0.10,0.10,4.09,3.84,4.37
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Spencer Dinwiddie,203915,5,1,4,26.3,10489.8,2.00,1.10,0.90,4.17,4.56,3.79
2018-19,Playoffs,GSW,1610612744,Golden State Warriors,Stephen Curry,201939,22,14,8,38.4,15028.8,2.80,1.50,1.30,4.13,4.80,3.55
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Sterling Brown,1628425,11,8,3,14.7,6080.8,1.20,0.60,0.60,4.39,4.59,4.21
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Steven Adams,203500,5,1,4,31.8,12227.2,2.30,1.10,1.20,4.12,4.56,3.76
2018-19,Playoffs,IND,1610612754,Indiana Pacers,T.J. Leaf,1628388,1,0,1,9.8,4005.0,0.80,0.40,0.40,4.58,4.95,4.26
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,T.J. McConnell,204456,9,6,3,8.3,3775.2,0.70,0.40,0.30,4.72,5.16,4.38
2018-19,Playoffs,OKC,1610612760,Oklahoma City Thunder,Terrance Ferguson,1628390,5,1,4,25.6,10190.4,1.90,0.90,1.00,4.27,4.48,4.10
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Terrence Ross,203082,5,1,4,29.2,11573.0,2.20,1.20,1.00,4.21,4.74,3.62
2018-19,Playoffs,BOS,1610612738,Boston Celtics,Terry Rozier,1626179,9,5,4,18.0,7511.3,1.40,0.70,0.70,4.42,4.72,4.13
2018-19,Playoffs,UTA,1610612762,Utah Jazz,Thabo Sefolosha,200757,4,1,3,10.5,4073.0,0.80,0.40,0.30,4.12,4.24,3.97
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Thaddeus Young,201152,4,0,4,32.6,12629.3,2.40,1.30,1.10,4.15,4.31,3.98
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Theo Pinson,1629033,3,0,3,7.3,3005.3,0.60,0.30,0.30,4.24,5.17,3.66
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Thon Maker,1627748,4,0,4,17.2,7687.8,1.50,0.80,0.60,4.74,4.96,4.49
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Tim Frazier,204025,11,9,2,3.6,1472.0,0.30,0.20,0.10,4.26,4.37,4.14
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Tobias Harris,202699,12,7,5,36.9,14336.2,2.70,1.50,1.20,4.13,4.54,3.70
2018-19,Playoffs,MIL,1610612749,Milwaukee Bucks,Tony Snell,203503,9,7,2,3.2,1325.4,0.30,0.10,0.10,4.41,4.30,4.13
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Torrey Craig,1628470,14,7,7,23.6,9727.8,1.80,1.00,0.90,4.40,4.55,4.25
2018-19,Playoffs,BKN,1610612751,Brooklyn Nets,Treveon Graham,1626203,5,1,4,15.7,6093.4,1.20,0.60,0.50,4.09,4.60,3.63
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Trey Lyles,1626168,3,1,2,2.7,896.3,0.20,0.10,0.10,3.29,4.25,2.46
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Tyreke Evans,201936,4,0,4,21.0,7667.5,1.50,0.80,0.70,3.85,4.05,3.65
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Tyrone Wallace,1627820,2,0,2,5.5,2210.0,0.40,0.20,0.20,4.16,5.28,3.43
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Wayne Ellington,201961,4,0,4,32.8,13505.0,2.60,1.50,1.10,4.35,4.73,3.93
2018-19,Playoffs,ORL,1610612753,Orlando Magic,Wes Iwundu,1628411,5,1,4,12.0,4995.0,0.90,0.50,0.40,4.33,4.62,4.04
2018-19,Playoffs,IND,1610612754,Indiana Pacers,Wesley Matthews,202083,4,0,4,29.7,10825.8,2.10,1.10,1.00,3.88,3.98,3.78
2018-19,Playoffs,DEN,1610612743,Denver Nuggets,Will Barton,203115,14,7,7,23.4,9170.3,1.70,0.90,0.80,4.12,4.31,3.93
2018-19,Playoffs,LAC,1610612746,Los Angeles Clippers,Wilson Chandler,201163,4,1,3,13.1,5320.3,1.00,0.50,0.50,4.18,4.77,3.87
2018-19,Playoffs,POR,1610612757,Portland Trail Blazers,Zach Collins,1628380,16,8,8,17.2,6671.9,1.30,0.70,0.60,4.11,4.38,3.82
2018-19,Playoffs,DET,1610612765,Detroit Pistons,Zaza Pachulia,2585,2,0,2,10.9,4345.0,0.80,0.40,0.40,4.14,4.77,4.05
2018-19,Playoffs,PHI,1610612755,Philadelphia 76ers,Zhaire Smith,1629015,2,0,2,2.8,1069.5,0.20,0.10,0.10,3.96,4.39,3.60
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Aaron Gordon,203932,62,30,32,32.5,12820.2,2.40,1.30,1.10,4.20,4.65,3.76
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Aaron Holiday,1628988,66,42,24,24.5,9661.7,1.80,1.00,0.90,4.20,4.42,3.98
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Abdel Nader,1627846,55,37,18,15.8,6444.6,1.20,0.60,0.60,4.32,4.55,4.09
2019-20,Regular+Season,CHI,1610612741,Chicago Bulls,Adam Mokoka,1629690,11,3,8,10.2,4173.8,0.80,0.40,0.40,4.24,4.44,4.06
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Admiral Schofield,1629678,33,9,24,11.2,4341.6,0.80,0.40,0.40,4.19,4.59,3.80
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Al Horford,201143,67,39,28,30.2,11045.3,2.10,1.20,0.90,3.95,4.24,3.65
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Al-Farouq Aminu,202329,18,7,11,21.1,8752.2,1.70,0.90,0.70,4.39,4.87,3.93
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Alec Burks,202692,66,21,45,26.6,10196.8,1.90,1.00,0.90,4.12,4.35,3.89
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Alen Smailagic,1629346,14,1,13,9.9,4100.4,0.80,0.40,0.40,4.39,4.61,4.16
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Alex Caruso,1627936,64,48,16,18.4,7462.3,1.40,0.70,0.70,4.29,4.55,4.03
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Alex Len,203458,54,18,36,17.7,6949.6,1.30,0.70,0.60,4.16,4.46,3.85
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Alfonzo McKinnie,1628035,40,11,29,14.8,6048.4,1.10,0.60,0.50,4.41,4.58,4.24
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Alize Johnson,1628993,17,10,7,6.9,2746.5,0.50,0.30,0.20,4.51,4.75,4.36
2019-20,Regular+Season,MIN,1610612750,Minnesota Timberwolves,Allen Crabbe,203459,37,5,32,17.6,6925.9,1.30,0.70,0.60,4.13,4.38,3.88
2019-20,Regular+Season,NYK,1610612752,New York Knicks,Allonzo Trier,1629019,24,2,22,12.1,4797.4,0.90,0.50,0.40,4.18,4.52,3.85
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,Amile Jefferson,1628518,18,5,13,4.1,1711.1,0.30,0.20,0.10,4.45,4.86,4.00
2019-20,Regular+Season,LAC,1610612746,Los Angeles Clippers,Amir Coffey,1629599,18,11,7,8.8,3444.7,0.70,0.40,0.30,4.09,4.51,3.67
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Andre Drummond,203083,56,21,35,32.9,11929.2,2.30,1.20,1.10,3.86,3.97,3.74
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Andre Iguodala,2738,20,10,10,19.8,7965.6,1.50,0.80,0.70,4.21,4.46,3.97
2019-20,Regular+Season,OKC,1610612760,Oklahoma City Thunder,Andre Roberson,203460,7,3,4,12.4,5209.7,1.00,0.50,0.50,4.40,4.32,4.47
2019-20,Regular+Season,GSW,1610612744,Golden State Warriors,Andrew Wiggins,203952,54,15,39,34.4,13227.5,2.50,1.40,1.10,4.07,4.53,3.61
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Anfernee Simons,1629014,70,32,38,20.7,8624.6,1.60,0.90,0.70,4.40,4.68,4.12
2019-20,Regular+Season,CLE,1610612739,Cleveland Cavaliers,Ante Zizic,1627790,22,4,18,10.0,3846.7,0.70,0.40,0.40,4.04,4.23,3.86
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Anthony Davis,203076,62,46,16,34.4,12046.4,2.30,1.20,1.10,3.73,3.86,3.59
2019-20,Regular+Season,MEM,1610612763,Memphis Grizzlies,Anthony Tolliver,201229,55,24,31,15.9,6157.9,1.20,0.60,0.50,4.12,4.47,3.75
2019-20,Regular+Season,DAL,1610612742,Dallas Mavericks,Antonius Cleveland,1628499,11,6,5,4.2,1584.9,0.30,0.20,0.10,4.15,4.35,3.93
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Anžejs Pasečņiks,1628394,27,9,18,16.2,6606.4,1.30,0.70,0.60,4.33,4.79,3.89
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Aron Baynes,203382,41,19,22,22.3,8261.6,1.60,0.80,0.70,3.95,4.18,3.71
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Austin Rivers,203085,68,43,25,23.4,8698.9,1.60,0.80,0.80,3.94,4.03,3.85
2019-20,Regular+Season,LAL,1610612747,Los Angeles Lakers,Avery Bradley,202340,49,36,13,24.2,9917.0,1.90,0.90,0.90,4.36,4.44,4.29
2019-20,Regular+Season,ORL,1610612753,Orlando Magic,BJ Johnson,1629168,10,5,5,8.3,3485.7,0.70,0.40,0.30,4.42,4.95,3.92
2019-20,Regular+Season,MIA,1610612748,Miami Heat,Bam Adebayo,1628389,71,44,27,33.5,12699.6,2.40,1.30,1.10,4.02,4.21,3.82
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Ben McLemore,203463,71,44,27,22.8,9043.4,1.70,0.90,0.90,4.28,4.45,4.11
2019-20,Regular+Season,PHI,1610612755,Philadelphia 76ers,Ben Simmons,1627732,57,35,22,35.4,13357.8,2.50,1.40,1.10,4.01,4.34,3.67
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Bismack Biyombo,202687,52,18,34,19.6,7540.7,1.40,0.80,0.70,4.17,4.41,3.92
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Blake Griffin,201933,17,8,9,28.4,9845.0,1.90,1.00,0.90,3.68,3.91,3.44
2019-20,Regular+Season,DAL,1610612742,Dallas Mavericks,Boban Marjanovic,1626246,44,21,23,9.6,3586.0,0.70,0.40,0.30,3.98,4.13,3.83
2019-20,Regular+Season,NYK,1610612752,New York Knicks,Bobby Portis,1626171,66,21,45,21.1,8199.1,1.60,0.80,0.70,4.12,4.43,3.81
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Bogdan Bogdanović,203992,60,29,31,28.9,11811.0,2.20,1.20,1.00,4.30,4.72,3.87
2019-20,Regular+Season,UTA,1610612762,Utah Jazz,Bojan Bogdanovic,202711,63,41,22,33.1,12751.7,2.40,1.30,1.10,4.11,4.45,3.74
2019-20,Regular+Season,DEN,1610612743,Denver Nuggets,Bol Bol,1629626,7,2,5,12.4,4913.1,0.90,0.50,0.40,4.14,4.53,3.76
2019-20,Regular+Season,BOS,1610612738,Boston Celtics,Brad Wanamaker,202954,71,48,23,19.3,7331.1,1.40,0.80,0.60,4.04,4.46,3.63
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,Bradley Beal,203078,57,20,37,36.0,14182.2,2.70,1.50,1.20,4.18,4.62,3.74
2019-20,Regular+Season,MEM,1610612763,Memphis Grizzlies,Brandon Clarke,1629634,58,29,29,22.4,9337.2,1.80,1.00,0.80,4.40,4.88,3.93
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Brandon Goodwin,1629164,34,13,21,12.7,5268.2,1.00,0.50,0.50,4.38,4.69,4.07
2019-20,Regular+Season,NOP,1610612740,New Orleans Pelicans,Brandon Ingram,1627742,61,25,36,33.8,13471.8,2.60,1.40,1.20,4.23,4.73,3.75
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Brandon Knight,202688,25,4,21,18.5,7272.9,1.40,0.80,0.60,4.15,4.54,3.73
2019-20,Regular+Season,IND,1610612754,Indiana Pacers,Brian Bowen II,1628968,6,5,1,5.2,2139.8,0.40,0.20,0.20,4.35,4.53,4.52
2019-20,Regular+Season,MIL,1610612749,Milwaukee Bucks,Brook Lopez,201572,67,52,15,26.7,9932.8,1.90,1.00,0.90,3.98,4.42,3.57
2019-20,Regular+Season,DET,1610612765,Detroit Pistons,Bruce Brown,1628971,57,18,39,28.3,11416.2,2.20,1.20,1.00,4.29,4.63,3.92
2019-20,Regular+Season,HOU,1610612745,Houston Rockets,Bruno Caboclo,203998,30,11,19,8.1,3337.7,0.60,0.30,0.30,4.49,4.99,4.01
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Bruno Fernando,1628981,56,18,38,12.7,5143.5,1.00,0.50,0.50,4.27,4.51,4.02
2019-20,Regular+Season,SAS,1610612759,San Antonio Spurs,Bryn Forbes,1627854,62,26,36,25.2,10239.0,1.90,1.10,0.90,4.35,4.82,3.86
2019-20,Regular+Season,SAC,1610612758,Sacramento Kings,Buddy Hield,1627741,71,31,40,30.9,13039.9,2.50,1.30,1.10,4.46,4.79,4.14
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,CJ McCollum,203468,69,33,36,36.5,14698.4,2.80,1.60,1.20,4.30,4.74,3.85
2019-20,Regular+Season,WAS,1610612764,Washington Wizards,CJ Miles,101139,10,4,6,16.1,6071.7,1.10,0.60,0.50,3.94,4.34,3.58
2019-20,Regular+Season,CHA,1610612766,Charlotte Hornets,Caleb Martin,1628997,18,6,12,17.6,7465.6,1.40,0.80,0.70,4.51,4.90,4.11
2019-20,Regular+Season,POR,1610612757,Portland Trail Blazers,Caleb Swanigan,1628403,26,11,15,10.7,4361.5,0.80,0.40,0.40,4.36,4.57,4.11
2019-20,Regular+Season,ATL,1610612737,Atlanta Hawks,Cam Reddish,1629629,58,17,41,26.7,11127.9,2.10,1.10,1.00,4.38,4.59,4.19
2019-20,Regular+Season,PHX,1610612756,Phoenix Suns,Cameron Johnson,1629661,56,28,28,21.8,9108.2,1.70,0.90,0.80,4.40,4.87,3.95
