SEASON,SEASON_TYPE,PLAYER_NAME,PLAYER_ID,TEAM_ABB,AGE,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST
2017-18,Regular+Season,PHI,,46,29,17,15.8,1.2,0.8,61.4,3.7,33.5,0.1,34.5,8.7,0,0
2017-18,Regular+Season,UTA,,72,43,29,29.5,0.6,0.2,25.0,2.9,21.2,0.0,21.4,14.3,0,0
2017-18,Regular+Season,PHI,,79,51,28,31.7,0.7,0.3,37.0,2.5,27.7,0.1,29.2,11.2,0,0
2017-18,Regular+Season,CHI,,63,23,40,26.6,2.1,1.5,71.0,5.6,37.3,0.1,38.0,5.1,0,0
2017-18,Regular+Season,CLE,,57,28,29,27.2,0.4,0.1,22.7,1.6,24.2,0.0,24.7,13.7,0,0
2017-18,Regular+Season,MIA,,13,7,6,19.8,0.8,0.3,36.4,2.6,32.4,0.1,33.3,7.4,0,0
2017-18,Regular+Season,ORL,,11,4,7,20.7,0.1,0.0,0.0,1.0,9.1,0.0,9.1,12.4,0,0
2017-18,Regular+Season,NYK,,17,8,9,14.3,0.3,0.1,20.0,0.9,31.3,0.1,33.3,16.9,0,0
2017-18,Regular+Season,BKN,,65,24,41,28.3,1.5,1.0,63.6,4.9,30.8,0.1,31.7,6.2,0,0
2017-18,Regular+Season,UTA,,64,40,24,17.6,0.4,0.2,40.0,1.3,30.5,0.0,31.3,8.4,0,0
2017-18,Regular+Season,SAS,,57,36,21,21.6,1.3,0.7,55.3,3.3,40.9,0.1,42.0,7.3,0,0
2017-18,Regular+Season,UTA,,56,37,19,32.4,2.9,1.9,64.2,8.1,36.5,0.1,37.2,5.1,0,0
2017-18,Regular+Season,OKC,,78,47,31,36.4,1.9,0.9,45.3,7.0,27.6,0.3,28.9,10.0,0,0
2017-18,Regular+Season,HOU,,65,51,14,26.3,1.4,1.0,66.0,3.6,40.5,0.1,41.8,7.1,0,0
2017-18,Regular+Season,CHI,,14,2,12,14.6,0.1,0.0,0.0,0.9,8.3,0.0,8.3,10.6,0,0
2017-18,Regular+Season,DAL,,56,21,35,12.7,1.5,1.1,70.6,3.7,40.9,0.1,41.5,6.8,0,0
2017-18,Regular+Season,LAC,,61,32,29,13.6,0.7,0.4,59.1,2.2,33.3,0.1,34.4,7.6,0,0
2017-18,Regular+Season,CHI,,31,12,19,16.5,0.2,0.0,20.0,1.3,12.2,0.1,13.5,13.6,0,0
2017-18,Regular+Season,BOS,,59,41,18,18.0,0.6,0.2,33.3,1.6,37.1,0.0,37.9,12.4,0,0
2017-18,Regular+Season,TOR,,76,53,23,27.5,1.0,0.7,64.1,3.3,31.0,0.1,31.7,6.1,0,0
2017-18,Regular+Season,MIL,,33,19,14,10.9,0.7,0.6,82.6,2.2,31.9,0.0,32.4,5.5,0,0
2017-18,Regular+Season,POR,,65,42,23,21.6,0.4,0.1,26.9,1.9,21.5,0.0,21.7,14.3,0,0
2017-18,Regular+Season,BOS,,38,24,14,16.3,0.4,0.1,33.3,1.4,28.8,0.1,30.6,11.3,0,0
2017-18,Regular+Season,PHX,,20,2,18,17.7,0.5,0.2,33.3,2.7,17.0,0.1,17.3,9.1,0,0
2017-18,Regular+Season,GSW,,61,41,20,16.2,0.5,0.2,34.4,1.3,40.0,0.1,42.7,10.1,0,0
2017-18,Regular+Season,ORL,,60,20,40,20.7,0.4,0.1,13.0,1.4,26.7,0.1,28.4,12.5,0,0
2017-18,Regular+Season,LAC,,54,23,31,17.8,0.6,0.1,25.8,1.9,29.5,0.0,30.1,11.4,0,0
2017-18,Regular+Season,SAC,,58,18,40,21.2,1.7,1.2,69.4,4.2,40.2,0.1,41.2,5.9,0,0
2017-18,Regular+Season,NOP,,10,6,4,16.6,0.9,0.4,44.4,2.2,40.9,0.2,45.0,5.3,0,0
2017-18,Regular+Season,BKN,,72,26,46,29.2,0.5,0.2,30.8,2.0,27.1,0.0,27.7,14.5,0,0
2017-18,Regular+Season,DET,,67,33,34,27.8,0.5,0.3,63.6,2.0,25.0,0.0,25.6,9.6,0,0
2017-18,Regular+Season,GSW,,49,39,10,32.6,0.7,0.2,30.6,3.0,24.3,0.1,25.0,13.2,0,0
2017-18,Regular+Season,MIL,,43,22,21,15.9,0.6,0.2,37.0,1.4,43.5,0.0,44.3,13.2,0,0
2017-18,Regular+Season,OKC,,75,43,32,32.8,5.0,3.3,66.7,10.7,46.9,0.3,48.1,5.3,0,0
2017-18,Regular+Season,IND,,41,22,19,9.7,0.7,0.4,55.2,1.8,39.7,0.0,40.8,7.5,0,0
2017-18,Regular+Season,PHI,,64,42,22,23.5,0.6,0.2,35.1,2.0,28.2,0.0,28.9,14.4,0,0
2017-18,Regular+Season,PHX,,64,17,47,33.0,2.0,1.3,64.8,5.0,38.9,0.1,39.9,6.3,0,0
2017-18,Regular+Season,MIN,,82,47,35,33.2,2.4,1.6,66.0,6.2,38.0,0.2,39.3,6.6,0,0
2017-18,Regular+Season,HOU,,45,34,11,11.5,1.4,1.0,69.8,3.4,41.4,0.0,42.0,5.4,0,0
2017-18,Regular+Season,ATL,,80,23,57,30.1,0.6,0.2,30.6,2.3,27.1,0.1,28.0,13.1,0,0
2017-18,Regular+Season,OKC,,28,17,11,17.9,0.7,0.3,42.1,1.2,57.6,0.1,63.3,14.6,0,0
2017-18,Regular+Season,ORL,,21,10,11,25.8,0.5,0.1,20.0,1.9,25.0,0.0,25.6,16.4,0,0
2017-18,Regular+Season,BOS,,76,51,25,26.1,0.8,0.4,49.2,2.4,33.0,0.1,34.3,10.5,0,0
2017-18,Regular+Season,UTA,,35,15,20,21.9,0.8,0.3,34.5,2.6,32.2,0.1,33.7,10.8,0,0
2017-18,Regular+Season,IND,,80,47,33,32.1,2.3,1.5,64.7,5.6,41.2,0.1,41.6,5.3,0,0
2017-18,Regular+Season,LAL,,7,3,4,7.7,0.4,0.1,33.3,1.3,33.3,0.1,37.5,10.4,0,0
2017-18,Regular+Season,MIL,,70,38,32,17.2,1.1,0.6,54.1,2.8,37.9,0.0,38.5,7.3,0,0
2017-18,Regular+Season,WAS,,42,18,24,16.2,0.4,0.1,33.3,1.6,26.1,0.0,26.5,13.2,0,0
2017-18,Regular+Season,NYK,,55,18,37,33.2,0.6,0.2,40.6,3.3,17.8,0.1,18.3,13.1,0,0
2017-18,Regular+Season,HOU,,3,2,1,4.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,BKN,,24,8,16,13.1,1.3,0.8,64.5,3.0,43.7,0.0,44.3,5.2,0,0
2017-18,Regular+Season,PHI,,36,19,17,18.3,0.4,0.2,50.0,2.0,19.4,0.1,20.3,9.1,0,0
2017-18,Regular+Season,LAC,,79,38,41,33.3,0.7,0.4,55.2,3.0,24.3,0.1,25.0,8.0,0,0
2017-18,Regular+Season,WAS,,65,34,31,24.2,1.1,0.6,54.2,3.1,35.6,0.1,37.1,9.9,0,0
2017-18,Regular+Season,NOP,,17,7,10,13.5,1.2,0.6,50.0,3.2,36.4,0.0,36.4,5.9,0,0
2017-18,Regular+Season,UTA,,7,4,3,3.8,0.6,0.4,75.0,0.9,66.7,0.0,66.7,3.2,0,0
2017-18,Regular+Season,SAS,,40,22,18,19.5,0.2,0.1,33.3,1.3,11.3,0.1,11.8,14.7,0,0
2017-18,Regular+Season,MIL,,61,37,24,28.6,0.1,0.0,11.1,0.8,18.4,0.0,18.8,15.9,0,0
2017-18,Regular+Season,DEN,,36,22,14,16.9,1.1,0.7,60.0,3.0,36.7,0.1,37.4,8.3,0,0
2017-18,Regular+Season,LAL,,14,6,8,14.9,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0,0
2017-18,Regular+Season,CHA,,54,25,29,17.6,0.8,0.6,71.4,2.0,38.2,0.1,39.3,5.5,0,0
2017-18,Regular+Season,HOU,,66,50,16,34.4,0.5,0.3,51.5,2.6,19.1,0.1,19.9,11.1,0,0
2017-18,Regular+Season,IND,,65,34,31,17.4,1.8,1.1,63.2,4.4,40.5,0.1,41.6,5.3,0,0
2017-18,Regular+Season,NYK,,30,9,21,23.1,0.4,0.1,23.1,1.2,35.1,0.1,37.1,14.1,0,0
2017-18,Regular+Season,DEN,,65,36,29,20.5,0.8,0.6,76.4,2.7,31.1,0.0,31.4,6.4,0,0
2017-18,Regular+Season,CLE,,49,24,25,20.8,2.6,1.9,72.2,5.9,43.6,0.2,44.8,5.0,0,0
2017-18,Regular+Season,PHX,,58,15,43,21.8,0.2,0.1,50.0,1.1,19.4,0.1,20.3,16.8,0,0
2017-18,Regular+Season,NYK,,18,4,14,16.0,1.2,0.6,45.5,3.1,39.3,0.1,40.0,6.8,0,0
2017-18,Regular+Season,ATL,,34,11,23,14.1,1.3,0.9,68.2,3.4,38.6,0.1,39.3,4.9,0,0
2017-18,Regular+Season,ATL,,47,13,34,18.9,0.4,0.1,23.5,2.0,18.5,0.1,19.8,13.3,0,0
2017-18,Regular+Season,LAL,,43,17,26,14.7,0.4,0.1,27.8,1.6,26.5,0.1,27.7,8.2,0,0
2017-18,Regular+Season,MIA,,69,37,32,28.7,0.5,0.2,44.1,1.9,26.4,0.1,27.4,12.2,0,0
2017-18,Regular+Season,PHX,,52,16,36,25.5,0.5,0.0,8.3,2.2,21.4,0.0,21.6,17.6,0,0
2017-18,Regular+Season,MIL,,63,25,38,16.8,1.7,1.0,57.0,4.0,42.5,0.1,43.1,6.5,0,0
2017-18,Regular+Season,MEM,,52,19,33,30.9,0.8,0.6,65.9,4.1,20.7,0.2,21.7,6.8,0,0
2017-18,Regular+Season,LAC,,28,16,12,29.1,0.8,0.3,42.9,3.3,22.8,0.1,23.9,12.3,0,0
2017-18,Regular+Season,PHX,,45,15,30,25.3,3.0,1.9,64.9,6.0,50.0,0.2,51.3,4.9,0,0
2017-18,Regular+Season,MIN,,61,38,23,19.1,0.3,0.0,18.8,1.0,25.4,0.0,25.8,17.4,0,0
2017-18,Regular+Season,MIA,,9,6,3,6.2,0.3,0.1,33.3,0.4,75.0,0.0,75.0,8.4,0,0
2017-18,Regular+Season,LAL,,1,0,1,14.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,IND,,75,48,27,34.0,0.6,0.3,53.2,3.1,20.1,0.1,21.1,11.1,0,0
2017-18,Regular+Season,SAC,,52,20,32,18.6,0.3,0.2,66.7,1.6,21.7,0.0,22.2,6.0,0,0
2017-18,Regular+Season,MEM,,2,0,2,2.5,1.0,1.0,100,1.0,100,0.0,100,2.9,0,0
2017-18,Regular+Season,POR,,4,2,2,17.0,0.3,0.0,0.0,0.8,33.3,0.0,33.3,28.9,0,0
2017-18,Regular+Season,NOP,,1,1,0,8.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,MIA,,70,40,30,27.3,0.3,0.1,18.2,1.0,30.6,0.0,31.4,14.6,0,0
2017-18,Regular+Season,MEM,,27,8,19,21.4,0.6,0.1,12.5,2.0,30.2,0.1,32.7,17.5,0,0
2017-18,Regular+Season,ORL,,49,15,34,18.2,0.7,0.3,47.2,1.8,40.0,0.0,40.4,10.5,0,0
2017-18,Regular+Season,LAC,,64,34,30,21.8,0.5,0.1,24.1,1.2,37.7,0.1,39.7,14.3,0,0
2017-18,Regular+Season,DAL,,62,19,43,33.9,0.5,0.2,53.6,1.7,26.2,0.1,27.2,13.8,0,0
2017-18,Regular+Season,DEN,,79,45,34,33.2,0.9,0.3,31.9,3.7,23.5,0.1,24.2,9.8,0,0
2017-18,Regular+Season,SAC,,72,23,49,28.3,1.8,1.1,61.8,4.9,36.9,0.1,37.5,6.6,0,0
2017-18,Regular+Season,DET,,34,18,16,11.8,1.0,0.7,68.6,3.5,29.7,0.1,30.2,5.4,0,0
2017-18,Regular+Season,CHA,,38,15,23,12.2,1.6,1.1,70.5,4.0,40.4,0.0,40.7,6.4,0,0
2017-18,Regular+Season,DEN,,72,40,32,32.0,1.4,0.9,60.8,3.8,37.0,0.1,37.5,7.4,0,0
2017-18,Regular+Season,MIL,,1,0,1,1.8,1.0,0.0,0.0,1.0,100,0.0,100,21.5,0,0
2017-18,Regular+Season,MEM,,4,0,4,22.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2017-18,Regular+Season,BOS,,1,0,1,7.3,1.0,0.0,0.0,2.0,50.0,0.0,50.0,6.2,0,0
2017-18,Regular+Season,DAL,,78,24,54,28.1,0.3,0.1,19.2,1.8,18.4,0.1,19.1,14.7,0,0
2017-18,Regular+Season,POR,,62,39,23,16.6,0.7,0.4,57.8,2.1,34.9,0.1,36.6,6.5,0,0
2017-18,Regular+Season,CHI,,20,8,12,28.1,0.4,0.2,50.0,2.9,14.0,0.1,14.3,6.2,0,0
2017-18,Regular+Season,SAC,,59,18,41,25.6,1.6,1.3,76.3,4.4,37.2,0.1,37.6,5.4,0,0
2017-18,Regular+Season,GSW,,65,44,21,14.6,1.4,0.8,62.5,3.5,38.4,0.1,39.6,6.8,0,0
2017-18,Regular+Season,HOU,,14,11,3,8.0,0.4,0.2,50.0,1.5,28.6,0.0,28.6,6.6,0,0
2017-18,Playoffs,HOU,,3,2,1,3.4,0.7,0.0,0.0,1.0,66.7,0.0,66.7,10.5,0,0
2017-18,Playoffs,BOS,,2,0,2,9.4,0.5,0.0,0.0,1.5,33.3,0.0,33.3,8.8,0,0
2017-18,Playoffs,BOS,,19,11,8,35.7,1.7,1.3,75.0,4.5,37.2,0.1,38.1,7.4,0,0
2017-18,Playoffs,POR,,4,0,4,32.7,3.0,1.5,50.0,4.8,63.2,0.0,63.2,9.3,0,0
2017-18,Playoffs,UTA,,7,2,5,16.7,0.3,0.3,100,2.4,11.8,0.0,11.8,4.6,0,0
2017-18,Playoffs,OKC,,4,2,2,20.6,0.8,0.3,33.3,2.3,33.3,0.0,33.3,19.9,0,0
2017-18,Playoffs,PHI,,7,4,3,12.7,2.0,1.4,71.4,4.9,41.2,0.3,43.8,3.3,0,0
2017-18,Playoffs,GSW,,15,12,3,26.8,0.7,0.3,45.5,2.3,31.4,0.1,32.4,11.4,0,0
2017-18,Playoffs,MIN,,5,1,4,32.8,1.0,0.4,40.0,4.0,25.0,0.2,26.3,12.1,0,0
2017-18,Playoffs,CLE,,4,2,2,3.1,0.3,0.3,100,0.8,33.3,0.0,33.3,2.1,0,0
2017-18,Playoffs,NOP,,9,5,4,39.8,2.7,2.6,95.8,6.7,40.0,0.2,41.4,3.3,0,0
2017-18,Playoffs,BOS,,19,11,8,20.5,2.4,1.6,68.9,5.1,46.4,0.0,46.4,5.7,0,0
2017-18,Playoffs,MIA,,5,1,4,15.4,1.8,1.4,77.8,4.2,42.9,0.0,42.9,5.8,0,0
2017-18,Playoffs,PHI,,10,5,5,36.9,1.6,0.5,31.3,6.0,26.7,0.1,27.1,6.8,0,0
2017-18,Playoffs,IND,,6,3,3,33.5,0.2,0.2,100,3.2,5.3,0.0,5.3,10.0,0,0
2017-18,Playoffs,WAS,,6,2,4,35.9,0.3,0.2,50.0,3.2,10.5,0.0,10.5,9.4,0,0
2017-18,Playoffs,SAS,,1,0,1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,SAS,,1,0,1,24.6,1.0,0.0,0.0,1.0,100,0.0,100,10.9,0,0
2017-18,Playoffs,POR,,4,0,4,38.9,0.0,0.0,0.0,2.3,0.0,0.5,0.0,0.0,0,0
2017-18,Playoffs,TOR,,8,3,5,23.5,0.8,0.4,50.0,1.6,46.2,0.3,54.5,6.1,0,0
2017-18,Playoffs,POR,,1,0,1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,OKC,,6,2,4,32.3,0.5,0.0,0.0,3.7,13.6,0.0,13.6,15.9,0,0
2017-18,Playoffs,CLE,,5,2,3,7.0,0.2,0.0,0.0,1.2,16.7,0.0,16.7,10.6,0,0
2017-18,Playoffs,NOP,,5,3,2,8.1,0.8,0.2,25.0,2.4,33.3,0.0,33.3,10.5,0,0
2017-18,Playoffs,HOU,,1,1,0,3.2,1.0,1.0,100,2.0,50.0,0.0,50.0,1.2,0,0
2017-18,Playoffs,HOU,,15,11,4,34.5,0.6,0.3,55.6,3.5,17.3,0.0,17.3,13.5,0,0
2017-18,Playoffs,HOU,,17,11,6,30.6,3.6,2.6,72.1,8.5,42.1,0.2,43.3,5.3,0,0
2017-18,Playoffs,OKC,,4,2,2,28.4,1.0,0.3,25.0,3.3,30.8,0.0,30.8,12.0,0,0
2017-18,Playoffs,IND,,6,2,4,20.7,0.3,0.0,0.0,0.8,40.0,0.0,40.0,20.4,0,0
2017-18,Playoffs,GSW,,2,2,0,3.3,0.5,0.5,100,0.5,100,0.0,100,4.3,0,0
2017-18,Playoffs,POR,,4,0,4,40.6,0.8,0.0,0.0,4.5,16.7,0.3,17.6,19.3,0,0
2017-18,Playoffs,SAS,,5,1,4,20.6,0.8,0.0,0.0,2.8,28.6,0.2,30.8,17.8,0,0
2017-18,Playoffs,UTA,,7,4,3,14.0,0.6,0.1,25.0,1.9,30.8,0.0,30.8,11.6,0,0
2017-18,Playoffs,PHI,,10,5,5,32.9,3.2,1.9,59.4,7.7,41.6,0.6,45.1,10.3,0,0
2017-18,Playoffs,NOP,,8,5,3,18.2,0.3,0.0,0.0,0.9,28.6,0.0,28.6,11.4,0,0
2017-18,Playoffs,IND,,7,3,4,30.6,0.1,0.0,0.0,1.3,11.1,0.0,11.1,7.6,0,0
2017-18,Playoffs,UTA,,1,0,1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,GSW,,13,11,2,11.2,0.8,0.6,72.7,2.2,37.9,0.1,39.3,7.0,0,0
2017-18,Playoffs,SAS,,4,0,4,20.0,0.3,0.0,0.0,1.0,25.0,0.0,25.0,24.5,0,0
2017-18,Playoffs,NOP,,1,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,TOR,,9,4,5,35.5,0.7,0.3,50.0,2.9,23.1,0.3,26.1,10.1,0,0
2017-18,Playoffs,SAS,,5,1,4,19.2,0.8,0.4,50.0,2.4,33.3,0.2,36.4,8.3,0,0
2017-18,Playoffs,TOR,,9,4,5,22.1,0.3,0.1,33.3,2.4,13.6,0.0,13.6,6.1,0,0
2017-18,Playoffs,UTA,,11,5,6,26.0,1.8,1.5,85.0,4.5,40.0,0.3,42.6,4.9,0,0
2017-18,Playoffs,MIN,,3,0,3,24.6,0.3,0.3,100,1.7,20.0,0.0,20.0,12.5,0,0
2017-18,Playoffs,IND,,7,3,4,23.7,2.0,1.4,71.4,5.9,34.1,0.1,35.0,4.4,0,0
2017-18,Playoffs,UTA,,11,5,6,37.4,0.8,0.7,88.9,5.4,15.3,0.2,15.8,3.7,0,0
2017-18,Playoffs,GSW,,21,16,5,39.0,2.0,1.1,57.1,4.9,41.2,0.1,42.4,6.1,0,0
2017-18,Playoffs,MIA,,5,1,4,25.5,0.6,0.4,66.7,3.4,17.6,0.4,20.0,3.8,0,0
2017-18,Playoffs,NOP,,9,5,4,31.6,0.7,0.2,33.3,2.3,28.6,0.1,30.0,12.1,0,0
2017-18,Playoffs,POR,,4,0,4,17.7,1.3,1.0,80.0,6.5,19.2,0.0,19.2,3.9,0,0
2017-18,Playoffs,UTA,,2,0,2,6.9,0.5,0.0,0.0,1.0,50.0,0.0,50.0,4.1,0,0
2017-18,Playoffs,MIL,,6,2,4,32.1,0.5,0.2,33.3,2.5,20.0,0.0,20.0,14.4,0,0
2017-18,Playoffs,HOU,,17,11,6,32.3,0.5,0.2,44.4,2.2,24.3,0.0,24.3,12.6,0,0
2017-18,Playoffs,PHI,,10,5,5,23.3,2.6,1.6,61.5,6.0,43.3,0.3,45.6,6.0,0,0
2017-18,Playoffs,POR,,3,0,3,28.9,1.7,0.7,40.0,4.7,35.7,0.0,35.7,8.5,0,0
2017-18,Playoffs,TOR,,4,1,3,21.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,CLE,,16,8,8,30.0,0.8,0.4,46.2,2.6,31.7,0.3,35.1,7.3,0,0
2017-18,Playoffs,HOU,,15,11,4,15.8,0.4,0.1,33.3,1.5,26.1,0.1,27.3,18.9,0,0
2017-18,Playoffs,MIL,,7,3,4,40.0,1.1,0.4,37.5,4.3,26.7,0.0,26.7,7.9,0,0
2017-18,Playoffs,IND,,1,1,0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,MIA,,5,1,4,31.3,0.6,0.0,0.0,3.2,18.8,0.4,21.4,14.9,0,0
2017-18,Playoffs,MIN,,4,0,4,15.2,0.8,0.3,33.3,3.5,21.4,0.3,23.1,4.9,0,0
2017-18,Playoffs,BOS,,11,5,6,9.5,1.3,1.1,85.7,4.2,30.4,0.1,31.1,3.7,0,0
2017-18,Playoffs,BOS,,5,1,4,6.0,0.6,0.2,33.3,1.6,37.5,0.0,37.5,9.9,0,0
2017-18,Playoffs,MIA,,5,1,4,15.4,2.0,2.0,100,4.8,41.7,0.0,41.7,4.0,0,0
2017-18,Playoffs,NOP,,6,4,2,21.5,0.3,0.0,0.0,1.3,25.0,0.2,28.6,10.9,0,0
2017-18,Playoffs,WAS,,4,2,2,10.4,1.0,0.0,0.0,1.5,66.7,0.0,66.7,9.2,0,0
2017-18,Playoffs,PHI,,8,3,5,35.2,0.4,0.3,66.7,1.9,20.0,0.1,21.4,5.3,0,0
2017-18,Playoffs,CLE,,20,11,9,32.3,0.5,0.1,20.0,1.8,28.6,0.1,29.4,11.9,0,0
2017-18,Playoffs,GSW,,13,11,2,12.2,1.2,0.7,56.3,2.5,50.0,0.0,50.0,5.0,0,0
2017-18,Playoffs,MIL,,7,3,4,23.9,1.1,0.7,62.5,4.0,28.6,0.4,32.0,6.9,0,0
2017-18,Playoffs,UTA,,11,5,6,29.4,0.4,0.1,25.0,2.7,13.3,0.1,13.8,9.3,0,0
2017-18,Playoffs,POR,,1,0,1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,TOR,,9,4,5,15.5,1.7,1.6,93.3,4.1,40.5,0.1,41.7,3.7,0,0
2017-18,Playoffs,MIN,,5,1,4,24.6,0.2,0.0,0.0,1.2,16.7,0.0,16.7,12.4,0,0
2017-18,Playoffs,HOU,,17,11,6,36.5,0.8,0.7,85.7,4.5,18.4,0.1,18.9,5.5,0,0
2017-18,Playoffs,MIA,,5,1,4,32.1,0.6,0.0,0.0,2.8,21.4,0.0,21.4,20.1,0,0
2017-18,Playoffs,MIL,,2,0,2,12.8,0.5,0.0,0.0,1.5,33.3,0.0,33.3,10.3,0,0
2017-18,Playoffs,BOS,,18,10,8,32.4,0.9,0.5,56.3,4.2,21.1,0.1,21.3,6.6,0,0
2017-18,Playoffs,BOS,,19,11,8,35.9,0.5,0.2,30.0,3.8,13.7,0.2,14.5,12.4,0,0
2017-18,Playoffs,CLE,,18,11,7,24.8,0.4,0.2,42.9,2.1,18.9,0.0,18.9,7.6,0,0
2017-18,Playoffs,MIN,,5,1,4,30.6,0.6,0.4,66.7,2.2,27.3,0.0,27.3,10.3,0,0
2017-18,Playoffs,OKC,,6,2,4,22.1,1.3,0.8,62.5,4.3,30.8,0.2,32.0,7.5,0,0
2017-18,Playoffs,MIN,,5,1,4,34.1,0.6,0.4,66.7,5.0,12.0,0.0,12.0,4.9,0,0
2017-18,Playoffs,UTA,,11,5,6,34.8,0.5,0.1,20.0,1.5,31.3,0.0,31.3,16.9,0,0
2017-18,Playoffs,HOU,,5,3,2,8.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0,0
2017-18,Playoffs,PHI,,8,4,4,34.8,2.9,2.0,69.6,8.1,35.4,0.3,36.5,6.6,0,0
2017-18,Playoffs,SAS,,1,0,1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,MIL,,2,0,2,37.1,2.0,1.5,75.0,3.0,66.7,0.0,66.7,6.5,0,0
2017-18,Playoffs,WAS,,6,2,4,39.1,0.5,0.2,33.3,3.7,13.6,0.3,15.0,16.1,0,0
2017-18,Playoffs,UTA,,8,4,4,8.8,0.5,0.3,50.0,1.0,50.0,0.1,57.1,4.4,0,0
2017-18,Playoffs,TOR,,10,4,6,24.4,3.0,2.5,83.3,7.3,41.1,0.2,42.3,5.5,0,0
2017-18,Playoffs,GSW,,14,11,3,11.7,1.1,0.6,53.3,3.4,31.3,0.0,31.3,2.9,0,0
2017-18,Playoffs,CLE,,16,9,7,16.1,0.6,0.1,11.1,1.4,40.9,0.1,42.9,12.2,0,0
2017-18,Playoffs,NOP,,2,1,1,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,CLE,,7,3,4,10.2,0.3,0.1,50.0,0.6,50.0,0.0,50.0,1.2,0,0
2017-18,Playoffs,OKC,,2,0,2,7.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0
2017-18,Playoffs,MIA,,4,1,3,30.6,1.0,0.0,0.0,2.0,50.0,0.0,50.0,16.5,0,0
2017-18,Playoffs,NOP,,9,5,4,38.7,1.0,0.6,55.6,4.4,22.5,0.2,23.7,11.2,0,0
2017-18,Playoffs,PHI,,4,3,1,6.8,0.3,0.0,0.0,1.3,20.0,0.0,20.0,16.5,0,0
2017-18,Playoffs,MIA,,5,1,4,25.0,1.4,1.0,71.4,4.2,33.3,0.0,33.3,4.9,0,0
2017-18,Playoffs,POR,,4,0,4,23.4,3.0,2.3,75.0,8.5,35.3,0.3,36.4,4.7,0,0
2017-18,Playoffs,MIN,,5,1,4,33.9,3.0,2.0,66.7,7.8,38.5,0.0,38.5,5.3,0,0
2017-18,Playoffs,MIA,,4,1,3,34.3,1.8,1.0,57.1,5.3,33.3,0.0,33.3,2.9,0,0
2017-18,Playoffs,WAS,,6,2,4,24.7,0.2,0.0,0.0,3.0,5.6,0.0,5.6,25.7,0,0
2017-18,Playoffs,GSW,,21,16,5,38.4,0.6,0.3,53.8,2.9,21.7,0.1,22.8,11.0,0,0
2017-18,Playoffs,CLE,,21,11,10,31.4,2.3,1.8,75.5,5.7,40.8,0.0,41.2,5.1,0,0
2017-18,Playoffs,GSW,,20,15,5,19.3,2.1,1.3,59.5,4.1,51.2,0.2,53.8,5.4,0,0
2017-18,Playoffs,MIL,,7,3,4,39.3,0.1,0.0,0.0,2.4,5.9,0.3,6.7,6.5,0,0
2017-18,Playoffs,GSW,,20,15,5,37.7,0.6,0.1,18.2,1.8,31.4,0.1,32.4,20.1,0,0
2017-18,Playoffs,SAS,,5,1,4,14.7,1.0,0.2,20.0,2.6,38.5,0.0,38.5,5.4,0,0
2017-18,Playoffs,CLE,,20,12,8,24.1,0.3,0.0,0.0,1.1,28.6,0.1,31.6,18.2,0,0
2017-18,Playoffs,TOR,,10,4,6,36.1,0.2,0.1,50.0,3.3,6.1,0.0,6.1,17.8,0,0
2017-18,Playoffs,SAS,,5,1,4,35.3,2.6,2.4,92.3,6.8,38.2,0.0,38.2,5.2,0,0
2017-18,Playoffs,IND,,6,3,3,21.1,0.5,0.2,33.3,2.0,25.0,0.0,25.0,10.8,0,0
2017-18,Playoffs,CLE,,19,10,9,16.0,1.8,1.1,57.1,3.4,53.8,0.1,54.7,6.0,0,0
2017-18,Playoffs,CLE,,22,12,10,41.9,1.4,0.9,64.5,4.5,31.0,0.0,31.3,6.6,0,0
