SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
2025-26,Regular+Season,OKC,Oklahoma City Thunder,38,38,100,37.7,86.8,43.4,51.8,55.1,23.2,47.9,48.4,44.9,14.6,39.0,37.4
2025-26,Regular+Season,TOR,Toronto Raptors,38,38,100,39.5,86.2,45.9,53.2,57.1,26.9,49.3,54.6,42.9,12.6,37.0,34.2
2025-26,Regular+Season,BKN,Brooklyn Nets,34,34,100,41.6,85.9,48.5,55.5,61.6,29.5,52.9,55.8,38.4,12.2,33.0,36.8
2025-26,Regular+Season,BOS,Boston Celtics,36,36,100,38.7,85.9,45.0,53.4,55.1,24.3,47.4,51.4,44.9,14.3,38.5,37.2
2025-26,Regular+Season,PHX,Phoenix Suns,37,37,100,40.2,85.7,47.0,54.1,59.2,27.9,50.7,55.1,40.8,12.3,35.0,35.1
2025-26,Regular+Season,DET,Detroit Pistons,36,36,100,37.8,85.6,44.2,51.7,57.1,25.0,48.9,51.1,42.9,12.8,36.7,34.9
2025-26,IST,CHI,Chicago Bulls,4,4,100,46.0,97.5,47.2,55.3,57.2,30.3,55.8,54.3,42.8,15.8,41.8,37.7
2025-26,IST,PHI,Philadelphia 76ers,4,4,100,43.3,94.8,45.6,53.2,57.0,29.0,54.0,53.7,43.0,14.3,40.8,35.0
2025-26,IST,MIA,Miami Heat,4,4,100,41.5,94.5,43.9,51.6,55.8,27.0,52.8,51.2,44.2,14.5,41.8,34.7
2025-26,IST,WAS,Washington Wizards,4,4,100,47.3,94.0,50.3,58.5,60.1,31.8,56.5,56.2,39.9,15.5,37.5,41.3
2025-26,IST,DEN,Denver Nuggets,4,4,100,41.3,93.3,44.2,51.5,57.6,27.8,53.8,51.6,42.4,13.5,39.5,34.2
2025-26,IST,CHA,Charlotte Hornets,4,4,100,50.5,92.3,54.7,61.9,66.7,37.3,61.5,60.6,33.3,13.3,30.8,43.1
2025-26,IST,POR,Portland Trail Blazers,4,4,100,43.0,92.3,46.6,53.5,60.4,30.3,55.8,54.3,39.6,12.8,36.5,34.9
2025-26,IST,ATL,Atlanta Hawks,4,4,100,41.0,92.3,44.4,52.7,56.1,25.8,51.8,49.8,43.9,15.3,40.5,37.7
2025-26,IST,MIL,Milwaukee Bucks,3,3,100,43.0,90.7,47.4,55.0,58.8,29.3,53.3,55.0,41.2,13.7,37.3,36.6
2025-26,IST,UTA,Utah Jazz,4,4,100,46.8,89.5,52.2,61.6,58.1,30.0,52.0,57.7,41.9,16.8,37.5,44.7
2025-26,IST,LAC,LA Clippers,4,4,100,43.3,89.3,48.5,56.6,60.2,28.8,53.8,53.5,39.8,14.5,35.5,40.8
2025-26,IST,IND,Indiana Pacers,4,4,100,40.5,89.3,45.4,50.3,65.5,31.8,58.5,54.3,34.5,8.8,30.8,28.5
2025-26,IST,SAC,Sacramento Kings,4,4,100,43.8,88.8,49.3,56.6,56.6,30.8,50.3,61.2,43.4,13.0,38.5,33.8
2025-26,IST,SAS,San Antonio Spurs,6,6,100,40.5,88.7,45.7,53.2,58.5,27.2,51.8,52.4,41.5,13.3,36.8,36.2
2025-26,IST,NOP,New Orleans Pelicans,4,4,100,45.5,88.5,51.4,59.6,56.8,31.0,50.3,61.7,43.2,14.5,38.3,37.9
2025-26,IST,GSW,Golden State Warriors,4,4,100,41.5,88.5,46.9,54.9,56.2,27.3,49.8,54.8,43.8,14.3,38.8,36.8
2025-26,IST,DET,Detroit Pistons,4,4,100,37.8,88.5,42.7,50.6,55.4,23.8,49.0,48.5,44.6,14.0,39.5,35.4
